# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
-0.05471375	0.09493824	1200.02655792	-0.04754571	-0.09879653	0.92838526	-0.34545577	0.13697135	20354.00000000	0.00000000	515.08630371	1200.00000000	1292.24462891	0.00000000	0.00000000
0.01995341	-0.06829439	1200.00071335	0.04483689	0.00973201	0.88966292	-0.25205716	0.38074541	0.00000000	2620.00000000	469.92031860	1200.00000000	1166.33032227	169.98057556	0.00000000
-0.07000539	0.05881925	1059.69975281	0.10281842	-0.00563598	0.98185354	0.16584705	0.09196961	1073.00000000	0.00000000	509.76535034	1200.00000000	1079.28308105	0.00000000	0.00000000
-0.05516027	-0.02715907	1200.02052689	-0.04828080	0.03457300	0.98439050	0.17584987	-0.00722396	1021.00000000	0.00000000	559.16009521	1200.00000000	1219.03942871	0.00000000	0.00000000
-0.06094686	-0.03258591	1200.00143814	-0.05235317	0.09449503	0.23908205	-0.69167960	-0.68148303	25653.00000000	0.00000000	481.78247070	1200.00000000	2601.09204102	0.00000000	1.00000000
-0.00263575	-0.10744505	1200.03380203	-0.09340741	0.04824426	0.90617508	-0.06141298	-0.41841984	5949.00000000	0.00000000	486.10906982	1200.00000000	1324.26013184	0.00000000	0.00000000
-0.03525564	-0.04285486	1200.00819397	-0.07899784	-0.00033045	0.95010996	-0.22146055	-0.21965027	2073.00000000	0.00000000	472.79751587	1200.00000000	1263.04345703	0.00000000	0.00000000
-0.00342620	-0.08400963	1200.00022888	0.08855243	0.04531852	0.85305059	0.48511291	-0.19227624	0.00000000	3448.00000000	484.00640869	1200.00000000	1064.60852051	318.91000366	0.00000000
0.05435944	-0.17942373	1199.97709656	0.06620567	-0.19677609	0.92972028	0.26059788	0.26020932	2558.00000000	0.00000000	468.11499023	1200.00000000	1290.70080566	0.00000000	0.00000000
0.04232297	0.00279240	1200.03973389	-0.06636821	0.03622370	0.98527497	-0.10312038	0.13637960	987.00000000	0.00000000	490.44644165	1200.00000000	1217.97338867	0.00000000	0.00000000
