# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
0.07292175	0.01595554	1599.97924805	-0.05694887	0.04282264	0.96151215	-0.09404845	0.25816524	2222.00000000	0.00000000	515.96777344	1600.00000000	1664.06884766	0.00000000	0.00000000
0.07304776	0.02731575	1599.99142456	0.10232155	0.01378283	0.94435012	0.29804444	0.13918471	2639.00000000	0.00000000	497.37475586	1600.00000000	1694.31445312	0.00000000	0.00000000
0.07027697	-0.03914326	1600.03326416	0.02632271	-0.00634062	0.89145529	0.38993660	0.23077464	0.00000000	3348.00000000	484.33132935	1600.00000000	1603.23547363	178.67271423	0.00000000
-0.12435962	0.18160990	1599.92813110	-0.14009662	0.16976348	0.93575221	-0.09770024	0.33885455	2761.00000000	0.00000000	486.67694092	1600.00000000	1709.80578613	0.00000000	0.00000000
-0.02130332	0.11058369	1600.05828857	-0.06939859	0.06604748	0.81453478	-0.15187228	-0.55988204	0.00000000	5025.00000000	437.78759766	1600.00000000	1257.04101562	657.18066406	0.00000000
0.08185519	-0.03465665	1599.99993896	0.05050113	0.03713356	0.92552048	-0.37276849	0.06674969	3268.00000000	0.00000000	524.14404297	1600.00000000	1728.82690430	0.00000000	0.00000000
-0.09218340	0.05811332	1599.97732544	-0.09488161	0.02245223	0.91207719	0.37194288	-0.17255068	0.00000000	2868.00000000	505.40768433	1600.00000000	1521.64672852	217.03596497	0.00000000
0.48601168	0.03228826	1600.39898682	0.48259112	-0.06956343	0.98593336	0.01025857	-0.16682374	1624.00000000	0.00000000	463.07879639	1600.00000000	1623.23754883	0.00000000	0.00000000
0.07481968	0.00752658	1600.00378418	0.00321734	0.04909266	0.90251821	0.35072082	0.24991143	0.00000000	3220.00000000	528.31152344	1600.00000000	1523.98303223	232.52033997	0.00000000
-0.03098453	0.09546982	1600.00003052	0.06890834	0.05586104	0.97776115	-0.08316769	0.19252598	2476.00000000	0.00000000	480.52297974	1600.00000000	1636.36938477	0.00000000	0.00000000
