# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
-0.24455509	-0.21473248	599.94299316	-0.03375772	-0.17273492	-0.01819061	-0.50602680	0.86232591	118359.00000000	1824.00000000	491.04690552	600.00000000	5968.37207031	93.65493011	1.00000000
0.05218014	-0.07046867	599.98913574	0.07802771	-0.04653334	0.97183156	-0.05153770	-0.22997236	1067.00000000	0.00000000	474.19448853	600.00000000	617.38531494	0.00000000	0.00000000
0.02488199	-0.09087498	599.99133301	-0.00585352	-0.08499136	0.91199732	0.24551339	-0.32860935	1422.00000000	0.00000000	480.11175537	600.00000000	657.88751221	0.00000000	0.00000000
0.03517887	0.09230728	599.99328613	0.07082544	-0.04075202	0.99522668	-0.06332455	-0.07425570	391.00000000	0.00000000	462.28594971	600.00000000	602.87304688	0.00000000	0.00000000
-0.08232672	-0.05245184	599.98834229	-0.02311363	-0.04180640	0.89272821	0.36064309	-0.27013493	0.00000000	1293.00000000	484.38082886	600.00000000	571.02331543	94.20880127	0.00000000
0.15661848	-0.21244501	600.02081299	0.08064992	-0.18327573	0.94203669	0.27383628	-0.19385719	977.00000000	0.00000000	442.54327393	600.00000000	636.93981934	0.00000000	0.00000000
0.12994921	-0.18751359	599.95989990	0.06757632	-0.14552048	0.94915926	0.23032919	-0.21458149	904.00000000	0.00000000	567.08154297	600.00000000	632.09649658	0.00000000	0.00000000
0.05802742	-0.09105428	599.86743164	0.04683914	0.07758342	0.99160081	-0.03244331	-0.12520099	366.00000000	0.00000000	450.31204224	600.00000000	604.95153809	0.00000000	0.00000000
-0.16974221	0.10609233	599.92193604	-0.19605494	0.11733090	0.95251065	-0.22560965	0.20450842	3819.00000000	0.00000000	501.95895386	600.00000000	629.84020996	0.00000000	0.00000000
-0.19682123	0.12564215	600.05316162	-0.05181310	0.14008881	-0.72006387	0.41472241	0.55633926	56428.00000000	0.00000000	541.34130859	600.00000000	2512.46948242	0.00000000	1.00000000
-0.04395225	0.06324147	599.99566650	-0.01895782	-0.07451420	0.91694629	-0.39866719	0.01655304	1627.00000000	0.00000000	534.50366211	600.00000000	654.33557129	0.00000000	0.00000000
-0.08566656	0.06148277	599.98736572	0.00034471	-0.00891690	0.95137250	0.13127466	-0.27867067	884.00000000	0.00000000	521.04290771	600.00000000	630.65350342	0.00000000	0.00000000
0.15538633	-0.29936838	599.98614502	0.09491067	-0.12907672	0.91114736	0.35497108	-0.20929897	0.00000000	1022.00000000	461.49182129	600.00000000	474.77267456	171.00968933	0.00000000
-0.07802768	0.07422958	599.97674561	-0.04661511	0.06892282	0.88844419	0.39059711	0.24104106	2151.00000000	0.00000000	501.02270508	600.00000000	675.31701660	0.00000000	0.00000000
0.01168255	-0.03451755	599.98986816	-0.04592251	-0.02267107	0.98690367	0.16025391	0.01843584	451.00000000	0.00000000	472.83920288	600.00000000	607.95153809	0.00000000	0.00000000
-0.02675235	0.11208418	602.49609375	-0.07433393	-0.05624007	0.81119180	0.14168224	-0.56735706	0.00000000	2121.00000000	506.04342651	600.00000000	490.69287109	235.24684143	0.00000000
0.00853850	-0.00931673	599.97656250	-0.10349058	0.02528294	0.92870539	-0.36293283	0.07606590	0.00000000	780.00000000	465.82067871	600.00000000	466.94897461	166.74455261	0.00000000
0.08593147	-0.04021219	600.01776123	0.04614537	-0.03793391	0.92177159	0.14609322	0.35915720	1342.00000000	0.00000000	454.80541992	600.00000000	650.94470215	0.00000000	0.00000000
-0.07691733	-0.01991209	599.99481201	0.01043537	0.04119556	0.92211252	0.37650418	-0.08917987	1241.00000000	0.00000000	434.21023560	600.00000000	650.67468262	0.00000000	0.00000000
-0.07323702	0.02743136	599.99926758	-0.05741836	-0.07295243	0.89733332	0.14379199	-0.41727304	1904.00000000	0.00000000	504.88305664	600.00000000	668.64935303	0.00000000	0.00000000
-0.09073237	-0.00657725	599.99993896	-0.00730885	0.08738917	0.91478938	0.22548749	0.33513546	1390.00000000	0.00000000	572.50134277	600.00000000	655.88159180	0.00000000	0.00000000
-0.08102646	-0.03050680	599.98852539	0.04227529	-0.05612602	0.97854555	0.15429884	0.13653028	745.00000000	0.00000000	438.01354980	600.00000000	613.14111328	0.00000000	0.00000000
-0.08713815	-0.06824984	600.11761475	-0.03193577	0.07276139	0.87805384	-0.26165393	-0.40069771	0.00000000	1412.00000000	457.36129761	600.00000000	516.13708496	155.69325256	0.00000000
-0.05455621	-0.05532815	600.06518555	0.06945767	0.03981295	0.95284408	-0.28195390	0.11220562	1057.00000000	0.00000000	481.08160400	600.00000000	629.76043701	0.00000000	0.00000000
-0.02468175	0.09238636	599.99523926	0.07205523	-0.03982158	0.97111911	0.09939615	0.21690571	1007.00000000	0.00000000	495.36016846	600.00000000	617.83111572	0.00000000	0.00000000
0.00669743	-0.10067996	599.99395752	-0.05520694	0.00329521	0.88931674	0.42714804	0.16327989	0.00000000	1284.00000000	463.68200684	600.00000000	600.44244385	69.09143829	0.00000000
0.05479591	0.15272361	600.03985596	0.07663235	0.15591876	0.99151957	0.10450453	-0.07725132	512.00000000	0.00000000	571.23809814	600.00000000	605.17175293	0.00000000	0.00000000
0.07505179	-0.00731241	522.25494385	0.00874758	0.03702712	0.88230884	-0.47060981	0.00758445	0.00000000	1187.00000000	479.77395630	600.00000000	522.80487061	64.41588593	0.00000000
-0.00204673	0.00925412	606.20062256	-0.00461974	0.01067724	0.91500652	-0.19480887	-0.35328829	0.00000000	1085.00000000	515.47503662	600.00000000	573.83953857	82.79669189	0.00000000
0.11303938	-0.12537652	599.86376953	0.08844344	-0.20668720	0.96135509	-0.26080731	-0.08818114	791.00000000	0.00000000	522.41412354	600.00000000	623.97308350	0.00000000	0.00000000
0.12421738	-0.30977333	599.70660400	0.18912512	-0.11511113	0.83788770	-0.54493338	0.03149271	3701.00000000	0.00000000	496.64758301	600.00000000	715.72381592	0.00000000	0.00000000
0.01330709	0.06309444	600.00061035	-0.00253017	0.03712189	0.96127474	0.12190677	-0.24716318	788.00000000	0.00000000	486.98907471	600.00000000	624.17041016	0.00000000	0.00000000
-0.20705278	0.03564272	599.87908936	-0.24592668	0.07547627	0.96867305	0.24810609	-0.01076376	975.00000000	0.00000000	622.59228516	600.00000000	619.27935791	0.00000000	0.00000000
0.05127417	0.03888183	600.02856445	0.05270438	0.07087579	0.90552950	-0.15798169	-0.39377415	0.00000000	1185.00000000	511.15179443	600.00000000	578.42449951	78.61183167	0.00000000
0.08841477	0.05220267	599.99969482	-0.00083324	-0.09623329	0.95517093	0.29477811	0.02746642	1717.00000000	0.00000000	508.26937866	600.00000000	628.16571045	0.00000000	0.00000000
-0.03209386	-0.06959838	600.02392578	-0.02460094	-0.05678336	0.99649316	-0.08347335	0.00579298	270.00000000	0.00000000	445.12277222	600.00000000	602.13574219	0.00000000	0.00000000
0.10054381	-0.01666330	600.00177002	-0.09484719	-0.03734441	0.99603862	0.07417023	-0.04904938	373.00000000	0.00000000	497.31161499	600.00000000	602.38677979	0.00000000	0.00000000
0.08830982	0.02598088	600.01892090	-0.03929023	0.09265126	0.82148308	-0.57016504	0.00879276	3457.00000000	0.00000000	565.31988525	600.00000000	730.40325928	0.00000000	0.00000000
0.05014483	0.08005939	600.03802490	0.03164433	-0.02219424	0.96520430	0.25473377	-0.05908763	746.00000000	0.00000000	473.22714233	600.00000000	621.66296387	0.00000000	0.00000000
-0.18087541	0.24458298	600.03906250	-0.11890641	0.15489024	0.98018450	-0.14116855	0.13895965	566.00000000	0.00000000	447.24377441	600.00000000	612.16925049	0.00000000	0.00000000
0.01625175	-0.10657576	600.01135254	-0.02615319	-0.01599537	0.98389155	-0.00382478	0.17872560	510.00000000	0.00000000	473.84793091	600.00000000	609.83447266	0.00000000	0.00000000
-0.04868409	-0.06351754	600.00451660	0.06257870	-0.02810561	0.97238755	-0.05296743	-0.22728145	828.00000000	0.00000000	452.07263184	600.00000000	617.03936768	0.00000000	0.00000000
-0.03600030	-0.06530080	690.41436768	-0.03696151	-0.07861771	0.99488384	0.00064160	-0.10102367	339.00000000	0.00000000	479.11160278	600.00000000	693.96179199	0.00000000	0.00000000
-0.04675741	0.19520950	599.96014404	-0.14336759	0.11041034	0.91658193	0.36241296	-0.16892147	2152.00000000	0.00000000	426.33679199	600.00000000	654.54772949	0.00000000	0.00000000
-0.08565758	0.02168566	600.05169678	0.08077236	-0.03761043	0.93374419	0.30778378	-0.18273187	1049.00000000	0.00000000	452.91534424	600.00000000	642.62609863	0.00000000	0.00000000
0.02115087	-0.06098609	600.00445557	0.00642719	0.00448601	-0.96122861	-0.22776237	0.15544724	1568.00000000	4004.00000000	493.04992676	600.00000000	2745.45068359	493.21905518	1.00000000
0.02575085	0.02916656	600.00518799	-0.01610867	-0.07086298	0.96944356	0.01057246	-0.24508655	701.00000000	0.00000000	566.56353760	600.00000000	618.91772461	0.00000000	0.00000000
-0.01562625	-0.05552848	599.99365234	0.04732796	-0.08064511	0.98762739	0.10875046	-0.11298418	442.00000000	0.00000000	494.66445923	600.00000000	607.51062012	0.00000000	0.00000000
0.00494964	0.08847936	879.15710449	0.06635892	-0.05814802	0.96265078	-0.13455287	-0.23494458	1819.00000000	0.00000000	451.97540283	600.00000000	913.25579834	0.00000000	0.00000000
-0.00609710	0.05809965	600.00006104	0.05076285	-0.03333570	0.94947183	0.23747665	0.20520246	1064.00000000	0.00000000	623.86932373	600.00000000	631.93347168	0.00000000	0.00000000
