# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
0.01394203	0.04990954	600.00158691	-0.04891108	0.00925648	0.88022000	-0.23441835	-0.41262674	0.00000000	1410.00000000	459.41943359	600.00000000	589.46051025	85.80136108	0.00000000
0.23933434	0.20326635	600.01062012	0.13855749	0.10413523	0.95217407	-0.29464900	0.08091021	2169.00000000	0.00000000	454.98919678	600.00000000	630.15051270	0.00000000	0.00000000
-0.02727808	-0.03070467	599.98864746	0.04657816	0.05967646	0.87564510	-0.45324638	-0.16677344	0.00000000	1412.00000000	458.59695435	600.00000000	605.41314697	74.24734497	0.00000000
-0.01272324	0.09427553	600.00024414	-0.02936942	0.00453999	0.93640041	0.10976157	0.33332658	1060.00000000	0.00000000	439.10708618	600.00000000	640.75378418	0.00000000	0.00000000
-0.04255057	0.07634332	600.01733398	0.00849959	-0.10515165	0.98312002	-0.13690643	-0.12137389	791.00000000	0.00000000	527.39282227	600.00000000	610.31921387	0.00000000	0.00000000
0.06835452	0.07631738	600.00177002	-0.01071971	0.04338358	0.96599674	0.25440434	0.04613757	799.00000000	0.00000000	461.22961426	600.00000000	621.12286377	0.00000000	0.00000000
-0.05960877	0.08352531	600.00842285	-0.10506532	-0.00660378	0.93802136	-0.09886023	0.33217847	2792.00000000	0.00000000	441.63284302	600.00000000	639.64532471	0.00000000	0.00000000
0.10977896	-0.03224550	599.99768066	0.00556739	0.02389444	0.91827369	0.00321410	-0.39593327	0.00000000	989.00000000	449.10995483	600.00000000	551.32379150	94.92292023	0.00000000
-0.02907257	-0.00260351	599.99737549	-0.00852475	0.00633620	0.99663872	-0.02757552	-0.07714164	225.00000000	0.00000000	518.03985596	600.00000000	602.02288818	0.00000000	0.00000000
-0.07694452	-0.03888086	599.99853516	0.03666250	0.07292181	0.90957093	0.08266322	0.40724385	0.00000000	1142.00000000	607.33715820	600.00000000	578.61322021	75.94092560	0.00000000
-0.00537727	0.07115380	599.99145508	-0.04646966	0.04210714	0.94266582	-0.23428980	0.23767519	966.00000000	0.00000000	439.45779419	600.00000000	636.48089600	0.00000000	0.00000000
-0.11561335	0.00545673	600.00225830	0.02431194	0.00988906	0.90010864	0.38106111	-0.21117973	0.00000000	1228.00000000	488.72219849	600.00000000	586.69671631	74.49079132	0.00000000
0.03287492	0.06065655	561.07281494	0.03430444	0.09162703	0.92521429	0.30907255	0.22011960	1206.00000000	0.00000000	472.38894653	600.00000000	606.42871094	0.00000000	0.00000000
0.05390681	0.07622083	600.01177979	0.08831412	-0.04109662	0.91891742	-0.26248443	-0.29443634	2208.00000000	0.00000000	429.46270752	600.00000000	652.96813965	0.00000000	0.00000000
-0.00143933	0.07283419	599.96795654	-0.02461635	0.08506504	-0.83863550	-0.54395902	0.02826858	465.00000000	1462.00000000	485.30703735	600.00000000	709.40930176	187.88002014	1.00000000
-0.03993347	0.26830038	600.05444336	-0.23892981	0.19106430	0.84703201	-0.36965629	-0.38195682	0.00000000	1755.00000000	472.13757324	600.00000000	608.85699463	92.74411774	0.00000000
0.04410075	0.07385300	599.97210693	0.07106318	-0.06245678	0.98685139	0.01156847	0.16121566	613.00000000	0.00000000	546.77783203	600.00000000	607.96844482	0.00000000	0.00000000
-0.06078861	0.08676519	599.99584961	0.09675236	0.05050620	0.79827738	-0.02648056	-0.60170758	4012.00000000	0.00000000	434.88204956	600.00000000	751.62225342	0.00000000	0.00000000
0.04590083	0.24973781	599.80743408	0.05523514	0.13953407	0.88081670	0.16290157	0.44455040	0.00000000	1403.00000000	438.28228760	600.00000000	572.73480225	100.55407715	0.00000000
-0.01871603	-0.04465859	600.00201416	0.06306987	0.02210293	0.93672198	-0.31697407	0.14859128	1126.00000000	0.00000000	443.14086914	600.00000000	640.53338623	0.00000000	0.00000000
-0.10284287	-0.01522975	600.00610352	0.10036423	0.01619249	0.94284004	0.00726659	0.33316648	2313.00000000	0.00000000	593.45812988	600.00000000	636.40032959	0.00000000	0.00000000
-0.91403860	0.05680887	600.04730225	-0.82042265	-0.09093637	0.85299343	-0.49134606	-0.17601502	2735.00000000	0.00000000	449.23410034	600.00000000	703.46520996	0.00000000	0.00000000
-0.14603701	0.10842923	600.05352783	-0.13928744	0.10817961	0.80505466	-0.59243619	-0.03010476	4919.00000000	0.00000000	491.92440796	600.00000000	745.38098145	0.00000000	0.00000000
0.08714411	-0.07735839	599.99438477	-0.02396829	-0.01766526	0.92632556	-0.37647983	-0.01356196	0.00000000	768.00000000	446.09280396	600.00000000	442.31359863	190.95982361	0.00000000
-0.04319577	-0.03415205	599.99652100	0.02486483	0.02782964	0.89454514	-0.38874564	-0.22060335	0.00000000	1199.00000000	436.57272339	600.00000000	597.62615967	67.91167450	0.00000000
0.03751978	0.05752072	600.00524902	0.07021628	0.07236403	0.97791898	-0.09155446	-0.18786228	608.00000000	0.00000000	590.00219727	600.00000000	613.55023193	0.00000000	0.00000000
-0.05880153	0.06644209	600.00195312	-0.00808695	-0.02984370	0.94237530	0.07134789	-0.32686126	977.00000000	0.00000000	451.86334229	600.00000000	636.69647217	0.00000000	0.00000000
-0.10176218	0.04018209	800.29611206	-0.09501587	-0.01939542	0.93772388	0.30925247	0.15823030	1386.00000000	0.00000000	467.97103882	600.00000000	853.45379639	0.00000000	0.00000000
0.01165987	-0.08640182	600.03997803	0.04161835	0.05056035	0.99684948	0.00180803	0.07929564	234.00000000	0.00000000	445.92727661	600.00000000	601.93566895	0.00000000	0.00000000
0.19499189	-0.05676471	600.19989014	0.20486800	-0.01378277	0.89242834	0.45030457	-0.02823913	0.00000000	1252.00000000	442.50390625	600.00000000	597.24298096	69.98844910	0.00000000
-0.02609980	0.05151934	599.99572754	-0.01204005	0.04707598	0.97753239	-0.02376263	-0.20944166	595.00000000	0.00000000	628.62841797	600.00000000	613.78320312	0.00000000	0.00000000
-0.03447016	-0.08632624	600.00329590	0.09036493	0.00381160	0.95898777	0.13263178	0.25050211	1145.00000000	0.00000000	447.52117920	600.00000000	625.66583252	0.00000000	0.00000000
0.06600398	-0.03314880	599.99743652	-0.07295642	0.06721897	0.97617888	0.05734912	-0.20925081	690.00000000	0.00000000	497.94827271	600.00000000	614.63793945	0.00000000	0.00000000
-0.03430590	0.06611627	600.00848389	-0.05882239	-0.07665649	0.98560292	0.03205677	-0.16600990	621.00000000	0.00000000	456.21844482	600.00000000	608.77264404	0.00000000	0.00000000
0.07357077	-0.05318483	599.99664307	-0.06082633	-0.04998559	0.83767456	-0.25007316	0.48555613	0.00000000	1901.00000000	501.88870239	600.00000000	556.12432861	149.42054749	0.00000000
-0.05321296	-0.03163785	599.96697998	-0.00106854	-0.05655657	0.91013008	0.41156498	0.04772377	1443.00000000	0.00000000	453.20245361	600.00000000	659.21252441	0.00000000	0.00000000
-0.16948308	-0.25114790	600.08819580	-0.07645151	-0.18919191	0.96954823	-0.09630724	-0.22516906	767.00000000	0.00000000	488.43249512	600.00000000	618.93548584	0.00000000	0.00000000
-0.10506875	-0.01463813	600.06341553	0.05037492	0.09062046	0.83596677	0.35382393	-0.41948569	3787.00000000	0.00000000	447.71832275	600.00000000	717.83050537	0.00000000	0.00000000
0.51723677	0.08449373	600.14544678	0.57125092	0.09045649	0.91454130	0.16132231	0.37093031	0.00000000	1013.00000000	446.53457642	600.00000000	559.16613770	90.23370361	0.00000000
0.08646524	0.01265812	600.01727295	-0.02723095	0.04514819	0.98982793	-0.08402568	0.11480582	393.00000000	0.00000000	561.28399658	600.00000000	606.18194580	0.00000000	0.00000000
-0.02749947	0.04577880	600.00091553	0.00757466	-0.06844730	0.93140292	-0.16878186	0.32249224	1094.00000000	0.00000000	504.30172729	600.00000000	644.19238281	0.00000000	0.00000000
0.00294537	-0.09653080	599.99816895	-0.05369470	-0.08400188	0.78274149	-0.42355716	0.45597708	4519.00000000	0.00000000	515.93927002	600.00000000	766.54260254	0.00000000	0.00000000
0.00381588	0.02655301	599.80627441	0.07267351	-0.07265960	0.98656464	0.13616563	-0.09027290	460.00000000	0.00000000	521.38415527	600.00000000	607.97119141	0.00000000	0.00000000
-0.06655856	0.06166997	600.00012207	0.06850214	-0.06001477	0.85317254	-0.27899694	-0.44074631	2899.00000000	0.00000000	467.62268066	600.00000000	703.27764893	0.00000000	0.00000000
-0.07005856	-0.02673133	599.99694824	-0.06395607	0.07061914	0.95705080	-0.09387334	0.27430189	880.00000000	0.00000000	508.79403687	600.00000000	626.92523193	0.00000000	0.00000000
-0.06317689	-0.05679477	600.01940918	0.00588592	-0.04963615	0.93629736	0.34758857	0.05029309	1148.00000000	0.00000000	514.62469482	600.00000000	640.83605957	0.00000000	0.00000000
0.15293777	-0.14425725	599.99084473	0.15691723	-0.14613265	0.89170027	-0.38822776	0.23270106	0.00000000	1116.00000000	452.10711670	600.00000000	426.66061401	229.00106812	0.00000000
0.00903304	-0.01512959	600.09484863	0.10069933	0.00269740	0.99417776	-0.10604677	-0.01909590	298.00000000	0.00000000	469.11767578	600.00000000	603.60943604	0.00000000	0.00000000
0.04346739	-0.09167191	606.13519287	-0.06148191	0.08204807	0.84168190	-0.48117775	-0.24502969	4465.00000000	0.00000000	567.78820801	600.00000000	720.16851807	0.00000000	0.00000000
0.14865743	-0.16077992	600.07525635	0.04687723	-0.19566484	0.94090915	0.31145555	0.13298643	1089.00000000	0.00000000	443.90344238	600.00000000	637.75421143	0.00000000	0.00000000
-0.18896729	-0.30169657	599.77191162	-0.17996326	-0.26606828	0.89211202	-0.42439649	0.15499592	1762.00000000	0.00000000	469.05905151	600.00000000	672.29437256	0.00000000	0.00000000
-0.00473562	0.10594145	599.98339844	-0.09456471	0.00292347	0.80851883	-0.06784345	0.58454645	3778.00000000	0.00000000	456.78433228	600.00000000	742.09759521	0.00000000	0.00000000
-0.06456104	-0.08496372	599.98541260	0.10365693	0.03505612	0.87781990	0.07584007	0.47294879	3133.00000000	0.00000000	467.60995483	600.00000000	683.48608398	0.00000000	0.00000000
-0.00175202	0.02052090	599.97302246	-0.00560700	0.01790060	0.96409994	0.06150062	0.25831962	754.00000000	0.00000000	471.29058838	600.00000000	622.31256104	0.00000000	0.00000000
-0.03744726	-0.09233173	599.91363525	-0.00180409	0.05370304	0.97455716	-0.03401264	0.22154331	628.00000000	0.00000000	490.20379639	600.00000000	615.57263184	0.00000000	0.00000000
-0.11054944	-0.03031030	599.98028564	0.04261032	-0.06264964	0.91040629	-0.40669566	0.07588851	0.00000000	944.00000000	500.74969482	600.00000000	399.31500244	242.33451843	0.00000000
-0.03294247	0.21079184	600.03503418	-0.04936130	0.17410193	0.84779674	-0.16789638	-0.50304222	3342.00000000	0.00000000	489.51806641	600.00000000	707.74877930	0.00000000	0.00000000
0.03191893	-0.08002879	599.97076416	0.04429374	0.10014136	0.82243419	-0.22505885	0.52244663	0.00000000	2023.00000000	449.22769165	600.00000000	540.60504150	175.64755249	0.00000000
-0.03476620	0.21854775	600.03155518	-0.06945629	0.17053872	0.91187257	0.39042920	0.12670231	1439.00000000	0.00000000	475.01910400	600.00000000	658.01361084	0.00000000	0.00000000
-0.08696428	-0.05254135	600.01562500	-0.01719616	-0.07955485	0.87962669	0.16410258	-0.44646072	0.00000000	1410.00000000	472.56411743	600.00000000	596.26605225	79.98389435	0.00000000
0.01588367	-0.06993037	600.00079346	-0.05545616	0.03190530	0.91075641	0.30169141	0.28196633	1488.00000000	0.00000000	473.97201538	600.00000000	658.79345703	0.00000000	0.00000000
0.22434257	0.18036245	600.02587891	0.11310422	0.16398965	0.91304296	-0.37391335	-0.16291511	0.00000000	1092.00000000	489.47406006	600.00000000	549.73645020	100.18720245	0.00000000
-0.07638629	-0.06423839	600.00195312	-0.06164988	0.08089193	0.95988536	-0.17000632	-0.22297513	2349.00000000	0.00000000	466.02249146	600.00000000	648.98211670	0.00000000	1.00000000
-0.05207816	-0.07770747	600.02807617	-0.09047037	-0.04719255	0.90303218	-0.37248567	0.21397960	2081.00000000	0.00000000	529.45275879	600.00000000	664.45227051	0.00000000	0.00000000
0.05512432	-0.00333569	600.00054932	-0.05626042	-0.01497827	0.94899839	-0.21897228	0.22683299	1022.00000000	0.00000000	527.70745850	600.00000000	632.24230957	0.00000000	0.00000000
0.01062567	-0.02174924	599.99761963	-0.02167640	0.03855398	0.88269711	0.41685337	-0.21697712	0.00000000	1340.00000000	489.49441528	600.00000000	608.84124756	66.10643768	0.00000000
-0.02212692	-0.00930525	599.99609375	0.02270992	-0.08051521	0.95021182	0.04505869	-0.30832970	899.00000000	0.00000000	443.79806519	600.00000000	631.43505859	0.00000000	0.00000000
0.00734118	-0.03237438	599.98040771	0.08826211	-0.02019084	0.92251533	0.33855128	-0.18533349	0.00000000	929.00000000	515.99176025	600.00000000	532.53851318	110.03363800	0.00000000
-0.08047821	-0.08153857	600.01330566	0.00396663	-0.09928400	0.84523594	0.39442274	-0.36056471	0.00000000	1830.00000000	454.77963257	600.00000000	573.64422607	126.74044800	0.00000000
-0.01565721	0.07200397	599.99145508	0.10163758	-0.02177765	0.95913684	-0.27153665	-0.07952607	900.00000000	0.00000000	431.96255493	600.00000000	625.55053711	0.00000000	0.00000000
0.11042880	-0.02413699	599.93359375	0.06855877	-0.00100374	0.85130543	0.12139377	-0.51043379	0.00000000	1785.00000000	626.66040039	600.00000000	595.51287842	102.39212036	0.00000000
-0.00086206	0.00899090	599.99743652	-0.00792614	-0.07584950	0.97560275	0.04539488	0.21479905	615.00000000	0.00000000	453.95361328	600.00000000	615.00067139	0.00000000	0.00000000
-0.01612767	-0.07515760	600.00006104	-0.04783141	0.01007342	0.90160334	-0.43104905	0.03616798	0.00000000	1167.00000000	448.33200073	600.00000000	588.13500977	71.92399597	0.00000000
-0.11315394	-0.00098842	600.02020264	-0.01770375	-0.09904456	0.89565766	-0.28872272	-0.33828473	0.00000000	1227.00000000	464.13250732	600.00000000	553.20245361	108.66502380	0.00000000
-0.11424093	-0.00532271	1170.80001068	0.03574040	-0.07358840	0.82572234	0.29895446	0.47833967	0.00000000	3910.00000000	470.92144775	600.00000000	1191.66662598	210.70968628	0.00000000
-0.05417999	0.06427275	600.01153564	0.00396138	-0.08037668	0.92492932	0.37966076	0.01906490	1644.00000000	0.00000000	454.31524658	600.00000000	648.70562744	0.00000000	0.00000000
0.31326082	-0.09562178	599.99407959	0.18869317	0.03230355	0.89685673	0.38441381	0.21880126	1757.00000000	0.00000000	473.70755005	600.00000000	668.99572754	0.00000000	0.00000000
-0.05251902	0.04679252	600.01483154	-0.01278000	0.09284895	0.90265155	-0.30687633	0.30174017	1523.00000000	0.00000000	441.78836060	600.00000000	664.73876953	0.00000000	0.00000000
0.14182296	0.21297343	600.02618408	0.14560995	0.10491527	0.90199739	0.04553885	-0.42933309	0.00000000	1165.00000000	481.13604736	600.00000000	590.66705322	69.48869324	0.00000000
-0.10353737	0.01151001	600.13024902	-0.09073732	-0.02130098	0.89377511	0.30662933	-0.32732940	2017.00000000	0.00000000	447.93026733	600.00000000	671.46441650	0.00000000	0.00000000
-0.00307245	-0.04972942	599.99707031	-0.01651561	0.02821181	0.92994469	-0.30569142	-0.20434201	1129.00000000	0.00000000	450.38766479	600.00000000	645.20349121	0.00000000	0.00000000
0.01802352	0.00308140	600.00445557	0.09707214	-0.02564327	0.93893743	-0.31121302	0.14677513	1013.00000000	0.00000000	549.68347168	600.00000000	639.02893066	0.00000000	0.00000000
-0.01106055	-0.05553764	600.02014160	-0.01972182	0.08432609	0.98750067	-0.12320741	0.09829724	499.00000000	0.00000000	627.65179443	600.00000000	607.61218262	0.00000000	0.00000000
-0.04821511	0.06105647	599.97125244	0.07201234	-0.07751194	0.83242506	0.03769687	-0.55285394	0.00000000	1922.00000000	494.68286133	600.00000000	613.05181885	100.44689941	0.00000000
0.08391208	-0.03926893	599.97296143	0.01685330	0.07187507	0.87582308	0.26836169	-0.40114331	0.00000000	1454.00000000	456.27996826	600.00000000	583.42236328	94.55077362	0.00000000
0.00628951	-0.06831193	600.00683594	-0.03645517	-0.05835447	0.97667176	0.20991677	0.04524624	671.00000000	0.00000000	460.88027954	600.00000000	614.33703613	0.00000000	0.00000000
0.09227508	-0.03789043	600.07708740	-0.01664536	0.09143338	0.98326313	-0.15862471	-0.08962011	839.00000000	0.00000000	441.59112549	600.00000000	610.29223633	0.00000000	0.00000000
-0.02090601	-0.07731662	600.00061035	0.02962645	-0.08253952	0.86008972	-0.32894331	-0.38992560	0.00000000	1535.00000000	460.97952271	600.00000000	454.51974487	226.24829102	0.00000000
-0.04907354	0.00973528	600.00158691	-0.09719829	0.04972278	0.11084363	0.42278534	0.89942551	108908.00000000	576.00000000	505.07385254	600.00000000	3314.10937500	30.00365257	1.00000000
-0.12430933	0.31352985	600.15704346	-0.11862458	0.11594807	0.81653225	-0.48645130	-0.31087005	3241.00000000	0.00000000	517.78814697	600.00000000	734.98901367	0.00000000	0.00000000
