# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
0.04849324	0.02319689	2100.01324463	-0.04737748	0.06187953	0.89253545	-0.39863905	0.21087301	0.00000000	4462.00000000	493.73678589	2100.00000000	2071.64965820	262.23687744	0.00000000
-0.42146623	-0.14919718	2100.03137207	-0.45188442	-0.14618474	0.98619926	0.00259646	-0.16554248	1710.00000000	0.00000000	518.49194336	2100.00000000	2129.44067383	0.00000000	0.00000000
0.03799774	0.19349234	2100.01226807	0.13275385	0.15447235	0.94689751	0.09350654	-0.30763888	3298.00000000	0.00000000	498.84774780	2100.00000000	2217.69482422	0.00000000	0.00000000
0.07657415	-0.03428904	2099.99560547	-0.05264362	-0.02793366	0.91732001	0.28893754	-0.27393258	4828.00000000	0.00000000	524.50665283	2100.00000000	2289.26049805	0.00000000	0.00000000
0.02893945	-0.08964939	2099.98406982	-0.05654736	0.00924301	0.86592108	0.00526011	-0.50015295	0.00000000	5473.00000000	463.10260010	2100.00000000	2075.17089844	325.90365601	0.00000000
-0.03914580	-0.02500294	2100.00354004	0.00716484	-0.07852148	0.94160491	0.13813607	-0.30708086	3511.00000000	0.00000000	433.47717285	2100.00000000	2230.13720703	0.00000000	0.00000000
0.08439117	0.20867476	2099.98687744	0.06289867	0.20719157	0.94856602	-0.28390461	0.14007390	3355.00000000	0.00000000	486.62054443	2100.00000000	2213.76196289	0.00000000	0.00000000
-0.05897724	-0.01882424	2099.98168945	-0.00722913	0.05510564	0.97563165	0.21891962	0.01473153	2486.00000000	0.00000000	443.41308594	2100.00000000	2152.40991211	0.00000000	0.00000000
-0.03442498	-0.03783608	2100.15429688	-0.07574703	-0.05137721	0.90245527	0.17930047	0.39169610	0.00000000	4254.00000000	518.30517578	2100.00000000	1926.73559570	374.05880737	0.00000000
0.06917685	-0.00496931	2100.00323486	-0.06060979	0.02038336	0.93083906	-0.00210802	-0.36542332	4494.00000000	0.00000000	484.15017700	2100.00000000	2255.95336914	0.00000000	0.00000000
-0.04154341	-0.10775895	2099.93188477	-0.06612933	0.06598286	0.92586428	-0.20694079	0.31615007	0.00000000	3134.00000000	502.26354980	2100.00000000	1785.80273438	449.99533081	0.00000000
-0.05116419	0.06468435	2099.97021484	0.06703206	-0.01373013	0.94486499	0.20652008	0.25412524	3966.00000000	0.00000000	478.41586304	2100.00000000	2222.57446289	0.00000000	0.00000000
-0.05025852	0.02820476	2100.00439453	-0.00096834	-0.00088106	0.99369812	0.10618530	0.03589845	1077.00000000	0.00000000	508.50848389	2100.00000000	2113.29736328	0.00000000	0.00000000
0.02076743	-0.06147545	2099.98413086	0.08303407	-0.04677300	0.97573549	-0.21667989	-0.03146577	2524.00000000	0.00000000	451.62777710	2100.00000000	2152.22900391	0.00000000	0.00000000
