# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
-0.05939540	-0.08141769	200.01208496	-0.09069555	0.04591018	0.92298675	-0.29684463	-0.24490547	713.00000000	0.00000000	466.64419556	200.00000000	216.69963074	0.00000000	0.00000000
-0.01320680	-0.02239916	200.01708984	-0.00106367	0.06593958	0.89549905	-0.13190328	0.42506826	0.00000000	415.00000000	456.83401489	200.00000000	197.63963318	23.92970657	0.00000000
-0.07744216	0.03025000	199.98767090	0.08562649	-0.05901188	0.96997285	-0.17959145	0.16401088	229.00000000	0.00000000	535.50341797	200.00000000	206.17846680	0.00000000	0.00000000
-0.05570982	0.01579460	199.99462891	-0.03029403	0.02306996	0.96478868	0.19743907	-0.17378342	248.00000000	0.00000000	517.96301270	200.00000000	207.29376221	0.00000000	0.00000000
-0.23125140	-0.63890576	200.06945801	-0.05955389	-0.68071395	0.95022106	0.20158353	0.23757946	584.00000000	0.00000000	502.54776001	200.00000000	210.54895020	0.00000000	0.00000000
-0.04111874	-0.09061815	200.00024414	0.05229527	0.08580526	0.81631798	0.41613111	-0.40057445	1421.00000000	0.00000000	558.59118652	200.00000000	245.00209045	0.00000000	0.00000000
-0.03292992	0.01344825	200.00427246	0.04982928	0.08096881	0.94036692	-0.08828604	-0.32850516	339.00000000	0.00000000	462.93994141	200.00000000	212.68682861	0.00000000	0.00000000
-0.08664418	0.00019411	199.99609375	-0.05904162	-0.06447511	0.99888241	0.02518411	-0.03999591	67.00000000	0.00000000	440.99859619	200.00000000	200.21974182	0.00000000	0.00000000
-0.00626234	0.02629003	200.00866699	-0.02419332	0.03385165	0.93627757	0.03024151	0.34995675	352.00000000	0.00000000	472.69616699	200.00000000	213.62182617	0.00000000	0.00000000
-0.06221678	-0.01676854	199.99597168	0.04551488	-0.05867815	0.87689662	0.16952319	0.44979346	0.00000000	503.00000000	475.23962402	200.00000000	182.36787415	42.58192062	0.00000000
0.06683003	-0.02445357	199.99316406	-0.07529133	-0.00648009	0.96355444	0.11732818	0.24040997	312.00000000	0.00000000	595.69738770	200.00000000	207.55709839	0.00000000	0.00000000
0.02252350	-0.01785099	199.99023438	0.01210601	-0.05386994	0.89335424	0.07681277	0.44273925	0.00000000	405.00000000	470.88195801	200.00000000	199.55142212	22.64477730	0.00000000
-0.06909249	-0.04629536	199.96411133	0.05751353	-0.00819075	0.93521959	-0.18481603	-0.30200553	393.00000000	0.00000000	489.20745850	200.00000000	213.81614685	0.00000000	0.00000000
-0.09486815	-0.18201415	200.06103516	-0.05804965	-0.18778117	0.93890619	-0.34365314	0.01891136	342.00000000	0.00000000	466.74118042	200.00000000	213.07943726	0.00000000	0.00000000
0.07944813	-0.07413319	200.03369141	-0.07609221	-0.05238133	0.84504390	-0.38343790	0.37266099	1015.00000000	0.00000000	437.27539062	200.00000000	236.71110535	0.00000000	0.00000000
0.24281408	-0.21226686	199.92004395	0.07114673	-0.13271330	0.97022128	0.06555018	0.23318207	355.00000000	0.00000000	578.60186768	200.00000000	206.05659485	0.00000000	0.00000000
0.73430848	-0.14875269	200.30371094	0.69319338	-0.17910933	0.92159992	0.38595951	-0.04109514	0.00000000	304.00000000	474.94723511	200.00000000	166.43954468	47.42515564	0.00000000
-0.09136071	0.03310721	199.96887207	0.05737264	0.07336979	0.95468128	-0.21218900	0.20870912	524.00000000	0.00000000	455.52551270	200.00000000	209.46113586	0.00000000	0.00000000
0.00814532	-0.09791312	200.01757812	-0.09608839	0.01228302	0.99761468	0.01555779	-0.06725216	111.00000000	0.00000000	508.83499146	200.00000000	200.49581909	0.00000000	0.00000000
-0.17596294	0.02954261	200.05041504	-0.18166052	0.02924343	0.98050469	0.18775095	-0.05796635	211.00000000	0.00000000	533.05126953	200.00000000	204.02792358	0.00000000	0.00000000
-0.04536200	0.05401935	199.98571777	-0.05841583	0.06262521	0.88875651	0.07183611	0.45271564	594.00000000	0.00000000	482.11685181	200.00000000	225.01795959	0.00000000	0.00000000
0.05565859	0.01717597	199.91345215	0.02348186	0.05673186	0.85509861	-0.51754433	0.03089118	0.00000000	555.00000000	432.80276489	200.00000000	200.09399414	31.29104805	0.00000000
-0.33424351	-0.02737931	199.87609863	-0.18038674	0.00292509	0.98093140	-0.18916705	-0.04460311	182.00000000	0.00000000	477.40405273	200.00000000	203.76113892	0.00000000	0.00000000
0.42133635	0.22936708	200.20690918	0.43543473	0.16727372	0.99679899	0.05933448	-0.05358315	74.00000000	0.00000000	492.89007568	200.00000000	200.84980774	0.00000000	0.00000000
-0.06573280	-0.08558279	199.98583984	0.00493720	0.04025247	0.99484557	0.08322840	0.05792558	96.00000000	0.00000000	521.84454346	200.00000000	201.02214050	0.00000000	0.00000000
0.07905241	0.04760709	200.01379395	0.09288695	0.01848475	0.82724071	-0.29031545	0.48102987	1052.00000000	0.00000000	534.50061035	200.00000000	241.78300476	0.00000000	0.00000000
0.04746324	0.03122140	199.99621582	-0.05810088	0.00949354	0.91546237	0.30191693	-0.26603532	0.00000000	328.00000000	468.19369507	200.00000000	180.54385376	35.31338882	0.00000000
0.19977823	0.01742047	199.99633789	0.21733186	0.05019901	0.93160093	-0.35473812	-0.07924986	428.00000000	0.00000000	432.54776001	200.00000000	214.68109131	0.00000000	0.00000000
0.09688568	0.04818535	200.05676270	0.09509118	0.00745700	0.90716773	-0.36669847	-0.20634675	0.00000000	368.00000000	479.46319580	200.00000000	184.46644592	33.60690689	0.00000000
-0.08893070	0.04564163	199.98059082	0.06301559	-0.07682300	0.97329921	-0.21111506	-0.09010589	430.00000000	0.00000000	499.76074219	200.00000000	205.46681213	0.00000000	0.00000000
0.01634992	-0.01710700	199.96520996	-0.07082258	0.00017140	0.93912470	-0.34349582	-0.00744259	333.00000000	0.00000000	492.23144531	200.00000000	212.92665100	0.00000000	0.00000000
-0.05002286	0.00256405	199.98718262	0.04163364	0.02316455	0.92676914	0.37562886	-0.00140321	0.00000000	255.00000000	489.08074951	200.00000000	159.69799805	52.30329895	0.00000000
0.00588911	0.07530474	200.00305176	0.08163532	-0.04542301	0.89698333	0.41008440	0.16508079	597.00000000	0.00000000	449.32772827	200.00000000	222.97344971	0.00000000	0.00000000
0.01274620	0.10916481	200.01171875	-0.10388900	-0.00783394	0.92391139	0.06791627	0.37653041	942.00000000	0.00000000	461.77914429	200.00000000	216.48255920	0.00000000	0.00000000
-0.03796544	0.10502196	200.01647949	-0.06824477	-0.00822365	-0.94915652	-0.22828117	0.21677089	2999.00000000	7105.00000000	461.27465820	200.00000000	3836.71411133	371.18435669	1.00000000
-0.08275107	0.06272165	199.98754883	-0.09517685	0.01313944	0.85443348	-0.10855866	-0.50809300	1126.00000000	0.00000000	430.76199341	200.00000000	234.05776978	0.00000000	0.00000000
-0.07332624	0.03542134	200.00683594	-0.07105682	-0.02098487	0.96461105	-0.09630205	0.24546170	335.00000000	0.00000000	461.33468628	200.00000000	207.34443665	0.00000000	0.00000000
0.02976588	-0.09836417	199.94543457	-0.08461189	0.02897111	0.94191259	-0.06915762	-0.32866073	549.00000000	0.00000000	466.72406006	200.00000000	212.27700806	0.00000000	0.00000000
0.05870803	0.08396074	200.03002930	0.07525746	-0.04364691	0.90153140	-0.25796488	-0.34741223	706.00000000	0.00000000	445.11178589	200.00000000	221.87799072	0.00000000	0.00000000
0.09048358	-0.00276030	200.02355957	-0.08225111	0.06090147	0.96586162	-0.23385647	-0.11145604	428.00000000	0.00000000	476.06344604	200.00000000	207.09400940	0.00000000	0.00000000
-0.03903313	-0.06866148	200.01049805	0.04744325	-0.06738853	0.97057021	0.13872698	0.19684577	318.00000000	0.00000000	434.32281494	200.00000000	206.07489014	0.00000000	0.00000000
-0.10882985	-0.00865984	200.00256348	0.02017707	0.07851675	0.92766577	-0.34380639	0.14571679	534.00000000	0.00000000	501.58181763	200.00000000	215.59675598	0.00000000	0.00000000
-0.08002000	0.02431996	199.93383789	-0.01163671	-0.07091099	0.89901489	-0.01489035	-0.43766487	0.00000000	401.00000000	465.07794189	200.00000000	197.26753235	23.39196968	0.00000000
-0.10722585	-0.00071576	197.20910645	-0.09086665	0.02085640	0.94449824	0.07573316	-0.31966794	480.00000000	0.00000000	448.56924438	200.00000000	208.79847717	0.00000000	0.00000000
-0.15543936	0.30097023	199.95458984	-0.11713207	0.12363372	0.86283398	-0.50284863	-0.05158305	867.00000000	0.00000000	475.70300293	200.00000000	231.74310303	0.00000000	0.00000000
0.20560186	-0.08167771	200.10229492	0.22811121	-0.09661289	0.88249856	-0.46003547	0.09779370	1520.00000000	0.00000000	441.18884277	200.00000000	226.74642944	0.00000000	0.00000000
-0.16682081	-0.15013051	199.81848145	-0.10541227	-0.10658859	-0.70425344	0.64727795	-0.29164755	34554.00000000	0.00000000	500.28317261	200.00000000	4577.45703125	0.00000000	1.00000000
0.01723491	0.00332499	199.99926758	-0.04801495	-0.02458608	0.98477882	0.12331617	0.12249005	162.00000000	0.00000000	558.10729980	200.00000000	203.09071350	0.00000000	0.00000000
-0.03054666	-0.03408428	200.03723145	0.01512934	-0.00903214	0.99695265	0.07167943	0.03078008	72.00000000	0.00000000	438.46524048	200.00000000	200.64872742	0.00000000	0.00000000
0.08858696	-0.02551247	199.99340820	-0.03420102	-0.08158880	0.92711610	0.34986025	-0.13436365	618.00000000	0.00000000	426.44918823	200.00000000	215.71400452	0.00000000	0.00000000
0.09433401	0.04946940	200.00476074	0.08015085	-0.04209083	0.87586033	0.05315514	0.47962821	779.00000000	0.00000000	435.31561279	200.00000000	228.35388184	0.00000000	0.00000000
-0.02982098	0.03483587	200.00012207	0.08093385	-0.02794218	0.97458202	0.18770374	-0.12229967	213.00000000	0.00000000	484.06512451	200.00000000	205.21620178	0.00000000	0.00000000
-0.10201253	0.03469252	199.99023438	-0.07649889	-0.02766123	0.91634595	-0.37444997	0.14176500	453.00000000	0.00000000	517.21075439	200.00000000	218.24888611	0.00000000	0.00000000
0.04810244	-0.04820727	199.99938965	-0.07976402	0.02911132	0.96718705	-0.07500623	0.24274111	303.00000000	0.00000000	483.50845337	200.00000000	206.78419495	0.00000000	0.00000000
0.09389324	0.01097253	197.80261230	0.06324609	-0.03881261	-0.95433742	-0.27366498	0.11978137	3747.00000000	0.00000000	480.47039795	200.00000000	2530.69433594	0.00000000	1.00000000
-0.03226041	0.03606482	195.70922852	0.02811454	-0.10087804	0.93874592	0.05180773	-0.34069347	329.00000000	0.00000000	459.60156250	200.00000000	208.47981262	0.00000000	0.00000000
0.08543752	0.02742761	199.97802734	0.00015223	0.03810423	0.89402163	-0.14189313	0.42496073	0.00000000	414.00000000	443.95205688	200.00000000	198.82817078	23.10322571	0.00000000
-0.04597532	-0.16132094	199.91040039	-0.06101015	-0.26117408	0.86694682	-0.36275598	-0.34177673	920.00000000	0.00000000	471.36706543	200.00000000	230.59065247	0.00000000	0.00000000
0.00154206	-0.08461107	200.00024414	-0.02042433	-0.07955927	0.80156863	-0.59378797	0.07002568	0.00000000	750.00000000	456.73907471	200.00000000	192.55345154	52.99618530	0.00000000
0.16312759	0.12101855	199.98364258	0.11563827	0.11525963	0.95950383	0.16537870	-0.22803998	356.00000000	0.00000000	463.31115723	200.00000000	208.42338562	0.00000000	0.00000000
0.08800154	0.03606047	200.00207520	-0.00423833	-0.08490983	0.94232732	-0.00329335	-0.33467650	323.00000000	0.00000000	451.43304443	200.00000000	212.24189758	0.00000000	0.00000000
-0.02347613	-0.11236538	199.99487305	0.09276983	0.04203045	0.91256851	0.39684266	0.09866428	0.00000000	366.00000000	556.88116455	200.00000000	190.96847534	26.36900902	0.00000000
0.08541276	0.07273676	200.03210449	0.07204284	0.02655526	0.90209419	-0.41701677	0.11100924	0.00000000	411.00000000	506.69158936	200.00000000	185.71743774	33.62424850	0.00000000
-0.05231703	0.06142890	200.00415039	-0.07404816	0.06917991	0.83170336	0.55500406	0.01549339	0.00000000	666.00000000	506.34075928	200.00000000	199.06378174	38.65199280	0.00000000
0.08461892	0.06315549	200.00097656	-0.09277037	-0.02804210	0.94477504	0.09228633	-0.31445718	667.00000000	0.00000000	440.41265869	200.00000000	211.69331360	0.00000000	0.00000000
-0.09996961	0.03100354	199.96813965	-0.08837751	0.05138695	0.98140752	0.10119426	0.16309214	480.00000000	0.00000000	465.52627563	200.00000000	203.75569153	0.00000000	0.00000000
0.02030615	-0.04217612	236.78039551	0.02779074	-0.03692028	0.96845067	-0.24857599	0.01769876	292.00000000	0.00000000	459.98028564	200.00000000	244.49462891	0.00000000	0.00000000
0.05663729	0.05760424	199.86608887	-0.04596578	-0.08508663	0.93917286	0.33779654	0.06203091	456.00000000	0.00000000	530.25970459	200.00000000	212.81161499	0.00000000	0.00000000
-0.10734073	0.02575146	179.16040039	-0.09460139	0.05260656	0.82632869	-0.55295873	-0.10685277	0.00000000	601.00000000	544.90917969	200.00000000	183.31636047	31.32227516	0.00000000
-0.02740295	-0.06943560	199.96301270	0.02733998	-0.04403696	0.96654326	-0.04490478	-0.25254238	254.00000000	0.00000000	458.00350952	200.00000000	206.88522339	0.00000000	0.00000000
0.04890250	-0.09844965	200.10412598	0.09171022	-0.05155896	0.95700842	0.04531955	0.28649783	623.00000000	0.00000000	443.19674683	200.00000000	209.09367371	0.00000000	0.00000000
0.00288632	0.09127616	200.00036621	-0.08823696	-0.03016588	0.98027253	0.04128378	0.19329095	267.00000000	0.00000000	462.71911621	200.00000000	204.02566528	0.00000000	0.00000000
0.07320740	-0.02274552	199.98669434	-0.02779474	0.05653431	0.98039877	-0.19270104	-0.04104280	220.00000000	0.00000000	467.75479126	200.00000000	203.98533630	0.00000000	0.00000000
-0.06636842	0.07758987	62.22204590	0.01184748	-0.09780746	0.82343572	-0.56735831	-0.00762701	428.00000000	0.00000000	455.94424438	200.00000000	75.56387329	0.00000000	0.00000000
-0.10383949	-0.02552158	200.86523438	0.04079863	0.02166093	0.95940280	-0.09657723	-0.26498878	280.00000000	0.00000000	474.62130737	200.00000000	209.36541748	0.00000000	0.00000000
0.09249794	0.04662257	200.01855469	0.06370299	-0.08230196	0.92562312	0.24949829	0.28455663	1002.00000000	0.00000000	435.57336426	200.00000000	216.08990479	0.00000000	0.00000000
0.01150460	-0.05220651	199.97082520	0.08398620	-0.02105455	0.96290559	0.25087267	0.09937656	287.00000000	0.00000000	452.61499023	200.00000000	207.67489624	0.00000000	0.00000000
0.04252262	0.08184683	200.02966309	0.10104825	-0.01841144	0.99952561	-0.01862654	0.02452672	36.00000000	0.00000000	472.05853271	200.00000000	200.12466431	0.00000000	0.00000000
-0.09910066	0.02471915	200.04223633	0.06486211	0.08501121	0.78201485	-0.15226416	0.60437441	0.00000000	882.00000000	540.59729004	200.00000000	197.30062866	54.69434357	0.00000000
-0.08380906	0.07370734	199.97534180	0.08724662	-0.01226130	0.77800173	0.30715638	0.54805863	0.00000000	861.00000000	490.58056641	200.00000000	203.27912903	50.13359070	0.00000000
0.06146264	-0.00035427	200.02661133	0.06406074	0.08110343	-0.79732382	-0.57803708	0.17363131	7398.00000000	0.00000000	451.76400757	200.00000000	2064.32617188	0.00000000	1.00000000
0.01059804	0.08069330	200.00439453	-0.05001798	0.02730462	0.98220253	-0.18122619	0.04934883	175.00000000	0.00000000	429.38973999	200.00000000	203.62889099	0.00000000	0.00000000
-0.04078039	0.03363811	200.00183105	0.04241788	-0.07578254	0.99869841	0.04032849	-0.03122604	49.00000000	0.00000000	434.36053467	200.00000000	200.26235962	0.00000000	0.00000000
-0.03064131	-0.04219257	199.99584961	0.01556451	-0.10040910	0.92610431	0.06455232	0.37170386	387.00000000	0.00000000	476.79153442	200.00000000	215.95429993	0.00000000	0.00000000
0.04267720	0.08802268	199.95776367	0.07478753	0.07895055	0.84162104	0.52473330	-0.12778509	1137.00000000	0.00000000	477.23730469	200.00000000	237.58831787	0.00000000	0.00000000
-0.21226971	0.25163305	200.00073242	-0.09405497	0.11272172	0.90336043	-0.02163362	-0.42833626	0.00000000	403.00000000	455.98855591	200.00000000	174.21093750	43.90259552	0.00000000
0.04407908	0.06811887	200.00170898	0.00880944	-0.07666676	0.99619836	-0.07836677	-0.03804553	106.00000000	0.00000000	463.35681152	200.00000000	200.76475525	0.00000000	0.00000000
-0.04973836	-0.08286258	200.00012207	0.02603341	-0.10178455	-0.59537810	0.78119099	0.18779135	12547.00000000	0.00000000	482.30697632	200.00000000	1576.82739258	0.00000000	1.00000000
-0.00414996	-0.36590800	200.11682129	-0.02831175	-0.38154724	0.93254197	0.36071932	0.01571667	374.00000000	0.00000000	447.79476929	200.00000000	214.59342957	0.00000000	0.00000000
0.03883568	-0.04487746	199.94885254	-0.04238249	-0.09723543	0.86767209	0.02267135	-0.49661970	0.00000000	507.00000000	484.97976685	200.00000000	202.55442810	25.99960136	0.00000000
0.07692865	-0.00750844	199.99743652	0.00013119	0.09534739	0.88285291	0.38107809	0.27450001	680.00000000	0.00000000	448.56799316	200.00000000	226.53439331	0.00000000	0.00000000
-0.09524400	-0.05754147	199.99572754	-0.05672625	-0.01530160	0.87073839	-0.05840765	0.48826551	0.00000000	510.00000000	496.54699707	200.00000000	195.03457642	32.32427979	0.00000000
-0.06710000	0.09006318	200.02368164	-0.03475196	0.07252713	0.82233244	-0.56853235	-0.02324486	0.00000000	712.00000000	485.65026855	200.00000000	198.01333618	42.16338730	0.00000000
0.07168932	0.08291373	200.01306152	0.05117725	-0.07984395	0.81486613	0.20179114	0.54339075	0.00000000	700.00000000	428.76800537	200.00000000	197.50682068	44.50881577	0.00000000
0.02233774	0.08524624	199.99426270	0.03853948	0.09160699	0.97744846	-0.03606021	0.20807254	225.00000000	0.00000000	544.33203125	200.00000000	204.60913086	0.00000000	0.00000000
0.02378293	0.07306021	200.01184082	-0.00396955	0.03017246	0.91870588	0.23774290	0.31536937	0.00000000	331.00000000	466.15814209	200.00000000	180.09231567	35.02604675	0.00000000
0.05665592	0.03578221	200.02880859	0.05213343	-0.02079159	0.99245661	0.06072743	0.10649920	130.00000000	0.00000000	489.54443359	200.00000000	201.54931641	0.00000000	0.00000000
