# y_exit	z_exit	x_start	y_start	z_start	px_start	py_start	pz_start	reflCoCl	reflClCl	wl	gpsPosX	length_core	length_clad	rayleighScatterings
-0.00236190	0.07605875	100.05590820	0.10191978	-0.03548242	0.83719218	-0.28989553	0.46375620	0.00000000	314.00000000	476.46990967	100.00000000	100.48164368	17.73298645	0.00000000
0.01894717	0.07813255	99.96154785	0.01153045	-0.07917912	0.95063782	-0.28341562	-0.12634623	208.00000000	0.00000000	530.28472900	100.00000000	105.15216827	0.00000000	0.00000000
0.02222901	0.00180742	99.99792480	-0.01997903	-0.01525071	0.92936122	0.34855884	0.12163246	181.00000000	0.00000000	439.52783203	100.00000000	107.59842682	0.00000000	0.00000000
0.10410167	-0.00935137	99.98425293	0.09187827	-0.05700052	0.83544385	-0.40611392	-0.37027693	919.00000000	0.00000000	487.53079224	100.00000000	119.67847443	0.00000000	0.00000000
-0.10122335	0.02854397	100.00720215	0.05724897	0.01956142	0.87269926	-0.34782416	0.34265780	0.00000000	240.00000000	432.37878418	100.00000000	97.92049408	15.48387909	0.00000000
0.04138202	-0.09059622	99.99108887	-0.04164250	0.07381672	0.98263514	0.08721520	-0.16377318	85.00000000	0.00000000	456.19900513	100.00000000	101.75814056	0.00000000	0.00000000
0.06016140	-0.01216952	99.99377441	0.05310133	-0.03404707	0.88142604	0.35758448	0.30857980	0.00000000	230.00000000	463.07293701	100.00000000	92.19944763	19.77763748	0.00000000
0.05448429	0.08611933	99.99877930	0.09975933	0.03487778	0.99810600	-0.05781291	-0.02102506	28.00000000	0.00000000	485.70223999	100.00000000	100.18852234	0.00000000	0.00000000
-0.07534887	0.06050041	99.99963379	-0.06876698	-0.03450377	0.92447203	0.03067226	-0.38001406	246.00000000	0.00000000	481.63952637	100.00000000	108.16931152	0.00000000	0.00000000
-0.06751718	-0.07922608	99.97570801	-0.10357875	-0.02523680	0.85795379	0.27678671	-0.43278682	681.00000000	0.00000000	494.17285156	100.00000000	116.52898407	0.00000000	0.00000000
0.01910453	0.01542515	100.05590820	-0.02999690	0.10080025	-0.72634041	0.68293339	0.07766342	1275.00000000	0.00000000	522.78186035	100.00000000	297.11856079	0.00000000	1.00000000
-0.00084078	0.03665510	99.95056152	-0.02961668	-0.01787870	0.91845018	-0.31649396	0.23723578	0.00000000	163.00000000	460.28527832	100.00000000	84.60704803	22.53991318	0.00000000
-0.27090371	0.10530294	100.05212402	-0.20164587	0.06459392	0.89520574	0.29804698	-0.33132267	493.00000000	0.00000000	505.70672607	100.00000000	111.76368713	0.00000000	0.00000000
-0.00562858	0.03264888	99.99426270	0.03469308	-0.10437309	0.89427143	0.25557521	-0.36736894	0.00000000	214.00000000	504.35116577	100.00000000	98.28278351	12.63087559	0.00000000
-0.06891968	-0.05819840	99.97119141	0.09834270	0.00456371	0.85777903	0.23204631	-0.45866072	472.00000000	0.00000000	430.58569336	100.00000000	116.54682922	0.00000000	0.00000000
0.08220652	0.43820888	100.00561523	0.01974411	0.34230897	0.90830868	-0.41827309	0.00478911	286.00000000	0.00000000	418.65374756	100.00000000	110.10108185	0.00000000	0.00000000
0.10214856	-0.03027079	100.05041504	0.09001751	-0.03271764	0.82933396	-0.21179542	-0.51705694	621.00000000	0.00000000	521.88623047	100.00000000	120.64031219	0.00000000	0.00000000
0.00990154	0.02541166	100.00769043	-0.06062725	0.05765894	0.93950844	0.22205067	-0.26080143	166.00000000	0.00000000	469.25820923	100.00000000	106.44671631	0.00000000	0.00000000
-0.01320994	-0.05178606	99.96801758	0.01548968	-0.03408754	0.91227436	-0.29812801	0.28084731	0.00000000	174.00000000	466.65411377	100.00000000	95.02153015	13.55665874	0.00000000
0.08569641	-0.06093552	100.00036621	0.01953334	0.06911275	0.99523389	-0.04092333	0.08851421	49.00000000	0.00000000	484.01712036	100.00000000	100.47929382	0.00000000	0.00000000
-0.01646626	0.10859436	99.94458008	-0.01728089	-0.04724307	0.91157317	0.28337920	-0.29787672	0.00000000	187.00000000	506.84606934	100.00000000	85.60601044	22.43287277	0.00000000
-0.04408478	0.07394595	100.01025391	0.08893244	0.03338973	0.86019242	0.36782342	-0.35323501	430.00000000	0.00000000	451.52792358	100.00000000	116.26439667	0.00000000	0.00000000
-0.05781670	-0.01308190	100.04248047	-0.09074851	-0.05270397	0.97267199	-0.11196752	-0.20340228	125.00000000	0.00000000	485.53747559	100.00000000	102.85324860	0.00000000	0.00000000
0.02141673	-0.06435260	99.99487305	0.03388569	0.08164608	-0.91504413	-0.40327296	-0.00807142	5109.00000000	5474.00000000	558.84088135	100.00000000	3718.25439453	303.04284668	1.00000000
-0.01536604	-0.06988066	100.01806641	-0.00402217	0.06452414	0.84328789	0.49287665	0.21433175	0.00000000	292.00000000	454.41815186	100.00000000	102.24298096	15.22129345	0.00000000
0.06777949	0.04436182	99.95715332	-0.01681078	0.06671435	0.86453456	0.37783435	0.33139288	0.00000000	270.00000000	466.69403076	100.00000000	96.76930237	17.55180740	0.00000000
-0.03381481	0.00993924	99.99645996	-0.01575156	0.01919413	0.96924675	0.23339263	-0.07802963	116.00000000	0.00000000	435.09191895	100.00000000	103.16941071	0.00000000	0.00000000
-0.07840227	0.05741334	99.98339844	0.06943522	0.06028565	0.82903856	0.17774349	-0.53019083	483.00000000	0.00000000	446.84262085	100.00000000	120.60229492	0.00000000	0.00000000
0.10565045	-0.03520446	98.85217285	0.04894517	-0.09613185	0.93164295	0.12680697	-0.34053111	0.00000000	115.00000000	520.25128174	100.00000000	74.00567627	29.98168755	0.00000000
0.18395947	0.10839166	99.85266113	0.08473789	0.27899221	0.80263245	-0.59443551	-0.04927015	0.00000000	382.00000000	455.03500366	100.00000000	102.58171844	20.30479431	0.00000000
0.01349650	0.10058485	99.96850586	-0.00513121	-0.09607878	0.99177665	0.12796108	-0.00225186	121.00000000	0.00000000	468.65588379	100.00000000	100.79731750	0.00000000	0.00000000
0.10509609	-0.04964340	100.04052734	-0.08213484	-0.00042541	0.83829725	0.17966089	-0.51476181	0.00000000	317.00000000	427.55749512	100.00000000	84.75013733	32.10340881	0.00000000
0.05975125	-0.22233716	99.93945312	0.05922174	-0.14701384	0.81275314	-0.56523550	-0.14121306	0.00000000	364.00000000	422.29064941	100.00000000	94.07042694	26.80464363	0.00000000
-0.08596309	-0.05427556	99.97058105	-0.04616563	0.04221857	0.95742387	-0.20069636	-0.20751023	167.00000000	0.00000000	436.07858276	100.00000000	104.41619873	0.00000000	0.00000000
-0.11690076	0.00339429	100.14099121	0.06753580	-0.05652717	0.87382507	0.03140794	-0.48522496	0.00000000	243.00000000	449.61544800	100.00000000	92.24408722	20.79034805	0.00000000
-0.31850260	-0.05179415	99.73547363	-0.27133116	0.06766266	0.82668585	-0.56028694	-0.05166268	0.00000000	330.00000000	429.29504395	100.00000000	101.67840576	17.60707283	0.00000000
0.08669167	0.16731276	100.00451660	0.17907582	0.12710184	0.95185465	-0.05424371	-0.30171239	170.00000000	0.00000000	436.66656494	100.00000000	105.06293488	0.00000000	0.00000000
-0.00023229	-0.08649333	100.03381348	0.04788287	-0.07513052	0.97307795	0.08294002	0.21503544	142.00000000	0.00000000	449.46035767	100.00000000	102.80142212	0.00000000	0.00000000
-0.10461950	0.04584741	100.38854980	0.07996043	0.01460477	0.80716091	0.05267381	0.58797681	0.00000000	365.00000000	458.70864868	100.00000000	99.50951385	23.13731575	0.00000000
-0.04965216	0.01748752	99.95678711	-0.08998396	-0.04893372	0.97895777	-0.10460868	-0.17521036	108.00000000	0.00000000	486.24948120	100.00000000	102.10535431	0.00000000	0.00000000
-0.07896765	0.40282056	100.27001953	0.03279951	0.35139951	0.91767585	-0.16411401	-0.36185300	231.00000000	0.00000000	457.95465088	100.00000000	109.26480865	0.00000000	0.00000000
0.01163824	0.06678360	99.99975586	-0.01822730	-0.01208364	0.91094834	-0.10873060	0.39793313	0.00000000	178.00000000	475.33489990	100.00000000	94.96540833	13.79794121	0.00000000
-0.07378963	-0.05969987	99.88012695	-0.07643808	-0.00156952	0.81677163	0.19372240	0.54346645	0.00000000	354.00000000	450.09967041	100.00000000	101.60215759	19.23645401	0.00000000
0.02609194	0.00463486	99.98095703	-0.02682072	0.00151965	0.99364269	0.02776448	0.10910261	53.00000000	0.00000000	463.07440186	100.00000000	100.62064362	0.00000000	0.00000000
-0.02104199	-0.04344541	99.90148926	0.07536162	-0.07736658	0.90556222	0.13784574	-0.40119278	0.00000000	191.00000000	492.61257935	100.00000000	90.12896729	18.83109856	0.00000000
0.17833067	-0.40603471	99.90771484	0.16751711	-0.42048663	0.82793063	0.23015809	0.51142752	648.00000000	0.00000000	444.81939697	100.00000000	120.67076874	0.00000000	0.00000000
-0.00372012	-0.10159232	100.00048828	-0.05606569	0.04474670	0.92812037	0.21514285	-0.30381918	0.00000000	111.00000000	483.06985474	100.00000000	78.33459473	27.41454697	0.00000000
-0.09171985	0.06632508	99.99291992	-0.03533172	-0.01570038	0.87939775	-0.42918339	0.20606112	0.00000000	227.00000000	438.84692383	100.00000000	101.23857117	11.58411503	0.00000000
-0.05874179	0.02715211	99.94592285	-0.01277562	0.03257756	0.98593646	0.16651164	-0.01425338	80.00000000	0.00000000	425.48287964	100.00000000	101.37157440	0.00000000	0.00000000
-0.00371513	0.10564233	100.02148438	0.02235091	-0.10183454	0.92623568	-0.27036795	0.26265693	217.00000000	0.00000000	490.12411499	100.00000000	107.98713684	0.00000000	0.00000000
-0.10188960	-0.15851170	99.87304688	-0.06713829	-0.13343094	0.93434310	0.04054698	0.35406065	209.00000000	0.00000000	493.75262451	100.00000000	106.89125824	0.00000000	0.00000000
0.02104112	0.09470513	100.00769043	-0.09017763	-0.03610229	0.93665040	-0.26470879	0.22938025	275.00000000	0.00000000	437.94970703	100.00000000	106.77191925	0.00000000	0.00000000
-0.05384681	-0.08332152	100.00720215	-0.03643175	-0.07158089	0.84214801	-0.22958453	0.48793209	0.00000000	303.00000000	495.32827759	100.00000000	101.60337830	15.99697971	0.00000000
0.02239797	-0.06520113	99.94030762	0.03629450	-0.02504304	0.90251672	0.16929753	-0.39598227	0.00000000	196.00000000	455.43664551	100.00000000	96.57449341	13.17476749	0.00000000
0.09194469	-0.29440126	99.96545410	0.05566261	-0.15667316	0.94280577	-0.19091573	-0.27325523	340.00000000	0.00000000	474.78756714	100.00000000	106.03007507	0.00000000	0.00000000
0.00205137	0.00633970	99.95971680	0.00643934	-0.06144078	0.97322851	-0.02872324	0.22803771	107.00000000	0.00000000	629.71319580	100.00000000	102.70932770	0.00000000	0.00000000
-0.05100185	0.01613360	100.00634766	0.02727485	0.09428868	0.90360856	0.12355442	-0.41015351	0.00000000	166.00000000	446.63034058	100.00000000	81.51485443	27.11044502	0.00000000
-0.07565342	0.03561455	100.05651855	-0.01450092	-0.01884406	0.93353677	0.25652659	0.25040615	175.00000000	0.00000000	467.38681030	100.00000000	107.17984009	0.00000000	0.00000000
0.00214245	-0.03105385	99.99108887	-0.00049190	0.01062630	0.95480329	0.23967619	-0.17580104	142.00000000	0.00000000	464.69580078	100.00000000	104.72419739	0.00000000	0.00000000
-0.02506981	0.06682041	100.01342773	-0.00831200	-0.00243159	0.98272961	-0.14526868	-0.11462796	86.00000000	0.00000000	446.95639038	100.00000000	101.77108002	0.00000000	0.00000000
-0.03384871	-0.23023513	105.56408691	-0.24079041	-0.18072148	0.99239808	-0.07133702	-0.10028481	146.00000000	0.00000000	477.85208130	100.00000000	106.37288666	0.00000000	0.00000000
0.01401348	0.07839357	100.01977539	0.07442451	-0.03813203	0.90989149	0.31206930	0.27333176	293.00000000	0.00000000	438.89984131	100.00000000	109.92511749	0.00000000	0.00000000
0.04171934	0.00832988	99.99584961	-0.08714779	-0.04020897	0.96507525	0.19738437	0.17224753	127.00000000	0.00000000	515.50451660	100.00000000	103.61444092	0.00000000	0.00000000
0.08354841	-0.04374341	99.93457031	-0.08513363	0.05928103	0.88567722	0.41554594	0.20711708	424.00000000	0.00000000	530.60729980	100.00000000	112.83431244	0.00000000	0.00000000
0.08354612	-0.30040529	100.03356934	0.13549213	-0.10566669	0.92026550	-0.37876040	-0.09824419	471.00000000	0.00000000	516.23095703	100.00000000	108.70101929	0.00000000	0.00000000
0.00370305	-0.00210699	100.05175781	0.05772498	0.06493941	0.94992155	0.21204408	0.22953498	150.00000000	0.00000000	495.43862915	100.00000000	105.32656097	0.00000000	0.00000000
0.04281047	0.02267760	100.01306152	0.03087304	0.04775522	0.91176176	0.17708036	-0.37058473	0.00000000	153.00000000	474.10171509	100.00000000	79.42121124	28.20015717	0.00000000
0.01979952	0.02911985	99.99194336	0.02811657	-0.05966606	0.95635670	-0.00354188	0.29218018	143.00000000	0.00000000	477.51235962	100.00000000	104.55490875	0.00000000	0.00000000
0.04926563	0.03240515	99.93737793	0.04564023	-0.01419579	0.98660922	-0.06866834	-0.14794207	83.00000000	0.00000000	523.78540039	100.00000000	101.29381561	0.00000000	0.00000000
0.08261830	0.03658116	99.95629883	-0.00592354	-0.09561932	0.88642102	-0.10906269	0.44984782	0.00000000	211.00000000	504.72839355	100.00000000	100.97045898	11.00676632	0.00000000
0.01562922	-0.10763922	99.99658203	0.03615647	0.06278966	0.99037427	0.04854429	-0.12962365	74.00000000	0.00000000	435.98080444	100.00000000	100.96852875	0.00000000	0.00000000
0.07139488	-0.02990121	99.99389648	-0.06676178	0.06110470	0.82711297	0.55223054	0.10452521	0.00000000	335.00000000	483.55273438	100.00000000	99.69439697	19.76260376	0.00000000
0.17735672	0.03572367	100.06091309	0.18092021	0.04763111	0.84136438	0.38665521	0.37762904	695.00000000	0.00000000	451.61932373	100.00000000	118.92666626	0.00000000	0.00000000
0.00691357	-0.01405602	100.03137207	-0.02476687	0.00473568	0.91534418	-0.31464034	0.25128961	0.00000000	182.00000000	532.74938965	100.00000000	94.43928528	13.87205887	0.00000000
0.02318604	-0.20387208	99.99768066	0.15063481	-0.26451421	0.89207572	0.42974937	-0.13970113	0.00000000	219.00000000	508.78128052	100.00000000	95.20972443	15.76246262	0.00000000
0.30875376	0.04179773	100.00805664	0.20595342	0.02879603	0.97477692	0.20503831	0.08814299	119.00000000	0.00000000	439.94741821	100.00000000	102.59564209	0.00000000	0.00000000
-0.06354053	0.08352610	99.99511719	-0.07768945	0.07465073	0.90565789	-0.42400429	-0.00203729	291.00000000	0.00000000	451.46121216	100.00000000	110.41175079	0.00000000	0.00000000
-0.04631095	0.03168129	100.05236816	0.04881386	0.00398821	0.97104919	0.03736388	0.23593938	124.00000000	0.00000000	534.40563965	100.00000000	103.03524017	0.00000000	0.00000000
0.04082179	-0.00860788	99.99853516	-0.03953573	-0.01017873	0.94500709	0.31287685	-0.09523463	160.00000000	0.00000000	542.59796143	100.00000000	105.81787872	0.00000000	0.00000000
0.03091356	0.05058275	100.02587891	-0.06597093	-0.00571190	0.90099555	0.17053841	0.39890301	0.00000000	188.00000000	521.83782959	100.00000000	83.88674164	25.34239388	0.00000000
0.05115901	0.04974346	99.99682617	0.04413947	-0.04157808	0.91592020	0.00397115	-0.40134072	0.00000000	167.00000000	534.69598389	100.00000000	85.03741455	22.56129456	0.00000000
-0.00702662	0.05060547	100.00231934	0.04902649	0.01395577	0.95280188	0.12335187	-0.27740383	163.00000000	0.00000000	449.46755981	100.00000000	104.95584106	0.00000000	0.00000000
-0.04388624	-0.01761768	100.03698730	0.03964685	0.03582242	0.92572576	-0.16619664	-0.33972120	0.00000000	121.00000000	449.67044067	100.00000000	77.25643921	28.64891243	0.00000000
-0.00923451	-0.08241558	99.98889160	-0.07243799	0.07380222	0.99136406	-0.13106465	-0.00439906	84.00000000	0.00000000	433.05609131	100.00000000	100.86000061	0.00000000	0.00000000
-0.07475014	0.05372589	100.00280762	0.06070103	0.00493708	0.94334823	-0.15723808	0.29218197	185.00000000	0.00000000	468.02093506	100.00000000	106.00823212	0.00000000	0.00000000
0.05217580	0.02074779	1778.79046631	0.07234561	0.04027655	0.99715990	0.07378698	-0.01508665	701.00000000	0.00000000	554.02752686	100.00000000	1783.87011719	0.00000000	0.00000000
-0.04242070	0.08412410	99.95983887	-0.08769843	-0.04696037	0.93487358	0.26064980	-0.24098349	332.00000000	0.00000000	448.32601929	100.00000000	106.92362213	0.00000000	0.00000000
-0.07894599	-0.14119132	99.91223145	-0.06630977	-0.18669616	0.92196339	0.31024504	-0.23180068	228.00000000	0.00000000	432.64254761	100.00000000	108.36914825	0.00000000	0.00000000
0.22049776	0.01851340	100.04858398	0.17047268	-0.03083644	0.88059103	-0.41190565	-0.23429286	0.00000000	224.00000000	475.54418945	100.00000000	101.86986542	10.94274616	0.00000000
-0.15159471	-0.28296822	99.95629883	-0.09418759	-0.17578529	0.97810370	0.15426221	-0.13970065	111.00000000	0.00000000	452.73980713	100.00000000	102.19397736	0.00000000	0.00000000
-0.04081953	-0.06675854	99.98095703	-0.01936629	-0.05220139	0.94157255	-0.22486234	0.25075507	182.00000000	0.00000000	461.64398193	100.00000000	106.18486023	0.00000000	0.00000000
-0.00631493	-0.04848180	100.00231934	0.04829468	-0.00893552	0.95310485	-0.30127424	-0.02872312	145.00000000	0.00000000	459.82025146	100.00000000	104.92279053	0.00000000	0.00000000
-0.01027093	0.01633907	100.00000000	-0.01428832	0.02191333	0.94575828	0.20953125	-0.24826980	156.00000000	0.00000000	525.03552246	100.00000000	105.73531342	0.00000000	0.00000000
-0.07829880	-0.06086830	100.11340332	0.08873681	-0.06384201	0.91845369	0.00107937	0.39552701	332.00000000	0.00000000	475.78451538	100.00000000	109.00185394	0.00000000	0.00000000
0.08328129	0.02525980	100.00622559	-0.08603220	-0.04113303	0.90275627	0.07163557	0.42414558	307.00000000	0.00000000	486.35122681	100.00000000	110.77864075	0.00000000	0.00000000
-0.10688008	0.28545189	100.03198242	-0.16901611	0.13402463	0.93023384	-0.36640084	-0.02038252	240.00000000	0.00000000	469.81387329	100.00000000	107.53439331	0.00000000	0.00000000
0.03568865	0.03114821	99.94287109	-0.07229814	0.01057866	0.90551770	-0.41003078	-0.10914445	0.00000000	195.00000000	449.29812622	100.00000000	94.32485962	14.92192650	0.00000000
-0.05295984	-0.00665761	99.99975586	-0.02648697	-0.00637838	0.88001734	-0.20071214	0.43044639	0.00000000	227.00000000	429.09619141	100.00000000	101.19231415	11.54985619	0.00000000
0.10603961	0.01030521	99.98107910	-0.01607112	-0.06445307	0.97968364	0.18938541	-0.06597793	116.00000000	0.00000000	515.95135498	100.00000000	102.05445862	0.00000000	0.00000000
-0.08128084	-0.05408849	73.69396973	0.08818787	-0.03253137	0.92796832	0.15121548	-0.34060049	171.00000000	0.00000000	479.69375610	100.00000000	79.41429138	0.00000000	0.00000000
0.21925873	-0.02019352	99.90649414	0.18669498	0.02059384	0.93390918	-0.29864904	0.19652581	182.00000000	0.00000000	443.77340698	100.00000000	106.97685242	0.00000000	0.00000000
0.06445397	-0.03603147	99.99707031	0.04949147	0.05842314	0.94938374	0.23199452	0.21177602	151.00000000	0.00000000	493.26486206	100.00000000	105.32824707	0.00000000	0.00000000
0.23758709	-0.09722871	99.93078613	0.19915932	0.07247232	0.95679206	-0.23327444	0.17358565	139.00000000	0.00000000	474.49942017	100.00000000	104.44367218	0.00000000	0.00000000
0.09263433	-0.01428487	99.99743652	-0.00191223	-0.02375977	0.97878063	0.16690813	0.11887014	96.00000000	0.00000000	467.72366333	100.00000000	102.16535950	0.00000000	0.00000000
0.39247975	0.24037059	100.20764160	0.37028933	0.15466730	0.92060685	0.35177410	0.16952288	0.00000000	166.00000000	552.98571777	100.00000000	89.43136597	18.16284752	0.00000000
0.05738978	-0.05172749	100.04614258	0.05802747	0.03365399	0.99774677	-0.06150534	-0.02680361	30.00000000	0.00000000	512.23986816	100.00000000	100.27207947	0.00000000	0.00000000
-0.06867342	-0.00682836	100.18200684	0.05485093	0.01078240	0.98784131	0.03151445	-0.15223789	83.00000000	0.00000000	466.97616577	100.00000000	101.41493225	0.00000000	0.00000000
0.00629156	-0.03671040	99.97070312	-0.00143914	-0.02049647	0.94277841	0.09938122	-0.31826437	161.00000000	0.00000000	505.20751953	100.00000000	106.03842926	0.00000000	0.00000000
-0.05672164	-0.06732742	687.07611084	0.08057112	0.04743359	0.95253998	-0.30407494	-0.01435423	1087.00000000	0.00000000	548.25909424	100.00000000	721.31976318	0.00000000	0.00000000
0.18075563	-0.02138800	99.83312988	0.19804445	0.07275350	0.93271524	-0.22455932	0.28216207	178.00000000	0.00000000	453.70440674	100.00000000	107.03489685	0.00000000	0.00000000
-0.02839858	0.00933070	100.00366211	-0.02034165	0.03646073	0.93043935	0.26144749	-0.25676405	180.00000000	0.00000000	426.72143555	100.00000000	107.48021698	0.00000000	0.00000000
-0.09607778	0.01586603	100.12646484	-0.01004505	0.05194033	0.85843104	-0.44380924	-0.25715649	0.00000000	272.00000000	478.84588623	100.00000000	102.26987457	13.39056396	0.00000000
0.00587227	-0.09979285	101.23059082	-0.01312514	0.08627390	0.90781474	-0.41665363	0.04766691	331.00000000	0.00000000	469.19921875	100.00000000	111.50996399	0.00000000	0.00000000
0.04978715	0.00915197	100.00012207	0.01152471	0.04952256	0.96812797	0.23058572	-0.09776771	132.00000000	0.00000000	431.38412476	100.00000000	103.29238129	0.00000000	0.00000000
0.19394620	0.07128511	99.96960449	0.27341443	-0.07743558	0.94884050	0.18912809	0.25284839	165.00000000	0.00000000	435.55752563	100.00000000	105.35964966	0.00000000	0.00000000
-0.00933263	-0.09198373	100.00744629	0.01263347	-0.10103046	0.98483461	-0.14494824	-0.09534538	144.00000000	0.00000000	417.92114258	100.00000000	101.54753876	0.00000000	0.00000000
0.06030184	-0.04462792	100.01684570	-0.09807908	0.02145527	0.90689623	0.22602470	-0.35560095	277.00000000	0.00000000	480.19509888	100.00000000	110.28493500	0.00000000	0.00000000
0.00568670	0.08170021	100.00512695	-0.01539787	0.08026884	0.86976022	-0.48813766	-0.07237959	385.00000000	0.00000000	448.41729736	100.00000000	114.97985077	0.00000000	0.00000000
-0.07438564	-0.07910796	99.90124512	-0.06009235	0.03184407	0.94514096	-0.27056551	-0.18303788	187.00000000	0.00000000	480.25650024	100.00000000	105.70013428	0.00000000	0.00000000
0.10384492	-0.05056755	100.01452637	-0.07928366	0.02751117	0.78649855	0.14554664	0.60019684	0.00000000	414.00000000	468.64871216	100.00000000	96.74922943	28.32364845	0.00000000
0.03082674	-0.08540834	99.99987793	-0.09343591	-0.01796742	0.87098891	0.05564386	0.48814142	454.00000000	0.00000000	430.43005371	100.00000000	114.81145477	0.00000000	0.00000000
-0.01792049	-0.05203038	99.98486328	0.02634515	0.00931943	0.96619385	-0.12800503	0.22379494	125.00000000	0.00000000	477.57739258	100.00000000	103.48329926	0.00000000	0.00000000
-0.07301583	0.30003664	100.02526855	-0.14891753	0.12390407	0.90348285	0.02082099	-0.42811823	0.00000000	190.00000000	467.98687744	100.00000000	97.61866760	12.19153214	0.00000000
0.08017274	0.03766988	99.97656250	0.02644314	-0.00357813	0.95997852	-0.26098627	-0.10162413	133.00000000	0.00000000	468.60009766	100.00000000	104.14449310	0.00000000	0.00000000
0.00511787	-0.01658648	99.99829102	-0.04220935	-0.08869671	0.99088919	-0.03579839	-0.12983501	63.00000000	0.00000000	552.72283936	100.00000000	100.91771698	0.00000000	0.00000000
-0.05473441	0.02493257	99.99523926	-0.01551687	-0.09597044	0.99910921	-0.02997916	-0.02969825	23.00000000	0.00000000	463.36642456	100.00000000	100.08435822	0.00000000	0.00000000
0.12045388	0.14918616	99.90246582	0.12533905	0.15617555	0.89260244	-0.36443201	-0.26542461	0.00000000	209.00000000	520.51873779	100.00000000	98.67430115	12.37445545	0.00000000
