#lambda/nm	C1
208.295	471.4
208.67	434.8
209.045	391.2
209.419	400
209.794	544.2
210.169	520
210.544	628.4
210.919	541.6
211.295	526.6
211.67	542
212.045	539
212.421	533.6
212.796	560.4
213.172	525.2
213.547	531.6
213.923	536.8
214.299	528.8
214.675	542.4
215.051	530.2
215.427	546
215.803	548.4
216.179	545.4
216.555	530
216.932	549.6
217.308	537.8
217.684	524.8
218.061	540
218.438	541.2
218.814	529.4
219.191	541.4
219.568	531
219.945	529.2
220.322	543.8
220.699	544.4
221.076	540.4
221.453	543.2
221.83	532.4
222.208	535
222.585	532.6
222.962	537.2
223.34	536
223.717	531
224.095	527.8
224.473	535.4
224.851	527.2
225.229	527.2
225.607	547
225.985	529.8
226.363	541
226.741	541.2
227.119	530.6
227.497	545.4
227.876	530.2
228.254	540.8
228.633	547.4
229.011	546.8
229.39	537
229.769	533.2
230.148	538
230.527	552.2
230.905	532.6
231.284	535
231.664	535.8
232.043	553.6
232.422	539
232.801	539.2
233.181	541.2
233.56	538.8
233.94	529
234.319	528
234.699	534.8
235.079	571.8
235.458	576.6
235.838	545
236.218	521.2
236.598	526.2
236.978	531.4
237.358	530.8
237.738	527.4
238.119	537.6
238.499	527
238.88	535.2
239.26	552
239.641	524
240.021	529.2
240.402	535
240.783	528.4
241.163	540.2
241.544	547
241.925	533.6
242.306	548.4
242.687	530
243.069	538.8
243.45	531
243.831	529.2
244.212	533
244.594	562
244.975	540.8
245.357	539.2
245.739	533.4
246.12	537
246.502	543.4
246.884	537.8
247.266	531.6
247.648	539
248.03	555.6
248.412	542.4
248.794	539
249.176	538.4
249.559	544.2
249.941	533.2
250.323	526
250.706	533.8
251.089	532.8
251.471	536.6
251.854	537
252.237	527.8
252.62	543.8
253.002	538.6
253.385	529.4
253.769	545.2
254.152	531.6
254.535	548.4
254.918	532
255.301	532.8
255.685	543
256.068	534.4
256.452	557.8
256.835	544.2
257.219	550.8
257.603	551.8
257.986	524.8
258.37	547.6
258.754	524.6
259.138	539.4
259.522	544.4
259.906	532
260.29	536.4
260.675	540.8
261.059	546
261.443	527.4
261.828	541.6
262.212	539.6
262.597	527.8
262.981	526.4
263.366	546.4
263.751	536.8
264.136	537.8
264.521	531
264.906	529.2
265.291	541
265.676	540
266.061	535.6
266.446	552.6
266.831	535.8
267.217	545.4
267.602	539.2
267.987	536.6
268.373	535.4
268.759	547.4
269.144	548.6
269.53	542.4
269.916	535.8
270.302	535.8
270.688	546
271.074	539.8
271.46	541.8
271.846	556
272.232	537.2
272.618	530.2
273.004	528.8
273.391	544.2
273.777	547.6
274.164	547.8
274.55	545.6
274.937	544.4
275.324	535.2
275.71	546.6
276.097	544.2
276.484	529.8
276.871	538.6
277.258	548
277.645	530.2
278.032	537.6
278.419	535.8
278.807	537
279.194	528.8
279.581	529
279.969	530.4
280.356	540.2
280.744	534.4
281.131	555
281.519	548.2
281.907	533.2
282.295	531
282.682	543.6
283.07	534.6
283.458	540.8
283.846	543.4
284.235	538.2
284.623	534.6
285.011	526.4
285.399	538.6
285.788	533
286.176	527
286.565	541
286.953	528.2
287.342	537.6
287.731	518.6
288.119	521.4
288.508	528.2
288.897	527.2
289.286	531.2
289.675	533.6
290.064	546
290.453	527.6
290.821	540
291.21	544.6
291.599	537
291.989	546
292.378	546
292.768	546.4
293.157	535.6
293.547	541.8
293.936	531.4
294.326	530.8
294.716	544.4
295.106	534
295.496	535.8
295.886	543
296.276	538.4
296.666	536
297.056	531.4
297.446	529
297.836	552.2
298.227	532
298.617	536.8
299.008	549.4
299.398	537.2
299.789	532.6
300.179	540.8
300.57	550
300.961	532.8
301.352	539
301.742	538.2
302.133	541.6
302.524	536.2
302.915	536
303.307	525.6
303.698	553.8
304.089	536.4
304.48	541.6
304.872	540.6
305.263	537
305.655	530.2
306.046	543
306.438	533
306.829	528.6
307.221	549
307.613	545.8
308.005	542.4
308.397	546
308.789	554.2
309.181	551.6
309.573	547.2
309.965	552.8
310.357	538.2
310.749	540.4
311.142	527.8
311.534	532.4
311.926	544.4
312.319	536.6
312.711	530
313.104	547
313.497	530.6
313.889	560.4
314.282	544.4
314.675	547.4
315.068	529.4
315.461	543
315.854	562.6
316.247	536.4
316.64	534
317.033	529.2
317.405	542.6
317.798	539
318.192	539
318.585	534
318.979	542.8
319.372	526.4
319.766	532
320.16	543.6
320.553	554.6
320.947	548.4
321.341	525.8
321.735	537.8
322.129	520
322.523	555.8
322.917	530.8
323.311	538.6
323.705	536.2
324.099	537.2
324.494	553.2
324.888	538.8
325.282	538.6
325.677	546
326.071	540
326.466	544
326.861	546.6
327.255	545
327.65	551
328.045	552.4
328.44	545.2
328.835	539.2
