#lambda/nm	C1
208.295	470
208.67	433.6
209.045	398.6
209.419	406.4
209.794	540.2
210.169	530.6
210.544	629.8
210.919	536.4
211.295	520.8
211.67	538.8
212.045	536.6
212.421	537.6
212.796	559.8
213.172	532.6
213.547	538
213.923	529.8
214.299	522
214.675	546.4
215.051	540.4
215.427	544.6
215.803	552.6
216.179	542.2
216.555	529.8
216.932	548.2
217.308	537
217.684	532.6
218.061	542.8
218.438	548.8
218.814	540.2
219.191	544.6
219.568	527.2
219.945	533.4
220.322	539.6
220.699	541.8
221.076	545.6
221.453	539.2
221.83	529
222.208	538.8
222.585	527
222.962	531.8
223.34	539.8
223.717	533.4
224.095	532.4
224.473	534
224.851	534.4
225.229	524.6
225.607	545.4
225.985	532.8
226.363	534.8
226.741	537.6
227.119	532.4
227.497	548.6
227.876	528.8
228.254	536.4
228.633	536.4
229.011	542
229.39	542.6
229.769	542.6
230.148	543.8
230.527	555
230.905	538.8
231.284	541.2
231.664	534.8
232.043	550
232.422	540.8
232.801	530.4
233.181	534.8
233.56	538.8
233.94	528.6
234.319	525.2
234.699	529
235.079	570.8
235.458	565.2
235.838	547.6
236.218	526.2
236.598	518.2
236.978	529
237.358	522.4
237.738	528.2
238.119	538.6
238.499	527.8
238.88	536.4
239.26	549
239.641	528.2
240.021	534.8
240.402	536.4
240.783	528.8
241.163	535.8
241.544	545.8
241.925	541.2
242.306	551.4
242.687	536.8
243.069	537
243.45	546
243.831	536.4
244.212	531.2
244.594	565.4
244.975	542.2
245.357	540.4
245.739	535.6
246.12	543.2
246.502	553.8
246.884	541.8
247.266	537.4
247.648	534.8
248.03	550.6
248.412	545
248.794	539.6
249.176	533.2
249.559	545
249.941	531.6
250.323	526.6
250.706	524.4
251.089	540
251.471	531.8
251.854	529.6
252.237	535.2
252.62	539.2
253.002	536.8
253.385	531.2
253.769	548.6
254.152	536.8
254.535	539.4
254.918	520.6
255.301	530.2
255.685	535.4
256.068	531.8
256.452	549
256.835	541.2
257.219	539.2
257.603	542.6
257.986	530.2
258.37	539.6
258.754	520
259.138	534.6
259.522	543.4
259.906	532.6
260.29	542.2
260.675	534.4
261.059	540.2
261.443	526.2
261.828	533.6
262.212	536.4
262.597	525.6
262.981	526
263.366	535.8
263.751	539
264.136	527.8
264.521	531
264.906	532.4
265.291	554.2
265.676	535.8
266.061	540.4
266.446	546
266.831	538.4
267.217	546.4
267.602	531.4
267.987	538
268.373	534.2
268.759	548.6
269.144	541
269.53	541
269.916	527.4
270.302	527.8
270.688	544.6
271.074	534.2
271.46	544.4
271.846	557.6
272.232	527.2
272.618	537.8
273.004	532.2
273.391	550.8
273.777	541.6
274.164	538.6
274.55	546.6
274.937	538
275.324	532.8
275.71	541.6
276.097	546.2
276.484	533.4
276.871	533.2
277.258	534.2
277.645	525.4
278.032	528.6
278.419	532.6
278.807	536.6
279.194	528
279.581	533.8
279.969	544.6
280.356	533.6
280.744	539.4
281.131	555
281.519	544.2
281.907	527
282.295	536
282.682	541.2
283.07	537.6
283.458	540.8
283.846	548.2
284.235	549
284.623	543.8
285.011	534.2
285.399	540
285.788	541.4
286.176	523.2
286.565	538.4
286.953	530.4
287.342	534.6
287.731	538
288.119	528.4
