#lambda/nm	C1
208.295	470
208.67	433
209.045	395.2
209.419	400.6
209.794	541.8
210.169	516.6
210.544	621.8
210.919	537.2
211.295	527.4
211.67	538.2
212.045	525.6
212.421	529.2
212.796	563.2
213.172	532.8
213.547	532.4
213.923	532.2
214.299	538.6
214.675	546.4
215.051	539.2
215.427	543
215.803	554.6
216.179	536.8
216.555	531.2
216.932	544.2
217.308	541.6
217.684	537.4
218.061	537
218.438	541
218.814	528.4
219.191	538.6
219.568	533
219.945	532.2
220.322	542
220.699	539.8
221.076	545.2
221.453	537.4
221.83	522.6
222.208	529.2
222.585	532
222.962	536
223.34	531.8
223.717	532.2
224.095	533.6
224.473	538.4
224.851	531
225.229	539
225.607	551
225.985	525.2
226.363	533.2
226.741	532.4
227.119	532.6
227.497	540.2
227.876	520.4
228.254	547.6
228.633	544.6
229.011	541
229.39	539
229.769	541
230.148	545.6
230.527	550.8
230.905	536.2
231.284	542.4
231.664	533.8
232.043	551.2
232.422	531.8
232.801	531.4
233.181	539.6
233.56	533
233.94	535.6
234.319	519.4
234.699	528
235.079	570.8
235.458	565.6
235.838	537
236.218	525
236.598	518.4
236.978	529.8
237.358	521.4
237.738	522.6
238.119	544.6
238.499	524.4
238.88	536.4
239.26	544
239.641	522.2
240.021	526.6
240.402	529.2
240.783	536.8
241.163	532
241.544	530.2
241.925	536.8
242.306	546.8
242.687	526.2
243.069	529.8
243.45	539.8
243.831	533.6
244.212	529.6
244.594	569.4
244.975	539.4
245.357	541.2
245.739	532.4
246.12	540
246.502	543.8
246.884	536.8
247.266	529
247.648	534.6
248.03	557.8
248.412	532
248.794	534.8
249.176	538.2
249.559	541.8
249.941	530.2
250.323	525.8
250.706	525.6
251.089	535.6
251.471	536.4
251.854	527.4
252.237	528.8
252.62	544.4
253.002	543.8
253.385	540.4
253.769	549
254.152	541
254.535	537.8
254.918	528.2
255.301	533.6
255.685	540
256.068	524.4
256.452	552.6
256.835	543.2
257.219	537.8
257.603	548
257.986	533.2
258.37	533.2
258.754	530.2
259.138	542.8
259.522	537.2
259.906	541.8
260.29	541.2
260.675	530.8
261.059	544.2
261.443	523.4
261.828	537.2
262.212	536.2
262.597	531.2
262.981	530.2
263.366	539.2
263.751	532.2
264.136	530
264.521	531.4
264.906	526.2
265.291	543.4
265.676	535.6
266.061	547
266.446	545
266.831	538
267.217	545.6
267.602	531
267.987	539.6
268.373	533
268.759	542.6
269.144	529.8
269.53	537
269.916	531
270.302	525
270.688	540.4
271.074	539.6
271.46	543.6
271.846	558
272.232	526.6
272.618	527
273.004	526.8
273.391	542.8
273.777	543.8
274.164	540.8
274.55	546.8
274.937	538
275.324	525.8
275.71	538
276.097	541.8
276.484	531
276.871	538.2
277.258	533
277.645	513.6
278.032	538
278.419	522.6
278.807	531
279.194	522.6
279.581	522.8
279.969	533.8
280.356	533.6
280.744	533
281.131	547.4
281.519	535.6
281.907	530.4
282.295	530
282.682	539.4
283.07	536.8
283.458	543.2
283.846	546.8
284.235	546
284.623	538.4
285.011	527
285.399	540.4
285.788	529.4
286.176	523.2
286.565	540.4
286.953	527.6
287.342	529.6
287.731	529.8
288.119	522.8
288.508	533
288.897	536
289.286	520.6
289.675	529.8
290.064	545.4
290.453	533.8
290.821	539.2
291.21	555.2
291.599	531.2
291.989	530.8
