#lambda/nm	C1
208.295	468.4
208.67	437.4
209.045	394.6
209.419	402.8
209.794	537.2
210.169	519
210.544	620.8
210.919	542.4
211.295	531
211.67	531
212.045	526.8
212.421	530.6
212.796	561
213.172	537.4
213.547	530
213.923	535.2
214.299	535.4
214.675	541.6
215.051	534.8
215.427	543.2
215.803	551.8
216.179	540.6
216.555	532.6
216.932	543.4
217.308	539.2
217.684	536.4
218.061	547
218.438	543.4
218.814	530
219.191	542
219.568	531
219.945	535.6
220.322	539.6
220.699	532.4
221.076	541.8
221.453	535.4
221.83	537.4
222.208	526.8
222.585	534.8
222.962	540.4
223.34	537.8
223.717	533.8
224.095	532.4
224.473	531.8
224.851	532.6
225.229	532.2
225.607	547
225.985	524.8
226.363	533
226.741	530.2
227.119	535.6
227.497	551.4
227.876	529.6
228.254	549.2
228.633	531.2
229.011	529
229.39	533.4
229.769	531.8
230.148	537
230.527	551
230.905	530
231.284	537.2
231.664	526.2
232.043	544.8
232.422	540
232.801	533.8
233.181	537
233.56	537.6
233.94	533.4
234.319	520.2
234.699	539.8
235.079	567.6
235.458	567.2
235.838	539.4
236.218	530
236.598	527
236.978	529
237.358	519.6
237.738	526
238.119	534
238.499	529.6
238.88	537.6
239.26	550
239.641	521.4
240.021	537
240.402	533
240.783	530.2
241.163	530.2
241.544	540.8
241.925	539.8
242.306	552.8
242.687	527.2
243.069	535.8
243.45	545.6
243.831	528
244.212	532
244.594	564.2
244.975	548
245.357	532.4
245.739	528.4
246.12	540
246.502	547.8
246.884	528.6
247.266	541.4
247.648	540.4
248.03	553.6
248.412	536.4
248.794	536.2
249.176	534.8
249.559	545.2
249.941	527
250.323	525.8
250.706	531.4
251.089	533.8
251.471	542
251.854	536.6
252.237	533.4
252.62	540.4
253.002	538.8
253.385	529
253.769	546.8
254.152	533.2
254.535	542.4
254.918	532.4
255.301	540
255.685	535.4
256.068	530.6
256.452	557.8
256.835	545
257.219	534.4
257.603	541.2
257.986	530.4
258.37	548.4
258.754	525.6
259.138	536.6
259.522	542.6
259.906	537.6
260.29	541.6
260.675	533.2
261.059	539.2
261.443	537.6
261.828	532.8
262.212	536.8
262.597	525.2
262.981	537.8
263.366	544.8
263.751	542.4
264.136	526.2
264.521	533.4
264.906	529.2
265.291	533.2
265.676	533.8
266.061	544
266.446	545.4
266.831	543
267.217	556
267.602	539.8
267.987	536.8
268.373	535.6
268.759	548.2
269.144	547
269.53	539
269.916	536.4
270.302	537.4
270.688	536.6
271.074	540.2
271.46	546.8
271.846	567.4
272.232	534
272.618	533.6
273.004	540.6
273.391	540.2
273.777	541.8
274.164	534.4
274.55	549.2
274.937	543.4
275.324	538.8
275.71	542.6
276.097	547.4
276.484	530.4
276.871	537.8
277.258	542
277.645	522.4
278.032	539
278.419	535.2
278.807	536.4
279.194	525.4
279.581	529.4
279.969	538.4
280.356	535.4
280.744	537.4
281.131	555.2
281.519	544.6
281.907	539.6
282.295	534
282.682	543.8
283.07	534.8
283.458	543.4
283.846	549.6
284.235	545.8
284.623	541
285.011	527.4
285.399	541.8
285.788	532.4
286.176	531
286.565	552
286.953	527.8
287.342	530.4
287.731	531.8
288.119	526.8
