#lambda/nm	C1
208.295	471.6
208.67	434.8
209.045	400
209.419	403
209.794	541.2
210.169	515.2
210.544	632.4
210.919	541
211.295	522.8
211.67	545.2
212.045	532.6
212.421	529.6
212.796	559
213.172	529.6
213.547	538.2
213.923	530.2
214.299	533
214.675	541.2
215.051	544.2
215.427	543.6
215.803	550.4
216.179	544
216.555	530.2
216.932	545.2
217.308	539
217.684	536
218.061	538
218.438	543.6
218.814	535.2
219.191	538.8
219.568	536
219.945	535
220.322	536.8
220.699	535.2
221.076	544.6
221.453	538.6
221.83	530.6
222.208	536.2
222.585	530.2
222.962	535.6
223.34	535.6
223.717	537.6
224.095	530.4
224.473	534.6
224.851	529.2
225.229	535.4
225.607	550
225.985	525.4
226.363	540
226.741	535
227.119	536.6
227.497	550.8
227.876	525.4
228.254	538.6
228.633	536.6
229.011	540.4
229.39	533
229.769	544.8
230.148	539
230.527	542.4
230.905	534.4
231.284	536
231.664	525.2
232.043	548
232.422	536.4
232.801	524.8
233.181	533.6
233.56	532.8
233.94	532.4
234.319	522
234.699	529
235.079	566.6
235.458	570.8
235.838	540.2
236.218	529.4
236.598	525.6
236.978	534
237.358	530.4
237.738	528.8
238.119	538.2
238.499	527
238.88	542
239.26	551.2
239.641	526
240.021	528.6
240.402	535.6
240.783	533.4
241.163	543.6
241.544	540.4
241.925	536
242.306	550.2
242.687	538
243.069	538.6
243.45	550.4
243.831	532.2
244.212	526
244.594	564.4
244.975	539
245.357	531.4
245.739	535.4
246.12	529.4
246.502	546.6
246.884	534.8
247.266	530.2
247.648	538
248.03	551.6
248.412	539.4
248.794	546
249.176	531.8
249.559	546.2
249.941	527.8
250.323	523.2
250.706	523.8
251.089	530.6
251.471	538.2
251.854	525.6
252.237	531.8
252.62	541.4
253.002	526.2
253.385	524.4
253.769	544.2
254.152	532.2
254.535	539.6
254.918	521.4
255.301	531.2
255.685	536.8
256.068	527.6
256.452	548.4
256.835	538
257.219	537
257.603	546.8
257.986	526
258.37	537.8
258.754	526.2
259.138	539.2
259.522	545
259.906	528.8
260.29	534.8
260.675	530.8
261.059	535.2
261.443	524.2
261.828	541
262.212	543.8
262.597	533.4
262.981	534.8
263.366	537.6
263.751	538.2
264.136	527.2
264.521	539.4
264.906	528.8
265.291	540.4
265.676	540.2
266.061	539.8
266.446	548.8
266.831	532.6
267.217	556.4
267.602	536.4
267.987	543.2
268.373	533.6
268.759	549.6
269.144	540.8
269.53	538.6
269.916	530.8
270.302	531.2
270.688	539
271.074	531.4
271.46	541
271.846	560.2
272.232	535.6
272.618	529
273.004	533.4
273.391	548.8
273.777	547.4
274.164	534.6
274.55	543
274.937	533.4
275.324	531
275.71	540.4
276.097	542.2
276.484	529.4
276.871	545.6
277.258	542
277.645	525.8
278.032	537.4
278.419	535.4
278.807	538.4
279.194	528
279.581	528.8
279.969	531.8
280.356	542.6
280.744	540.6
281.131	556.6
281.519	547.4
281.907	529.8
282.295	533
282.682	547.2
283.07	538.4
283.458	538
283.846	546.2
284.235	546
284.623	541.2
285.011	527.2
285.399	540.4
285.788	538.2
286.176	539.4
286.565	546.2
286.953	537.8
287.342	531.2
287.731	529.6
288.119	529.4
288.508	528.6
288.897	535
289.286	522.8
289.675	540.4
290.064	546.2
290.453	523.6
290.821	540.2
291.21	543
291.599	533.2
291.989	538.6
292.378	541
292.768	555
293.157	542.6
293.547	544.4
293.936	536.2
294.326	537.6
294.716	533
295.106	528
295.496	539.4
295.886	536.4
296.276	531
296.666	528.6
297.056	527.6
297.446	522.6
297.836	550
298.227	531.4
298.617	533
299.008	548.2
299.398	531.2
299.789	534.6
300.179	539.2
300.57	545.2
300.961	527.8
301.352	531.4
301.742	537.8
302.133	546
302.524	534
302.915	538.8
303.307	527.2
