#lambda/nm	C1
208.295	468.2
208.67	433.2
209.045	400.2
209.419	399.4
209.794	539.4
210.169	526.4
210.544	622.4
210.919	537
211.295	524.4
211.67	540.8
212.045	533
212.421	530.4
212.796	561.2
213.172	529.8
213.547	530.8
213.923	526.8
214.299	529.8
214.675	540.6
215.051	538.2
215.427	536
215.803	546.2
216.179	543.4
216.555	534.4
216.932	539.6
217.308	534
217.684	537.4
218.061	546
218.438	535
218.814	529.4
219.191	540
219.568	527
219.945	528.2
220.322	544.6
220.699	541.4
221.076	542.8
221.453	538.8
221.83	531.6
222.208	532.6
222.585	529.6
222.962	534.6
223.34	533.8
223.717	527.4
224.095	528
224.473	532.6
224.851	525.2
225.229	537
225.607	552.8
225.985	527.2
226.363	540.6
226.741	535
227.119	537
227.497	543.6
227.876	527
228.254	539.8
228.633	537.4
229.011	535.2
229.39	539.2
229.769	542
230.148	537.8
230.527	560.2
230.905	538
231.284	534
231.664	539.4
232.043	549.2
232.422	541.4
232.801	532
233.181	543.6
233.56	532.2
233.94	531.8
234.319	528.8
234.699	534.8
235.079	568.4
235.458	568.4
235.838	549.4
236.218	528.2
236.598	528.2
236.978	529.2
237.358	527.6
237.738	531.8
238.119	538.2
238.499	527
238.88	537.4
239.26	544.2
239.641	521
240.021	527.2
240.402	526.6
240.783	525.6
241.163	539.4
241.544	538.6
241.925	536.2
242.306	547.4
242.687	536.4
243.069	537.2
243.45	542.4
243.831	534
244.212	532.2
244.594	566.8
244.975	537.6
245.357	540.6
245.739	532.2
246.12	536.2
246.502	547.8
246.884	529.2
247.266	533.6
247.648	531.2
248.03	559.6
248.412	540
248.794	540.2
249.176	529.2
249.559	544.8
249.941	531
250.323	528
250.706	531.4
251.089	539.4
251.471	539.8
251.854	536.8
252.237	529.4
252.62	532
253.002	541.8
253.385	537.6
253.769	553
254.152	537.6
254.535	545.2
254.918	526.6
255.301	533.4
255.685	529.6
256.068	537.4
256.452	560.2
256.835	551
257.219	547
257.603	553.4
257.986	527.8
258.37	544
258.754	526
259.138	541.8
259.522	543.2
259.906	530
260.29	536
260.675	539.2
261.059	531.4
261.443	520.4
261.828	531.2
262.212	538.4
262.597	526.8
262.981	524
263.366	535.8
263.751	530.8
264.136	534.4
264.521	535.2
264.906	528.6
265.291	545.4
265.676	527
266.061	534.2
266.446	548.4
266.831	539.6
267.217	547.6
267.602	535.6
267.987	544.6
268.373	532.4
268.759	542.4
269.144	548.2
269.53	532.8
269.916	535.8
270.302	531.8
270.688	536.8
271.074	532.4
271.46	545.8
271.846	553
272.232	534.2
272.618	535.2
273.004	534.4
273.391	546.6
273.777	548
274.164	540.2
274.55	549.2
274.937	528.2
275.324	531.4
275.71	534
276.097	544
276.484	530.6
276.871	539
277.258	537.8
277.645	528.2
278.032	534.4
278.419	535.6
278.807	540
279.194	530.2
279.581	527.4
279.969	539.8
280.356	537.8
280.744	529.8
281.131	550.8
281.519	542
281.907	527.8
282.295	533.2
282.682	544
283.07	532.6
