#lambda/nm	C1
208.295	471.4
208.67	435.2
209.045	393.8
209.419	399
209.794	536.8
210.169	527.2
210.544	628.2
210.919	542.4
211.295	524.4
211.67	528
212.045	535.6
212.421	534.4
212.796	558.8
213.172	528.4
213.547	532.8
213.923	533.4
214.299	530
214.675	542.4
215.051	538.4
215.427	548
215.803	546.6
216.179	543.6
216.555	528.4
216.932	544.2
217.308	531
217.684	539.4
218.061	543
218.438	537
218.814	534.6
219.191	549.2
219.568	529.2
219.945	528.4
220.322	544.8
220.699	537.6
221.076	533.2
221.453	536
221.83	527.4
222.208	532.4
222.585	535.8
222.962	539
223.34	541.6
223.717	539.8
224.095	534.6
224.473	535.2
224.851	537
225.229	522.2
225.607	549.4
225.985	534.6
226.363	537.8
226.741	536.6
227.119	537.2
227.497	546.4
227.876	525.6
228.254	548.2
228.633	537.4
229.011	535
229.39	535.8
229.769	540.2
230.148	543.2
230.527	559.2
230.905	540.2
231.284	542.2
231.664	528.4
232.043	546.2
232.422	544.8
232.801	537.2
233.181	544.4
233.56	536.4
233.94	545.6
234.319	529.8
234.699	535
235.079	567.8
235.458	569.4
235.838	553.4
236.218	529
236.598	522.4
236.978	535
237.358	533.6
237.738	537
238.119	539.2
238.499	524.8
238.88	537
239.26	544.2
239.641	534.2
240.021	531.4
240.402	533.2
240.783	532.8
241.163	536.6
241.544	542.2
241.925	539.6
242.306	544.4
242.687	531.6
243.069	540.6
243.45	538.8
243.831	531
244.212	535.2
244.594	564.2
244.975	545
245.357	542.8
245.739	533.6
246.12	536.8
246.502	550.6
246.884	532.2
247.266	537
247.648	539.6
248.03	552.4
248.412	543.6
248.794	541.4
249.176	536.4
249.559	542.8
249.941	530.8
250.323	528.4
250.706	539.2
251.089	533.6
251.471	539.6
251.854	533.4
252.237	532.6
252.62	539.6
253.002	537.8
253.385	535.6
253.769	546.2
254.152	537.4
254.535	544
254.918	531
255.301	538
255.685	532.2
256.068	533.4
256.452	555
256.835	547
257.219	539
257.603	543.6
257.986	535.6
258.37	542.2
258.754	523.4
259.138	544
259.522	538.4
259.906	528.8
260.29	542
260.675	536.6
261.059	539.4
261.443	532.4
261.828	541.2
262.212	546
262.597	527.2
262.981	534.4
263.366	536.8
263.751	540.6
264.136	533.6
264.521	532.8
264.906	533.4
265.291	546.2
265.676	532.6
266.061	542.6
266.446	547.8
266.831	536
267.217	551.2
267.602	541.8
267.987	534.2
268.373	529.4
268.759	551.6
269.144	537
269.53	532
269.916	538.4
270.302	537.6
270.688	545.6
271.074	539.2
271.46	546
271.846	563.8
272.232	532.4
272.618	533.4
273.004	537
273.391	544
273.777	545.6
274.164	536.2
274.55	548.4
274.937	538.8
275.324	536.4
275.71	541.6
276.097	544.8
276.484	532.8
276.871	536.6
277.258	536.8
277.645	523.4
278.032	534.4
278.419	526.8
278.807	539.4
279.194	517.6
279.581	528
