#lambda/nm	C1
208.295	472
208.67	437.4
209.045	392.8
209.419	405
209.794	536
210.169	520.6
210.544	634
210.919	542.8
211.295	524.4
211.67	531.6
212.045	523
212.421	528.6
212.796	560.2
213.172	526.2
213.547	522
213.923	532.4
214.299	522.6
214.675	536
215.051	533.8
215.427	538.8
215.803	546
216.179	537.2
216.555	529.4
216.932	535
217.308	536
217.684	535.4
218.061	535
218.438	532.4
218.814	530.6
219.191	541.4
219.568	525.4
219.945	535
220.322	537.6
220.699	543
221.076	540.6
221.453	540
221.83	530.8
222.208	525
222.585	528.2
222.962	537.4
223.34	533.2
223.717	529.4
224.095	533.6
224.473	537.6
224.851	529.8
225.229	522.4
225.607	544.8
225.985	527.6
226.363	539.8
226.741	539.8
227.119	536.2
227.497	547.6
227.876	528.8
228.254	543.8
228.633	533.4
229.011	535
229.39	533.4
229.769	532.8
230.148	541.6
230.527	557.6
230.905	534.2
231.284	538.4
231.664	528.2
232.043	553.2
232.422	537.4
232.801	525
233.181	531.8
233.56	526.4
233.94	527.4
234.319	519
234.699	530
235.079	564.8
235.458	563.2
235.838	544.2
236.218	525.8
236.598	529.6
236.978	526.2
237.358	532.8
237.738	531.4
238.119	532.6
238.499	523.6
238.88	535.8
239.26	543.8
239.641	529.4
240.021	528.8
240.402	532.4
240.783	531.8
241.163	534.8
241.544	533.4
241.925	537
242.306	541
242.687	530
243.069	536.4
243.45	545.8
243.831	530.8
244.212	533.4
244.594	563.6
244.975	545
245.357	544.2
245.739	532
246.12	540
246.502	542.4
246.884	535.6
247.266	535.8
247.648	536
248.03	557
248.412	535.4
248.794	538.4
249.176	530.2
249.559	542.8
249.941	534.6
250.323	522.4
250.706	539.8
251.089	533.4
251.471	534.6
251.854	530
252.237	536.6
252.62	541.6
253.002	541.4
253.385	535
253.769	539.6
254.152	536.4
254.535	543
254.918	529
255.301	538.8
255.685	525.6
256.068	532.4
256.452	554.8
256.835	546.2
257.219	540
257.603	549
257.986	532
258.37	538.6
258.754	524.8
259.138	531.8
259.522	542.8
259.906	536.8
260.29	539
260.675	533.8
261.059	532.6
261.443	529.8
261.828	543.4
262.212	537.4
262.597	526.2
262.981	529.2
263.366	537.2
263.751	535.6
264.136	527
264.521	526.8
264.906	522.8
265.291	539.8
265.676	526.8
266.061	539
266.446	550.4
266.831	530.2
267.217	552.8
267.602	535.8
267.987	537.8
268.373	530.2
268.759	540
269.144	544.2
269.53	538.6
269.916	529.8
270.302	530.8
270.688	537
271.074	535.4
271.46	542.8
271.846	564.8
272.232	526.4
272.618	531.4
273.004	531
273.391	542
273.777	553.6
274.164	540.2
274.55	548.6
274.937	538.4
275.324	534.6
275.71	532.2
276.097	536.2
276.484	528.6
276.871	535
277.258	538.8
277.645	526.4
278.032	536.8
278.419	531.8
278.807	544.6
279.194	531.2
279.581	528.2
279.969	538.4
280.356	534.6
280.744	534.2
281.131	552.6
281.519	542.6
281.907	534.6
282.295	543.8
282.682	540.4
283.07	537.2
283.458	545.8
283.846	547.4
284.235	546.6
284.623	547.4
285.011	532.6
285.399	538.8
285.788	530.2
286.176	527.8
286.565	541.8
286.953	529.6
287.342	529.8
287.731	535
288.119	532.2
288.508	528.2
288.897	531.6
289.286	530.4
289.675	539.4
290.064	544.8
290.453	539.6
290.821	535.4
291.21	539.2
291.599	522.6
291.989	533.8
292.378	537.4
292.768	545.2
293.157	545
293.547	535.6
293.936	538.8
294.326	537.2
294.716	532.8
295.106	529.4
295.496	535.8
295.886	540
296.276	526.4
296.666	532.2
297.056	528.6
297.446	529.4
297.836	548.6
298.227	531.4
298.617	530.8
299.008	544.6
299.398	536.6
299.789	525.8
300.179	528.8
300.57	543
300.961	523.2
301.352	525
301.742	542.8
302.133	528.8
302.524	531.6
302.915	538.2
303.307	518.8
303.698	544.2
304.089	546.8
304.48	529.4
304.872	538.6
305.263	534.8
305.655	526.4
306.046	538.2
306.438	545.4
306.829	528.2
307.221	546.2
307.613	541.8
308.005	543
308.397	548
308.789	546.8
309.181	555
309.573	552.2
309.965	546.2
310.357	534
310.749	545.6
311.142	527.4
311.534	533.6
311.926	533.8
312.319	533.8
312.711	530.2
313.104	541.6
313.497	534.8
313.889	570
314.282	543
314.675	545.8
315.068	533.8
315.461	541.8
315.854	559.6
316.247	540.6
316.64	533.4
317.033	538.8
317.405	540.8
317.798	531.4
318.192	539
318.585	524
318.979	538.8
319.372	531.6
319.766	537.6
320.16	541
320.553	539
320.947	546.2
321.341	534.6
321.735	535.4
322.129	515.6
322.523	554.2
322.917	530.8
323.311	546.8
323.705	529.6
324.099	539.4
324.494	545.2
324.888	542.4
325.282	528.2
325.677	540
326.071	542.8
326.466	543.8
326.861	533.6
327.255	548.8
327.65	549.6
328.045	543.2
328.44	534
328.835	541.4
329.23	529.6
329.625	553.8
330.02	529.4
330.415	544.6
330.81	542.2
331.206	536.6
331.601	533.2
331.996	539.4
332.37	548.6
332.766	528.2
333.161	555.8
333.557	530.2
333.953	534
334.348	827
334.744	535.2
335.14	527.6
335.536	534.8
335.932	543.8
336.328	536.8
336.724	539.8
337.12	535.4
337.516	541.2
337.913	531.4
338.309	543.2
338.705	531.8
339.102	539.8
339.498	535.2
339.895	545.4
340.291	526.8
340.688	542.2
341.085	521.4
341.481	539.2
341.878	535.2
342.275	554
342.672	525
343.069	530.6
343.466	527.2
343.842	548.8
344.239	537.6
344.636	536.8
345.033	527.4
345.431	528
345.828	538
346.225	528.8
346.623	561.6
347.02	536.4
347.418	538.6
347.816	543.4
348.213	527.2
348.611	532
349.009	536.6
349.407	538
349.805	522.4
350.203	518.2
350.601	537.2
350.999	534.4
351.397	593.4
351.795	527.4
352.193	540.4
352.57	540.2
352.969	538.8
353.367	521
353.766	523.4
354.164	528.4
354.563	538.6
354.961	533.6
355.36	526
355.759	526.6
356.158	524
356.557	524.6
356.956	522.8
357.355	519
357.754	538.6
358.153	538.8
358.552	549.4
358.951	527.4
359.35	541.2
359.75	527
360.149	521.4
360.527	521
360.926	522.2
361.326	523
361.726	531.4
362.125	531.2
362.525	532.6
362.925	525.8
363.325	529.8
363.724	521.6
364.124	521.8
364.524	520
364.924	529.4
365.324	531.8
365.725	508.6
366.125	522.6
366.525	526.2
366.904	521.2
367.304	505.8
367.705	543.6
368.105	540
368.506	525
368.906	528.8
369.307	526.8
369.708	527.2
370.108	516.2
370.509	542.4
370.91	525
371.311	534
371.712	531.6
372.113	528.2
372.514	520.8
372.894	533
373.295	524
373.696	530
374.097	535.6
374.499	555
374.9	528.8
375.301	519.8
375.703	529.2
376.105	519.6
376.506	527.8
376.908	529.2
377.309	531.8
377.711	532
378.113	527.6
378.493	529
378.895	524.4
379.297	530.8
379.699	517.6
380.102	523.4
380.504	528.8
380.906	522.4
381.308	551
381.71	526.6
382.113	527.2
382.515	531.6
382.918	531.4
383.299	533.4
383.701	537
384.104	535
384.507	513.6
384.909	533
385.312	515.2
385.715	519.8
386.118	520.2
386.521	510.2
386.924	536
387.327	520.8
387.709	515.4
388.112	511.2
388.515	527.2
388.918	520.8
389.322	533
389.725	513.2
390.129	539.4
390.532	530.4
390.936	527.8
391.339	519.2
391.743	521
392.125	528.2
392.529	536
392.933	531
393.337	519
393.74	526.4
394.144	525.2
394.548	518.2
394.953	521
395.357	529
395.761	525
396.144	529
396.548	524.2
396.952	532.4
397.357	527.2
397.761	519.4
398.166	529.8
398.57	528.8
398.975	521.8
399.379	526.8
399.763	557.8
400.168	529.4
400.572	524.4
400.977	526.4
401.382	535.4
401.787	538
402.192	541.2
402.597	537.6
403.002	518.2
403.386	533
403.791	542.2
404.197	524.4
404.602	531
405.007	528.2
405.413	521.8
405.818	530
406.224	521.8
406.608	516
407.014	514
407.42	528.6
407.825	522
408.231	534.4
408.637	529.8
409.043	539.2
409.449	516.6
409.834	521.6
410.24	527.4
410.646	533.8
411.052	523.8
411.458	528.8
411.865	535
412.271	523.4
412.677	527.2
413.062	536.2
413.469	520.6
413.875	547
414.282	540.4
414.689	533
415.095	528.4
415.502	526.2
415.888	531.6
416.294	517.8
416.701	564.4
417.108	518.2
417.515	529.8
417.923	532.4
418.33	540
418.715	532.2
419.123	517.6
419.53	522.6
419.937	527.6
420.345	543.6
420.752	526.2
421.16	533.8
421.546	527.2
421.953	529.8
422.361	523.2
422.769	522.6
423.177	514.8
423.585	542.6
423.992	545.8
424.379	535.4
424.787	537.4
425.195	540.2
425.603	533.2
426.011	537.8
426.419	536
426.806	529.4
427.214	531
427.623	534.2
428.031	543.6
428.44	528.4
428.848	542
429.235	532.8
429.644	523
430.053	534.2
430.461	540.8
430.87	548.4
431.279	537.4
431.666	531.2
432.075	526
432.484	539.4
432.893	527.8
433.302	543
433.711	567.8
434.099	536.8
434.508	524.2
434.918	517.8
435.327	530.8
435.737	525.2
436.125	526.8
436.534	526.8
436.944	527.2
437.353	537.4
437.763	543
438.173	515.4
438.561	533
438.971	509.2
439.381	526.8
439.791	522.8
440.201	509.4
440.589	529.4
440.999	529.8
441.409	534.6
441.819	515
442.23	532.8
442.619	535.2
443.029	522.8
443.439	526.4
443.85	531
444.26	536.2
444.649	536.4
445.06	526.4
445.471	523.6
445.881	526.8
446.292	541.2
446.682	544.6
447.092	513.6
447.503	560.4
447.914	529.6
448.325	529.2
448.715	523
449.126	515.2
449.537	518.4
449.948	520
450.338	523
450.75	538.8
451.161	529
451.572	536
451.984	515
452.374	505.2
452.786	523.6
453.197	526.8
453.609	525.6
453.999	513.8
454.411	520.4
454.823	535.6
455.235	524.8
455.647	523
456.037	524.2
456.449	514.8
456.862	528.6
457.274	522.6
457.665	513.4
458.077	529.4
458.489	543
458.902	516.8
459.293	528
459.705	523
460.118	519.8
460.53	515.6
460.921	523
461.334	522.4
461.747	513.4
462.16	532
462.551	538.8
462.964	529
463.377	514
463.79	522.8
464.182	528
464.595	514.4
465.008	524.6
465.421	526.6
465.813	522.6
466.226	526.2
466.64	516
467.053	558
467.445	522.8
467.859	534.6
468.272	522.4
468.686	525
469.078	522.2
469.492	510
469.906	521.8
470.298	531.2
470.712	515.6
471.126	550.8
471.54	516.2
471.933	513.2
472.347	522.6
472.761	516
473.175	511.4
473.568	522.2
473.982	512.4
474.397	523.6
474.79	522.6
475.204	526.8
475.619	512.4
476.033	527.4
476.426	514.2
476.841	515.2
477.256	540.2
477.649	522.4
478.064	514.2
478.479	510.2
478.872	512.2
479.287	507.8
479.702	512.4
480.118	525
480.511	515.6
480.927	516.2
481.342	511.4
481.736	520.8
482.151	517.6
482.566	532.4
482.96	522.2
483.376	517.4
483.792	510.8
484.186	524.4
484.602	517
485.017	514
485.412	515.4
485.827	519.8
486.243	526.4
486.638	528.4
487.054	524.6
487.47	529
487.865	518.6
488.281	510.2
488.697	513.6
489.092	515
489.508	514
489.925	525.8
490.32	510.8
490.736	525.8
491.153	512.8
491.548	512.8
491.964	522.6
492.381	507.6
492.776	528.2
493.193	509.4
493.61	521.4
494.006	521.4
494.422	522
494.84	506.8
495.235	524.4
495.652	514.8
496.069	519
496.465	507
496.883	517.4
497.3	540
497.696	516.4
498.113	532.8
498.509	512
498.927	515.4
499.344	515.4
499.741	511.8
500.158	520
500.576	527.8
500.973	521.4
501.39	513.6
501.787	511.8
502.205	520.8
502.623	512.8
503.02	503.6
503.438	515.4
503.856	517.2
504.253	518.4
504.671	523.8
505.068	514.2
505.486	512.8
505.905	532.4
506.302	511.2
506.72	517.2
507.118	508
507.536	510.4
507.955	519.6
508.352	516
508.771	521.2
509.169	522.8
509.587	510.6
510.006	519.8
510.404	507
510.823	513.8
511.221	509.2
511.64	512.8
512.038	525.8
512.457	518.8
512.877	515.2
513.275	508.2
513.694	517.6
514.092	516.6
514.512	517.8
514.91	521.6
515.33	509.8
515.749	508.6
516.148	515.8
516.568	523
516.966	514.6
517.386	511.2
517.785	518.8
518.205	512.8
518.603	514
519.024	510.8
519.444	504.8
519.843	520.4
520.263	520.2
520.662	514
