#lambda/nm	C1
208.295	473.6
208.67	434.8
209.045	395.4
209.419	403.4
209.794	534
210.169	524.6
210.544	628.6
210.919	543.2
211.295	536.8
211.67	538.6
212.045	539.2
212.421	533.2
212.796	558.2
213.172	531
213.547	542.4
213.923	534.6
214.299	530
214.675	544.6
215.051	544.2
215.427	540.4
215.803	556
216.179	547.6
216.555	533.2
216.932	541.6
217.308	544.2
217.684	529.6
218.061	534.6
218.438	546.4
218.814	533.6
219.191	550.4
219.568	533.6
219.945	530.6
220.322	549.2
220.699	535
221.076	547
221.453	531.2
221.83	528
222.208	526.4
222.585	526.4
222.962	527.4
223.34	535.4
223.717	533.8
224.095	524.2
224.473	528
224.851	527.2
225.229	521
225.607	541.8
225.985	522
226.363	535.4
226.741	533.2
227.119	547.6
227.497	551.8
227.876	530.2
228.254	545.6
228.633	544.2
229.011	538.8
229.39	544
229.769	540.4
230.148	542.8
230.527	558.8
230.905	532.8
231.284	543.4
231.664	536.6
232.043	549.8
232.422	543.6
232.801	531.8
233.181	543
233.56	536.8
233.94	537.8
234.319	524.8
234.699	537
235.079	570.8
235.458	565
235.838	556.6
236.218	531.2
236.598	528.4
236.978	523.8
237.358	531.6
237.738	529.8
238.119	540
238.499	532
238.88	540.4
239.26	549.4
239.641	525.4
240.021	536.8
240.402	540.2
240.783	539.4
241.163	537.4
241.544	537
241.925	544.4
242.306	549.4
242.687	531.6
243.069	538.2
243.45	539.2
243.831	527
244.212	536.8
244.594	567
244.975	540
245.357	543
245.739	541
246.12	540.2
246.502	544.6
246.884	534.8
247.266	530.6
247.648	544.4
248.03	551.6
248.412	536.2
248.794	538
249.176	532.6
249.559	545.8
249.941	531.6
250.323	523.6
250.706	530.8
251.089	534.2
251.471	539.6
251.854	535.8
252.237	532
252.62	544.6
253.002	540.8
253.385	544.2
253.769	548.4
254.152	542.2
254.535	547.6
254.918	537.6
255.301	532.2
255.685	541.6
256.068	527.6
256.452	555.4
256.835	543.4
257.219	545.2
257.603	548.6
257.986	525.4
258.37	541.8
258.754	529.6
259.138	548
259.522	550.6
259.906	537.4
260.29	541.8
260.675	534.8
261.059	535.6
261.443	528
261.828	540.4
262.212	538.6
262.597	525.6
262.981	533
263.366	541.2
263.751	540.6
264.136	531.4
264.521	532
264.906	530
265.291	544.4
265.676	532.2
266.061	538.2
266.446	559.6
266.831	541.2
267.217	548.8
267.602	535.2
267.987	544.4
268.373	527.6
268.759	539
269.144	549.4
269.53	534.2
269.916	539.6
270.302	538.2
270.688	545.4
271.074	533
271.46	546
271.846	560.8
272.232	544.2
272.618	535.6
273.004	538
273.391	538.4
273.777	541.4
274.164	540.8
274.55	546.8
274.937	537.4
275.324	536.2
275.71	538.2
276.097	541.6
276.484	529.2
276.871	534.8
277.258	536.6
277.645	527.2
278.032	532.6
278.419	536
278.807	536.4
279.194	533.2
279.581	533
279.969	547
280.356	541.4
280.744	538
281.131	557
281.519	546.4
281.907	530
282.295	530.6
282.682	546.8
283.07	540.6
283.458	543.6
283.846	547.2
284.235	550.6
