#lambda/nm	C1
208.295	470.8
208.67	434.2
209.045	393
209.419	395
209.794	535
210.169	521.2
210.544	629.4
210.919	536
211.295	528.4
211.67	538
212.045	534.8
212.421	527
212.796	558.2
213.172	531.6
213.547	539.4
213.923	531.4
214.299	531.2
214.675	545.2
215.051	530.8
215.427	546.8
215.803	554.4
216.179	543.2
216.555	530.6
216.932	543.6
217.308	540.8
217.684	533.8
218.061	541.4
218.438	539.2
218.814	540
219.191	544.6
219.568	531.2
219.945	533.4
220.322	540.8
220.699	538.2
221.076	538.8
221.453	544.8
221.83	530.8
222.208	529.2
222.585	534.8
222.962	541.8
223.34	548.2
223.717	536.4
224.095	528.8
224.473	541.8
224.851	534.6
225.229	533.8
225.607	549.6
225.985	527.4
226.363	540.4
226.741	538.4
227.119	538.2
227.497	543.2
227.876	527.8
228.254	553.4
228.633	544.4
229.011	540.6
229.39	536.8
229.769	543.8
230.148	541.8
230.527	553
230.905	538
231.284	540.2
231.664	531.2
232.043	552
232.422	546.6
232.801	535.6
233.181	541.8
233.56	533.4
233.94	546.4
234.319	530.2
234.699	538.6
235.079	570.6
235.458	564.4
235.838	553.6
236.218	534.6
236.598	524
236.978	534.2
237.358	525.4
237.738	529
238.119	541.8
238.499	522.4
238.88	531
239.26	547
239.641	528.2
240.021	523
240.402	535
240.783	529.4
241.163	536.2
241.544	538.2
241.925	526.4
242.306	545.4
242.687	531.8
243.069	541
243.45	538
243.831	532.8
244.212	534.6
244.594	568.8
244.975	544
245.357	547
245.739	538.4
246.12	538.4
246.502	547.6
246.884	534.8
247.266	532.4
247.648	534.6
248.03	554.2
248.412	546.8
248.794	543.8
249.176	535.2
249.559	540.2
249.941	533.6
250.323	526.2
250.706	529
251.089	532.8
251.471	542.2
251.854	533.6
252.237	537.2
252.62	542.8
253.002	535
253.385	531.6
253.769	547.2
254.152	544.6
254.535	539.2
254.918	526.2
255.301	540.4
255.685	539.4
256.068	530.6
256.452	560.6
256.835	546.6
257.219	542.2
257.603	541.2
257.986	526.8
258.37	540.6
258.754	535
259.138	545.2
259.522	548.8
259.906	533.8
260.29	543
260.675	532.8
261.059	536.8
261.443	529.2
261.828	539.2
262.212	538.6
262.597	528
262.981	533.6
263.366	534.4
263.751	537.4
264.136	532.4
264.521	535
264.906	527
265.291	544.8
265.676	538.6
266.061	544
266.446	556.2
266.831	536.4
267.217	547
267.602	532.6
267.987	540
268.373	540.2
268.759	535.2
269.144	541.8
269.53	527.2
269.916	530
270.302	534.4
270.688	543.8
271.074	536.2
271.46	546.4
271.846	566.2
272.232	536.4
272.618	534.6
273.004	533.4
273.391	545.2
273.777	544.6
274.164	538.4
274.55	547.2
274.937	538
275.324	541.6
275.71	539.6
276.097	544.4
276.484	532.6
276.871	541
277.258	540.2
277.645	529.2
278.032	537
278.419	533.8
278.807	533
279.194	530
279.581	532.8
279.969	536.6
280.356	535.6
