#lambda/nm	C1
208.295	464
208.67	432.4
209.045	391.6
209.419	396.4
209.794	528.2
210.169	516.8
210.544	607.6
210.919	531.8
211.295	521.4
211.67	530.8
212.045	530.2
212.421	518.6
212.796	548.2
213.172	524.6
213.547	530.6
213.923	522.6
214.299	516.6
214.675	533.8
215.051	525.8
215.427	536.6
215.803	542.6
216.179	534.2
216.555	527.4
216.932	532.4
217.308	530.4
217.684	518.8
218.061	528.4
218.438	530
218.814	535.2
219.191	537.6
219.568	520
219.945	520.8
220.322	539.2
220.699	527.2
221.076	538
221.453	526.8
221.83	519.8
222.208	528.4
222.585	522.2
222.962	521.8
223.34	524
223.717	524.6
224.095	528.6
224.473	525.4
224.851	523.2
225.229	519.4
225.607	539
225.985	513.6
226.363	525.8
226.741	530.4
227.119	525.6
227.497	539.8
227.876	517.6
228.254	537.2
228.633	533.8
229.011	530.6
229.39	530.4
229.769	536
230.148	526.6
230.527	538.2
230.905	531.6
231.284	523.8
231.664	523.4
232.043	535.6
232.422	536.6
232.801	523.2
233.181	525.4
233.56	524.6
233.94	520.4
234.319	510.8
234.699	524.6
235.079	556.4
235.458	559.6
235.838	532.4
236.218	517.4
236.598	515.8
236.978	517.8
237.358	517.6
237.738	521.4
238.119	527.8
238.499	514.4
238.88	527
239.26	536.8
239.641	523.4
240.021	515.4
240.402	526
240.783	528.2
241.163	528
241.544	526
241.925	526
242.306	547.6
242.687	523
243.069	535.6
243.45	535.4
243.831	523.6
244.212	533.2
244.594	554.8
244.975	535.2
245.357	530.2
245.739	522.6
246.12	536.8
246.502	532.6
246.884	529.8
247.266	514.6
247.648	528.6
248.03	541
248.412	534.4
248.794	530.4
249.176	527.4
249.559	536.4
249.941	511.8
250.323	519.6
250.706	515.6
251.089	525.8
251.471	526.2
251.854	525.8
252.237	521
252.62	533.2
253.002	530.6
253.385	522.6
253.769	544.2
254.152	527
254.535	536
254.918	528.2
255.301	530.6
255.685	526
256.068	517.8
256.452	540.8
256.835	535.6
257.219	540.6
257.603	539.4
257.986	527.4
258.37	535.8
258.754	517.2
259.138	534.4
259.522	530
259.906	534
260.29	528.2
260.675	526
261.059	529.8
261.443	521.4
261.828	528.6
262.212	536
262.597	519.4
262.981	523.8
263.366	532.8
263.751	526.4
264.136	523.8
264.521	528.6
264.906	526
265.291	542.4
265.676	526.4
266.061	532.4
266.446	546
266.831	530.4
267.217	543.2
267.602	536.2
267.987	531.4
268.373	529
268.759	534.8
269.144	534.2
269.53	525.4
269.916	522.6
270.302	527
270.688	523.4
271.074	520.2
271.46	527.4
271.846	547.2
272.232	523.4
272.618	521
273.004	524
273.391	528.4
273.777	532
274.164	529.2
274.55	530.2
274.937	532.8
275.324	530.2
275.71	530.8
276.097	536.2
276.484	526.4
276.871	533
277.258	536.6
277.645	517.2
278.032	524.4
278.419	521
278.807	530.4
279.194	525.2
279.581	525.4
279.969	529
280.356	531.6
280.744	531.6
281.131	552.8
281.519	538
281.907	524.4
282.295	530.2
282.682	533
283.07	537.6
283.458	532
283.846	548.4
284.235	534.2
284.623	540
285.011	520.2
285.399	533.2
285.788	539
286.176	523.4
286.565	537.4
286.953	523.4
287.342	528.6
287.731	525.8
288.119	518.8
288.508	524.6
288.897	532.6
289.286	520.2
289.675	525.4
290.064	536.8
290.453	524
290.821	534.6
291.21	533.8
291.599	524.4
291.989	525.6
292.378	534.4
292.768	542.6
293.157	534.6
293.547	529.4
293.936	528.6
294.326	521.8
294.716	532.8
295.106	529.2
295.496	532.4
295.886	538.4
296.276	524
296.666	524
297.056	528.8
297.446	524.8
297.836	532.6
298.227	523.2
298.617	525.8
299.008	533.6
299.398	527.4
299.789	526
300.179	529.8
300.57	539.6
300.961	528.4
301.352	523
301.742	538.6
302.133	530
302.524	528.8
302.915	526
303.307	518.4
303.698	531.8
304.089	539.8
304.48	528
304.872	530.6
305.263	528.6
305.655	525.8
306.046	534.4
306.438	527.2
306.829	519.2
307.221	541.8
307.613	533
308.005	533.6
308.397	535.2
308.789	548.8
309.181	543
309.573	541.2
309.965	532
310.357	523.2
310.749	539.2
311.142	517.6
311.534	522.2
311.926	534.2
312.319	527
312.711	520
313.104	547.2
313.497	523.6
313.889	555.2
314.282	541.6
314.675	553.2
315.068	527.8
315.461	533.6
315.854	552
316.247	529.8
316.64	532.2
317.033	532.2
317.405	541.2
317.798	520
318.192	535.6
318.585	523.4
318.979	531.2
319.372	530.2
319.766	533.4
320.16	529.4
320.553	537.8
320.947	545
321.341	525.4
321.735	534.4
322.129	511.8
322.523	551.4
322.917	530.6
323.311	532.6
323.705	528.2
324.099	531
324.494	545.2
324.888	531.2
325.282	522.6
325.677	550
326.071	531.2
326.466	535.8
326.861	525.2
327.255	541.2
327.65	538.2
328.045	539.2
328.44	532.2
328.835	529.6
329.23	520.8
329.625	550
330.02	527.6
330.415	544.2
330.81	530.2
331.206	529
331.601	522.4
331.996	533.4
332.37	548.6
332.766	513.4
333.161	545.4
333.557	513.4
333.953	521.8
334.348	804.2
334.744	520.6
335.14	526.8
335.536	514.2
335.932	525.4
336.328	519.8
336.724	536.2
337.12	519.6
337.516	528.6
337.913	522
338.309	540.2
338.705	524.4
339.102	530.8
339.498	523.8
339.895	533.2
340.291	526.6
340.688	530.4
341.085	527.2
341.481	529.2
341.878	528.8
342.275	541.6
342.672	514.2
343.069	524.2
343.466	519.4
343.842	532
344.239	519.8
344.636	531.4
345.033	525.8
345.431	521.8
345.828	524.8
346.225	520.4
346.623	554.6
347.02	526.8
347.418	528.8
