#lambda/nm	C1
208.295	465.6
208.67	430.4
209.045	391.6
209.419	403.6
209.794	531.4
210.169	517.2
210.544	620.6
210.919	534.2
211.295	525.8
211.67	529
212.045	523.4
212.421	519.6
212.796	549
213.172	523.2
213.547	530.4
213.923	528.4
214.299	527.4
214.675	531.4
215.051	522.6
215.427	535.4
215.803	543.8
216.179	536
216.555	526.4
216.932	528.4
217.308	534
217.684	524.2
218.061	535.4
218.438	534
218.814	524.6
219.191	540.4
219.568	521.4
219.945	522
220.322	526.4
220.699	530.4
221.076	531
221.453	517.8
221.83	517.4
222.208	521
222.585	522.4
222.962	529
223.34	529.4
223.717	526.4
224.095	524.8
224.473	524.2
224.851	520.8
225.229	514.2
225.607	544.6
225.985	512.4
226.363	531
226.741	530.2
227.119	532
227.497	544.6
227.876	523.4
228.254	531.2
228.633	535.6
229.011	527.2
229.39	534.2
229.769	533.6
230.148	531.6
230.527	546.4
230.905	529.4
231.284	528.4
231.664	521.6
232.043	539.4
232.422	537.4
232.801	522
233.181	529.8
233.56	530.2
233.94	531.2
234.319	512.6
234.699	523
235.079	554.4
235.458	558.4
235.838	548.2
236.218	523
236.598	517.8
236.978	516.4
237.358	521.8
237.738	522.6
238.119	531.8
238.499	528.6
238.88	520
239.26	539.2
239.641	522
240.021	527
240.402	528
240.783	523.6
241.163	532.8
241.544	537.4
241.925	530.6
242.306	534.4
242.687	519.2
243.069	531.8
243.45	535.6
243.831	518.2
244.212	530.2
244.594	559.4
244.975	536.6
245.357	534
245.739	526.6
246.12	528
246.502	538.2
246.884	524.6
247.266	524.2
247.648	531.8
248.03	544.8
248.412	519.4
248.794	530.8
249.176	527.4
249.559	534
249.941	522.6
250.323	522.2
250.706	526.2
251.089	526.4
251.471	537.6
251.854	526
252.237	527.4
252.62	544.4
253.002	532
253.385	529.4
253.769	540.6
254.152	531.2
254.535	534.4
254.918	521
255.301	527.2
255.685	529.8
256.068	527
256.452	545.4
256.835	539.6
257.219	537.8
257.603	541.6
257.986	525
258.37	536.2
258.754	512.4
259.138	536.2
259.522	530.4
259.906	526.2
260.29	531.4
260.675	528.2
261.059	527.6
261.443	516.4
261.828	536.4
262.212	532.4
262.597	516.6
262.981	517.8
263.366	536.8
263.751	526.2
264.136	520.2
264.521	520.8
264.906	518.4
265.291	530.4
265.676	517
266.061	521.2
266.446	531.2
266.831	521.8
267.217	540.2
267.602	525.8
267.987	520.4
268.373	525
268.759	532
269.144	532
269.53	523.8
269.916	527.4
270.302	519.4
270.688	533.4
271.074	527.6
271.46	536.2
271.846	548.4
272.232	527
272.618	530.4
273.004	535
273.391	533.2
273.777	537
274.164	527.2
274.55	539.4
274.937	528
275.324	527.2
275.71	537.8
276.097	532.6
276.484	522.6
276.871	532.6
277.258	533.4
277.645	522.8
278.032	528
278.419	531.6
278.807	531.6
279.194	524.4
279.581	521
279.969	536.4
280.356	526.8
280.744	528.6
281.131	548
281.519	535.6
281.907	522.6
282.295	519.6
282.682	540
283.07	527.2
283.458	534.6
283.846	540
