#lambda/nm	C1
208.295	464.8
208.67	437.2
209.045	392.8
209.419	401.2
209.794	540.8
210.169	520
210.544	623
210.919	535.6
211.295	519.6
211.67	525.6
212.045	526.6
212.421	533
212.796	555.6
213.172	525.4
213.547	524.6
213.923	521.4
214.299	523.4
214.675	528.4
215.051	533.6
215.427	538.6
215.803	542.6
216.179	535.2
216.555	527.4
216.932	539
217.308	533.4
217.684	527.6
218.061	533.6
218.438	540.6
218.814	526.2
219.191	539.6
219.568	524.4
219.945	530
220.322	537
220.699	533.2
221.076	536.6
221.453	528.4
221.83	529.8
222.208	527.6
222.585	528.4
222.962	534.4
223.34	536.6
223.717	527.4
224.095	531.4
224.473	532.4
224.851	525.8
225.229	525.4
225.607	544
225.985	524
226.363	523.2
226.741	534
227.119	525.6
227.497	531.6
227.876	524.8
228.254	539.4
228.633	535.2
229.011	538.2
229.39	530.8
229.769	533.4
230.148	533.2
230.527	543.4
230.905	530.6
231.284	534.2
231.664	529.6
232.043	536.6
232.422	543.2
232.801	523.6
233.181	535.6
233.56	530.4
233.94	530.6
234.319	521.8
234.699	521.4
235.079	561
235.458	562.2
235.838	544.4
236.218	522.4
236.598	516.6
236.978	520.4
237.358	522.8
237.738	520.4
238.119	522.8
238.499	517.8
238.88	524.4
239.26	543.6
239.641	519.8
240.021	522.6
240.402	527
240.783	527.8
241.163	528.8
241.544	526.2
241.925	525.6
242.306	538.6
242.687	530.8
243.069	525.4
243.45	538
243.831	526.8
244.212	522.2
244.594	565.2
244.975	533.6
245.357	533.4
245.739	522.8
246.12	528.2
246.502	539.6
246.884	529.4
247.266	524
247.648	529
248.03	550.2
248.412	528
248.794	532.8
249.176	531.6
249.559	531
249.941	523.6
250.323	521.8
250.706	520.4
251.089	530.4
251.471	526.4
251.854	531
252.237	529.4
252.62	531.2
253.002	531.6
253.385	527.8
253.769	543.2
254.152	526.2
254.535	534.8
254.918	523.8
255.301	529.2
255.685	531.8
256.068	522.4
256.452	541.4
256.835	538
257.219	533.6
257.603	538
257.986	526.8
258.37	533.6
258.754	509.8
259.138	531
259.522	535
259.906	519
260.29	529.8
260.675	523.6
261.059	526.8
261.443	518
261.828	527.6
262.212	524.4
262.597	521.4
262.981	513
263.366	526
263.751	528.4
264.136	524.2
264.521	529.2
264.906	516.4
265.291	532.4
265.676	529.4
266.061	531.8
266.446	538.2
266.831	532.6
267.217	544
267.602	526.6
267.987	534.4
268.373	528
268.759	531
269.144	529.8
269.53	530.4
269.916	519.6
270.302	523.4
270.688	523.8
271.074	532
271.46	534.2
271.846	552.6
272.232	527
272.618	522
273.004	522.6
273.391	538.8
273.777	534.2
274.164	521.2
274.55	542.2
274.937	529.2
275.324	520.8
275.71	533.6
276.097	532.2
276.484	520.2
276.871	531.6
277.258	522
277.645	513
278.032	531.8
278.419	518.2
278.807	522.8
279.194	525.6
279.581	521.6
279.969	525.6
280.356	522.4
280.744	527.2
281.131	535.8
281.519	534.8
281.907	516.2
282.295	518.8
282.682	542.6
283.07	531.8
283.458	534.2
283.846	526.2
284.235	542.6
284.623	531.8
285.011	521.6
285.399	533.4
285.788	529.4
286.176	519.4
286.565	541.6
286.953	520.4
287.342	521.8
287.731	520.6
288.119	521.8
288.508	518.6
288.897	528.6
289.286	519.2
289.675	531.4
290.064	531.2
290.453	524.6
290.821	523.6
291.21	538.2
291.599	520
291.989	530.6
292.378	535.6
292.768	544.2
293.157	529.8
293.547	528.8
293.936	528.2
294.326	530.2
294.716	525
295.106	531
295.496	533.2
295.886	536.8
296.276	534.4
296.666	525.6
297.056	527.2
297.446	523
297.836	548.4
298.227	534.6
298.617	533.4
299.008	543.2
299.398	529.4
299.789	524
300.179	530
300.57	544.2
300.961	520.4
301.352	533
301.742	534.2
302.133	535.8
302.524	525.4
302.915	531.8
303.307	523.2
303.698	540.2
304.089	535
304.48	528.4
304.872	531.4
305.263	531.2
305.655	524.8
306.046	537.2
306.438	530
306.829	528.2
307.221	543.2
307.613	540
308.005	545.2
308.397	540.6
308.789	539
309.181	555.4
309.573	541.6
309.965	530.2
310.357	531
310.749	547.8
311.142	522.2
311.534	518
311.926	538.8
312.319	523
312.711	526.8
313.104	535
313.497	525
313.889	560
314.282	541.8
314.675	550.8
315.068	532.4
315.461	537.8
315.854	554.4
316.247	535.6
316.64	525
317.033	530.2
317.405	539
317.798	529.8
318.192	531.8
318.585	523.4
