#lambda/nm	C1
208.295	460.2
208.67	434.8
209.045	393.2
209.419	397.2
209.794	533.4
210.169	516.8
210.544	609.8
210.919	541
211.295	525.2
211.67	529
212.045	519.4
212.421	529.2
212.796	554.6
213.172	527.6
213.547	524.4
213.923	522.6
214.299	527.2
214.675	532.8
215.051	528
215.427	537.2
215.803	539
216.179	531.8
216.555	517.6
216.932	530.8
217.308	534.6
217.684	529.6
218.061	531
218.438	533
218.814	530
219.191	533.6
219.568	523.2
219.945	531.4
220.322	535.6
220.699	530.2
221.076	530.2
221.453	528.8
221.83	522
222.208	525.2
222.585	521.2
222.962	535
223.34	532
223.717	528.6
224.095	532.8
224.473	522.4
224.851	520.2
225.229	517.6
225.607	545.2
225.985	519.8
226.363	529.4
226.741	529.4
227.119	524.6
227.497	538.6
227.876	522.8
228.254	527.8
228.633	532.4
229.011	524.4
229.39	530.2
229.769	534.6
230.148	534.2
230.527	545.8
230.905	530.2
231.284	538
231.664	523.4
232.043	547
232.422	533.6
232.801	530.2
233.181	526.8
233.56	523.4
233.94	526.6
234.319	523
234.699	524.2
235.079	565
235.458	549.2
235.838	547.8
236.218	523.8
236.598	524
236.978	523
237.358	519
237.738	521.6
238.119	533
238.499	520.4
238.88	527.2
239.26	544.4
239.641	515.8
240.021	522.6
240.402	528.8
240.783	527.8
241.163	528.4
241.544	533.8
241.925	532.4
242.306	540.2
242.687	528.4
243.069	531.2
243.45	542.8
243.831	533
244.212	531.6
244.594	555.2
244.975	531.6
245.357	528.8
245.739	528
246.12	533
246.502	543.4
246.884	527.6
247.266	537.6
247.648	528.4
248.03	546.4
248.412	534.4
248.794	530
249.176	529.4
249.559	529.4
249.941	519.8
250.323	522.2
250.706	523.8
251.089	525.8
251.471	527
251.854	526.6
252.237	530.8
252.62	535.6
253.002	525.4
253.385	530.2
253.769	545.4
254.152	531.4
254.535	541.4
254.918	527.8
255.301	527.2
255.685	518.8
256.068	514.6
256.452	539.6
256.835	532.8
257.219	534.2
257.603	544.2
257.986	529.2
258.37	536.4
258.754	519.2
259.138	535.4
259.522	538.2
259.906	531
260.29	532.2
260.675	527
261.059	531.4
261.443	526
261.828	530.8
262.212	533.6
262.597	519.8
262.981	528.8
263.366	531.4
263.751	528
264.136	535.4
264.521	531.2
264.906	524.8
265.291	539.4
265.676	532.8
266.061	532
266.446	541.8
266.831	531.6
267.217	546
267.602	532.2
267.987	533.8
268.373	531.8
268.759	536.2
269.144	543.6
269.53	527.4
269.916	524.6
270.302	531.8
270.688	533.2
271.074	532.2
271.46	541.4
271.846	553.2
272.232	528
272.618	515.8
273.004	529.6
273.391	532.6
273.777	538.2
274.164	529.8
274.55	537.8
274.937	531.4
275.324	530.4
275.71	524.2
276.097	536.8
276.484	522.4
276.871	537.8
277.258	536.4
277.645	528.2
278.032	521.8
278.419	519.6
278.807	529
279.194	524.6
279.581	523.2
279.969	529.2
280.356	536.8
280.744	532.8
281.131	541.6
281.519	530.6
281.907	524.2
282.295	523.2
282.682	535.6
283.07	524.4
283.458	536.2
283.846	531.2
284.235	531
284.623	536.8
285.011	527.4
285.399	532.2
285.788	522.4
286.176	515.8
286.565	532
286.953	516
287.342	521.8
287.731	521.6
288.119	519.4
288.508	526
288.897	526
289.286	516.8
289.675	528
290.064	535.2
290.453	533
290.821	533.2
291.21	538.6
291.599	518.6
291.989	530.2
292.378	532.4
292.768	535.4
293.157	525
293.547	529.8
293.936	519.4
294.326	520.8
294.716	529.6
295.106	516.4
295.496	532.8
295.886	530.2
296.276	531.4
296.666	516.8
297.056	531.6
297.446	512
297.836	541
298.227	525.4
298.617	533.2
299.008	540.2
299.398	529.6
299.789	522.6
300.179	522.2
300.57	534.2
300.961	521.4
301.352	528.4
301.742	543.2
302.133	524.2
302.524	524.4
302.915	529.2
303.307	522.4
303.698	534.6
304.089	528.2
304.48	531.4
304.872	528.4
305.263	531
305.655	518.2
306.046	528.4
306.438	528.2
306.829	523.8
307.221	531.8
307.613	527.8
308.005	532.6
308.397	538.8
308.789	544.2
309.181	541.2
309.573	534.4
309.965	532.6
310.357	517.8
310.749	542.2
311.142	515
311.534	525.6
311.926	534.8
312.319	532
312.711	523.2
313.104	537.4
313.497	528.2
313.889	557.2
314.282	544.6
314.675	549.6
315.068	527.8
315.461	533.8
315.854	553.6
316.247	536.4
316.64	532
317.033	533.2
317.405	532
317.798	530.4
318.192	537
318.585	524.6
318.979	533
319.372	521
319.766	532.4
320.16	544
320.553	550
