#lambda/nm	C1
208.295	464.2
208.67	430
209.045	397
209.419	400
209.794	532.8
210.169	518.6
210.544	617.8
210.919	533.4
211.295	529.6
211.67	533.2
212.045	527.2
212.421	524.2
212.796	562.4
213.172	526.8
213.547	523
213.923	525
214.299	519.6
214.675	531.8
215.051	524.8
215.427	531
215.803	543
216.179	539
216.555	519.4
216.932	529.8
217.308	527
217.684	529
218.061	533.6
218.438	527.8
218.814	524.6
219.191	530.4
219.568	514.8
219.945	525
220.322	529.2
220.699	526.8
221.076	537.8
221.453	529.2
221.83	521.2
222.208	529
222.585	514.6
222.962	529.8
223.34	529.2
223.717	531.8
224.095	519.6
224.473	528.8
224.851	526.2
225.229	518.8
225.607	543.4
225.985	518.4
226.363	529
226.741	527.6
227.119	533.2
227.497	544.8
227.876	522.6
228.254	537.4
228.633	535
229.011	525.6
229.39	537.4
229.769	534.4
230.148	538.4
230.527	548.2
230.905	530.4
231.284	529.8
231.664	523.8
232.043	544.6
232.422	523.6
232.801	526.8
233.181	535.2
233.56	533
233.94	523.4
234.319	516
234.699	525.4
235.079	559.2
235.458	555.2
235.838	539.2
236.218	522.6
236.598	528.4
236.978	522.2
237.358	519.2
237.738	524.6
238.119	533
238.499	518.4
238.88	529.2
239.26	539
239.641	522.6
240.021	521
240.402	530.4
240.783	529.8
241.163	522.6
241.544	528
241.925	525
242.306	531.4
242.687	524.2
243.069	526.8
243.45	532.4
243.831	520.8
244.212	522.6
244.594	552.8
244.975	539.4
245.357	523.4
245.739	519.4
246.12	525.6
246.502	539.8
246.884	519
247.266	531.4
247.648	528.4
248.03	543
248.412	530.4
248.794	533.4
249.176	521.6
249.559	532.8
249.941	523
250.323	518
250.706	525.6
251.089	524
251.471	522.8
251.854	526.2
252.237	530.2
252.62	538.2
253.002	534.8
253.385	522.6
253.769	543
254.152	537.2
254.535	532.8
254.918	520.4
255.301	531
255.685	533.4
256.068	527.8
256.452	549.6
256.835	535
257.219	538.8
257.603	547.2
257.986	525.8
258.37	532.2
258.754	524.6
259.138	536.6
259.522	538.4
259.906	521.8
260.29	530.2
260.675	528.2
261.059	523.6
261.443	522.6
261.828	532.8
262.212	536
262.597	517.4
262.981	533.6
263.366	532.4
263.751	526.8
264.136	523.8
264.521	526.6
264.906	527.2
265.291	537.8
265.676	528.4
266.061	537.8
266.446	546.8
266.831	532.8
267.217	544.6
267.602	542
267.987	523.8
268.373	526.8
268.759	534.6
269.144	540.8
269.53	534
269.916	523.2
270.302	533.4
270.688	526.6
271.074	530
271.46	542.4
271.846	549
272.232	534.6
272.618	523
273.004	525.2
273.391	534.4
273.777	544.2
274.164	535
274.55	534.6
274.937	527.2
275.324	528
275.71	531.4
276.097	536.6
276.484	522.4
276.871	534.6
277.258	535.2
277.645	520.8
278.032	527
278.419	519.8
278.807	533.8
279.194	524.8
279.581	520.8
279.969	534
280.356	528
280.744	534.6
281.131	544.8
281.519	544
281.907	527.4
282.295	523
282.682	542.4
283.07	533.6
283.458	537.6
283.846	543.6
284.235	537.8
284.623	539.2
285.011	518.8
285.399	534.6
285.788	527.2
286.176	520.6
286.565	532
286.953	514
287.342	527.2
287.731	518.6
288.119	530
288.508	525
288.897	531.2
289.286	511.8
289.675	531.2
290.064	524.4
290.453	518.8
290.821	530.6
291.21	543.8
291.599	526.2
291.989	518.8
292.378	529.4
292.768	539.6
293.157	530.2
293.547	534
293.936	526.8
294.326	526.6
294.716	532
295.106	527.8
295.496	537.8
295.886	535.2
296.276	522.6
296.666	527.4
297.056	524.2
297.446	517
297.836	543.8
298.227	525.2
298.617	530
299.008	542.4
299.398	529
299.789	523.6
300.179	535.2
300.57	540.6
300.961	526.2
301.352	521
301.742	533.4
302.133	530.8
302.524	530.6
302.915	532.6
303.307	525.6
303.698	540.2
304.089	536
304.48	530.8
304.872	534.4
305.263	531.2
305.655	520.8
306.046	539
306.438	529.8
306.829	526.2
307.221	541.2
307.613	531.6
308.005	530.2
308.397	538.4
308.789	539.6
309.181	545.8
309.573	548
309.965	540.2
310.357	533.4
310.749	533
311.142	524.4
311.534	525.2
311.926	538.2
312.319	521.2
312.711	522.4
313.104	533.2
313.497	519.2
313.889	558.6
314.282	538.6
314.675	546.8
315.068	532
315.461	535.4
315.854	547.8
316.247	530.6
316.64	527.2
317.033	531
317.405	528
317.798	527
318.192	522.8
318.585	519.6
318.979	527.2
319.372	520.2
319.766	533
320.16	538.2
320.553	542.2
320.947	545.4
321.341	528.8
321.735	532.6
322.129	522.6
322.523	545.6
322.917	521.4
323.311	542
323.705	529.8
324.099	534.8
324.494	539.2
324.888	535
325.282	538
325.677	538
326.071	543.4
326.466	532.2
326.861	533.6
327.255	543
327.65	540
328.045	542.8
328.44	536.2
328.835	537.2
329.23	525
329.625	559.4
330.02	523.8
330.415	537.4
330.81	530.4
331.206	528.4
331.601	521
331.996	538.8
332.37	544.2
332.766	520.2
333.161	544.6
333.557	533.4
333.953	533.6
334.348	775.6
334.744	529.8
335.14	525.6
335.536	529
335.932	536.8
336.328	523.2
336.724	540.4
337.12	527.4
