#lambda/nm	C1
208.295	463.8
208.67	430
209.045	385.4
209.419	396.8
209.794	531.8
210.169	512.2
210.544	611.8
210.919	530.8
211.295	520.6
211.67	529.8
212.045	525.2
212.421	527.6
212.796	560
213.172	515.8
213.547	524.4
213.923	525.8
214.299	518.8
214.675	533.8
215.051	533.2
215.427	535.4
215.803	540.2
216.179	529
216.555	513.8
216.932	533.6
217.308	531
217.684	527
218.061	536
218.438	533.6
218.814	527
219.191	534.6
219.568	530.2
219.945	523.4
220.322	536.6
220.699	533.8
221.076	531.2
221.453	529.6
221.83	527
222.208	527.8
222.585	530
222.962	534.4
223.34	525.8
223.717	537
224.095	523.2
224.473	533
224.851	527.4
225.229	523
225.607	543
225.985	518.2
226.363	525.2
226.741	526.6
227.119	530.6
227.497	537.2
227.876	521.8
228.254	533.6
228.633	536
229.011	527.8
229.39	540
229.769	528.4
230.148	532
230.527	545.4
230.905	527.4
231.284	532
231.664	527.2
232.043	538.4
232.422	537.4
232.801	523.2
233.181	529.8
233.56	527.2
233.94	533
234.319	519.6
234.699	520
235.079	565.8
235.458	560.8
235.838	542
236.218	516
236.598	524.2
236.978	521.2
237.358	524.2
237.738	519.4
238.119	532.6
238.499	521.6
238.88	529.2
239.26	536.8
239.641	530
240.021	528.2
240.402	521.8
240.783	534.8
241.163	525.8
241.544	526.8
241.925	531.2
242.306	539.6
242.687	523.6
243.069	534.6
243.45	534
243.831	519.4
244.212	525.8
244.594	560.8
244.975	536.4
245.357	524.4
245.739	523.4
246.12	533.2
246.502	538.6
246.884	528
247.266	530.2
247.648	528.4
248.03	546
248.412	532.2
248.794	531.2
249.176	532.6
249.559	527.6
249.941	525.4
250.323	520.6
250.706	527
251.089	527.8
251.471	531
251.854	526
252.237	532
252.62	536.6
253.002	521.6
253.385	530.2
253.769	537.8
254.152	535.4
254.535	534.4
254.918	519
255.301	526
255.685	520
256.068	525.2
256.452	547.8
256.835	530.4
257.219	539.8
257.603	535.8
257.986	529.4
258.37	528.8
258.754	526
259.138	536.8
259.522	536.4
259.906	528.6
260.29	529.8
260.675	524.6
261.059	526.4
261.443	511
261.828	540.4
262.212	531.6
262.597	513.6
262.981	522.2
263.366	535.8
263.751	531.6
264.136	531.6
264.521	527.4
264.906	524.8
265.291	533.2
265.676	533.4
266.061	529.4
266.446	545.6
266.831	534
267.217	544
267.602	533.6
267.987	531
268.373	522.2
268.759	534.4
269.144	540.8
269.53	535.2
269.916	524.4
270.302	532.8
270.688	538.2
271.074	531.2
271.46	545.6
271.846	553.4
272.232	521.8
272.618	523
273.004	529.6
273.391	542.6
273.777	537
274.164	532.8
274.55	544.6
274.937	531.6
275.324	531.4
275.71	525.2
276.097	536.4
276.484	520.4
276.871	536
277.258	531.2
277.645	519.8
278.032	529
278.419	525.6
278.807	534.6
279.194	525
279.581	529.8
279.969	534.4
280.356	527
280.744	533.6
281.131	553.4
281.519	530.8
281.907	522.2
282.295	528.2
282.682	542.8
283.07	530
283.458	538.2
283.846	539.8
284.235	541.8
284.623	534.6
285.011	519
285.399	528.6
285.788	536.6
286.176	518.6
286.565	540.6
286.953	523
287.342	527.6
287.731	522.4
288.119	525
288.508	521.6
288.897	521.6
289.286	515.8
289.675	525.8
290.064	534.6
290.453	523.4
290.821	531.4
291.21	541.6
291.599	524.4
291.989	529.4
292.378	526.8
292.768	543.2
293.157	538.4
293.547	534.2
293.936	528.8
294.326	524.6
294.716	529.4
295.106	527.2
295.496	537.2
295.886	537.4
296.276	523.6
296.666	521.4
297.056	518
297.446	523.2
297.836	539.8
298.227	520.4
298.617	530.2
299.008	535.8
299.398	526
299.789	519
300.179	531
300.57	538.6
300.961	518.4
301.352	520
301.742	529.2
302.133	524.4
302.524	523.2
302.915	531.4
303.307	514.8
303.698	534.8
304.089	533.4
304.48	522.2
304.872	524.6
305.263	529.4
305.655	517.2
306.046	524.6
306.438	525.6
306.829	522.2
307.221	531.8
307.613	529.6
308.005	526.6
308.397	528
308.789	543.8
309.181	544.2
309.573	546
309.965	545
310.357	521.8
310.749	533
311.142	519.6
311.534	525
311.926	532.4
312.319	532.4
312.711	521
313.104	535
313.497	529.4
313.889	554.4
314.282	538
314.675	546.4
315.068	526.4
315.461	539.4
315.854	544.6
316.247	529.2
316.64	528.8
317.033	532.6
317.405	535.4
317.798	535.4
318.192	525.2
318.585	524.6
318.979	530.6
319.372	518.4
319.766	532
320.16	541.2
320.553	543.4
320.947	545.8
321.341	526.4
321.735	530.8
322.129	528
322.523	543
322.917	519.2
323.311	533
323.705	536.6
324.099	531
324.494	544.4
324.888	539.8
325.282	520
325.677	535.8
326.071	531.4
326.466	534.6
326.861	541
327.255	541.6
327.65	533.6
328.045	539.6
328.44	527.4
328.835	528.2
329.23	527.4
329.625	547.4
330.02	531.6
330.415	548
330.81	542.6
331.206	526.8
331.601	528.2
331.996	540.6
332.37	549.8
332.766	517.2
333.161	548
333.557	527
333.953	527.4
334.348	743.2
334.744	524.6
335.14	526.8
335.536	525.8
335.932	542.6
336.328	533.8
336.724	533.4
337.12	522.6
337.516	532.6
337.913	529
338.309	533.2
338.705	532.4
339.102	541.2
339.498	531.2
339.895	533.4
340.291	525.2
340.688	534.2
341.085	526.2
341.481	521.6
341.878	524.4
342.275	550.2
342.672	530.6
343.069	521.4
343.466	519.4
343.842	538.2
344.239	532.8
344.636	530.8
345.033	531.8
345.431	519.6
345.828	528
346.225	523
346.623	553.2
347.02	523.4
347.418	525.2
347.816	541
348.213	520.8
348.611	532.8
349.009	527.2
349.407	540
349.805	523
350.203	523
350.601	534.4
350.999	523.4
351.397	576.6
351.795	523.4
352.193	533.8
352.57	536.4
352.969	528
353.367	506.6
353.766	525.2
354.164	517.2
354.563	528.6
354.961	527.8
355.36	525.4
355.759	530.6
356.158	521
356.557	517
356.956	519.6
357.355	514
357.754	520.2
358.153	521.6
358.552	538.4
358.951	520.6
359.35	536.4
359.75	523.8
360.149	521.6
360.527	516.6
360.926	514.6
361.326	524.8
361.726	531
362.125	523
362.525	535.2
362.925	518.8
363.325	530.2
363.724	510
364.124	521.2
364.524	513.6
364.924	520.6
365.324	530.2
365.725	511.8
366.125	530
366.525	527.4
366.904	515.6
367.304	506.6
367.705	538.8
368.105	538.8
368.506	522.2
368.906	520.8
369.307	525.6
369.708	531.8
370.108	514.8
370.509	531.4
370.91	519.8
371.311	521
371.712	521.2
372.113	525.4
372.514	516.2
372.894	522.8
373.295	515
373.696	530.2
374.097	529.6
374.499	550.6
374.9	520.6
375.301	516.2
375.703	520.2
376.105	509
376.506	524
376.908	524
377.309	524.8
377.711	516.8
378.113	519.6
378.493	521.8
378.895	515.8
379.297	525.4
379.699	518
380.102	530.6
380.504	526.6
380.906	523.6
381.308	538
381.71	520.2
382.113	528.8
382.515	513.8
382.918	526.2
383.299	516.4
383.701	527.2
384.104	529
384.507	508.2
384.909	514.6
385.312	507.2
385.715	508.4
386.118	520.8
386.521	509.8
386.924	532.2
387.327	516.2
387.709	510.8
388.112	511.6
388.515	520.4
388.918	524.4
389.322	529
389.725	512.2
390.129	537.8
390.532	516.4
390.936	519.4
391.339	515.8
391.743	523.6
392.125	515.6
392.529	527.8
392.933	532.8
393.337	523.8
393.74	516.2
394.144	523.6
394.548	509.4
394.953	522.6
395.357	524.6
395.761	519.4
396.144	519.4
396.548	516.2
396.952	520.4
397.357	514.4
397.761	520.4
398.166	507.4
398.57	515.4
398.975	507.8
399.379	518.2
399.763	559.4
400.168	523
400.572	523
400.977	513.6
401.382	532.2
401.787	522.2
402.192	541.6
402.597	526.4
403.002	505
403.386	530
403.791	528.6
404.197	516.4
404.602	516.8
405.007	510.8
405.413	509
405.818	515.8
406.224	507.2
406.608	520.6
407.014	504.6
407.42	536.4
407.825	516
408.231	524
408.637	523.6
409.043	531.2
409.449	512
409.834	511.8
410.24	521.6
410.646	530
411.052	516
411.458	525.8
411.865	524.6
412.271	527.2
412.677	517.4
413.062	519.8
413.469	514
413.875	544.4
414.282	527
414.689	517.2
415.095	523.4
415.502	515
415.888	513.8
416.294	515
416.701	541.8
417.108	524
417.515	528.8
417.923	521.2
418.33	540.4
418.715	522.2
419.123	519.6
419.53	517.8
419.937	526.8
420.345	530
420.752	518.8
421.16	531
421.546	522.8
421.953	529
422.361	514.2
422.769	520.8
423.177	515.6
423.585	540.8
423.992	543.4
424.379	528.4
424.787	534.8
425.195	537.8
425.603	522.8
426.011	534.4
426.419	533.8
426.806	531.4
427.214	528.6
427.623	549.8
428.031	538.4
428.44	533.2
428.848	541.4
429.235	549.6
429.644	545.8
430.053	543.2
430.461	562.6
430.87	591.2
431.279	590
431.666	584.2
432.075	603.2
432.484	622.2
432.893	631.6
433.302	665.2
433.711	706.4
434.099	698.4
434.508	709.8
434.918	733.2
435.327	764.2
435.737	788.6
436.125	826.8
436.534	844.4
436.944	876.8
437.353	888.6
437.763	948.2
438.173	935.8
438.561	978.8
438.971	979.2
439.381	1018.2
439.791	1063.2
440.201	1045.4
440.589	1082.6
440.999	1109.4
441.409	1129.4
441.819	1154.2
442.23	1181.2
442.619	1215.4
443.029	1207.6
443.439	1221.4
443.85	1245.2
444.26	1265.8
444.649	1262.2
445.06	1278.8
445.471	1287.6
445.881	1312.6
446.292	1319.4
446.682	1357.8
447.092	1332.4
447.503	1394.6
447.914	1352.2
448.325	1360.2
448.715	1350.8
449.126	1353.8
449.537	1362.4
449.948	1387
450.338	1386
450.75	1415
451.161	1405.8
451.572	1404.4
451.984	1434.4
452.374	1403.8
452.786	1424.8
453.197	1439.4
453.609	1451.2
453.999	1422.6
454.411	1422
454.823	1440
455.235	1444
455.647	1439.8
456.037	1459
456.449	1451.8
456.862	1449.2
457.274	1472.4
457.665	1452.6
458.077	1453.8
458.489	1494.6
458.902	1451.2
459.293	1453.4
459.705	1456.8
460.118	1458.6
460.53	1478.8
460.921	1468.4
461.334	1485.4
461.747	1482
462.16	1486.6
462.551	1485.2
462.964	1497
463.377	1464.6
463.79	1466.2
464.182	1470.8
464.595	1471.2
465.008	1486.2
465.421	1468.4
465.813	1477.8
466.226	1464.8
466.64	1460.4
467.053	1503
467.445	1492
467.859	1512
468.272	1481.8
468.686	1491.4
469.078	1486.2
469.492	1466.6
469.906	1495.8
470.298	1497.8
470.712	1462.8
471.126	1512
471.54	1475.6
471.933	1456.4
472.347	1474.4
472.761	1457.4
473.175	1470
473.568	1441
473.982	1445.6
474.397	1446.4
474.79	1452.2
475.204	1448
475.619	1424.2
476.033	1425.4
476.426	1427.6
476.841	1397.6
477.256	1431.2
477.649	1403.8
478.064	1397.2
478.479	1401.6
478.872	1396.8
479.287	1377.8
479.702	1385.8
480.118	1378.4
480.511	1390
480.927	1390.2
481.342	1362.6
481.736	1372.4
482.151	1347.6
482.566	1368
482.96	1354.4
483.376	1354.4
483.792	1340.2
484.186	1354.2
484.602	1334.4
485.017	1338.4
485.412	1319.8
485.827	1332.2
486.243	1314
486.638	1338.6
487.054	1317.2
487.47	1306
487.865	1288.2
488.281	1293.4
488.697	1276
489.092	1265.2
489.508	1255
489.925	1278.8
490.32	1269.4
490.736	1250
491.153	1252.6
491.548	1240.8
491.964	1251.6
492.381	1219.4
492.776	1226.6
493.193	1224
493.61	1215.4
494.006	1216
494.422	1216.2
494.84	1195.2
495.235	1193
495.652	1190
496.069	1183.6
496.465	1171
496.883	1171.8
497.3	1185.8
497.696	1141.8
498.113	1153.2
498.509	1112.2
498.927	1127.4
499.344	1112
499.741	1119
500.158	1114
500.576	1122.4
500.973	1112.2
501.39	1097.6
501.787	1077.4
502.205	1089.2
502.623	1064
503.02	1071.2
503.438	1058.4
503.856	1066.2
504.253	1068.2
504.671	1047.2
