#lambda/nm	C1
208.295	465.6
208.67	435
209.045	389.8
209.419	401.6
209.794	530.2
210.169	528.4
210.544	612
210.919	528.6
211.295	515
211.67	520.6
212.045	525.6
212.421	525
212.796	556.8
213.172	523.2
213.547	524.4
213.923	523.4
214.299	522.6
214.675	532.8
215.051	531.6
215.427	535.6
215.803	541.2
216.179	534.4
216.555	524.8
216.932	541.2
217.308	540
217.684	528.8
218.061	533.8
218.438	535
218.814	525
219.191	540
219.568	527.4
219.945	532
220.322	534.2
220.699	525.4
221.076	540.6
221.453	532
221.83	521
222.208	531.2
222.585	522.8
222.962	529.6
223.34	529.2
223.717	520.6
224.095	523
224.473	526.2
224.851	528.8
225.229	519.4
225.607	532
225.985	526
226.363	532.6
226.741	533.8
227.119	531.2
227.497	536.8
227.876	516.6
228.254	532.8
228.633	536.2
229.011	533.8
229.39	532.2
229.769	526
230.148	537.8
230.527	545.8
230.905	530.8
231.284	531
231.664	525.4
232.043	536.4
232.422	534
232.801	527
233.181	532.8
233.56	523.2
233.94	533.2
234.319	519.6
234.699	521.4
235.079	564.4
235.458	556.8
235.838	538.6
236.218	522.8
236.598	520.6
236.978	528.8
237.358	516.8
237.738	532.2
238.119	538
238.499	511.2
238.88	525.2
239.26	537.8
239.641	517.2
240.021	526.8
240.402	532.2
240.783	530.6
241.163	525.4
241.544	526.6
241.925	536
242.306	538.8
242.687	520.4
243.069	523.2
243.45	534.8
243.831	528
244.212	530.6
244.594	567.2
244.975	528
245.357	533.2
245.739	528
246.12	528.8
246.502	544.6
246.884	530.4
247.266	531.2
247.648	531
248.03	540.6
248.412	524.6
248.794	539.2
249.176	524.2
249.559	540
249.941	528.6
250.323	511.2
250.706	521
251.089	521.4
251.471	523
251.854	527.8
252.237	526.2
252.62	538.6
253.002	530.6
253.385	532.4
253.769	539
254.152	528.4
254.535	534
254.918	514.6
255.301	528.2
255.685	526.2
256.068	524.8
256.452	551.2
256.835	536.2
257.219	526
257.603	537.8
257.986	521.2
258.37	528.8
258.754	522.6
259.138	532
259.522	537.2
259.906	529.8
260.29	528.2
260.675	526
261.059	527.2
261.443	522.2
261.828	536
262.212	530.2
262.597	515.2
262.981	525
263.366	530.2
263.751	534.8
264.136	520.8
264.521	523.4
264.906	527
265.291	537
265.676	526
266.061	531.2
266.446	542.6
266.831	524.6
267.217	535.2
267.602	526.6
267.987	535.6
268.373	522.2
268.759	537.8
269.144	536
269.53	520.6
269.916	512.2
270.302	525
270.688	535
271.074	533.4
271.46	538.4
271.846	556.2
272.232	527.8
272.618	517.2
273.004	519.8
273.391	537.6
273.777	537.6
274.164	530.8
274.55	535.6
274.937	526.2
275.324	515.2
275.71	533.8
276.097	532
276.484	515.8
276.871	528.4
277.258	525.2
277.645	518
278.032	530.6
278.419	522.6
278.807	531
279.194	519.8
279.581	518.4
279.969	529.2
280.356	530.4
280.744	526.8
281.131	547.6
281.519	534.6
281.907	531.6
282.295	526.4
282.682	542
283.07	529.2
283.458	542
283.846	538.4
284.235	539
284.623	533.4
285.011	522
285.399	524.2
285.788	523.6
286.176	515.8
286.565	540.2
286.953	526.6
287.342	520.6
287.731	520.6
288.119	518
288.508	518.4
288.897	530
289.286	517.8
289.675	530
290.064	534
290.453	527.8
290.821	524.6
291.21	541
291.599	523.8
291.989	529
292.378	531.4
292.768	542.8
293.157	526.8
293.547	533.6
293.936	516.2
294.326	521.8
294.716	525.8
295.106	524.8
295.496	531
295.886	529.6
296.276	523.6
296.666	516.8
297.056	524.4
297.446	512.8
297.836	542
298.227	531.8
298.617	530.8
299.008	537.6
299.398	525.6
299.789	526
300.179	531.8
300.57	535.4
300.961	519
301.352	520.6
301.742	538.2
302.133	521.4
302.524	519.8
302.915	524
303.307	510
303.698	528.4
304.089	528.4
304.48	517.4
304.872	528
305.263	526.4
305.655	525
306.046	526
306.438	535.4
306.829	516.4
307.221	536.8
307.613	526.2
308.005	534.8
308.397	529.4
308.789	536.2
309.181	548.6
309.573	543.2
309.965	529.2
310.357	518.4
310.749	533.8
311.142	516.4
311.534	519
311.926	526.8
312.319	524.4
312.711	515.6
313.104	530.4
313.497	525.6
313.889	556.6
314.282	539.4
314.675	550.6
315.068	527.8
315.461	527
315.854	552.6
316.247	529.2
316.64	522.2
317.033	524.2
317.405	538.6
317.798	520
318.192	532.8
318.585	522.6
318.979	532.4
319.372	517.2
319.766	532
320.16	534.4
320.553	536.2
320.947	538.8
321.341	520
321.735	531.8
322.129	521.6
322.523	549.6
322.917	524.6
323.311	539.6
323.705	536.2
324.099	537.8
324.494	540.2
324.888	536.8
325.282	534.2
325.677	537.6
326.071	532.8
326.466	544.4
326.861	533.4
327.255	541.8
327.65	541
328.045	542.6
328.44	533.2
328.835	531
329.23	527
329.625	545.8
330.02	520.4
330.415	541.4
330.81	524
331.206	526.6
331.601	527
331.996	531.4
332.37	546.8
332.766	521.6
333.161	541.2
333.557	532.2
333.953	526.6
334.348	695.2
334.744	536.2
335.14	525.6
335.536	531.4
335.932	539.8
336.328	530.6
336.724	534.6
337.12	522.2
337.516	529.2
337.913	534.6
338.309	540.2
338.705	529.8
339.102	535
339.498	518
339.895	536.6
340.291	523
340.688	541.2
341.085	525
341.481	522.4
341.878	525.8
342.275	548
342.672	522
343.069	522.2
343.466	509.6
343.842	533.4
344.239	528.2
344.636	534.2
345.033	515.4
345.431	517.6
345.828	520.4
346.225	521.4
346.623	556.2
347.02	525.4
347.418	536.8
347.816	533
348.213	518.2
348.611	527.8
349.009	524
349.407	535.2
349.805	521
350.203	514.2
350.601	534.4
350.999	522
351.397	551.4
351.795	522.8
352.193	530.2
352.57	528.8
352.969	536
353.367	524.2
353.766	522.4
354.164	525.4
354.563	534.4
354.961	521.6
355.36	521.6
355.759	521
356.158	514.4
356.557	525.4
356.956	525.6
357.355	521.4
357.754	523
358.153	527.8
358.552	546
358.951	523.4
359.35	535.8
359.75	521.6
360.149	515.4
360.527	516.6
360.926	522.6
361.326	522.4
361.726	523.8
362.125	520.6
362.525	521.8
362.925	520.8
363.325	533.4
363.724	525.8
364.124	521.4
364.524	508.6
364.924	514.2
365.324	523.6
365.725	513.2
366.125	531.6
366.525	518.6
366.904	516.6
367.304	512.8
367.705	530.8
368.105	533.2
368.506	521.8
368.906	525.8
369.307	518.2
369.708	524.4
370.108	507.8
370.509	527.6
370.91	516.2
371.311	523.6
371.712	519
372.113	517.8
372.514	518.8
372.894	522.4
373.295	514
373.696	525.2
374.097	524.2
374.499	540.2
374.9	517.4
375.301	509.6
375.703	516.6
376.105	518
376.506	519.6
376.908	522
377.309	523.6
377.711	518.4
378.113	514.4
378.493	521
378.895	513.6
379.297	531
379.699	507.2
380.102	524.8
380.504	514.6
380.906	512.4
381.308	541
381.71	516.4
382.113	526.4
382.515	510.4
382.918	525
383.299	519.4
383.701	520.4
384.104	523
384.507	507.6
384.909	518.4
385.312	513.8
385.715	504.4
386.118	514.4
386.521	517
386.924	525.6
387.327	516.4
387.709	499
388.112	501.8
388.515	518.2
388.918	509.2
389.322	517.6
389.725	513.2
390.129	533.6
390.532	515.6
390.936	507.6
391.339	504.8
391.743	520.2
392.125	516.8
392.529	524.6
392.933	527.2
393.337	515
393.74	518.2
394.144	521.2
394.548	512.2
394.953	512.6
395.357	531
395.761	511.4
396.144	516.6
396.548	517
396.952	516.2
397.357	525.4
397.761	514.8
398.166	513.4
398.57	514.4
398.975	508.8
399.379	515.2
399.763	549.2
400.168	513.2
