#lambda/nm	C1
208.295	472.8
208.67	434.4
209.045	391.4
209.419	405.2
209.794	534
210.169	520
210.544	621.2
210.919	537
211.295	528.4
211.67	543.2
212.045	524
212.421	526.2
212.796	564.4
213.172	523.6
213.547	531
213.923	537.8
214.299	527.6
214.675	540.6
215.051	533.2
215.427	541.4
215.803	553.2
216.179	539.6
216.555	528
216.932	537.6
217.308	535.4
217.684	540.4
218.061	533.6
218.438	532
218.814	531.6
219.191	535.4
219.568	529.2
219.945	523.4
220.322	540
220.699	531.8
221.076	535.4
221.453	525.8
221.83	522.8
222.208	526.8
222.585	525.2
222.962	529.6
223.34	535
223.717	526.6
224.095	529.6
224.473	528.4
224.851	531.2
225.229	521.8
225.607	543.2
225.985	520.6
226.363	541
226.741	531.6
227.119	532.6
227.497	539.8
227.876	517
228.254	533.6
228.633	542.8
229.011	538.6
229.39	543.2
229.769	532.8
230.148	532
230.527	552.8
230.905	533.6
231.284	533.8
231.664	528.2
232.043	548.2
232.422	539.6
232.801	529.6
233.181	534.6
233.56	533
233.94	525.4
234.319	515.8
234.699	528.4
235.079	560.4
235.458	562.6
235.838	545.2
236.218	523.2
236.598	520.2
236.978	517.4
237.358	526.6
237.738	530.4
238.119	536.4
238.499	516.8
238.88	535.8
239.26	547.2
239.641	521
240.021	527.4
240.402	537.6
240.783	531.6
241.163	528
241.544	535.6
241.925	536.6
242.306	549.2
242.687	526.4
243.069	536.4
243.45	544.2
243.831	532
244.212	532.4
244.594	565.8
244.975	546
245.357	535.8
245.739	529.4
246.12	530.8
246.502	546
246.884	530.6
247.266	533.6
247.648	532
248.03	548
248.412	536.2
248.794	541.4
249.176	530
249.559	541.4
249.941	520
250.323	531.8
250.706	525.6
251.089	537.4
251.471	531.8
251.854	535.8
252.237	536.8
252.62	543
253.002	532.2
253.385	539.4
253.769	541.8
254.152	538.6
254.535	536.4
254.918	526.4
255.301	535.4
255.685	530.4
256.068	532.2
256.452	555.2
256.835	537.6
257.219	531.8
257.603	548
257.986	523.6
258.37	535.8
258.754	525
259.138	543.4
259.522	545.6
259.906	530.2
260.29	538.2
260.675	527.6
261.059	530.8
261.443	520.6
261.828	538
262.212	533.8
262.597	520.6
262.981	527.6
263.366	536.4
263.751	527.4
264.136	529.4
264.521	525.4
264.906	529.8
265.291	538.6
265.676	533.6
266.061	532
266.446	546
266.831	538
267.217	546.4
267.602	542.6
267.987	540.6
268.373	522.4
268.759	537.8
269.144	531.2
269.53	537.2
269.916	530.8
270.302	528.6
270.688	537
271.074	539.8
271.46	542.2
271.846	558.4
272.232	535
272.618	524.2
273.004	532.8
273.391	545.8
273.777	544.6
274.164	540.4
274.55	550.6
274.937	530
275.324	530
275.71	545.2
276.097	539.2
276.484	521.6
276.871	533.4
277.258	542.2
277.645	524.6
278.032	529.6
278.419	523.2
278.807	527.6
279.194	528.2
279.581	524.6
279.969	536.6
280.356	532
280.744	531
281.131	552.6
281.519	547.8
281.907	531.6
282.295	527.4
282.682	531.4
283.07	542
283.458	535.4
283.846	550
284.235	541.8
284.623	540.6
285.011	527.4
285.399	538
285.788	528.4
286.176	527.8
286.565	546.6
286.953	530.2
287.342	531
287.731	532.4
288.119	525.4
288.508	530.2
288.897	528.4
289.286	526.2
289.675	529
290.064	540.6
290.453	520.6
290.821	535
291.21	540.6
291.599	532
291.989	526.8
292.378	541.8
292.768	547
293.157	533.4
293.547	541.8
293.936	527.4
294.326	529.4
294.716	532
295.106	526
295.496	530.2
295.886	537.4
296.276	532.8
296.666	520.6
297.056	531
297.446	520.6
297.836	539.6
298.227	519.4
298.617	527.6
299.008	543.8
299.398	529
299.789	526.2
300.179	528.4
300.57	539.2
300.961	526.2
301.352	534
301.742	534.8
302.133	535
302.524	529
302.915	534.4
303.307	522.6
303.698	541.2
304.089	534.8
304.48	526.2
304.872	536
305.263	536.6
305.655	521.4
306.046	535.6
306.438	531.4
306.829	520
307.221	538.6
307.613	537
308.005	549.2
308.397	545.2
308.789	551.4
309.181	552
309.573	541.2
309.965	543.8
310.357	532.6
310.749	539.2
311.142	525.8
311.534	530.2
311.926	534
312.319	531.2
312.711	524.6
313.104	543.8
313.497	534.6
313.889	568.2
314.282	543.8
314.675	556.6
315.068	536.4
315.461	539.4
315.854	555.2
316.247	543
316.64	530.4
317.033	529.2
317.405	540
317.798	528
318.192	534.8
318.585	525.2
318.979	541.8
319.372	522.4
319.766	537
320.16	544.8
320.553	537.4
320.947	549.8
321.341	531.4
321.735	532
322.129	524.2
322.523	553.2
322.917	522.8
323.311	541.8
323.705	536.2
324.099	535.6
324.494	554.6
324.888	539.8
325.282	529.2
325.677	542.6
326.071	544.4
326.466	543.2
326.861	536.4
327.255	540.6
327.65	546
328.045	547.4
328.44	540
328.835	537.8
329.23	528.2
329.625	557.4
330.02	533.4
330.415	551
330.81	532.2
331.206	534.4
331.601	527
331.996	538.4
332.37	546.4
332.766	516.8
333.161	548.4
333.557	523.2
333.953	541.8
334.348	746.2
334.744	529.8
335.14	520.8
335.536	526.4
335.932	542.8
336.328	532
336.724	538.4
337.12	531.6
337.516	530.6
337.913	538.4
338.309	539.8
338.705	525.4
339.102	540.4
339.498	523.8
339.895	550.4
340.291	525.6
340.688	544.6
341.085	525.8
341.481	528.4
341.878	527.8
342.275	549.8
342.672	525.2
343.069	526.2
343.466	525.8
343.842	538.2
344.239	524.4
344.636	523.6
345.033	524.8
345.431	523.2
345.828	530.8
346.225	528.6
346.623	558.4
347.02	533.4
347.418	531.8
347.816	539.4
348.213	522
348.611	536.4
349.009	530.4
349.407	534
349.805	526.8
350.203	523.2
350.601	541.2
350.999	521.6
351.397	566.2
351.795	534.4
352.193	543.2
352.57	539.6
352.969	535.8
353.367	519.4
353.766	519.4
354.164	535.2
354.563	539.8
354.961	528.6
355.36	522.6
355.759	535.8
356.158	519.4
356.557	527.2
356.956	525.2
357.355	517.4
357.754	533.6
358.153	531.4
358.552	547.2
358.951	518.8
359.35	539.2
359.75	526.4
360.149	521.4
360.527	519
360.926	522.8
361.326	533.6
361.726	527.2
362.125	520
362.525	535
362.925	523
363.325	525
363.724	535.8
364.124	522.8
364.524	522.6
364.924	527.8
365.324	528.6
365.725	519.4
366.125	534.2
366.525	528
366.904	529
367.304	520.4
367.705	537.2
368.105	542.8
368.506	521.2
368.906	523.4
369.307	519.8
369.708	526.4
370.108	516.6
370.509	538.2
370.91	525.4
371.311	521.2
371.712	527.6
372.113	530.2
372.514	512.6
372.894	522.2
373.295	520.6
373.696	530.4
374.097	532.8
374.499	553.6
374.9	529.8
375.301	515
375.703	530.6
376.105	521.2
376.506	523
376.908	532.6
377.309	529.4
377.711	525.2
378.113	511
378.493	521.8
378.895	516
379.297	526.8
379.699	512.8
380.102	527.4
380.504	526
380.906	515.8
381.308	540.6
381.71	519.2
382.113	528.6
382.515	525.6
382.918	530
383.299	525.8
383.701	538.4
384.104	522.8
384.507	513
384.909	524.2
385.312	522
385.715	516.4
386.118	531
386.521	511
386.924	531.6
387.327	520.4
387.709	519.2
388.112	509.8
388.515	523
388.918	523.8
389.322	519.6
389.725	519.8
390.129	540.2
