#lambda/nm	C1
208.295	466.4
208.67	429.6
209.045	388.4
209.419	390
209.794	534.4
210.169	517.8
210.544	621.6
210.919	530.2
211.295	521.4
211.67	531.4
212.045	527
212.421	529.4
212.796	556.8
213.172	527.6
213.547	534.6
213.923	531.8
214.299	520
214.675	526.8
215.051	534.8
215.427	545.2
215.803	549
216.179	538.8
216.555	525
216.932	541
217.308	533.2
217.684	523
218.061	533.6
218.438	536
218.814	520.4
219.191	543
219.568	526.6
219.945	529
220.322	541.2
220.699	532.2
221.076	536
221.453	535
221.83	523.6
222.208	531.6
222.585	518.2
222.962	531.8
223.34	532.6
223.717	534.2
224.095	523.6
224.473	526.6
224.851	524
225.229	531.8
225.607	549.4
225.985	528.2
226.363	535.4
226.741	534.4
227.119	537.8
227.497	549.8
227.876	521.8
228.254	532.6
228.633	530.4
229.011	540.4
229.39	537.4
229.769	532.2
230.148	537.8
230.527	551.6
230.905	529
231.284	531.4
231.664	528.8
232.043	536.2
232.422	541.4
232.801	531.2
233.181	526.6
233.56	530
233.94	532.6
234.319	518.8
234.699	532.4
235.079	561.6
235.458	557.4
235.838	540.6
236.218	527.8
236.598	530.6
236.978	524.4
237.358	525
237.738	533
238.119	529.4
238.499	522.6
238.88	536.4
239.26	547.4
239.641	518.6
240.021	526.6
240.402	531
240.783	529.8
241.163	527
241.544	538.4
241.925	532.8
242.306	546.8
242.687	530
243.069	530.4
243.45	536.2
243.831	527.8
244.212	533.4
244.594	563.2
244.975	537.4
245.357	536.6
245.739	537.4
246.12	538.8
246.502	545.6
246.884	539.8
247.266	535.6
247.648	534.8
248.03	549.6
248.412	541.4
248.794	532.6
249.176	530.4
249.559	542
249.941	532.4
250.323	522
250.706	528.4
251.089	530.8
251.471	535.2
251.854	538
252.237	530.2
252.62	543.6
253.002	535.4
253.385	536.8
253.769	543.4
254.152	529.4
254.535	541
254.918	523
255.301	527.4
255.685	532.4
256.068	521.6
256.452	552.4
256.835	543
257.219	543.6
257.603	537.4
257.986	518.8
258.37	533
258.754	531.8
259.138	549.8
259.522	541.6
259.906	526.6
260.29	536
260.675	533
261.059	536.2
261.443	518.2
261.828	536
262.212	539.8
262.597	520.4
262.981	531.6
263.366	536.8
263.751	533.6
264.136	532.8
264.521	529.2
264.906	525.8
265.291	544.4
265.676	526
266.061	539
266.446	546
266.831	539
267.217	546.6
267.602	537.4
267.987	539.8
268.373	529.8
268.759	538
269.144	540.4
269.53	535.2
269.916	536.6
270.302	528.2
270.688	535
271.074	535.6
271.46	540
271.846	558.2
272.232	534
272.618	535.4
273.004	531.4
273.391	539.2
273.777	546.8
274.164	539.2
274.55	539.8
274.937	540.6
275.324	536
275.71	541.6
276.097	541
276.484	525.6
276.871	537.8
277.258	525.6
277.645	523.4
278.032	534.6
278.419	526.8
278.807	537.2
279.194	525
279.581	529.8
279.969	543.6
280.356	533.8
280.744	534.6
281.131	551.4
281.519	540
281.907	529.2
282.295	528.6
282.682	536.2
283.07	527.2
283.458	530.2
283.846	546.6
284.235	531.8
284.623	531.8
285.011	519.2
285.399	535.4
285.788	529
286.176	525
286.565	537.8
286.953	527.2
287.342	527
287.731	525.4
288.119	526.8
288.508	524.6
288.897	530.6
289.286	525.4
289.675	534.4
290.064	542.6
290.453	529.2
290.821	528
291.21	546.8
291.599	528.2
291.989	538.4
292.378	536.8
292.768	553.2
293.157	533.8
293.547	542
293.936	533.8
294.326	524.2
294.716	534.6
295.106	528.4
295.496	537.4
295.886	538.6
296.276	530.8
296.666	527.2
297.056	535
297.446	521.6
297.836	544.4
298.227	528.2
298.617	534.6
299.008	542
299.398	528.2
299.789	532
300.179	529.2
300.57	546.8
300.961	529.2
301.352	528.6
301.742	535.6
302.133	542.8
302.524	535
302.915	532.4
303.307	520.8
303.698	542
304.089	529.8
304.48	523.2
304.872	535.6
305.263	532.6
305.655	523.4
306.046	535.4
306.438	532.4
306.829	526.6
307.221	536.8
307.613	530
308.005	535.4
308.397	542
308.789	548
309.181	553.6
309.573	545.6
309.965	536.4
310.357	529.4
310.749	538.8
311.142	524
311.534	528.2
311.926	539.6
312.319	525
312.711	532
313.104	540.8
313.497	535.8
313.889	560.8
314.282	543.6
314.675	551.4
315.068	531.2
315.461	532.4
315.854	551.4
316.247	534.6
316.64	527.2
317.033	528.6
317.405	539.2
317.798	530.4
318.192	533.2
318.585	523.2
318.979	539
319.372	523.8
319.766	531.2
320.16	530.4
320.553	545
320.947	549.6
321.341	533.2
321.735	532.8
322.129	518.4
322.523	556.2
322.917	521
323.311	544.2
323.705	534.8
324.099	540.4
324.494	552.2
324.888	534.2
325.282	519.2
325.677	538.8
326.071	535.4
326.466	539.8
326.861	536.2
327.255	544.4
327.65	546
328.045	545
328.44	527
328.835	535.8
329.23	527
329.625	546.2
330.02	526
330.415	542.8
330.81	538.2
331.206	534.8
331.601	524.4
331.996	540
332.37	543.6
332.766	519.2
333.161	543.6
333.557	531
333.953	536.2
334.348	748.2
334.744	525.6
335.14	526.6
335.536	530.4
335.932	541.6
336.328	532.2
336.724	540.2
337.12	526
337.516	535.2
337.913	533.8
338.309	546.8
338.705	540.8
339.102	544.6
339.498	530.2
339.895	545.4
340.291	523.2
340.688	540.2
341.085	527.4
341.481	526.8
341.878	533.6
342.275	541.8
342.672	534.4
343.069	532.4
343.466	523.4
343.842	539.4
344.239	528.4
344.636	533.4
345.033	524
345.431	521
345.828	528.8
346.225	516
346.623	562.4
347.02	531.2
347.418	536.6
347.816	540
348.213	527.8
348.611	535.4
349.009	524.6
349.407	544.8
349.805	516.4
350.203	523
350.601	538
350.999	528
351.397	571
351.795	517.8
352.193	537.6
352.57	539
352.969	538.4
353.367	519.2
353.766	521.2
354.164	523.4
354.563	539.6
354.961	527.6
355.36	524
355.759	527.4
356.158	529.4
356.557	519.6
356.956	524.2
357.355	521.8
357.754	525.2
358.153	537.6
358.552	540.8
358.951	521.8
359.35	531
359.75	531.4
360.149	518.4
360.527	512.4
360.926	523.4
361.326	528
361.726	520
362.125	526
362.525	528.4
362.925	531.6
363.325	527
363.724	528.8
364.124	521.4
364.524	526.8
364.924	521.2
365.324	541.8
365.725	516.4
366.125	526.6
366.525	524
366.904	528.6
367.304	504.2
367.705	541
368.105	534.6
368.506	523.8
368.906	517.4
369.307	531.2
369.708	527.8
370.108	516.4
370.509	532
370.91	523.4
371.311	523.8
371.712	528.8
372.113	525.4
372.514	515
372.894	528.4
373.295	518.2
373.696	534
374.097	529.8
374.499	540.8
374.9	526.6
375.301	520
375.703	527
376.105	519
376.506	523.4
376.908	528.6
377.309	531.2
377.711	526.6
378.113	522
378.493	531.6
378.895	522.2
379.297	527
379.699	516.8
380.102	532.2
380.504	525.6
380.906	517.4
381.308	544.2
381.71	515.4
382.113	533
382.515	524
382.918	524.4
383.299	523
383.701	536.8
384.104	524
384.507	509.2
384.909	516.6
385.312	516.2
385.715	518.2
386.118	528.8
386.521	514.4
386.924	535.6
387.327	515.2
387.709	519.2
388.112	512.4
388.515	525.4
388.918	523.8
389.322	532
389.725	524.4
390.129	538.2
390.532	522
390.936	520.2
391.339	517.2
391.743	527.2
392.125	520.8
392.529	534.8
392.933	537.8
393.337	520.4
393.74	527.6
394.144	527.2
394.548	519.8
394.953	520.6
395.357	530.2
395.761	515.8
396.144	519
396.548	529.4
396.952	525.2
