#lambda/nm	C1
208.295	468.6
208.67	436.4
209.045	396.2
209.419	402.4
209.794	539.6
210.169	519
210.544	623
210.919	533.8
211.295	532
211.67	534.2
212.045	525.4
212.421	534.8
212.796	556.6
213.172	523.6
213.547	535
213.923	530.8
214.299	530.8
214.675	539.2
215.051	538.2
215.427	529
215.803	549.4
216.179	536.6
216.555	527.2
216.932	542
217.308	529
217.684	532.4
218.061	535.2
218.438	534.8
218.814	529.4
219.191	539.6
219.568	528.2
219.945	523.2
220.322	538.8
220.699	538.8
221.076	540
221.453	534.6
221.83	527.8
222.208	534.2
222.585	533
222.962	530.8
223.34	533.8
223.717	534
224.095	527.6
224.473	525.8
224.851	525.6
225.229	528.2
225.607	542.4
225.985	521.4
226.363	543
226.741	533.2
227.119	528.6
227.497	542.8
227.876	515.6
228.254	537
228.633	540.2
229.011	535.8
229.39	539.6
229.769	534.6
230.148	535.8
230.527	553.4
230.905	536.2
231.284	536.2
231.664	531
232.043	544
232.422	535.8
232.801	529.4
233.181	532.4
233.56	529.6
233.94	531
234.319	520.4
234.699	533.4
235.079	560.2
235.458	563.2
235.838	545.8
236.218	525.4
236.598	521
236.978	530.2
237.358	523.6
237.738	524
238.119	539.4
238.499	531.4
238.88	538.4
239.26	547
239.641	530
240.021	528.6
240.402	535.8
240.783	532.8
241.163	535.6
241.544	529.6
241.925	527.4
242.306	541.8
242.687	529.6
243.069	537.2
243.45	536.2
243.831	526.6
244.212	531
244.594	551.4
244.975	544.2
245.357	533
245.739	527.8
246.12	525.2
246.502	546.2
246.884	528.2
247.266	537.8
247.648	529.2
248.03	542.6
248.412	531.4
248.794	537
249.176	531.2
249.559	537
249.941	529
250.323	524.6
250.706	523.8
251.089	530.6
251.471	539
251.854	528.8
252.237	533.2
252.62	549.6
253.002	533
253.385	534.4
253.769	537.2
254.152	533
254.535	545.6
254.918	526.8
255.301	533.2
255.685	532.6
256.068	522.4
256.452	551.2
256.835	539.4
257.219	536
257.603	541.2
257.986	526.2
258.37	533.4
258.754	522.8
259.138	534.6
259.522	539.8
259.906	526
260.29	529.8
260.675	532.8
261.059	531
261.443	526.6
