#lambda/nm	C1
208.295	470.2
208.67	437.4
209.045	397.6
209.419	398.4
209.794	532
210.169	521.6
210.544	625.2
210.919	542.6
211.295	533.4
211.67	537
212.045	528.8
212.421	532.4
212.796	557.8
213.172	525.6
213.547	526.2
213.923	526.8
214.299	532.6
214.675	538.2
215.051	532.4
215.427	542.4
215.803	550.6
216.179	532.2
216.555	525.2
216.932	538.6
217.308	533.6
217.684	533
218.061	532.8
218.438	540.4
218.814	525.4
219.191	533
219.568	524.8
219.945	529
220.322	534.4
220.699	535.8
221.076	538.6
221.453	536
221.83	523.4
222.208	533.6
222.585	529.2
222.962	530.2
223.34	539.4
223.717	525.2
224.095	526
224.473	538
224.851	524.8
225.229	525.2
225.607	550.8
225.985	518.6
226.363	534
226.741	528.6
227.119	532.6
227.497	543.8
227.876	521.8
228.254	538.8
228.633	535.8
229.011	531.8
229.39	538.2
229.769	540.2
230.148	534
230.527	550
230.905	538.6
231.284	533.6
231.664	527.6
232.043	539.8
232.422	538.8
232.801	529.6
233.181	533.2
233.56	528.4
233.94	533.4
234.319	523
234.699	535.4
235.079	557.8
235.458	556.8
235.838	545.6
236.218	527.2
236.598	529.2
236.978	528.4
237.358	526
237.738	520.6
238.119	534.8
238.499	526.4
238.88	535
239.26	541.2
239.641	516.4
240.021	529.6
240.402	524.6
240.783	526.4
241.163	527.8
241.544	535.8
241.925	530.2
242.306	540.8
242.687	525.6
243.069	539.4
243.45	529.4
243.831	519.2
244.212	521.6
244.594	560.8
244.975	535
245.357	540.2
245.739	525
246.12	538.6
246.502	539.6
246.884	531
247.266	531.4
247.648	536.2
248.03	551.8
248.412	532.2
248.794	531.6
249.176	519.6
249.559	541
249.941	525.6
250.323	522.6
250.706	526.4
251.089	526.2
251.471	532.4
251.854	534.2
252.237	529.4
252.62	545.6
253.002	529.4
253.385	532
253.769	546
254.152	529.4
254.535	539.2
254.918	526.2
255.301	527.6
255.685	527.4
256.068	527.6
256.452	539
256.835	538.2
257.219	535.2
257.603	541.6
257.986	523.4
258.37	538.4
258.754	524.4
259.138	533
259.522	538.6
259.906	530
260.29	527.8
260.675	526
261.059	530.8
261.443	526.4
261.828	531
262.212	531.8
262.597	515.4
262.981	524.2
263.366	527.6
263.751	518.4
264.136	523.2
264.521	527.2
264.906	523.8
265.291	535.8
265.676	529
266.061	537.6
266.446	545
266.831	532.2
267.217	545.6
267.602	529.2
267.987	537.4
268.373	524
268.759	535
269.144	530.8
269.53	526.6
269.916	519.4
270.302	528.6
270.688	535.4
271.074	531.6
271.46	540.6
271.846	556.8
272.232	525
272.618	533.8
273.004	520.6
273.391	537
273.777	540.8
274.164	530.4
274.55	536.6
274.937	518.6
275.324	527.4
275.71	539.8
276.097	529.8
276.484	527.6
276.871	533
277.258	530.2
277.645	517
278.032	526.2
278.419	533.4
278.807	529.2
279.194	532.4
279.581	524.4
279.969	542.4
280.356	528.6
280.744	535.8
281.131	547.6
281.519	549.6
281.907	529
282.295	523.8
282.682	536
283.07	527.4
283.458	534.6
283.846	541.6
284.235	530.2
284.623	539.6
285.011	530.8
285.399	532.4
285.788	534.2
286.176	527
286.565	541.6
286.953	525
287.342	530.8
287.731	522
288.119	530.6
288.508	525.8
288.897	532.8
289.286	521
289.675	532.4
290.064	535.6
290.453	526.8
290.821	529.4
291.21	538.2
291.599	527.4
291.989	533
292.378	541.6
292.768	532.4
293.157	543.4
293.547	542.2
293.936	520.6
294.326	533.4
294.716	536.8
295.106	530
295.496	527.2
295.886	536.6
296.276	530.4
296.666	528.8
297.056	527
297.446	521.4
297.836	542.8
298.227	527
298.617	525.6
299.008	548.4
299.398	534.2
299.789	521
300.179	531.8
300.57	542.6
300.961	528
301.352	529.6
301.742	538.4
302.133	537
302.524	532.2
302.915	532.2
303.307	525
303.698	539.8
304.089	544.4
304.48	532
304.872	542.4
305.263	530.8
305.655	520.4
306.046	543.6
306.438	533
306.829	520.6
307.221	551.2
307.613	536.4
308.005	545
308.397	546.2
308.789	553
309.181	549
309.573	548
309.965	545.2
310.357	525
310.749	542.8
311.142	532.2
311.534	526.6
311.926	530
312.319	534.6
312.711	530
313.104	538.2
313.497	527.4
313.889	566.2
314.282	542.4
314.675	550.8
315.068	541.4
315.461	531.6
315.854	562
316.247	534.2
316.64	526.8
317.033	531.6
317.405	533.8
317.798	532.8
318.192	532
318.585	526.8
318.979	536.8
319.372	521.2
319.766	524
320.16	537.8
320.553	544.2
320.947	542
321.341	528.8
321.735	532.6
322.129	516.8
322.523	552.8
322.917	526.8
323.311	544.8
323.705	528.2
324.099	536.4
324.494	543.6
324.888	537
325.282	527.4
325.677	542.4
326.071	527.6
326.466	541.8
326.861	535.8
327.255	544.2
327.65	543.8
328.045	549.8
328.44	532.2
328.835	529.2
329.23	528.6
329.625	547.2
330.02	525.2
330.415	549.6
330.81	538.4
331.206	541.2
331.601	523
331.996	535
332.37	550.2
332.766	528.4
333.161	553.6
333.557	523.4
333.953	522.6
334.348	819.8
334.744	531
335.14	527
335.536	526.2
335.932	541.2
336.328	520.2
336.724	531.6
337.12	538.8
337.516	531.6
337.913	530.6
338.309	538.4
338.705	527
339.102	534.4
339.498	532.8
339.895	538
340.291	522.4
340.688	536
341.085	522.4
341.481	531
341.878	521.4
342.275	548
342.672	531
343.069	529.6
343.466	525.2
343.842	534.4
344.239	525.2
344.636	534.2
345.033	526
345.431	521.4
345.828	526.2
346.225	517.8
346.623	564.6
347.02	536.4
347.418	531.4
347.816	541.2
348.213	525
348.611	529.8
349.009	521.4
349.407	539.4
349.805	525.2
350.203	517.4
350.601	538
350.999	526.6
351.397	575
351.795	531.2
352.193	530.4
352.57	536.6
352.969	542.8
353.367	519.8
353.766	523
354.164	531.8
354.563	537.2
354.961	530.4
355.36	529.6
355.759	523.6
356.158	526.8
356.557	517.6
356.956	519.4
357.355	519
357.754	533.2
358.153	530.4
358.552	551.2
358.951	525.8
359.35	541.8
359.75	517
360.149	510.6
360.527	505.2
360.926	516.6
361.326	527.6
361.726	516.6
362.125	523.8
362.525	527.6
362.925	522.2
