#lambda/nm	C1
208.295	469.6
208.67	430.6
209.045	395
209.419	400.2
209.794	536.4
210.169	512.2
210.544	621.4
210.919	537.2
211.295	529
211.67	536.6
212.045	530.6
212.421	529.4
212.796	556
213.172	530.4
213.547	523.6
213.923	529.8
214.299	527.4
214.675	535.4
215.051	540.8
215.427	536.4
215.803	548.6
216.179	533.6
216.555	529.6
216.932	536
217.308	543
217.684	533.6
218.061	538.8
218.438	536.2
218.814	533
219.191	535.2
219.568	526
219.945	532.8
220.322	532.6
220.699	532.6
221.076	540.2
221.453	545.4
221.83	519.4
222.208	530.8
222.585	531
222.962	533.4
223.34	533
223.717	525.8
224.095	530.8
224.473	528.4
224.851	523.4
225.229	521.2
225.607	541.6
225.985	521
226.363	538
226.741	533.4
227.119	533
227.497	538.4
227.876	520.4
228.254	532.2
228.633	531.4
229.011	531.4
229.39	536.4
229.769	538.6
230.148	547.2
230.527	556.8
230.905	541
231.284	534.6
231.664	531.2
232.043	542.6
232.422	537.8
232.801	522.8
233.181	526.8
233.56	525.8
233.94	537.4
234.319	520.6
234.699	530.6
235.079	573.8
235.458	565.4
235.838	546.8
236.218	521
236.598	521
236.978	533
237.358	529.8
237.738	531.6
238.119	543.8
238.499	526.2
238.88	533.8
239.26	544
239.641	525.2
240.021	524.8
240.402	531.8
240.783	527.4
241.163	536.6
241.544	530
241.925	535.2
242.306	546.2
242.687	532
243.069	542.6
243.45	536.8
243.831	527.8
244.212	531.6
244.594	564
244.975	542.4
245.357	528.6
245.739	528.6
246.12	532.6
246.502	544.2
246.884	529.6
247.266	527.4
247.648	536
248.03	546.4
248.412	537.2
248.794	537.8
249.176	531.8
249.559	546.4
249.941	530.4
250.323	526
250.706	530
251.089	537.6
251.471	539.8
251.854	532.4
252.237	526.4
252.62	534.2
253.002	529.4
253.385	535.2
253.769	540.8
254.152	536.6
254.535	542.8
254.918	522.8
255.301	525
255.685	529.8
256.068	528.6
256.452	554.4
256.835	542.2
257.219	537.8
257.603	539.2
257.986	526.8
258.37	537
258.754	524
259.138	530.4
259.522	540.4
259.906	530.8
260.29	531.8
260.675	526.2
261.059	533.2
261.443	521.8
261.828	538.2
262.212	536.6
262.597	520.4
262.981	537.4
263.366	540
263.751	528.2
264.136	529.4
264.521	533.8
264.906	532.2
265.291	542.2
265.676	529.8
266.061	536.6
266.446	548.2
266.831	527
267.217	544.2
267.602	533
267.987	538.6
268.373	524.4
268.759	540.6
269.144	537
269.53	526.8
269.916	533.8
270.302	529
270.688	533.6
271.074	529.8
271.46	542.6
271.846	557.6
272.232	531.6
272.618	524.6
273.004	527.4
273.391	542.6
273.777	537
274.164	534.2
274.55	542.6
274.937	538.8
275.324	523.8
275.71	543.4
276.097	541.4
276.484	524
276.871	543.4
277.258	542
277.645	527.8
278.032	540.6
278.419	531
278.807	539.8
279.194	528.8
279.581	529.2
279.969	534
280.356	534.8
280.744	539
281.131	552
281.519	540.6
281.907	531.2
282.295	532.6
282.682	549
283.07	534.2
283.458	535.8
283.846	540.8
284.235	539.6
284.623	537.4
285.011	531
285.399	544.4
285.788	534
286.176	522.2
286.565	542.8
286.953	539.6
287.342	528.8
287.731	523.8
288.119	530
288.508	529.2
288.897	530.2
289.286	523.8
289.675	534.6
290.064	539.6
290.453	527.4
290.821	529.4
291.21	531.8
291.599	524.8
291.989	528
292.378	542.2
292.768	545.6
293.157	527.6
293.547	542.4
293.936	526.2
294.326	527.4
294.716	530.6
295.106	525.6
295.496	531.2
295.886	537.2
296.276	527.2
296.666	517.2
297.056	521
297.446	525.6
297.836	545.4
298.227	525
298.617	530.8
299.008	541.6
299.398	526.8
299.789	526.2
300.179	527
300.57	542
300.961	534.2
301.352	525.2
301.742	544.4
302.133	527.4
302.524	531.4
302.915	525.8
303.307	512
303.698	536.2
304.089	538.4
304.48	531.6
304.872	536
305.263	531.2
305.655	529.8
306.046	540.8
306.438	539.6
306.829	526.2
307.221	541.4
307.613	531.6
308.005	537.4
308.397	540.2
308.789	554.4
309.181	549.4
309.573	539.4
309.965	542
310.357	529.8
310.749	540.6
311.142	522.2
311.534	533.2
311.926	538.2
312.319	530.6
312.711	515.2
313.104	537
313.497	522.8
313.889	551.8
314.282	544
314.675	547.4
315.068	529.2
315.461	531.2
315.854	554.2
316.247	532.8
316.64	537
317.033	536.8
317.405	542.8
317.798	533.8
318.192	538.6
318.585	524.2
318.979	539
319.372	536
319.766	533
320.16	541.8
320.553	544
320.947	550.2
321.341	532.2
321.735	526.8
322.129	524.2
322.523	552
322.917	526.2
323.311	544.2
323.705	530.6
324.099	536.4
324.494	539.4
324.888	538.2
325.282	531.2
325.677	545.8
326.071	542.8
326.466	542.4
326.861	532
327.255	535.8
327.65	543.2
328.045	543.6
328.44	534
328.835	524
329.23	524.6
329.625	555.2
330.02	530.6
330.415	545.8
330.81	532.4
331.206	536.6
331.601	523
331.996	531.4
332.37	546.6
332.766	527
333.161	552.6
333.557	529.8
333.953	533
334.348	751.8
334.744	537.8
335.14	525.8
335.536	526.2
335.932	547.6
336.328	540.2
336.724	540.4
337.12	535.2
337.516	537.8
337.913	529.8
338.309	543.6
338.705	528.6
339.102	537.4
339.498	526.6
339.895	549.2
340.291	531.8
340.688	536.2
341.085	524
341.481	528.4
341.878	527.8
342.275	549.6
342.672	524
343.069	526
343.466	522
343.842	537.4
344.239	526.6
344.636	534.4
345.033	518.6
345.431	526.8
345.828	530.8
346.225	524.6
346.623	552.6
347.02	531.8
347.418	539.2
347.816	546
348.213	524.6
348.611	535
349.009	525.4
349.407	542
349.805	522
350.203	509.4
350.601	540.6
350.999	528.4
351.397	581.2
351.795	528.2
352.193	532.2
352.57	523.6
352.969	538.6
353.367	519.6
353.766	526.4
354.164	522.6
354.563	535
354.961	521.8
355.36	523.4
355.759	523.2
356.158	517.4
356.557	523.6
356.956	518.6
357.355	511.8
357.754	531.8
358.153	530.8
358.552	544.6
358.951	525.8
359.35	535.4
359.75	517.4
360.149	526.4
360.527	514.6
360.926	515.8
361.326	525.6
361.726	531.4
362.125	521.2
362.525	527.8
362.925	519
363.325	529.2
363.724	532.6
364.124	520
364.524	523.2
364.924	529
365.324	541.2
365.725	507.6
366.125	524.2
366.525	524.6
366.904	518.8
367.304	508.4
367.705	542
368.105	536.6
368.506	526.8
368.906	527.8
369.307	529.4
369.708	529.8
370.108	520.8
370.509	541.6
370.91	509.4
371.311	527.4
371.712	525.2
372.113	524.8
372.514	513.2
372.894	518
373.295	526.2
373.696	535.2
374.097	536.4
374.499	549.8
374.9	524.8
375.301	520
375.703	533.2
376.105	517.6
376.506	528.8
