#lambda/nm	C1
208.295	464.8
208.67	437.2
209.045	396.8
209.419	402.4
209.794	542.2
210.169	510.6
210.544	616
210.919	535.6
211.295	532.6
211.67	535
212.045	528.8
212.421	534.8
212.796	559
213.172	531.8
213.547	532.6
213.923	528.6
214.299	535
214.675	527.8
215.051	534.2
215.427	540.4
215.803	544.4
216.179	531
216.555	525
216.932	535.8
217.308	539.8
217.684	529.8
218.061	539
218.438	532
218.814	527.6
219.191	539
219.568	522.2
219.945	525.6
220.322	542.2
220.699	538.8
221.076	536.6
221.453	538.6
221.83	524.8
222.208	530.2
222.585	529.2
222.962	528.4
223.34	536.6
223.717	524.6
224.095	531.4
224.473	527
224.851	527.4
225.229	520.4
225.607	545.4
225.985	514.8
226.363	532.2
226.741	531
227.119	532.6
227.497	536
227.876	520.8
228.254	537
228.633	532.6
229.011	526.2
229.39	537.2
229.769	537
230.148	537.2
230.527	549.4
230.905	532.4
231.284	539.6
231.664	526
232.043	543.4
232.422	536.4
232.801	528.6
233.181	544.6
233.56	528.6
233.94	536.4
234.319	517.2
234.699	534.2
235.079	564.2
235.458	556
235.838	543.8
236.218	525.2
236.598	519
236.978	532.2
237.358	536.2
237.738	532.6
238.119	540.6
238.499	521.8
238.88	527.4
239.26	538.2
239.641	526.2
240.021	529
240.402	531
240.783	525.6
241.163	538.2
241.544	528.8
241.925	529.6
242.306	543.8
242.687	524.4
243.069	534.2
243.45	535.8
243.831	528.6
244.212	535.6
244.594	559.2
244.975	534.2
245.357	532.2
245.739	524.6
246.12	535
246.502	544.6
246.884	534.4
247.266	535.8
247.648	531.4
248.03	547.6
248.412	539
248.794	532
249.176	522
249.559	532.6
249.941	527.4
250.323	523
250.706	530.4
251.089	529.8
251.471	532.2
251.854	531.6
252.237	535
252.62	536
253.002	527.4
253.385	527.6
253.769	541.4
254.152	526
254.535	527.2
254.918	526.8
255.301	531
255.685	526
256.068	526.4
256.452	554
256.835	542
257.219	535.8
257.603	550
257.986	527.2
258.37	538
258.754	523
259.138	534.6
259.522	536.2
259.906	529
260.29	536.2
260.675	534
261.059	531
261.443	527.2
261.828	539.8
262.212	535.4
262.597	521.4
262.981	526.4
263.366	541.2
263.751	534
264.136	531.2
264.521	532.4
264.906	524.6
265.291	539.6
265.676	530.8
266.061	541
266.446	551.6
266.831	544.2
267.217	551.4
267.602	537.8
267.987	539.8
268.373	530.2
268.759	541.8
269.144	544.2
269.53	534.4
269.916	526.2
270.302	526.4
270.688	536.6
271.074	537
271.46	539.6
271.846	554.4
272.232	529.2
272.618	524.6
273.004	539.2
273.391	535.4
273.777	541.2
274.164	538
274.55	540.8
274.937	534.6
275.324	533.4
275.71	532.6
276.097	539
276.484	528.6
276.871	532.6
277.258	532.6
277.645	526.4
278.032	532
278.419	532.2
278.807	533.4
279.194	531.2
279.581	523.4
279.969	539
280.356	527
280.744	536.2
281.131	550
281.519	536.6
281.907	540.2
282.295	530.8
282.682	545.8
283.07	532
283.458	536.4
283.846	545.6
284.235	533.4
284.623	537
285.011	527.2
285.399	531.4
285.788	541
286.176	524
286.565	549.4
286.953	522.6
287.342	531.6
287.731	530.8
288.119	530.4
288.508	535.2
288.897	531.4
289.286	523
289.675	533
290.064	537.6
290.453	534
290.821	532.6
291.21	541.6
291.599	528.8
291.989	542.6
292.378	536.8
292.768	546.2
293.157	539.8
293.547	540.8
293.936	532
294.326	532.4
294.716	530.4
295.106	529.8
295.496	532
295.886	538
296.276	529.2
296.666	528.4
297.056	528.2
297.446	523.6
297.836	547.2
298.227	531.2
298.617	532.6
299.008	540.2
299.398	525
299.789	524.2
300.179	531
300.57	538.8
300.961	528.2
301.352	532.6
301.742	536
302.133	536.2
302.524	529.8
302.915	533.2
303.307	526.8
303.698	542.8
304.089	541.8
304.48	532
304.872	538.6
305.263	532.8
305.655	531
306.046	541.8
306.438	538.2
306.829	523.6
307.221	545
307.613	541.2
308.005	543.8
308.397	543
308.789	552.8
309.181	554.2
309.573	546.2
309.965	544
310.357	530
310.749	546.6
311.142	525.2
311.534	522.4
311.926	538.4
312.319	534.4
312.711	529
313.104	542.6
313.497	535.2
313.889	565
314.282	551.2
314.675	552.6
315.068	527.4
315.461	542.8
315.854	551.8
316.247	535
316.64	537.4
317.033	540.2
317.405	541
317.798	531.4
318.192	536
318.585	529.6
318.979	539.4
319.372	532
319.766	523
320.16	532
320.553	547
