#lambda/nm	C1
208.295	468.4
208.67	428
209.045	397.2
209.419	401.2
209.794	537.2
210.169	527.2
210.544	627.4
210.919	534
211.295	516.4
211.67	540.6
212.045	529.2
212.421	534.8
212.796	558.6
213.172	534.2
213.547	523.2
213.923	530
214.299	535.4
214.675	540
215.051	533.2
215.427	538.6
215.803	553
216.179	548.4
216.555	528.4
216.932	540.4
217.308	537.6
217.684	538.4
218.061	542.8
218.438	544.6
218.814	538
219.191	547.6
219.568	533.8
219.945	530.8
220.322	546.4
220.699	541.2
221.076	540.2
221.453	547.4
221.83	533.4
222.208	533.8
222.585	530
222.962	538.2
223.34	538.6
223.717	535.6
224.095	535.6
224.473	540.8
224.851	528.2
225.229	537
225.607	550.6
225.985	527
226.363	541.6
226.741	534
227.119	538.4
227.497	550.8
227.876	532.4
228.254	548.8
228.633	544.4
229.011	538.4
229.39	544
229.769	540
230.148	548
230.527	555.4
230.905	533.2
231.284	545
231.664	531.6
232.043	551.4
232.422	542.6
232.801	531.2
233.181	536.8
233.56	538.6
233.94	542.8
234.319	530.6
234.699	532.4
235.079	578.4
235.458	570.2
235.838	548.8
236.218	531.2
236.598	527.2
236.978	530.8
237.358	523.6
237.738	530.8
238.119	543.6
238.499	525.2
238.88	532.2
239.26	546
239.641	518.2
240.021	531.2
240.402	533
240.783	521.8
241.163	529
241.544	535.2
241.925	531
242.306	544.4
242.687	527.4
243.069	538.4
243.45	544.2
243.831	531
244.212	535.4
244.594	564
244.975	539.8
245.357	535.6
245.739	536.2
246.12	532.8
246.502	548
246.884	536.6
247.266	528.4
247.648	532.6
248.03	555
248.412	534.2
248.794	544.8
249.176	534.2
249.559	538.4
249.941	528.8
250.323	530.6
250.706	532.8
251.089	544
251.471	536.6
251.854	532.6
252.237	535
252.62	538.2
253.002	536.4
253.385	539
253.769	550
254.152	533.2
254.535	538.6
254.918	534
255.301	535
255.685	534.4
256.068	532
256.452	556.2
256.835	545.2
257.219	538.6
257.603	549.4
257.986	530
258.37	539.6
258.754	533.4
259.138	538.8
259.522	546.6
259.906	535.8
260.29	544.2
260.675	536.8
261.059	539.2
261.443	527
261.828	541.8
262.212	545.2
262.597	530
262.981	535.8
263.366	544.8
263.751	535.4
264.136	530.4
264.521	527.2
264.906	530.2
265.291	546.4
265.676	530.8
266.061	543
266.446	550.6
266.831	533.6
267.217	550.2
267.602	540.2
267.987	543.4
268.373	536.6
268.759	551.4
269.144	542.6
269.53	536.2
269.916	534.8
270.302	531
270.688	543.2
271.074	538.4
271.46	552.2
271.846	557.2
272.232	541.8
272.618	539.4
273.004	539.2
273.391	546.2
273.777	552
274.164	544.6
274.55	551.8
274.937	537.8
275.324	535.4
275.71	550.2
276.097	536.6
276.484	532.4
276.871	537
277.258	535.6
277.645	527.2
278.032	536.4
278.419	537.6
278.807	537.8
279.194	530.2
279.581	528.6
279.969	537.8
280.356	548.4
280.744	544.2
281.131	555.8
281.519	539.8
281.907	539.2
282.295	531
282.682	546.4
283.07	536.6
283.458	543.8
283.846	545.2
284.235	549.6
284.623	550
285.011	528.8
285.399	544.2
285.788	540.2
286.176	534
286.565	549.2
286.953	528.8
287.342	531.8
287.731	531.2
288.119	531.6
288.508	540.2
288.897	532.8
289.286	519.4
289.675	536.4
290.064	541.6
290.453	535
290.821	541.4
291.21	545.2
291.599	533.2
291.989	535.4
292.378	546.4
292.768	556.8
293.157	542
293.547	539.8
293.936	535.6
294.326	527
294.716	542.4
295.106	531
295.496	541.6
