#lambda/nm	C1
208.295	469.6
208.67	430.6
209.045	399.6
209.419	397.6
209.794	546
210.169	525.4
210.544	624.6
210.919	541.4
211.295	527
211.67	537
212.045	526.6
212.421	534
212.796	556.2
213.172	529
213.547	531.8
213.923	532.2
214.299	538.2
214.675	544.8
215.051	541
215.427	547.4
215.803	549.6
216.179	543.4
216.555	526
216.932	539.4
217.308	538
217.684	537.4
218.061	549.6
218.438	535.4
218.814	535
219.191	548
219.568	531.8
219.945	534
220.322	549.2
220.699	541.6
221.076	535
221.453	534
221.83	530.4
222.208	537.2
222.585	535
222.962	531.2
223.34	533.4
223.717	529.4
224.095	527.8
224.473	544
224.851	530.6
225.229	529.4
225.607	547.4
225.985	531
226.363	538.6
226.741	538.8
227.119	531.2
227.497	546
227.876	532.4
228.254	539.6
228.633	538.4
229.011	540.4
229.39	536.2
229.769	533.2
230.148	544.6
230.527	558
230.905	539.8
231.284	543
231.664	524.8
232.043	554.4
232.422	541
232.801	540.8
233.181	538.6
233.56	533.4
233.94	535.2
234.319	520.4
234.699	531.4
235.079	573.2
235.458	569.2
235.838	545.2
236.218	518.6
236.598	528.2
236.978	531
237.358	524.2
237.738	535
238.119	542.2
238.499	528
238.88	534.6
239.26	553.8
239.641	537.2
240.021	531
240.402	539.2
240.783	529
241.163	530.4
241.544	545.6
241.925	544
242.306	551.2
242.687	538.6
243.069	539.2
243.45	546.2
243.831	537.6
244.212	531.2
244.594	565.6
244.975	542.4
245.357	536.8
245.739	535.8
246.12	535.4
246.502	547
246.884	545.2
247.266	531.2
247.648	539.2
248.03	562.8
248.412	543.2
248.794	538.8
249.176	531.8
249.559	542.8
249.941	531
250.323	528.2
250.706	530
251.089	537
251.471	538.6
251.854	531.8
252.237	534.6
252.62	544.2
253.002	534
253.385	528.2
253.769	555.2
254.152	540.2
254.535	544.4
254.918	532.6
255.301	541.6
255.685	535.2
256.068	525
256.452	561.8
256.835	544.8
257.219	534.4
257.603	549.2
257.986	528.4
258.37	538.8
258.754	530.4
259.138	544.4
259.522	540.6
259.906	534.8
260.29	536.2
260.675	538.2
261.059	535.6
261.443	527.8
261.828	539.4
262.212	543.2
262.597	524.8
262.981	531.6
263.366	537.8
263.751	535.8
264.136	530.2
264.521	537.4
264.906	524.6
265.291	547
265.676	533.6
266.061	545.2
266.446	547.2
266.831	536.6
267.217	549.4
267.602	541
267.987	540.2
268.373	532.6
268.759	542.4
269.144	542.4
269.53	531.4
269.916	533.8
270.302	529.8
270.688	538.4
271.074	538.2
271.46	542.6
271.846	559.8
272.232	533.6
272.618	528.2
273.004	529.4
273.391	542.6
273.777	543.6
274.164	531.4
274.55	542.4
274.937	537.6
275.324	528.8
275.71	540.6
276.097	543.8
276.484	531.4
276.871	533.6
277.258	539.2
277.645	524.4
278.032	539
278.419	535.8
278.807	537.6
279.194	534.2
279.581	532.8
279.969	542.2
280.356	540
280.744	540
281.131	554.8
281.519	549.8
281.907	536.4
282.295	536.6
282.682	550.8
283.07	544
283.458	546.6
283.846	547.8
284.235	547.6
284.623	535
285.011	533
285.399	547.4
285.788	532.6
286.176	530.6
286.565	537.4
286.953	526.2
287.342	532.8
287.731	531.6
288.119	523.8
288.508	527.6
288.897	524.4
289.286	517.8
289.675	538
290.064	541.2
290.453	529
290.821	541
291.21	544.6
291.599	528.8
291.989	534.2
292.378	543.6
292.768	547
293.157	538.6
293.547	539.6
293.936	526.8
294.326	533.8
294.716	537.8
295.106	535.4
295.496	544
295.886	546.4
296.276	537.2
296.666	534.6
297.056	535.4
297.446	529.2
297.836	549.2
298.227	539
298.617	540.2
299.008	547.2
299.398	531.2
299.789	529.4
300.179	533.8
300.57	542.6
300.961	530.4
301.352	530.4
301.742	539.4
302.133	534
302.524	535
302.915	536.2
303.307	530
303.698	542.4
304.089	539
304.48	543.4
304.872	534.6
305.263	537.4
305.655	531.2
306.046	547.8
306.438	538.8
306.829	534.6
307.221	545
307.613	538.4
308.005	542
308.397	546
308.789	555.8
309.181	558.6
309.573	555
309.965	547.2
310.357	533.2
310.749	544.6
311.142	528.2
311.534	533.2
311.926	538.2
312.319	541
312.711	531.2
313.104	543
313.497	531.8
313.889	571.2
314.282	549.6
314.675	552
315.068	540
315.461	540
315.854	558.4
316.247	547.4
316.64	537
317.033	534
317.405	540.8
317.798	530.2
318.192	534.6
318.585	531.6
318.979	543.6
319.372	528.6
319.766	532.6
320.16	541.8
320.553	550.2
320.947	550.2
321.341	527.2
321.735	534.6
322.129	525.8
322.523	550
322.917	529.2
323.311	538.2
323.705	528.6
324.099	537.4
324.494	552.8
324.888	533
325.282	535
325.677	552
326.071	540.2
326.466	544.2
326.861	544.4
327.255	542.8
327.65	546.6
328.045	550.4
328.44	545.8
328.835	540.6
329.23	533.8
329.625	560.2
330.02	537
330.415	552.6
330.81	542.8
331.206	532.2
331.601	531.8
331.996	553.8
332.37	554.6
332.766	526.8
333.161	562
333.557	535
333.953	540.4
334.348	838.8
334.744	540.2
335.14	539.6
335.536	528.4
335.932	551.4
336.328	538.8
336.724	540.4
337.12	538.4
337.516	536.8
337.913	541.2
338.309	543.4
338.705	538.8
339.102	543.2
339.498	538
339.895	547.8
340.291	533
340.688	541.4
341.085	530.6
341.481	534.2
341.878	533.8
342.275	551.2
342.672	528.6
343.069	539
343.466	521.6
343.842	551.4
344.239	530
344.636	536
345.033	528.8
345.431	521.2
345.828	526.8
346.225	526.2
346.623	557.6
347.02	533.6
347.418	539.2
347.816	548.6
348.213	527.2
348.611	542.2
349.009	528
349.407	544.8
349.805	526.4
350.203	528
350.601	536.4
350.999	527.2
351.397	585.8
351.795	538.8
352.193	545.8
352.57	544.4
352.969	539.8
353.367	525.8
353.766	523.6
354.164	536.6
354.563	539.2
354.961	534.4
355.36	528.6
355.759	524.8
356.158	525.4
356.557	530.2
356.956	531.4
357.355	522.4
357.754	531.2
358.153	549
358.552	544.8
358.951	531.8
359.35	550
359.75	535.2
360.149	526
360.527	527.6
360.926	520.4
361.326	531
361.726	528.4
362.125	517.4
362.525	530.6
362.925	531.6
363.325	527.8
363.724	527.2
364.124	527.2
364.524	521.2
364.924	521.6
365.324	538.6
365.725	522.4
366.125	532.8
366.525	534.4
366.904	523.6
367.304	514.2
367.705	550
368.105	537.8
368.506	527.2
368.906	527.8
369.307	530
369.708	537.8
370.108	515.2
370.509	532.8
370.91	516.6
371.311	526.8
371.712	535
372.113	525
372.514	523
372.894	530.8
373.295	517.4
373.696	533.8
374.097	533.2
374.499	545
374.9	531.4
375.301	517.8
375.703	527
376.105	526.6
376.506	531
376.908	529.6
377.309	531.2
