#lambda/nm	C1
208.295	468.6
208.67	430.2
209.045	395.2
209.419	397.4
209.794	545.6
210.169	526.8
210.544	629
210.919	546.8
211.295	533.2
211.67	533.8
212.045	538.6
212.421	540
212.796	565.8
213.172	530.4
213.547	530.8
213.923	532.8
214.299	531.2
214.675	547.2
215.051	537.2
215.427	541.8
215.803	547
216.179	538.8
216.555	538
216.932	552.2
217.308	539.8
217.684	537.2
218.061	545.8
218.438	540.8
218.814	527.8
219.191	554
219.568	530.8
219.945	529.8
220.322	537.8
220.699	539.2
221.076	540.6
221.453	537.6
221.83	533.8
222.208	530.6
222.585	524
222.962	534.6
223.34	537.6
223.717	538.8
224.095	535.4
224.473	534.6
224.851	531.6
225.229	526.8
225.607	552
225.985	526.4
226.363	532.6
226.741	532.8
227.119	530
227.497	546.6
227.876	532.2
228.254	544.4
228.633	542.4
229.011	541.4
229.39	543.8
229.769	539.6
230.148	540.6
230.527	552
230.905	533.4
231.284	541.2
231.664	538.8
232.043	542.6
232.422	542
232.801	529.8
233.181	535.6
233.56	539.6
233.94	536.4
234.319	525.6
234.699	529.8
235.079	567.2
235.458	568.2
235.838	547.2
236.218	536.6
236.598	535.6
236.978	531.6
237.358	526.6
237.738	535.4
238.119	544
238.499	523.8
238.88	541
239.26	550.8
239.641	531.8
240.021	527
240.402	541
240.783	539
241.163	540.4
241.544	539
241.925	541
242.306	539.6
242.687	529.8
243.069	543.8
243.45	540.8
243.831	532.8
244.212	531
244.594	565.6
244.975	546.6
245.357	545.8
245.739	530.4
246.12	535.2
246.502	548.4
246.884	541.8
247.266	532.4
247.648	544.6
248.03	553
248.412	542.6
248.794	537.2
249.176	535.4
249.559	541
249.941	538.8
250.323	524.4
250.706	528.6
251.089	536.6
251.471	538.4
251.854	535.4
252.237	532
252.62	538.4
253.002	535.4
253.385	535.4
253.769	550.6
254.152	532.6
254.535	535.8
254.918	520.2
255.301	535
255.685	533.4
256.068	528.4
256.452	546.6
256.835	540.4
257.219	542.8
257.603	545
257.986	531.2
258.37	537.8
258.754	530.4
259.138	540.8
259.522	544.8
259.906	528.4
260.29	535.2
260.675	527.6
261.059	529.8
261.443	530.8
261.828	537.4
262.212	542.8
262.597	522.8
262.981	541.2
263.366	542.4
263.751	532.6
264.136	528.6
264.521	536.8
264.906	525
265.291	544
265.676	538.4
