#lambda/nm	C1
208.295	461.8
208.67	432.8
209.045	389.6
209.419	399
209.794	534.6
210.169	520.4
210.544	624.8
210.919	546
211.295	529.6
211.67	539.8
212.045	532.4
212.421	532.8
212.796	560
213.172	531.6
213.547	524
213.923	528
214.299	534.6
214.675	534.2
215.051	543
215.427	544.2
215.803	546.2
216.179	537.2
216.555	533.6
216.932	543.2
217.308	537.4
217.684	536.4
218.061	536.8
218.438	541.2
218.814	533.8
219.191	542.6
219.568	524.4
219.945	526.2
220.322	542.4
220.699	547.8
221.076	538.8
221.453	536
221.83	526.2
222.208	530.4
222.585	535.8
222.962	538.2
223.34	537.6
223.717	534
224.095	535.4
224.473	536.2
224.851	525.6
225.229	527.2
225.607	556.6
225.985	530
226.363	535.2
226.741	531.8
227.119	540
227.497	550.6
227.876	523.4
228.254	546.6
228.633	537.2
229.011	542.4
229.39	540.8
229.769	537
230.148	541
230.527	551.4
230.905	538.4
231.284	541.6
231.664	529.4
232.043	548.2
232.422	545
232.801	537.8
233.181	538.8
233.56	535.4
233.94	530
234.319	518.8
234.699	536.4
235.079	573.2
235.458	559.4
235.838	553.2
236.218	539
236.598	534
236.978	527.6
237.358	530
237.738	533.4
238.119	533.2
238.499	527.2
238.88	535.6
239.26	549.2
239.641	522.8
240.021	530
240.402	530.4
240.783	532.8
241.163	527.2
241.544	535
241.925	538.8
242.306	544.2
242.687	533.8
243.069	544
243.45	543.4
243.831	532.2
244.212	528.2
244.594	566.4
244.975	539.6
245.357	540.6
245.739	529
246.12	539.4
246.502	548.8
246.884	537
247.266	531
247.648	536.4
248.03	548.8
248.412	527.2
248.794	531.4
249.176	532
249.559	542.4
249.941	525.8
250.323	527.2
250.706	528.2
251.089	533.8
251.471	534.2
251.854	533.8
252.237	528.6
252.62	538.2
253.002	536.6
253.385	530.2
253.769	546
254.152	534.8
254.535	537.2
254.918	534.2
255.301	534
255.685	534.2
256.068	534
256.452	551
256.835	541.4
257.219	537
257.603	545.8
257.986	525.2
258.37	538
258.754	534.2
259.138	545.2
259.522	540
259.906	535.8
260.29	534.6
260.675	540
261.059	539.8
261.443	531.4
261.828	545
262.212	537
262.597	525.4
262.981	536.6
263.366	541
263.751	540.2
264.136	530
264.521	531.2
264.906	533
265.291	552.6
265.676	533.8
