#lambda/nm	C1
208.295	465.4
208.67	434
209.045	395
209.419	399.4
209.794	545.4
210.169	520.2
210.544	625.6
210.919	543.8
211.295	524.8
211.67	539.2
212.045	533
212.421	540.4
212.796	561.6
213.172	539.8
213.547	536.8
213.923	528.2
214.299	537.4
214.675	546.2
215.051	542
215.427	533.2
215.803	550.4
216.179	538.6
216.555	529.4
216.932	545
217.308	528.4
217.684	527.8
218.061	545.8
218.438	537.6
218.814	532.4
219.191	541
219.568	533
219.945	533
220.322	540.2
220.699	540.6
221.076	539.4
221.453	544
221.83	526.6
222.208	533.8
222.585	531
222.962	533.6
223.34	540
223.717	536.2
224.095	529.6
224.473	537.6
224.851	530
225.229	521.4
225.607	539.8
225.985	533.6
226.363	536.4
226.741	532.2
227.119	527
227.497	538.6
227.876	520.2
228.254	541.4
228.633	544
229.011	535.8
229.39	532.8
229.769	533.8
230.148	537.6
230.527	543.6
230.905	538.4
231.284	537.6
231.664	531.6
232.043	542.2
232.422	539.2
232.801	537.2
233.181	540.4
233.56	534.2
233.94	535.4
234.319	522.2
234.699	530.4
235.079	568.4
235.458	569.6
235.838	548
236.218	534.2
236.598	536.2
236.978	533.8
237.358	530.6
237.738	534.2
238.119	543.4
238.499	530.2
238.88	537.2
239.26	551.6
239.641	527.4
240.021	531.6
240.402	534.8
240.783	526.6
241.163	528.4
241.544	542.6
241.925	542
242.306	544
242.687	528
243.069	534.8
243.45	544.4
243.831	530
244.212	531.2
244.594	560.2
244.975	543
245.357	539.8
245.739	531.2
246.12	532.8
246.502	542.4
246.884	535.2
247.266	532.4
247.648	536.2
248.03	550.8
248.412	534.4
248.794	535.2
249.176	523.6
249.559	532.6
249.941	522.2
250.323	528.6
250.706	527.2
251.089	535.2
251.471	536.4
251.854	536.4
252.237	527.2
252.62	539.2
253.002	535.2
253.385	530.4
253.769	549.8
254.152	539.6
254.535	536.6
254.918	533.6
255.301	533.2
255.685	540.6
256.068	531.4
256.452	552.8
256.835	539.6
257.219	548.6
257.603	556.4
257.986	530
258.37	542.8
258.754	525.8
259.138	538
259.522	544.8
259.906	532.2
260.29	543
260.675	533.6
261.059	536.4
261.443	527
261.828	536
262.212	545.4
262.597	522.8
262.981	536.6
263.366	536.4
263.751	528.6
264.136	539
264.521	537.6
264.906	531.2
265.291	547.2
265.676	527.2
266.061	544.6
266.446	548.8
266.831	538.2
267.217	549.8
267.602	538.4
267.987	538.2
268.373	530
268.759	551.2
269.144	540.4
269.53	532.8
269.916	538
270.302	534.4
270.688	538.4
271.074	542
271.46	547.6
271.846	560.6
272.232	535.6
272.618	539.4
273.004	527.4
273.391	542.6
273.777	546.8
274.164	537.8
274.55	546.8
274.937	541.2
275.324	535.2
275.71	534.6
276.097	540.4
276.484	526.6
276.871	542.8
277.258	537.6
277.645	531.4
278.032	531.6
278.419	532.8
278.807	529.8
279.194	525
279.581	533.2
279.969	538.8
280.356	538.8
280.744	538.6
281.131	552.6
281.519	547.6
281.907	536
282.295	534.8
282.682	537.8
283.07	543.2
283.458	540.6
283.846	551
284.235	550.4
284.623	546.6
285.011	527.8
285.399	545.6
285.788	538
286.176	523.6
286.565	546.8
286.953	538.4
287.342	543.2
287.731	526.6
288.119	532.4
288.508	525.2
288.897	537.4
289.286	525.2
289.675	539.6
290.064	545.2
290.453	531.4
290.821	532.6
291.21	546.4
291.599	528.4
291.989	537.4
292.378	545.6
292.768	552.6
293.157	542.6
293.547	540.4
293.936	531
294.326	539.2
294.716	542.2
295.106	529.6
295.496	546.6
295.886	544.2
296.276	540.8
296.666	532
297.056	530.2
297.446	526.6
297.836	551.2
298.227	535.8
298.617	538.4
299.008	551.6
299.398	532.6
299.789	537
300.179	539.6
300.57	551.4
300.961	533.6
301.352	534
301.742	550.6
302.133	536.8
302.524	538
302.915	540
303.307	528
303.698	548.2
304.089	542
304.48	538.2
304.872	543.2
305.263	535.8
305.655	532.2
306.046	535.4
306.438	545
306.829	534.6
307.221	556
307.613	537.4
308.005	544.6
308.397	539
308.789	558.4
309.181	558.2
309.573	557.8
309.965	548.8
310.357	532.4
310.749	548.6
311.142	531.2
311.534	543.4
311.926	538
312.319	540.2
312.711	541.8
313.104	549.8
313.497	535.8
313.889	563.8
314.282	546.8
314.675	560.8
315.068	536.8
315.461	546.2
315.854	562
316.247	544.2
316.64	534.2
317.033	532.8
317.405	541.2
317.798	530.4
318.192	543.8
318.585	533.4
318.979	542.6
319.372	531.6
319.766	527.6
320.16	547.6
320.553	546.6
320.947	555.4
321.341	535.4
321.735	532.4
322.129	527.4
322.523	555.6
322.917	526
323.311	541.4
323.705	535.2
324.099	532.6
324.494	542.2
324.888	550.4
325.282	530
325.677	544.2
326.071	542.6
326.466	543.4
326.861	538.2
327.255	546
327.65	547.4
328.045	549.8
328.44	540.8
328.835	538
329.23	530.4
329.625	552.4
330.02	533.8
330.415	550.4
330.81	531
331.206	536.4
331.601	532
331.996	539.8
332.37	552.8
332.766	531.6
333.161	550.8
333.557	532.4
333.953	533
334.348	770.4
334.744	534.2
335.14	538.2
335.536	531.4
335.932	548.8
336.328	532.6
336.724	549.2
337.12	535.8
337.516	538
337.913	539.4
338.309	545.2
338.705	529.4
339.102	541
339.498	536.4
339.895	546.4
340.291	533.8
340.688	549.2
341.085	530.4
341.481	530.4
341.878	540
342.275	551.6
342.672	532.6
343.069	530.6
343.466	521.8
343.842	540.8
344.239	526.6
344.636	525.8
345.033	522
345.431	520.2
345.828	535.4
346.225	539.2
