#lambda/nm	C1
208.295	467.8
208.67	427.2
209.045	394
209.419	399
209.794	539.2
210.169	531.2
210.544	622.8
210.919	544.2
211.295	535.8
211.67	534.8
212.045	530.2
212.421	535.8
212.796	568
213.172	535
213.547	537.8
213.923	526
214.299	529
214.675	542.6
215.051	537.8
215.427	548.2
215.803	561.6
216.179	541.4
216.555	533.4
216.932	547
217.308	541
217.684	535.8
218.061	546
218.438	544.2
218.814	530.6
219.191	547.4
219.568	535.6
219.945	534.2
220.322	538.6
220.699	542.2
221.076	541.4
221.453	537.2
221.83	533.6
222.208	528.4
222.585	535.6
222.962	540.2
223.34	550.4
223.717	538.6
224.095	539.4
224.473	546.4
224.851	535.6
225.229	535.6
225.607	558.2
225.985	533.6
226.363	538.6
226.741	536.8
227.119	541.6
227.497	556.6
227.876	523.6
228.254	536.8
228.633	538.4
229.011	540.6
229.39	545.8
229.769	537.8
230.148	534.8
230.527	557
230.905	543.4
231.284	536.6
231.664	527
232.043	542.8
232.422	538.2
232.801	531.6
233.181	549.8
233.56	535.2
233.94	539.2
234.319	527
234.699	530.6
235.079	566.8
235.458	567.6
235.838	552.4
236.218	531.6
236.598	524.8
236.978	539.4
237.358	532.8
237.738	536.8
238.119	541.4
238.499	518
238.88	534.8
239.26	553.8
239.641	531.6
240.021	532.4
240.402	539.4
240.783	534.2
241.163	537.8
241.544	536.4
241.925	534.6
242.306	546
242.687	533.2
243.069	538
243.45	550.4
243.831	533
244.212	532.6
244.594	570.6
244.975	545
245.357	541.6
245.739	536.8
246.12	539.8
246.502	546.4
246.884	533.2
247.266	538.4
247.648	536.2
248.03	555.4
248.412	534.4
248.794	538.8
249.176	529.8
249.559	548.2
249.941	526.6
250.323	521.2
250.706	535
251.089	534.2
251.471	540.6
251.854	532.4
252.237	532.8
252.62	543.2
253.002	541.2
253.385	542.8
253.769	546
254.152	535.6
254.535	545.4
254.918	525.8
255.301	529.4
255.685	535.4
256.068	529.4
256.452	556.6
256.835	550.4
257.219	543.2
257.603	554.6
257.986	528.4
258.37	542.8
258.754	530.6
259.138	532.2
259.522	549
259.906	540.4
260.29	539.6
260.675	536
261.059	546
261.443	536.8
261.828	545.8
262.212	539.4
262.597	530
262.981	535.6
263.366	539.6
263.751	546.4
264.136	530.8
264.521	540
264.906	530
265.291	544
265.676	532.6
266.061	541.8
266.446	552.8
