#lambda/nm	C1
208.295	472.4
208.67	433
209.045	395.8
209.419	399.2
209.794	540.2
210.169	521.4
210.544	631.4
210.919	545.2
211.295	529
211.67	532.2
212.045	531.2
212.421	532.6
212.796	566
213.172	533
213.547	524.8
213.923	527.6
214.299	526.6
214.675	547.6
215.051	540.4
215.427	547.6
215.803	554.6
216.179	544
216.555	535.4
216.932	550.8
217.308	540
217.684	540.2
218.061	542.2
218.438	537
218.814	530.4
219.191	540.8
219.568	540.8
219.945	532.6
220.322	544.6
220.699	530.6
221.076	539.6
221.453	542.4
221.83	532.6
222.208	527.8
222.585	533.6
222.962	531.6
223.34	537
223.717	535.2
224.095	533
224.473	538.4
224.851	527.4
225.229	525
225.607	551
225.985	529.4
226.363	534.8
226.741	537
227.119	533
227.497	545.2
227.876	525.2
228.254	534.8
228.633	540.2
229.011	536.2
229.39	547.4
229.769	544.4
230.148	543
230.527	552.6
230.905	539.8
231.284	540
231.664	530
232.043	550.4
232.422	542
232.801	538
233.181	536
233.56	536.6
233.94	530.2
234.319	529.8
234.699	537
235.079	564.4
235.458	570.4
235.838	552.6
236.218	528.6
236.598	530.4
236.978	526.8
237.358	529.4
237.738	532.2
238.119	538.4
238.499	520
238.88	538.4
239.26	548.4
239.641	526.4
240.021	533.8
240.402	528.6
240.783	531.8
241.163	527.4
241.544	534.2
241.925	534.8
242.306	548
242.687	531.8
243.069	535.6
243.45	542.4
243.831	527.8
244.212	533
244.594	555.8
244.975	540
245.357	536
245.739	531.6
246.12	540.2
246.502	548
246.884	536.8
247.266	531.2
247.648	532.4
248.03	549.6
248.412	529.4
248.794	538.4
249.176	534.6
249.559	541.4
249.941	526.2
250.323	525.2
250.706	534
251.089	534.8
251.471	543.2
251.854	525.8
252.237	532.6
252.62	546.2
253.002	541.8
253.385	541
253.769	542.6
254.152	536.6
254.535	537
254.918	522.6
255.301	525.6
255.685	530.4
256.068	530.6
256.452	553.2
256.835	549.4
257.219	538.2
257.603	540.4
257.986	531.2
258.37	536.4
258.754	520
259.138	540
259.522	544.8
259.906	527.6
260.29	532.4
260.675	531.2
261.059	537.2
261.443	530.8
261.828	536.2
262.212	536.8
262.597	525.2
262.981	526.6
263.366	548.4
263.751	534.2
264.136	526.2
264.521	527.6
264.906	528.4
265.291	528.6
265.676	529.2
266.061	538.4
266.446	542
266.831	533.8
267.217	542.2
267.602	532.4
267.987	539.2
268.373	531.4
268.759	545.2
269.144	550.4
269.53	539
269.916	536.8
270.302	534.6
270.688	542.8
271.074	531.6
271.46	557.2
271.846	562.4
272.232	538.2
272.618	534.4
273.004	538.6
273.391	541.2
273.777	543.4
274.164	531.4
274.55	543.8
274.937	536.4
275.324	535.8
275.71	534.4
276.097	541
276.484	533
276.871	538
277.258	534
277.645	528
278.032	539.4
278.419	542.4
278.807	542.2
279.194	532.8
279.581	535.2
279.969	541.2
280.356	545.4
280.744	537
281.131	557.2
281.519	550.2
281.907	535.8
282.295	537.8
282.682	548.6
283.07	541.2
283.458	538.8
283.846	538.8
284.235	549.2
284.623	541
285.011	530.4
285.399	538.2
285.788	538.2
286.176	530
286.565	544.2
286.953	526.2
287.342	536
287.731	530
288.119	524.6
288.508	530
288.897	535
289.286	523.8
289.675	533.6
290.064	544
290.453	530.4
290.821	532.8
291.21	548.4
291.599	523.6
291.989	528.2
292.378	540.6
292.768	552.4
293.157	537.6
293.547	545.6
293.936	532
294.326	539
294.716	539
295.106	533.4
295.496	545.8
295.886	543.2
296.276	533.2
296.666	533.2
297.056	534.6
297.446	525.2
297.836	546.2
298.227	534
298.617	540
299.008	553
299.398	532.4
299.789	524.4
300.179	538.2
300.57	548.2
300.961	530
301.352	527.8
301.742	533.8
302.133	542.8
302.524	540.2
302.915	542.6
303.307	535.4
303.698	539.2
304.089	540.4
304.48	537.2
304.872	536
305.263	538.8
305.655	531
306.046	546.2
306.438	543
306.829	536.4
307.221	546.8
307.613	544.4
308.005	543
308.397	543.8
308.789	547.4
