#lambda/nm	C1
208.295	467.2
208.67	436
209.045	390
209.419	401
209.794	544.8
210.169	518.6
210.544	626
210.919	539.8
211.295	528.2
211.67	539.8
212.045	529.8
212.421	534.4
212.796	565.8
213.172	533.4
213.547	527.2
213.923	535.6
214.299	536.6
214.675	537.6
215.051	535.6
215.427	544
215.803	554.2
216.179	541.4
216.555	527
216.932	545.6
217.308	540
217.684	531.4
218.061	549.4
218.438	547
218.814	534
219.191	550.2
219.568	535.4
219.945	531.2
220.322	539.6
220.699	537.4
221.076	538
221.453	532.8
221.83	530.8
222.208	534.4
222.585	532.6
222.962	532.2
223.34	539.4
223.717	533.4
224.095	535.8
224.473	539.6
224.851	524.6
225.229	526.4
225.607	549.8
225.985	528.4
226.363	540.6
226.741	542.2
227.119	536.6
227.497	547.4
227.876	525.6
228.254	545.2
228.633	538.6
229.011	534.4
229.39	537.6
229.769	536.6
230.148	536.6
230.527	547.4
230.905	532.8
231.284	542.8
231.664	528.4
232.043	540.6
232.422	546.2
232.801	527.2
233.181	542
233.56	536
233.94	540.8
234.319	532
234.699	528.2
235.079	569.2
235.458	566.8
235.838	552.6
236.218	532.8
236.598	529.8
236.978	530.4
237.358	524.8
237.738	532.8
238.119	545.8
238.499	529
238.88	530.6
239.26	550.6
239.641	527.4
240.021	534.6
240.402	528.8
240.783	528
241.163	529.6
241.544	537.4
241.925	534
242.306	549.2
242.687	536.2
243.069	539.4
243.45	547.4
243.831	534.4
244.212	539.6
244.594	564.8
244.975	542.8
245.357	540.4
245.739	528.4
246.12	537.2
246.502	549.8
246.884	535.4
247.266	534.8
247.648	541.6
248.03	562.4
248.412	538.8
248.794	546.8
249.176	529
249.559	546.8
249.941	534
250.323	530.6
250.706	540.2
251.089	539.2
251.471	540.6
251.854	536.2
252.237	544.2
252.62	543.2
253.002	535
253.385	547.8
253.769	542.6
254.152	532
254.535	544
254.918	537.6
255.301	533.4
255.685	541
256.068	533.2
256.452	559.2
256.835	548.8
257.219	552
257.603	543
257.986	521.6
258.37	546.4
258.754	529.4
259.138	541.4
259.522	540.4
259.906	532.4
260.29	541
260.675	529
261.059	525.8
261.443	524.8
261.828	536.2
262.212	538.2
262.597	528
262.981	532.8
263.366	541.4
263.751	535.2
264.136	536.6
264.521	542.2
264.906	527.4
265.291	540
265.676	534.8
266.061	546.4
266.446	544.8
266.831	538.6
267.217	557.4
267.602	532
267.987	537
268.373	535.6
268.759	548
269.144	540.4
269.53	534.8
269.916	534.6
270.302	536.2
270.688	539.4
271.074	541.8
271.46	540.6
271.846	559.8
272.232	537
272.618	533.4
273.004	536.6
273.391	543.6
273.777	543.6
274.164	540
274.55	553.6
274.937	533.6
275.324	535
275.71	544.8
276.097	544.8
276.484	529.4
276.871	545.2
277.258	536.4
277.645	527.6
278.032	532.4
278.419	532.2
278.807	538
279.194	527.6
279.581	522
279.969	540.2
280.356	541.8
280.744	536.4
281.131	559.4
281.519	539
281.907	527.8
282.295	532.4
282.682	539.6
283.07	530.8
283.458	542.2
283.846	558.4
284.235	539.4
284.623	544.2
285.011	534.8
285.399	538
285.788	532
286.176	528
286.565	542.4
286.953	528.8
287.342	532.2
287.731	525.4
288.119	518.2
288.508	534.8
288.897	543.8
289.286	529.2
289.675	530
290.064	544
290.453	533.4
290.821	539
291.21	549.6
291.599	530
291.989	532.2
292.378	536.6
292.768	550
293.157	540.6
293.547	546
293.936	535.8
294.326	534
294.716	532.2
295.106	544.2
295.496	543
295.886	545.8
296.276	531.6
296.666	531.6
297.056	532.6
297.446	530.6
297.836	550.8
298.227	533.8
298.617	538.4
299.008	540.8
299.398	536.4
299.789	531.2
300.179	538
300.57	543.2
300.961	544.6
301.352	532
301.742	547
302.133	538.4
302.524	539.4
302.915	535.4
303.307	531.8
303.698	545.8
304.089	537.4
304.48	535.2
304.872	539.8
305.263	543.8
305.655	534.6
306.046	540.4
306.438	536.6
306.829	528.8
307.221	540.6
307.613	543.2
308.005	544
308.397	545.6
308.789	557
309.181	554.8
309.573	547.2
309.965	549.4
310.357	527
310.749	547.6
311.142	532.6
311.534	534
311.926	548.4
312.319	544.6
312.711	533.4
313.104	550.4
313.497	540.6
313.889	564.8
314.282	548
314.675	561.4
315.068	538.8
315.461	546.6
315.854	565.4
316.247	543.4
316.64	531.2
317.033	538.6
317.405	544.6
317.798	536.4
318.192	531.8
318.585	530.2
318.979	533.8
319.372	538.8
319.766	531
320.16	547.2
320.553	548.4
320.947	548
321.341	537
321.735	538
322.129	523.2
322.523	552.4
322.917	528.2
323.311	543.8
323.705	534.8
324.099	538.8
324.494	555.4
324.888	543.8
325.282	531.6
325.677	548.8
326.071	537.2
326.466	550
326.861	547
327.255	548.2
327.65	549
328.045	556.8
328.44	541.2
328.835	533.6
329.23	526.8
329.625	550.8
330.02	529.6
330.415	551.4
330.81	535.6
331.206	537.4
331.601	530.6
331.996	544.6
332.37	559.4
332.766	532.8
333.161	546.4
333.557	539.6
333.953	540.2
334.348	798.4
334.744	540.4
335.14	528.2
335.536	530.8
335.932	542.4
336.328	532
336.724	540.2
337.12	527.8
337.516	537.6
337.913	537.4
338.309	548
338.705	530
339.102	538.4
339.498	533
339.895	547.2
340.291	528
340.688	544
341.085	534
341.481	535.8
341.878	538.8
342.275	551.8
342.672	528.6
343.069	530
343.466	520.2
343.842	534.8
344.239	531.6
344.636	541.6
345.033	524
345.431	534.6
345.828	537.4
346.225	531
346.623	566
347.02	537.8
347.418	541.4
347.816	548.4
348.213	530.2
348.611	537.6
349.009	529.4
349.407	541.6
349.805	527
350.203	527.2
350.601	548.2
350.999	523
351.397	581.2
351.795	542.4
352.193	536
352.57	542.8
352.969	547.8
353.367	526.8
353.766	522.6
354.164	529
354.563	538.8
354.961	527.2
355.36	533.8
355.759	535.6
356.158	529
356.557	531.8
356.956	525.6
357.355	526
357.754	536.2
358.153	532.2
358.552	552
358.951	529
359.35	544.4
359.75	532.2
360.149	521.6
360.527	515.8
360.926	517.6
361.326	532.2
361.726	531.4
362.125	526.6
362.525	541.4
362.925	529.4
363.325	530.8
363.724	529.8
364.124	532.2
364.524	528
364.924	525.4
365.324	545.4
365.725	515.4
366.125	538
366.525	528.8
366.904	529.6
367.304	516.6
367.705	553
368.105	544
368.506	531.2
368.906	538.2
369.307	533.8
369.708	532.4
370.108	521.2
370.509	539.4
370.91	523.2
371.311	529.4
371.712	534
372.113	525
372.514	518
372.894	524.2
373.295	516.2
373.696	538.8
374.097	536.8
374.499	545.8
374.9	535
375.301	522
375.703	525.6
376.105	517.6
376.506	531
376.908	534.2
377.309	527.6
377.711	524.4
378.113	524.2
378.493	537.2
378.895	530
379.297	535
379.699	514.2
380.102	527.6
380.504	522
380.906	529.8
381.308	550.2
381.71	533.4
382.113	529.8
382.515	521.2
382.918	524.8
383.299	526.8
383.701	526.8
384.104	530.8
384.507	509
384.909	527.6
385.312	524.2
385.715	518.8
386.118	524.4
386.521	519.8
386.924	530.8
387.327	522.4
387.709	522
388.112	512.2
388.515	518.8
388.918	530
389.322	534.2
389.725	522
390.129	546.6
390.532	533.8
390.936	531.2
391.339	520.6
391.743	533.2
392.125	520.4
392.529	529.8
392.933	526.4
393.337	528.6
393.74	526.2
394.144	533.4
394.548	518.2
394.953	526.8
395.357	537.4
395.761	521.6
396.144	529.8
396.548	526
396.952	526
397.357	524.8
397.761	523.2
398.166	524.6
398.57	525.2
398.975	519.4
399.379	535.4
399.763	569
400.168	532.8
400.572	526
400.977	522.4
401.382	543.8
401.787	532
402.192	543
402.597	540
403.002	516.6
403.386	542.8
403.791	539
404.197	526.4
404.602	521.8
405.007	528.6
405.413	526.6
405.818	524.4
406.224	522.6
406.608	522.4
407.014	520.2
407.42	540.8
407.825	523
408.231	533.8
408.637	532.4
409.043	543.8
409.449	532.2
409.834	530.2
410.24	528.4
410.646	534.8
411.052	547.2
411.458	532
411.865	537.8
412.271	534.4
412.677	534.4
413.062	538.4
413.469	523.6
413.875	556.4
414.282	540
414.689	528
415.095	532.4
415.502	523.6
415.888	531.8
416.294	513
416.701	561.4
417.108	523.2
417.515	531.6
417.923	526.8
418.33	530.6
418.715	529.6
419.123	527.2
419.53	520.8
419.937	530.2
420.345	539.4
420.752	520.4
421.16	535
421.546	531.8
421.953	531.4
422.361	525.2
422.769	529.4
423.177	517
423.585	554.2
423.992	541.2
424.379	539.4
424.787	534
425.195	542
425.603	531.8
426.011	529.6
426.419	538.6
426.806	531.6
427.214	525.4
427.623	538
428.031	548.4
428.44	523
428.848	540.2
429.235	544.6
429.644	535.2
430.053	535.6
430.461	546.8
430.87	549.8
431.279	539.4
431.666	525
432.075	525.8
432.484	541.4
432.893	521.6
433.302	539.8
433.711	558.8
434.099	532.8
434.508	525.2
434.918	513.6
435.327	536.8
435.737	533.8
436.125	522.8
436.534	519.6
436.944	533
437.353	531
437.763	534.2
438.173	525.8
438.561	537.4
438.971	509.2
439.381	524.2
439.791	534.4
440.201	508.6
440.589	529.4
440.999	532
441.409	525
441.819	521.2
442.23	534.6
442.619	540.8
443.029	525.2
443.439	538.8
443.85	538.2
444.26	537.4
444.649	532
445.06	529.2
445.471	521.8
445.881	527.2
446.292	542.2
446.682	540.4
447.092	510.6
447.503	572.4
447.914	529.2
448.325	527.4
448.715	527.2
449.126	522
449.537	529.4
449.948	528.6
450.338	521
450.75	536
451.161	526
451.572	534.8
451.984	527.4
452.374	505.2
452.786	529
453.197	524
453.609	533.8
453.999	519.8
454.411	518
454.823	534.6
455.235	528.4
455.647	526.8
456.037	532
456.449	516
456.862	529
457.274	532.2
457.665	525.2
458.077	526.6
458.489	549.4
458.902	514
459.293	527
459.705	528.6
460.118	525
460.53	533.2
460.921	516.8
461.334	520.8
461.747	524
462.16	541.4
462.551	534
462.964	534.6
463.377	519.8
463.79	522
464.182	530.6
464.595	521.4
465.008	527.4
465.421	529.2
465.813	522
466.226	524.8
466.64	522.6
467.053	562.8
467.445	533.6
467.859	538
468.272	519
468.686	530.6
469.078	515.4
469.492	506.8
469.906	525
470.298	527.8
470.712	523
471.126	543.8
471.54	514.6
471.933	516.2
472.347	519.8
472.761	512.8
473.175	511.6
473.568	521.4
473.982	506.8
474.397	522.4
474.79	518
475.204	530.4
475.619	519.2
476.033	524.4
476.426	523.2
476.841	516.4
477.256	534.4
477.649	519.4
478.064	517.4
478.479	516
478.872	514.2
479.287	511
479.702	506.4
480.118	512.2
480.511	515.8
480.927	518.4
481.342	511.6
481.736	520
482.151	516.2
482.566	529
482.96	521.6
483.376	526.8
483.792	516.4
484.186	517.2
484.602	517.8
485.017	514
485.412	522
485.827	527.6
486.243	520
486.638	539.2
487.054	523.6
487.47	529.2
487.865	517
488.281	515.2
488.697	520.2
489.092	511.4
489.508	520.2
489.925	522.6
490.32	509.2
490.736	528.6
491.153	526.8
491.548	520.8
491.964	529.6
492.381	507.8
492.776	528
493.193	521.8
493.61	526.2
494.006	524.4
494.422	529.8
494.84	516.2
495.235	532.4
495.652	527.6
496.069	521.4
496.465	503.6
496.883	516
497.3	536.4
497.696	513
498.113	523
498.509	507
498.927	523.2
499.344	515.2
499.741	514.2
500.158	522.2
500.576	524
500.973	515
501.39	525
501.787	509.2
502.205	520
502.623	515
503.02	505
503.438	514.4
503.856	516.6
504.253	524
504.671	515.8
505.068	519.2
505.486	515
505.905	540.6
506.302	523.6
506.72	531
507.118	515.8
507.536	522.2
507.955	519.8
508.352	521.2
508.771	519
509.169	518.8
509.587	520
510.006	514.2
510.404	512.4
510.823	517
511.221	518.2
511.64	511.4
512.038	522.2
512.457	520
512.877	513.2
513.275	516.2
513.694	516
514.092	515
514.512	519.4
514.91	517.4
515.33	508.2
515.749	512.2
516.148	516.6
516.568	517.4
516.966	517.2
517.386	515
517.785	512.4
518.205	501
518.603	510.2
519.024	504.2
519.444	520.4
519.843	530.6
520.263	519.4
520.662	515.4
521.082	502.8
521.481	518.8
521.902	515.8
522.301	516.2
522.722	516.8
523.121	509.2
523.542	512
523.963	513.2
524.362	522.4
524.783	508.4
525.183	509.8
525.604	515.2
526.003	515.4
526.425	507
526.824	518.8
527.246	520.2
527.646	517.8
528.067	513.6
528.467	520.2
528.888	521.8
529.289	518
529.71	520
530.11	509.4
530.532	509.2
530.932	514.2
531.354	510.4
531.755	539.6
532.176	521.8
532.577	512.6
532.999	517.2
533.4	517.4
533.822	517.4
534.223	519
534.645	518.8
535.046	517
535.468	515
535.869	532.8
536.292	512.2
536.693	544.8
537.115	518.8
537.516	515.2
537.939	513.8
538.34	525.6
538.742	531.4
539.165	520.4
539.566	511
539.989	509.8
540.391	517.4
540.814	517.2
541.216	514.8
541.639	513
542.041	522.8
542.464	518.4
542.866	509.8
543.268	508.8
543.691	512
544.093	518.2
544.517	525.2
544.919	506.8
545.343	538.4
545.745	511
546.147	517.6
546.571	507.6
546.974	511.2
547.398	514.4
547.8	530
548.224	512.2
548.627	514.6
549.03	524.8
549.454	513.4
549.857	500
550.281	505.2
550.684	520
551.087	517.2
551.512	518.6
551.915	521.6
552.34	510.8
552.743	509.4
553.146	507.8
553.571	513.2
553.975	531.8
554.399	509
554.803	558
555.207	511
555.632	509
556.036	515.6
556.461	512.8
556.865	514
557.268	507.8
557.694	510.4
558.098	516.6
558.502	514.8
558.927	511.2
559.332	513.8
559.736	511.2
560.162	515.6
560.566	517.2
560.992	515.4
561.396	523.2
561.801	512.4
562.227	514
562.631	509
563.036	516.6
563.462	515.2
563.867	511.8
564.272	505.8
564.698	520.4
565.103	509.2
565.508	533.2
565.935	511.2
566.34	511.2
566.745	525.8
567.172	513.8
567.577	527.2
567.982	523.8
568.409	512.6
568.815	506
569.22	512.4
569.626	511.6
570.053	497.2
570.459	509.4
570.865	516.4
571.292	513.2
571.698	517.4
572.104	502.6
572.531	514
572.937	521.2
573.343	512.4
573.75	506.6
574.177	512.8
574.583	522
574.99	514.6
575.396	509.6
575.824	510.4
576.231	516.4
576.637	503.6
577.065	529.6
577.472	504.8
577.879	511
578.286	519.8
578.714	504.6
579.121	503
579.528	510
579.935	519
580.364	505.2
580.771	498.8
581.178	501
581.585	518.2
582.014	526.8
582.421	510.2
