#lambda/nm	C1
208.295	471.6
208.67	435.2
209.045	394.6
209.419	406.4
209.794	536.4
210.169	525.2
210.544	629.8
210.919	537.4
211.295	531
211.67	542
212.045	538.2
212.421	535.2
212.796	557.4
213.172	536.6
213.547	531.2
213.923	531.6
214.299	532
214.675	538.2
215.051	544.6
215.427	548.6
215.803	550.4
216.179	540.6
216.555	530.8
216.932	545.8
217.308	538.2
217.684	534.4
218.061	549.4
218.438	537
218.814	529.8
219.191	544.8
219.568	527.2
219.945	529.2
220.322	541.2
220.699	538.8
221.076	545.4
221.453	543.2
221.83	534.8
222.208	537.4
222.585	531.2
222.962	543.8
223.34	538
223.717	537.8
224.095	533.6
224.473	531.4
224.851	523.8
225.229	527.2
225.607	549.4
225.985	539
226.363	536.8
226.741	530
227.119	533.4
227.497	548.8
227.876	535.4
228.254	550.8
228.633	544.4
229.011	537
229.39	549.4
229.769	541.6
230.148	547.2
230.527	551.6
230.905	539.6
231.284	540.2
231.664	525.2
232.043	543.8
232.422	546.6
232.801	525.4
233.181	532.6
233.56	530
233.94	534.4
234.319	522
234.699	532.6
235.079	567
235.458	572.6
235.838	547
236.218	527.2
236.598	519.2
236.978	529.6
237.358	529.6
237.738	533.6
238.119	537.6
238.499	527.4
238.88	536.6
239.26	543.6
239.641	527
240.021	532.2
240.402	536
240.783	530.4
241.163	534.2
241.544	530.8
241.925	532
242.306	550.4
242.687	536.2
243.069	537
243.45	540.8
243.831	533.8
244.212	533
244.594	564.2
244.975	545.6
245.357	540.8
245.739	530.8
246.12	547.6
246.502	547
246.884	539.4
247.266	532.2
247.648	544.8
248.03	555.4
248.412	536.2
248.794	547
249.176	527.8
249.559	546.6
249.941	529.2
250.323	527.4
250.706	534
251.089	537.8
251.471	544.4
251.854	533.2
252.237	541.2
252.62	540.8
253.002	539.8
253.385	532.2
253.769	544.6
254.152	537.2
254.535	543.6
254.918	529.6
255.301	539
255.685	540
256.068	534.6
256.452	558
256.835	546
257.219	541.4
257.603	549.8
257.986	526.2
258.37	543.6
258.754	527.8
259.138	541.6
259.522	542
259.906	532.4
260.29	541
260.675	531
261.059	533
261.443	523
261.828	528.2
262.212	542.4
262.597	525.8
262.981	528.6
263.366	539.4
263.751	537.6
264.136	526
264.521	538.6
264.906	529.6
265.291	539.2
265.676	536
266.061	545.2
266.446	552.2
266.831	538
267.217	556.2
267.602	532.8
267.987	535.8
268.373	532
268.759	538.8
269.144	542.4
269.53	531
269.916	529.2
270.302	539.4
270.688	549
271.074	534.8
271.46	537.2
271.846	557.2
272.232	532
272.618	535.4
273.004	534.2
273.391	545.2
273.777	545.8
274.164	536.2
274.55	547.4
274.937	544.8
275.324	534.4
275.71	539.2
276.097	545
276.484	536.2
276.871	541.2
277.258	537.4
277.645	526.4
278.032	540
278.419	531.6
278.807	545.2
279.194	530.8
279.581	526
279.969	541
280.356	544
280.744	546.6
281.131	558.8
281.519	544.6
281.907	533.4
282.295	537.8
282.682	544.2
283.07	540.8
283.458	550.4
283.846	549.2
284.235	554
284.623	548.2
285.011	525.4
285.399	540.8
285.788	543.2
286.176	528.6
286.565	544.4
286.953	531.6
287.342	540.4
287.731	529.2
288.119	527.6
288.508	534.2
288.897	545.2
289.286	525.2
289.675	539.6
290.064	546
290.453	531
290.821	536.4
291.21	547.6
291.599	536.6
291.989	540.4
292.378	548.8
292.768	551.6
293.157	546.6
293.547	539.8
293.936	536.6
294.326	537.8
294.716	538.2
295.106	535
295.496	542.8
295.886	542.4
296.276	540
296.666	531.8
297.056	531.2
297.446	525.4
297.836	549.4
298.227	529.4
298.617	541.2
299.008	546.4
299.398	535.4
299.789	528.6
300.179	543.6
300.57	549
300.961	535.4
301.352	534
301.742	537.8
302.133	540
302.524	533.2
302.915	540.8
303.307	535
303.698	548.4
304.089	535.8
304.48	533.6
304.872	541.6
305.263	538.8
305.655	531.2
306.046	535.2
306.438	542.2
306.829	531.6
307.221	549.6
307.613	538.4
308.005	541
308.397	552
308.789	551
309.181	555.4
309.573	553.4
309.965	555.6
310.357	531
310.749	546
311.142	533
311.534	530.6
311.926	543.6
312.319	534.4
312.711	528.2
313.104	545.2
313.497	540.2
313.889	567.6
314.282	554.2
314.675	560.2
315.068	539.2
315.461	547.2
315.854	558.6
316.247	543
316.64	542.6
317.033	534.6
317.405	537.6
317.798	538.8
318.192	545.4
318.585	527.6
318.979	542.8
319.372	542.2
319.766	535.2
320.16	540.6
320.553	552.4
320.947	559.4
321.341	539.6
321.735	537.8
322.129	531.2
322.523	555.6
322.917	536.2
323.311	548.4
323.705	537.4
324.099	542.8
324.494	542.4
324.888	550
325.282	536.2
325.677	548
326.071	549.6
326.466	549.6
326.861	549
327.255	551.4
327.65	537.6
328.045	545.6
328.44	538
328.835	536.8
329.23	529.4
329.625	551.2
330.02	529.2
330.415	545.8
330.81	537.2
331.206	529
331.601	524.8
331.996	547.4
332.37	547.4
332.766	525.6
333.161	550.4
333.557	533
333.953	534.8
334.348	704.8
334.744	530.8
335.14	524
335.536	534.6
335.932	549.8
336.328	531
336.724	547.6
337.12	538.8
337.516	539.2
337.913	536.4
338.309	534.8
338.705	536.8
339.102	542.2
339.498	532.4
339.895	544.6
340.291	533.6
340.688	535.6
341.085	525.8
341.481	535.4
341.878	532.8
342.275	550.2
342.672	523.6
343.069	531.4
343.466	527.6
343.842	543.2
344.239	529.2
344.636	534.6
345.033	532.2
345.431	528.8
345.828	539
346.225	537
346.623	564.8
347.02	531.4
347.418	538.8
347.816	544.8
348.213	530
348.611	536.8
349.009	534.2
349.407	542.4
349.805	524.4
350.203	518.4
350.601	543.2
350.999	537.4
351.397	567.4
351.795	537.6
352.193	540.2
352.57	548.8
352.969	543.2
353.367	520.4
353.766	527.8
354.164	530.4
354.563	539.4
354.961	526.6
355.36	528.4
355.759	529.4
356.158	519.2
356.557	529.8
356.956	523.2
357.355	515.4
357.754	535.8
358.153	536
358.552	546.2
358.951	527
359.35	538.2
359.75	528.4
360.149	520
360.527	521
360.926	526.4
361.326	523.2
361.726	529.2
362.125	527.8
362.525	540.4
362.925	530.6
363.325	532.8
363.724	529
364.124	523.4
364.524	520.8
364.924	526.4
365.324	542.6
365.725	518.4
366.125	531.4
366.525	533.2
366.904	525
367.304	519.4
367.705	538.2
368.105	543.2
368.506	526.2
368.906	540.2
369.307	532
369.708	535.8
370.108	522.2
370.509	538.2
370.91	529.2
371.311	528.4
371.712	533.2
372.113	524.2
372.514	518.8
372.894	520
373.295	528
373.696	540.6
374.097	541.6
374.499	560.2
374.9	539.4
375.301	530
375.703	532.8
376.105	519.8
376.506	536.4
376.908	537.4
377.309	538.4
377.711	531.8
378.113	526.2
378.493	534
378.895	534.2
379.297	538.4
379.699	519.6
380.102	532.6
380.504	527
380.906	521.2
381.308	548
381.71	532.6
382.113	543
382.515	523.2
382.918	533.8
383.299	533.6
383.701	535
384.104	525.6
384.507	512
384.909	532.6
385.312	521.4
385.715	525.2
386.118	526
386.521	526
386.924	532
387.327	519.2
387.709	522.6
388.112	510.2
388.515	526
388.918	531
389.322	536.4
389.725	531.4
390.129	551
390.532	537.8
390.936	529.4
391.339	525.4
391.743	536
392.125	529.4
392.529	535
392.933	539
393.337	525
393.74	523.6
394.144	527
394.548	522.2
394.953	527.4
395.357	536
395.761	532.6
396.144	526.4
396.548	528
396.952	530.8
397.357	531.4
397.761	528
398.166	532.4
398.57	528.2
398.975	518
399.379	524.6
399.763	564.6
400.168	525.6
400.572	523.2
400.977	530.4
401.382	535.8
401.787	533.4
402.192	531.8
402.597	532
403.002	517.6
403.386	543
403.791	543.4
404.197	524
404.602	524.8
405.007	532.4
405.413	520.4
405.818	529.4
406.224	521.4
406.608	528.8
407.014	521.2
407.42	542.6
407.825	523.6
408.231	529
408.637	524.6
409.043	543.8
409.449	523.2
409.834	519.8
410.24	531
410.646	533.2
411.052	532.2
411.458	540.8
411.865	543
412.271	537
412.677	529.6
413.062	534.6
413.469	519.6
413.875	554.2
414.282	537
414.689	535.8
415.095	534
415.502	529.6
415.888	529.6
416.294	512.8
416.701	558.4
417.108	528.6
417.515	531.4
417.923	528
418.33	545.6
418.715	531.2
419.123	527.4
419.53	530.2
419.937	537.2
420.345	545.2
420.752	527.4
421.16	537.6
421.546	533.4
421.953	534.4
422.361	524.8
422.769	532.2
423.177	525.6
423.585	551.4
423.992	550.8
424.379	545.2
424.787	535.8
425.195	543.6
425.603	527.2
426.011	540.8
426.419	534.2
426.806	527.2
427.214	527.2
427.623	529.4
428.031	539.2
428.44	535.2
428.848	539.4
429.235	538.8
429.644	531.8
430.053	526.2
430.461	538.2
430.87	552.4
431.279	531.4
431.666	526.4
432.075	520.4
432.484	534.8
432.893	526
433.302	534.4
433.711	560
434.099	534.8
434.508	522.4
434.918	520
435.327	532.8
435.737	524
436.125	529.8
436.534	527.8
436.944	529
437.353	533.2
437.763	549.2
438.173	524.6
438.561	536
438.971	517.8
439.381	519.6
439.791	533.6
440.201	507.6
440.589	532
440.999	530.8
441.409	526.8
441.819	523.4
442.23	534.2
442.619	530.6
443.029	522.4
443.439	530.8
443.85	540.2
444.26	549.2
444.649	536
445.06	530
445.471	529.4
445.881	532
446.292	536.4
446.682	539.8
447.092	510.2
447.503	574.8
447.914	529.4
448.325	530.4
448.715	531
449.126	523.8
449.537	526.6
449.948	528.8
450.338	531.8
450.75	530.6
451.161	527.6
451.572	530.6
451.984	523.2
452.374	511.6
452.786	523.4
453.197	524.4
453.609	529.6
453.999	516.8
454.411	513.8
454.823	527
455.235	521.6
455.647	518.2
456.037	524.8
456.449	509.6
456.862	519.8
457.274	525
457.665	517
458.077	526.6
458.489	545
458.902	528.2
459.293	521
459.705	528.4
460.118	525.8
460.53	525
460.921	526.2
461.334	523.6
461.747	527.4
462.16	532.2
462.551	529
462.964	531.2
463.377	514.6
463.79	527.8
464.182	539.6
464.595	521.4
465.008	530.4
465.421	538
465.813	523.2
466.226	522.8
466.64	526.8
467.053	561.2
467.445	536
467.859	535
468.272	529
468.686	537
469.078	528.4
469.492	510
469.906	524.2
470.298	531.6
470.712	528
471.126	546
471.54	513.8
471.933	516.4
472.347	517.6
472.761	517.6
473.175	526
473.568	523
473.982	514
474.397	522
474.79	523.6
475.204	528
475.619	524.4
476.033	523.2
476.426	514.4
476.841	516.2
477.256	541.6
477.649	515.6
478.064	514
478.479	518.8
478.872	513.2
479.287	511.4
479.702	520.4
480.118	524.8
480.511	518.8
480.927	531.8
481.342	514.2
481.736	529.2
482.151	523.8
482.566	525.8
482.96	521.4
483.376	524
483.792	516
484.186	521.4
484.602	518.2
485.017	510.4
485.412	517
485.827	523.8
486.243	513.6
486.638	540.4
487.054	528
487.47	532.2
487.865	518.6
488.281	516.2
488.697	513.8
489.092	522.4
489.508	513.4
489.925	531.4
490.32	515.4
490.736	524.2
491.153	528.4
491.548	529.6
491.964	526.8
492.381	507.8
492.776	522.4
493.193	524.8
493.61	531.6
494.006	523.6
494.422	528.4
494.84	518.4
495.235	530
495.652	518.8
496.069	518.4
496.465	510.6
496.883	514
497.3	540
497.696	515.8
498.113	528
498.509	508.8
498.927	509.4
499.344	515.6
499.741	505
500.158	523.8
500.576	521.8
500.973	525.4
501.39	506
501.787	512.4
502.205	513
502.623	506.8
503.02	505.8
503.438	520.8
503.856	518.4
504.253	525
504.671	522.6
505.068	510.8
505.486	524.6
505.905	526.8
506.302	517.6
506.72	528.2
507.118	520.6
507.536	514
507.955	517.4
508.352	519
508.771	529.2
509.169	525.6
509.587	519.6
510.006	512.4
510.404	502.8
510.823	514
511.221	515
511.64	515.6
512.038	527.6
512.457	519.2
512.877	520.4
513.275	516.2
513.694	515.8
514.092	515.8
514.512	527
514.91	523.4
515.33	514.6
515.749	517.4
516.148	520.8
516.568	517.6
516.966	521.4
517.386	512.6
517.785	518.6
518.205	513.4
518.603	514.8
519.024	511.6
519.444	517.6
519.843	525.2
520.263	529
520.662	525.6
521.082	511
521.481	517.6
521.902	515.6
522.301	519.6
522.722	522
523.121	515
523.542	508
523.963	519.4
524.362	504.2
524.783	506.8
525.183	521.6
525.604	515.8
526.003	512.8
526.425	501.8
526.824	520.2
527.246	514.6
527.646	521
528.067	512
528.467	516.6
528.888	520.4
529.289	512.6
529.71	521.4
530.11	514.6
530.532	516
530.932	509.8
531.354	505.2
531.755	539.8
532.176	525.8
532.577	511.6
532.999	517
533.4	514
533.822	515.4
534.223	519.4
534.645	515.2
535.046	512
535.468	519.2
535.869	529.2
536.292	513
536.693	542
537.115	510.2
537.516	517.8
537.939	516.2
538.34	528.2
538.742	524.8
539.165	512.2
539.566	513.8
539.989	510.2
540.391	509
540.814	523
541.216	518.2
541.639	520.4
542.041	524.4
542.464	512.2
542.866	514.2
543.268	509.8
543.691	518.8
544.093	517.6
544.517	528.4
544.919	511.6
545.343	531.8
545.745	513.2
546.147	517.8
546.571	517
546.974	515.6
547.398	516.2
547.8	529.2
548.224	510.2
548.627	502.6
549.03	517
549.454	506.4
549.857	511.2
550.281	509.2
550.684	507.4
551.087	517.4
551.512	515
551.915	515.4
552.34	512.6
552.743	509.8
553.146	512
553.571	511
553.975	534
554.399	511.6
554.803	554.2
555.207	516
555.632	507.6
556.036	522
556.461	502.8
556.865	517.8
557.268	506.4
557.694	518.4
558.098	523.8
558.502	518.4
558.927	509.8
559.332	520.8
559.736	514.6
560.162	522.4
560.566	509.8
560.992	516.4
561.396	510
561.801	508.2
562.227	518.2
562.631	514.4
563.036	516.4
563.462	515.6
563.867	516.8
564.272	502.8
564.698	513.2
565.103	507.6
565.508	526.8
565.935	521.4
566.34	518
566.745	527.2
567.172	505.6
567.577	536.8
567.982	519.8
568.409	513.2
568.815	509.4
569.22	510.6
569.626	522.2
570.053	506.4
570.459	526.4
570.865	519.2
571.292	520.4
571.698	513.4
572.104	503.8
572.531	513.2
572.937	520.2
573.343	517.2
573.75	519
574.177	510
574.583	526.4
574.99	512.6
575.396	518.4
575.824	514.4
576.231	519.4
576.637	505.8
577.065	535.8
577.472	512.4
577.879	524.4
578.286	525.6
578.714	505.8
579.121	508.2
579.528	510.8
