#lambda/nm	C1
208.295	462.6
208.67	432.8
209.045	398
209.419	399.6
209.794	534
210.169	524.6
210.544	623
210.919	538.4
211.295	532.8
211.67	535.6
212.045	533.4
212.421	531.4
212.796	562.4
213.172	525
213.547	532
213.923	530.6
214.299	534.4
214.675	543.8
215.051	539.8
215.427	542.2
215.803	557.8
216.179	539.4
216.555	531.8
216.932	542.4
217.308	535.8
217.684	531.4
218.061	542.8
218.438	544.8
218.814	525
219.191	542.6
219.568	527.8
219.945	533.4
220.322	538.8
220.699	541.2
221.076	545.8
221.453	535.2
221.83	529.6
222.208	535.4
222.585	530.4
222.962	540
223.34	537
223.717	542.2
224.095	531.6
224.473	534.2
224.851	535.8
225.229	529.4
225.607	550.4
225.985	523.4
226.363	538.2
226.741	534.6
227.119	532.6
227.497	547.4
227.876	527.6
228.254	540.4
228.633	554
229.011	534.4
229.39	543
229.769	531.8
230.148	547.4
230.527	551.2
230.905	536.4
231.284	539.4
231.664	531.4
232.043	547.2
232.422	531.8
232.801	529.2
233.181	532.8
233.56	534
233.94	531.6
234.319	526.8
234.699	522.8
235.079	566.6
235.458	562
235.838	547.6
236.218	528.8
236.598	521.4
236.978	526.6
237.358	524
237.738	542
238.119	540.2
238.499	530.8
238.88	535.2
239.26	541.6
239.641	527.2
240.021	530.2
240.402	537.6
240.783	535.8
241.163	538.6
241.544	538.2
241.925	538.6
242.306	550.2
242.687	530.8
243.069	538.4
243.45	539.8
243.831	532.4
244.212	533
244.594	570.6
244.975	537.6
245.357	546.4
245.739	531.6
246.12	535.8
246.502	550.8
246.884	525.8
247.266	532.2
247.648	531.6
248.03	555.6
248.412	546.8
248.794	537
249.176	532.8
249.559	549
249.941	531.4
250.323	531.4
250.706	527.2
251.089	537
251.471	531
251.854	539.4
252.237	534
252.62	548
253.002	539.2
253.385	545.6
253.769	549.6
254.152	532.4
254.535	545
254.918	528.4
255.301	530.2
255.685	537.6
256.068	529.4
256.452	555
256.835	541.6
257.219	551.4
257.603	538.2
257.986	526.2
258.37	540.8
258.754	529.4
259.138	547.4
259.522	543
259.906	539
260.29	547
260.675	528.4
261.059	544.4
261.443	523.2
261.828	547.2
262.212	546.2
262.597	532.6
262.981	528
263.366	542.8
263.751	543.2
264.136	541
264.521	538.8
264.906	530.2
265.291	547
265.676	542.8
266.061	538.8
266.446	553.6
266.831	539.8
267.217	554.6
267.602	545.8
267.987	543.6
268.373	535.8
268.759	548.8
269.144	544
269.53	539.8
269.916	535.8
270.302	533
270.688	544.8
271.074	543.4
271.46	549
271.846	565.6
272.232	537.4
272.618	532.8
273.004	530
273.391	544.2
273.777	550.2
274.164	532
274.55	554.8
274.937	540.4
275.324	537
275.71	543.6
276.097	540.6
276.484	530.8
276.871	538
277.258	552.4
277.645	519.4
278.032	537.8
278.419	534.2
278.807	536
279.194	529.6
279.581	537.2
279.969	536.2
280.356	544.2
280.744	534.2
281.131	555
281.519	547.4
281.907	536.4
282.295	529.2
282.682	545.6
283.07	538
283.458	545
283.846	545.2
284.235	546.8
284.623	546.2
285.011	537.6
285.399	539.8
285.788	536.6
286.176	525.8
286.565	552
286.953	533.8
287.342	536.6
287.731	529.4
288.119	533.4
288.508	533.4
288.897	535.6
289.286	531
289.675	530.6
290.064	550.8
290.453	527.2
290.821	541
291.21	548
291.599	538
291.989	534
292.378	540.8
292.768	552.4
293.157	539.2
293.547	548.8
293.936	532.2
294.326	532.2
294.716	538.6
295.106	535.8
295.496	543.4
295.886	541.8
296.276	532.8
296.666	527.2
297.056	536.2
297.446	528.6
297.836	549.4
298.227	537.6
298.617	542.8
299.008	547.6
299.398	534
299.789	531.2
300.179	534.8
300.57	547.4
300.961	543.8
301.352	528.2
301.742	535.6
302.133	538.6
302.524	531.6
302.915	531.8
303.307	529.4
303.698	551.2
304.089	541.6
304.48	535
304.872	538
305.263	536
305.655	531.4
306.046	539.8
306.438	540
306.829	533
307.221	537
