#lambda/nm	C1
208.295	470.8
208.67	434.2
209.045	396.4
209.419	403
209.794	542.6
210.169	527
210.544	630.2
210.919	536.6
211.295	524.2
211.67	535
212.045	533.4
212.421	535.6
212.796	563.6
213.172	530
213.547	525
213.923	529.2
214.299	536
214.675	538
215.051	547.6
215.427	547.6
215.803	552
216.179	543.2
216.555	530.2
216.932	547.2
217.308	536.8
217.684	537.8
218.061	534.6
218.438	543.4
218.814	530
219.191	548.6
219.568	527.6
219.945	528.8
220.322	542.8
220.699	543.4
221.076	541.8
221.453	539.2
221.83	531.6
222.208	536.2
222.585	527
222.962	533.4
223.34	537.6
223.717	528.6
224.095	532.2
224.473	530.8
224.851	534.6
225.229	529.8
225.607	543.6
225.985	527.2
226.363	536
226.741	531
227.119	535.8
227.497	540.8
227.876	520.4
228.254	541.2
228.633	544.2
229.011	535.4
229.39	542.2
229.769	538
230.148	536.6
230.527	549.2
230.905	537.4
231.284	540
231.664	532.2
232.043	551.6
232.422	543.6
232.801	530
233.181	538.4
233.56	536.4
233.94	532
234.319	526.4
234.699	531
235.079	564.4
235.458	558.4
235.838	548.6
236.218	526.6
236.598	529.2
236.978	529.8
237.358	527.6
237.738	534
238.119	538.4
238.499	527
238.88	533.4
239.26	551.8
239.641	521.6
240.021	533
240.402	537.4
240.783	537.2
241.163	535
241.544	532.2
241.925	535.8
242.306	553.6
242.687	532
243.069	539
243.45	541.6
243.831	528.6
244.212	542.2
244.594	568.6
244.975	543.2
245.357	541
245.739	533.4
246.12	534
246.502	543.4
246.884	531.4
247.266	531.8
247.648	536
248.03	557.6
248.412	537.6
248.794	541.8
249.176	533.6
249.559	542.2
249.941	533
250.323	535
250.706	533.8
251.089	544.6
251.471	540
251.854	539.8
252.237	531.6
252.62	544.4
253.002	538.8
253.385	531.4
253.769	550
254.152	534.4
254.535	548
254.918	532.6
255.301	533
255.685	533.6
256.068	532.2
256.452	559.8
256.835	545
257.219	542
257.603	544.6
257.986	532.2
258.37	541.2
258.754	527.6
259.138	541
259.522	546.2
259.906	537.2
260.29	536.4
260.675	539
261.059	543.6
261.443	523.8
261.828	545.8
262.212	536
262.597	528
262.981	528.6
263.366	542.2
263.751	537.6
264.136	527.2
264.521	538.6
264.906	536.6
265.291	547.8
265.676	539
266.061	545.8
266.446	557.8
266.831	527.2
267.217	559.4
267.602	541.2
267.987	540.6
268.373	532.4
268.759	548.8
269.144	544
269.53	535
269.916	537
270.302	538.6
270.688	540.2
271.074	537.6
271.46	541
271.846	557
272.232	539.4
272.618	526.2
273.004	535.6
273.391	549
273.777	536.8
274.164	540
274.55	533.6
274.937	537.8
275.324	529.6
275.71	539.6
276.097	538
276.484	537.2
276.871	540.4
277.258	539
277.645	522.8
278.032	535.8
278.419	536
278.807	532.4
279.194	527.6
279.581	535
279.969	540.6
280.356	534.8
280.744	539.8
281.131	561.6
281.519	537.6
