#lambda/nm	C1
208.295	471.8
208.67	433.2
209.045	393.8
209.419	404
209.794	545.4
210.169	526.8
210.544	633.6
210.919	536
211.295	532.4
211.67	538.8
212.045	535.6
212.421	533.4
212.796	562.6
213.172	526
213.547	535.4
213.923	532.8
214.299	534.6
214.675	535.2
215.051	539.4
215.427	542.6
215.803	556.6
216.179	549.6
216.555	530.2
216.932	542
217.308	541.4
217.684	541
218.061	544.6
218.438	538.6
218.814	527.8
219.191	543.4
219.568	529.2
219.945	529
220.322	551.6
220.699	542.8
221.076	544.8
221.453	541.8
221.83	523.8
222.208	530.6
222.585	534.6
222.962	538.2
223.34	542.8
223.717	535.4
224.095	535.4
224.473	537.8
224.851	534.8
225.229	526.8
225.607	550.6
225.985	530.6
226.363	538
226.741	537.4
227.119	540.2
227.497	552.8
227.876	530.8
228.254	548
228.633	540.8
229.011	540.8
229.39	539
229.769	541
230.148	550.8
230.527	558.6
230.905	542
231.284	547.8
231.664	533
232.043	546.8
232.422	544.4
232.801	541
233.181	545.2
233.56	539.4
233.94	536.2
234.319	522
234.699	543.4
235.079	570.2
235.458	581.8
235.838	545.8
236.218	529.4
236.598	523.8
236.978	536.4
237.358	531
237.738	535
238.119	534.8
238.499	528.6
238.88	531.6
239.26	547.4
239.641	525
240.021	531.2
240.402	533.8
240.783	530.2
241.163	537.8
241.544	537
241.925	534.8
242.306	539
242.687	527.8
243.069	545.2
243.45	539.4
243.831	537.4
244.212	537
244.594	563.2
244.975	541.4
245.357	542.4
245.739	528.8
246.12	529.6
246.502	549.8
246.884	527.6
247.266	534.4
247.648	541.2
248.03	549.2
248.412	536.6
248.794	546
249.176	533.6
249.559	546.4
249.941	535.4
250.323	528.2
250.706	537.4
251.089	535.4
251.471	547
251.854	545.2
252.237	545.2
252.62	549.6
253.002	541.2
253.385	540.6
253.769	554
254.152	539
254.535	546.2
254.918	528.2
255.301	536
255.685	538.6
256.068	526
256.452	558
256.835	547.8
257.219	539.6
257.603	545
257.986	530.2
258.37	540
258.754	529.8
259.138	541.8
259.522	545.4
259.906	534.4
260.29	538.6
260.675	536.2
261.059	545.8
261.443	522.4
261.828	541.8
262.212	537.2
262.597	529
262.981	534.8
263.366	536.2
263.751	529.8
264.136	531.2
264.521	538
264.906	526.6
265.291	542.2
265.676	532.6
266.061	543.8
266.446	550.6
266.831	531
267.217	552.4
267.602	538.6
267.987	543.6
268.373	536.8
268.759	541.2
269.144	543.6
269.53	529.8
269.916	539.2
270.302	529.4
270.688	547.4
271.074	537.8
271.46	549.4
271.846	562.6
272.232	534.2
272.618	536
273.004	538.4
273.391	550
273.777	550
274.164	538
274.55	552.6
274.937	538.6
275.324	536.6
275.71	545
276.097	540.6
276.484	534.2
276.871	537
277.258	541.2
277.645	527.8
278.032	539.8
278.419	541.4
278.807	541
279.194	525.8
279.581	529.8
279.969	540.4
280.356	533.6
280.744	540.2
281.131	554.8
281.519	546.4
281.907	523.2
282.295	526.2
282.682	546.8
283.07	540.4
283.458	539.2
283.846	547
284.235	549.8
284.623	542.2
285.011	531.2
285.399	542
285.788	544.6
286.176	532.2
286.565	549.4
286.953	542.8
287.342	534.2
287.731	532.4
288.119	532.4
288.508	535.2
288.897	532
289.286	527.8
289.675	540.8
290.064	543.8
290.453	532
290.821	532
291.21	547.6
291.599	536
291.989	543.2
292.378	545.2
292.768	557.8
293.157	546.6
293.547	544.2
293.936	537.4
294.326	534.8
294.716	542
295.106	537.2
295.496	541.8
295.886	551.2
296.276	539.2
296.666	529.8
297.056	537.2
297.446	534.4
297.836	555.8
298.227	537
298.617	540
299.008	548.2
299.398	533.2
299.789	529.6
300.179	537.4
300.57	549.8
300.961	531.6
301.352	536.6
301.742	541.6
302.133	542
302.524	536.4
302.915	548.4
303.307	538.4
303.698	543.4
304.089	544.6
304.48	542.4
304.872	546
305.263	538.2
305.655	542.8
306.046	547.2
306.438	542.8
306.829	533
307.221	551.8
307.613	540.4
308.005	550.2
308.397	554
308.789	556.2
309.181	552.4
309.573	556.6
309.965	553
310.357	533.2
310.749	542.6
311.142	530
311.534	526
311.926	540
312.319	531.4
312.711	529
313.104	547
313.497	534
313.889	564
314.282	548.4
314.675	558.4
315.068	539.6
315.461	548.6
315.854	565.4
316.247	545
316.64	527.6
317.033	548.6
317.405	544.4
317.798	540
318.192	540.6
318.585	525.4
318.979	544.6
319.372	526.6
319.766	537.8
320.16	550.4
320.553	549
320.947	554.6
321.341	537
321.735	535.2
322.129	527
322.523	555.6
322.917	529
323.311	550.8
323.705	544
324.099	545
324.494	550.4
324.888	545
325.282	540.2
325.677	540.6
326.071	548
326.466	547.8
326.861	541.6
327.255	547
327.65	554.8
328.045	550.6
328.44	538.4
328.835	536.2
329.23	531
329.625	556.4
330.02	536.8
330.415	547.8
330.81	537.2
331.206	540.2
331.601	535.4
331.996	548.6
332.37	559.2
332.766	529
333.161	559.4
333.557	536.6
333.953	534.8
334.348	805.8
334.744	540.6
335.14	535.8
335.536	533.4
335.932	535.8
336.328	533
336.724	542.2
337.12	531.6
337.516	536
337.913	538.6
338.309	548.6
338.705	533.4
339.102	546.2
339.498	535.4
339.895	548.4
340.291	528.8
340.688	539.8
341.085	530.8
341.481	530.2
341.878	535
342.275	549.2
342.672	528.2
343.069	524.6
343.466	527.4
343.842	541.4
344.239	534.6
344.636	535.8
345.033	526
345.431	528.6
345.828	531.8
346.225	528.6
346.623	560.2
347.02	531
347.418	546.4
347.816	545
348.213	530.2
348.611	537.4
349.009	531.8
349.407	542
349.805	525.2
350.203	526.8
350.601	546.4
350.999	539.8
351.397	578.8
351.795	535
352.193	535.2
352.57	544.2
352.969	543.4
353.367	531.2
353.766	531.8
354.164	541.8
354.563	538.6
354.961	535.2
355.36	524.2
355.759	536.8
356.158	527.8
356.557	534
356.956	532.2
357.355	524.4
357.754	536.6
358.153	541
358.552	551.8
358.951	530.4
359.35	541.4
359.75	538.4
360.149	526.8
360.527	525.6
360.926	523.8
361.326	541
361.726	528.8
362.125	526.8
362.525	541.4
362.925	530
363.325	531.4
363.724	528.6
364.124	527.6
364.524	524.2
364.924	527.2
365.324	537.6
365.725	519
366.125	539.8
366.525	535.8
366.904	526.4
367.304	518.6
367.705	548.2
368.105	539.8
368.506	531.8
368.906	532.6
369.307	534
369.708	530.8
370.108	527
370.509	541
370.91	521
371.311	530.4
371.712	540.4
372.113	531.2
372.514	526.4
372.894	529.8
373.295	526.2
373.696	537
374.097	541
374.499	549.2
374.9	536.6
375.301	530.2
375.703	537.6
376.105	523.6
376.506	541.4
376.908	529.4
377.309	525.8
377.711	526.8
378.113	527.8
378.493	530.2
378.895	526.6
379.297	539.6
379.699	518
380.102	533.6
380.504	527.8
380.906	526.8
381.308	548.4
381.71	525.8
382.113	532.6
382.515	526.2
382.918	527.4
383.299	530.6
383.701	538.4
384.104	534.2
384.507	515.4
384.909	528
385.312	518
385.715	528.2
386.118	527.2
386.521	513.4
386.924	546.2
387.327	519.2
387.709	514
388.112	522
388.515	525.2
388.918	533.8
389.322	541.2
389.725	528.8
390.129	546.4
390.532	537
390.936	533.4
391.339	524.8
391.743	537.6
392.125	533.4
392.529	534.2
392.933	544.2
393.337	527.8
393.74	525.2
394.144	526.2
394.548	523.4
394.953	529.4
395.357	534.2
395.761	528.2
396.144	525.2
396.548	532
396.952	528.4
397.357	529.4
397.761	521.2
398.166	523.6
398.57	532.8
398.975	524
399.379	526.8
399.763	563.6
400.168	533
400.572	533.2
400.977	529.8
401.382	552.8
401.787	536.6
402.192	536.4
402.597	541.6
403.002	523
403.386	544
403.791	543
404.197	524.4
404.602	538.8
405.007	539.6
405.413	528.8
405.818	535.4
406.224	536.6
406.608	529.4
407.014	526.2
407.42	541.6
407.825	519.8
408.231	547.2
408.637	531.8
409.043	543.6
409.449	527.2
409.834	517.8
410.24	531.6
410.646	539
411.052	542.2
411.458	540.4
411.865	537.8
412.271	537.8
412.677	530
413.062	535.2
413.469	531.4
413.875	553.6
414.282	539.2
414.689	533.4
415.095	540.6
415.502	517.2
415.888	525.2
416.294	517.6
416.701	561
417.108	527.8
417.515	530.6
417.923	529
418.33	546.4
418.715	536.4
419.123	527.6
419.53	529.2
419.937	534.6
420.345	540
420.752	524.8
421.16	541.6
421.546	533.8
421.953	533.6
422.361	527.6
422.769	525.2
423.177	526.8
423.585	554.4
423.992	539.8
424.379	541.4
424.787	544.2
425.195	546
425.603	529.4
426.011	544.6
426.419	544.8
426.806	536.4
427.214	547
427.623	542.6
428.031	543.4
428.44	526.6
428.848	542.8
429.235	546
429.644	535.8
430.053	528
430.461	546.2
430.87	556.2
431.279	535.8
431.666	524.4
432.075	536
432.484	535.4
432.893	535.6
433.302	535.2
433.711	560.4
434.099	527
434.508	529.2
434.918	514.4
435.327	537.2
435.737	534
436.125	527.6
436.534	533.8
436.944	525.4
437.353	520.6
437.763	547
438.173	518
438.561	527.2
438.971	518.2
439.381	524.6
439.791	528.8
440.201	511
440.589	521.2
440.999	529.4
441.409	528.4
441.819	520
442.23	529.8
442.619	528.8
443.029	532.2
443.439	526.2
443.85	531
444.26	539
444.649	541.2
445.06	532.6
445.471	521
445.881	536.4
446.292	539
446.682	551.2
447.092	523.8
447.503	576
447.914	529.2
448.325	534
448.715	528.8
449.126	531.6
449.537	526.4
449.948	525.4
450.338	527.6
450.75	541.6
451.161	535
451.572	546.2
451.984	522.2
452.374	522.4
452.786	533.2
453.197	526.2
453.609	534.2
453.999	521
454.411	527.8
454.823	546
455.235	537
455.647	523.8
456.037	530.2
456.449	515.8
456.862	528.4
457.274	525.8
457.665	526.8
458.077	531.4
458.489	553
458.902	531.2
459.293	536.4
459.705	525
460.118	530.2
460.53	527.8
460.921	524.6
461.334	528.6
461.747	533.8
462.16	533.6
462.551	541.6
462.964	537.6
463.377	514.4
463.79	522.4
464.182	542.2
464.595	521.8
465.008	529.2
465.421	528.8
465.813	524.8
466.226	532
466.64	518.8
467.053	556.6
467.445	539.2
467.859	537.8
468.272	529
468.686	534.4
469.078	521.4
469.492	524.2
469.906	527.8
470.298	529
470.712	525.8
471.126	542
471.54	514.4
471.933	524
472.347	521.8
472.761	523.6
473.175	515.2
473.568	520.8
473.982	514.4
474.397	523
474.79	526.2
475.204	529.2
475.619	521.2
476.033	527.8
476.426	521.4
476.841	519
477.256	544.2
477.649	516.2
478.064	510
478.479	515.4
478.872	515.4
479.287	511.6
479.702	517
480.118	518.8
480.511	519.4
480.927	525
481.342	523.6
481.736	531
482.151	519.2
482.566	522.2
482.96	518.4
483.376	527.2
483.792	520.6
484.186	520.8
484.602	516
485.017	519.8
485.412	522.6
485.827	524.8
486.243	520.6
486.638	541.6
487.054	529
487.47	534.8
487.865	523.6
488.281	521.4
488.697	513.6
489.092	514.8
489.508	518.6
489.925	535
490.32	509.2
490.736	528.2
491.153	523.6
491.548	524.8
491.964	534
492.381	515.2
492.776	525.8
493.193	522.6
493.61	528
494.006	516.6
494.422	527.6
494.84	513.6
495.235	536.2
495.652	520.8
496.069	522.8
496.465	515.8
496.883	522.2
497.3	547.6
497.696	519.6
498.113	519
498.509	514.8
498.927	522.6
499.344	513.8
499.741	517.6
500.158	535.4
500.576	526.8
500.973	516.6
501.39	508.8
501.787	523
502.205	527.2
502.623	519.8
503.02	518.8
503.438	519.4
503.856	520.8
504.253	517.6
504.671	522.4
505.068	517.4
505.486	520.4
505.905	533.2
506.302	515.8
506.72	525.8
507.118	519.4
507.536	520.2
507.955	514.4
508.352	514.8
508.771	526
509.169	526.6
509.587	508.8
