#lambda/nm	C1
208.295	469.2
208.67	432
209.045	398.2
209.419	398.4
209.794	544.2
210.169	524.8
210.544	626.4
210.919	539.4
211.295	521.8
211.67	542.8
212.045	531.6
212.421	542.2
212.796	567.2
213.172	534.4
213.547	532.4
213.923	535.6
214.299	536.8
214.675	541.6
215.051	542.6
215.427	545
215.803	553.4
216.179	543.4
216.555	528.6
216.932	545.8
217.308	535.4
217.684	536.8
218.061	548
218.438	537.2
218.814	536.8
219.191	544
219.568	531.4
219.945	530.8
220.322	538
220.699	539.6
221.076	544.6
221.453	538.2
221.83	536.2
222.208	531
222.585	531
222.962	535.6
223.34	544.6
223.717	533.8
224.095	531.6
224.473	537.8
224.851	530.6
225.229	530
225.607	551.4
225.985	524.4
226.363	537
226.741	533.8
227.119	538.4
227.497	542.8
227.876	525.2
228.254	543.8
228.633	541.2
229.011	533.6
229.39	536.8
229.769	538.6
230.148	542.2
230.527	551.4
230.905	531.2
231.284	541.8
231.664	531
232.043	551
232.422	541.4
232.801	530.6
233.181	535.8
233.56	536.6
233.94	534.6
234.319	527.8
234.699	536.4
235.079	569.6
235.458	565.8
235.838	543.4
236.218	527.8
236.598	527
236.978	529
237.358	534.8
237.738	526.2
238.119	540.2
238.499	521
238.88	535.6
239.26	549.4
239.641	529.2
240.021	530.8
240.402	539.2
240.783	530.8
241.163	530.4
241.544	538.8
241.925	530.8
242.306	547.2
242.687	531.6
243.069	542
243.45	541.4
243.831	536.2
244.212	526.8
244.594	565.4
244.975	543
245.357	540.2
245.739	530.8
246.12	535.4
246.502	544.8
246.884	539
247.266	529.4
247.648	539.8
248.03	558.6
248.412	537.6
248.794	547.8
249.176	532.6
249.559	550.6
249.941	527.8
250.323	530.8
250.706	525.4
251.089	540.2
251.471	538.2
251.854	540.8
252.237	533.8
252.62	550.2
253.002	536.4
253.385	531.4
253.769	550.6
254.152	541.4
254.535	538.8
254.918	532
255.301	536
255.685	530.2
256.068	534.6
256.452	557.6
256.835	543.6
257.219	545.6
257.603	548.4
257.986	529
258.37	540
258.754	532.8
259.138	547.2
259.522	548.4
259.906	541
260.29	543.4
260.675	545.4
261.059	540.4
261.443	531.8
261.828	544.4
262.212	546.2
262.597	532.8
262.981	529.6
263.366	549.2
263.751	538.4
264.136	532.4
264.521	524.8
264.906	539.2
265.291	545.4
265.676	535.8
266.061	549
266.446	547.8
266.831	537.4
267.217	554.4
267.602	541.6
267.987	536.2
268.373	534.4
268.759	544
269.144	544
269.53	537.4
269.916	532.6
270.302	534
270.688	542.4
271.074	540.2
271.46	544.8
271.846	565.2
272.232	542.2
272.618	528.6
273.004	532.6
273.391	542.6
273.777	548.4
274.164	534.2
274.55	547.6
274.937	533.8
275.324	531
275.71	540
276.097	544.2
276.484	519.8
276.871	540
277.258	539
277.645	524.2
278.032	530.6
278.419	533.6
278.807	538
279.194	533.4
279.581	533.6
279.969	540.2
280.356	530.6
280.744	534
281.131	558.2
281.519	547.2
281.907	535.2
282.295	534.6
282.682	549
283.07	540.8
283.458	545
283.846	547.6
284.235	549.2
284.623	540.8
285.011	534.6
285.399	539.8
285.788	538.8
286.176	528.6
286.565	551.2
286.953	538.8
287.342	531.4
287.731	530.8
288.119	538.8
288.508	535.4
288.897	539.6
289.286	529
289.675	537
290.064	537.8
290.453	538.6
290.821	539
291.21	553.4
291.599	527
291.989	536.8
292.378	550.6
292.768	559.8
293.157	534.8
293.547	551.6
293.936	534.6
294.326	537
294.716	539.2
295.106	530.4
295.496	540.2
295.886	549
296.276	543
296.666	531.2
297.056	529
297.446	525.2
297.836	549
298.227	532.4
298.617	535
299.008	551.2
299.398	537.4
299.789	533.6
300.179	546.6
300.57	548.4
300.961	530.8
301.352	539
301.742	548.2
302.133	542.4
302.524	533.6
302.915	534
303.307	531
303.698	543.4
304.089	541.2
304.48	535.4
304.872	537.8
305.263	544.2
305.655	526.6
306.046	544.6
306.438	534
306.829	535.4
307.221	548.6
307.613	536.8
308.005	549.8
308.397	542.6
308.789	546
309.181	550.6
309.573	547.8
309.965	547.4
310.357	531.4
310.749	551.6
311.142	532
311.534	541.2
311.926	542.2
312.319	538.8
312.711	538.6
313.104	551
313.497	535.4
313.889	569.2
314.282	549
314.675	563.6
315.068	534.2
315.461	545
315.854	556.4
316.247	553.2
316.64	537.4
317.033	544.8
317.405	546.6
317.798	540.4
318.192	539.6
318.585	527
318.979	544.4
319.372	526.2
319.766	541
320.16	546.8
320.553	549.4
320.947	548.8
321.341	531.4
321.735	534.2
322.129	522.6
322.523	555.8
322.917	529.2
323.311	544
323.705	538.6
324.099	545.8
324.494	548.6
324.888	537
325.282	534.8
325.677	547.2
326.071	546.8
326.466	545.2
326.861	541.8
327.255	547.2
327.65	547.6
328.045	547.2
328.44	544.8
328.835	535.2
329.23	533.4
329.625	559.6
330.02	527.2
330.415	550.6
330.81	540.6
331.206	538.4
331.601	532.8
331.996	539.2
332.37	552
332.766	531.2
333.161	558.2
333.557	527.6
333.953	535.6
334.348	832.4
334.744	542.8
335.14	527.4
335.536	525
335.932	542
336.328	536.2
336.724	544
337.12	528
337.516	536.8
337.913	543
338.309	542.6
338.705	535.2
339.102	545.6
339.498	525
339.895	545
340.291	532.4
340.688	539.4
341.085	531.4
341.481	537.4
341.878	533.6
342.275	552.8
342.672	533.8
343.069	531.4
343.466	522
343.842	542.2
344.239	528
344.636	537.8
345.033	534.8
345.431	528.2
345.828	540.2
346.225	538.4
346.623	561.8
347.02	532.6
347.418	538.8
347.816	545.2
348.213	526.2
348.611	546.8
349.009	524
349.407	548.8
349.805	521.4
350.203	526.4
350.601	544.4
350.999	534
351.397	583
351.795	540
352.193	543.8
352.57	546.6
352.969	540
353.367	533.6
353.766	527.4
354.164	534.8
354.563	544.2
354.961	536.8
355.36	527.6
355.759	525.4
356.158	525.8
356.557	525.4
356.956	522.4
357.355	525.6
357.754	544.2
358.153	544.4
358.552	543.6
358.951	529.8
359.35	543.6
359.75	530.4
360.149	528.6
360.527	524.4
360.926	521.2
361.326	535.4
361.726	538.6
362.125	526.2
362.525	536.2
362.925	531.4
363.325	533.8
363.724	535.2
364.124	528
364.524	525.2
364.924	529.4
365.324	539.6
365.725	520.8
366.125	531.4
366.525	533.4
366.904	525.8
367.304	521
367.705	539.6
368.105	542.2
368.506	529
368.906	528
369.307	529.4
369.708	537
370.108	516.4
370.509	536.2
370.91	526.2
371.311	531.8
371.712	538.6
372.113	529.6
372.514	520.2
372.894	524.6
373.295	529.6
373.696	542.8
374.097	537.8
374.499	548.4
374.9	527
375.301	523.4
375.703	520.8
376.105	522.8
376.506	534.2
376.908	532.2
377.309	521.6
377.711	532.6
378.113	526
378.493	533.4
378.895	525.2
379.297	536.4
379.699	511
380.102	527.6
380.504	528.2
380.906	520.8
381.308	551
381.71	533.8
382.113	535
382.515	527.4
382.918	535.6
383.299	523.2
383.701	531.8
384.104	523.2
384.507	515.8
384.909	527.4
385.312	516.6
385.715	527
386.118	527.4
386.521	519.4
386.924	540.8
387.327	522.4
387.709	519.4
388.112	506.8
388.515	526.6
388.918	527.6
389.322	521.6
389.725	526.8
390.129	542.4
390.532	531.4
390.936	524
391.339	526.8
391.743	521.8
392.125	521.6
392.529	538.2
392.933	532.6
393.337	525.8
393.74	523.2
394.144	531.6
394.548	520.8
394.953	521.4
395.357	531
395.761	531.6
396.144	540.8
396.548	531.6
396.952	522.8
397.357	522.4
397.761	530.8
398.166	523
398.57	526.2
398.975	517.6
399.379	527.4
399.763	559.6
400.168	526
400.572	529
400.977	523
401.382	545.6
