#lambda/nm	C1
208.295	474.2
208.67	438.6
209.045	397.4
209.419	408.6
209.794	539.8
210.169	524.2
210.544	624.2
210.919	542.2
211.295	528.8
211.67	535.4
212.045	528.6
212.421	540.6
212.796	568.4
213.172	528.2
213.547	533.2
213.923	529.8
214.299	523.4
214.675	540.8
215.051	535.4
215.427	536
215.803	556.8
216.179	538.6
216.555	527
216.932	538
217.308	538.6
217.684	527.4
218.061	539
218.438	532.2
218.814	532.6
219.191	541.8
219.568	525.6
219.945	537.2
220.322	536.8
220.699	531.2
221.076	538.6
221.453	539.2
221.83	513.8
222.208	532.4
222.585	523.2
222.962	531.2
223.34	538.4
223.717	531.8
224.095	527.6
224.473	532
224.851	525.4
225.229	524.2
225.607	545.4
225.985	530.2
226.363	530.4
226.741	537
227.119	534.4
227.497	542.4
227.876	533.6
228.254	549.6
228.633	549.8
229.011	536.6
229.39	534
229.769	543.2
230.148	538.4
230.527	556.4
230.905	537.8
231.284	542.8
231.664	529
232.043	546.4
232.422	541.2
232.801	535.6
233.181	543.4
233.56	534.8
233.94	538.6
234.319	517.8
234.699	533.2
235.079	568.2
235.458	564
235.838	541
236.218	525.4
236.598	527
236.978	536.4
237.358	531.2
237.738	530.8
238.119	539
238.499	526.4
238.88	537
239.26	547.6
239.641	526.2
240.021	536.4
240.402	536.4
240.783	538.2
241.163	539.4
241.544	539.4
241.925	544
242.306	544.8
242.687	530
243.069	536.6
243.45	539.6
243.831	538.4
244.212	537
244.594	565.8
244.975	543
245.357	540.2
245.739	532.2
246.12	538.4
246.502	548.4
246.884	529.6
247.266	533.8
247.648	539
248.03	554
248.412	532.6
248.794	541.8
249.176	527.2
249.559	546.2
249.941	524.4
250.323	535.4
250.706	518.8
251.089	536.4
251.471	538
251.854	525.6
252.237	529
252.62	540.4
253.002	528.4
253.385	528.6
253.769	541.8
254.152	537
254.535	539.8
254.918	529
255.301	529.6
255.685	529.8
256.068	523.6
256.452	552.6
256.835	542
257.219	540.4
257.603	546
257.986	531.2
258.37	536
258.754	529.6
259.138	543.8
259.522	537.2
259.906	534
260.29	535.6
260.675	532.4
261.059	525.2
261.443	523
261.828	545.6
262.212	536.2
262.597	527.4
262.981	529.8
263.366	538.8
263.751	530
264.136	529
264.521	535.8
264.906	530.2
265.291	540.8
265.676	526.8
266.061	540.6
266.446	547.2
266.831	545.2
267.217	543.2
267.602	542.8
267.987	543.6
268.373	538.6
268.759	541.6
269.144	541.2
269.53	532.2
269.916	535
270.302	525.2
