#lambda/nm	C1
208.295	471.4
208.67	436.6
209.045	402.4
209.419	401
209.794	540.2
210.169	528.6
210.544	628
210.919	543.4
211.295	531.4
211.67	543.6
212.045	535.4
212.421	535.2
212.796	568
213.172	527.6
213.547	530.4
213.923	533.4
214.299	534.6
214.675	542.6
215.051	541.6
215.427	543.6
215.803	559.6
216.179	545.6
216.555	532
216.932	540.6
217.308	544
217.684	536.2
218.061	538.8
218.438	541.6
218.814	538.2
219.191	548.2
219.568	527.6
219.945	538.8
220.322	537.8
220.699	537.4
221.076	543
221.453	546
221.83	535.2
222.208	532
222.585	529.4
222.962	535.2
223.34	538.4
223.717	533.6
224.095	537.8
224.473	544
224.851	534.8
225.229	528.8
225.607	552.8
225.985	529.4
226.363	542.8
226.741	535.2
227.119	538.8
227.497	549
227.876	528.4
228.254	547.4
228.633	538.4
229.011	540.4
229.39	547.8
229.769	541.8
230.148	547.6
230.527	556
230.905	535
231.284	537
231.664	530
232.043	556.4
232.422	545.6
232.801	530.2
233.181	540.6
233.56	539.2
233.94	541.6
234.319	525.2
234.699	533
235.079	566.8
235.458	565.2
235.838	549.2
236.218	533.4
236.598	530
236.978	530.6
237.358	532.4
237.738	532.8
238.119	542.4
238.499	531.6
238.88	533.4
239.26	556.6
239.641	525.8
240.021	535.4
240.402	532.4
240.783	535.6
241.163	534.4
241.544	538
241.925	540.8
242.306	548.2
242.687	536.4
243.069	542
243.45	548.2
243.831	525.2
244.212	532.6
244.594	569.8
244.975	546.6
245.357	546.6
245.739	536.6
246.12	538.8
246.502	549
246.884	531
247.266	535
247.648	543
248.03	558.8
248.412	544
248.794	545.4
249.176	528.6
249.559	552.6
249.941	531.6
250.323	526
250.706	537
251.089	539.6
251.471	534.6
251.854	532.6
252.237	540.8
252.62	540
253.002	542.8
253.385	542.2
253.769	548.2
254.152	537.8
254.535	545.2
254.918	528.2
255.301	533
255.685	533
256.068	529.8
256.452	559.2
256.835	545
257.219	549.2
257.603	549
257.986	529.6
258.37	534
258.754	521.6
259.138	538.8
259.522	540
259.906	535.2
260.29	532.2
260.675	530.4
261.059	528.2
261.443	523.4
261.828	535
262.212	543.4
262.597	520.4
262.981	531.6
263.366	539.4
263.751	543.4
264.136	533.2
264.521	525.8
264.906	528.4
265.291	541.6
265.676	533.6
266.061	536.2
266.446	539.6
266.831	535
267.217	549.6
267.602	537.8
267.987	537.2
268.373	535.4
268.759	545
269.144	547
269.53	535.6
269.916	539.4
270.302	540
270.688	533.2
271.074	539
271.46	546.4
271.846	570
272.232	535
272.618	531.4
273.004	536.8
273.391	543.8
273.777	542
274.164	540.8
274.55	545.8
274.937	541
275.324	524.4
275.71	547
276.097	543.4
276.484	534.8
276.871	545.8
277.258	546.2
277.645	533.6
278.032	537.6
278.419	547.6
278.807	544.4
279.194	525
279.581	528.8
279.969	540.2
280.356	536
280.744	540.4
281.131	560.4
281.519	546
281.907	534.6
282.295	529.2
282.682	546.6
283.07	543
283.458	538.6
283.846	542.2
284.235	546.4
284.623	542
285.011	531.4
285.399	534.4
285.788	530
286.176	522.2
286.565	537.4
286.953	537.6
287.342	524.6
287.731	529
288.119	530.2
288.508	533.6
288.897	531
289.286	522.2
289.675	543.4
290.064	544.2
290.453	533.6
290.821	536.6
291.21	550.6
291.599	529.6
291.989	538.8
292.378	546
292.768	555
293.157	542.6
293.547	546.4
293.936	540.6
294.326	531.6
294.716	547.8
295.106	544.2
295.496	550.6
295.886	546.8
296.276	541.8
296.666	533.8
297.056	531.8
297.446	528.6
297.836	544
298.227	526.6
298.617	538.4
299.008	558.2
299.398	533.6
299.789	543.6
300.179	543.4
300.57	547.4
300.961	537
301.352	533.6
301.742	544.4
302.133	542.8
302.524	537.6
302.915	536.4
303.307	532.4
303.698	543.6
304.089	548.8
304.48	529.8
304.872	553.8
305.263	542.6
305.655	533.6
306.046	544.2
306.438	542.6
306.829	534.2
307.221	545.6
307.613	548.6
308.005	548.6
308.397	550.2
308.789	562.2
309.181	556
309.573	551.4
309.965	544.2
310.357	541.6
310.749	554
311.142	526.4
311.534	538.4
311.926	550.4
312.319	540.4
312.711	535.8
313.104	548
313.497	537.8
313.889	568.6
314.282	546.2
314.675	554.4
315.068	539.2
315.461	544.8
315.854	569.6
316.247	538.2
316.64	534.4
317.033	536.6
317.405	548.2
317.798	538.2
318.192	543.8
318.585	533.6
318.979	534.6
319.372	533.4
319.766	536.2
320.16	542.2
320.553	550.4
320.947	555
321.341	535
321.735	547.2
322.129	529.8
322.523	561.4
322.917	542.2
323.311	551.8
323.705	540.8
324.099	542.6
324.494	552.8
324.888	548.8
325.282	540.6
325.677	551.4
326.071	539.2
326.466	539.6
326.861	542.4
327.255	552
327.65	541.8
328.045	554.6
328.44	550.2
328.835	538.6
329.23	535.8
329.625	556
330.02	535.4
330.415	555.2
330.81	539.8
331.206	541
331.601	538.4
331.996	545.8
332.37	554.6
332.766	529.8
333.161	556.8
333.557	531.6
333.953	540.6
334.348	794.6
334.744	544.8
335.14	541.4
335.536	535.2
335.932	558
336.328	541.8
336.724	549.6
337.12	533.2
337.516	538.6
337.913	538.4
338.309	545.8
338.705	539.2
339.102	546.2
339.498	536.6
339.895	556.4
340.291	537.8
340.688	541.8
341.085	528.8
341.481	535.2
341.878	537.2
342.275	546.6
342.672	526.8
343.069	526.2
343.466	527.8
343.842	546.4
344.239	532.4
344.636	538.2
345.033	533.6
345.431	530.6
345.828	536.4
346.225	527.4
346.623	561.4
347.02	544.8
347.418	545.8
347.816	550.2
348.213	528.2
348.611	539.2
