#lambda/nm	C1
208.295	464.4
208.67	431.8
209.045	393.8
209.419	399.2
209.794	539.6
210.169	522.6
210.544	625.8
210.919	540
211.295	531.6
211.67	536.4
212.045	530.8
212.421	538.2
212.796	569.6
213.172	538.4
213.547	538.4
213.923	538
214.299	531.6
214.675	540.6
215.051	545
215.427	539.2
215.803	554.4
216.179	541.6
216.555	534
216.932	542.6
217.308	537.4
217.684	539.2
218.061	538.4
218.438	545
218.814	539.2
219.191	545.6
219.568	538.4
219.945	535.2
220.322	536.4
220.699	542
221.076	543
221.453	543.6
221.83	525.6
222.208	538.8
222.585	537
222.962	540.8
223.34	539.6
223.717	536.8
224.095	534.2
224.473	539.4
224.851	532.8
225.229	530
225.607	549.4
225.985	527.8
226.363	544.6
226.741	539
227.119	531.4
227.497	543.8
227.876	533.8
228.254	546.8
228.633	535.4
229.011	538.8
229.39	529.8
229.769	538.4
230.148	544
230.527	549.2
230.905	535
231.284	547.4
231.664	535.2
232.043	552.6
232.422	543
232.801	535.6
233.181	547
233.56	538
233.94	542.8
234.319	531
234.699	541.2
235.079	571.4
235.458	571
235.838	553.2
236.218	535.4
236.598	529.2
236.978	532.8
237.358	540.2
237.738	536
238.119	542.8
238.499	530.6
238.88	540.6
239.26	549.6
239.641	524.2
240.021	532.4
240.402	538
240.783	542.4
241.163	537.8
241.544	537.6
241.925	540.6
242.306	548.4
242.687	530.4
243.069	545.8
243.45	541.8
243.831	531
244.212	541
244.594	572
244.975	550.6
245.357	535.8
245.739	536.8
246.12	543.4
246.502	551.2
246.884	528.8
247.266	539
247.648	543
248.03	557.8
248.412	541.8
248.794	545
249.176	540.8
249.559	547.4
249.941	536.6
250.323	531.2
250.706	534.6
251.089	537.6
251.471	545.4
251.854	529
252.237	528.6
252.62	546.8
253.002	538
253.385	530.2
253.769	556
254.152	541
254.535	536.6
254.918	525.4
255.301	535.8
255.685	530.8
256.068	533.6
256.452	553
256.835	544.2
257.219	538
257.603	548
257.986	535.2
258.37	537.6
258.754	522
259.138	543.8
259.522	553.4
259.906	529.8
260.29	545.6
260.675	535.4
261.059	540.8
261.443	524.2
261.828	535.2
262.212	542.2
262.597	525.4
262.981	529.8
263.366	542.6
263.751	538.2
264.136	535.2
264.521	535.8
264.906	527.4
265.291	534.4
265.676	537.8
266.061	538.2
266.446	549
266.831	538.4
267.217	551.2
267.602	541.4
267.987	533.4
268.373	530
268.759	548.2
269.144	541.2
269.53	540
269.916	534.6
270.302	536.2
270.688	538
271.074	538.6
271.46	551.6
271.846	564.4
272.232	535.4
272.618	529
273.004	535.2
273.391	547.2
273.777	550.8
274.164	538
274.55	547.6
274.937	551.6
275.324	543
275.71	540.2
276.097	550.8
276.484	538.8
276.871	541
277.258	547
277.645	524.6
278.032	542
278.419	538.2
278.807	540.4
279.194	534
279.581	532.6
279.969	543
280.356	541.6
280.744	543.4
281.131	562.6
281.519	555.4
281.907	528.6
282.295	539.6
282.682	548
283.07	544.4
283.458	540.6
283.846	551.6
284.235	548.2
284.623	543.8
285.011	529.4
285.399	539.4
285.788	539.2
286.176	531.8
286.565	540.2
286.953	529.2
287.342	537.6
287.731	536
288.119	527.4
288.508	533.2
288.897	546.4
289.286	526.4
289.675	536.8
290.064	541.2
290.453	535.2
290.821	530.6
291.21	546.4
291.599	534.6
291.989	543
292.378	548.2
292.768	556.4
293.157	548.4
293.547	543
293.936	529.6
294.326	530.6
294.716	546.2
295.106	532.6
295.496	543
295.886	554.6
296.276	539.4
296.666	530.4
297.056	532.2
297.446	533.2
297.836	547.2
298.227	533.2
298.617	544.6
299.008	551.2
299.398	534.6
299.789	535.8
300.179	546.6
300.57	541.8
300.961	541.4
301.352	540.2
301.742	550
302.133	536.6
302.524	527.8
302.915	538.4
303.307	533.2
303.698	545
304.089	536.2
304.48	534
304.872	541
305.263	541
305.655	535.8
306.046	546.2
306.438	538.6
306.829	534.8
307.221	543.8
307.613	536.6
308.005	544
308.397	552
308.789	559.2
309.181	549.6
309.573	554.2
309.965	548.6
310.357	534.8
310.749	546
311.142	533.4
311.534	542
311.926	545
312.319	540.6
312.711	532.6
313.104	552.8
313.497	545.4
313.889	567.2
314.282	560.6
314.675	562
315.068	539.4
315.461	542.2
315.854	563.8
316.247	543.2
316.64	545.6
317.033	534
317.405	537.4
317.798	545.4
318.192	537
318.585	534
318.979	536.6
319.372	530.8
319.766	536.4
320.16	540.2
320.553	551.6
320.947	552
321.341	534.2
321.735	531.8
322.129	538.4
322.523	558
322.917	527
323.311	549.2
323.705	539.2
324.099	544.2
324.494	554.4
324.888	542.8
325.282	538.2
325.677	553.4
326.071	543.6
326.466	545.4
326.861	543.8
327.255	549.4
327.65	548
328.045	552.4
328.44	540.2
328.835	535.4
329.23	530
329.625	554.4
330.02	534.4
330.415	554
330.81	546.4
331.206	540.2
331.601	528
331.996	547.2
332.37	552.4
332.766	530
333.161	555.2
333.557	536.2
333.953	542
334.348	763.8
334.744	534.6
335.14	525
335.536	535.8
335.932	549.4
336.328	541.6
336.724	543
337.12	536.8
337.516	542
337.913	544.6
338.309	544.6
338.705	533.4
339.102	542.4
339.498	534.2
339.895	545.4
340.291	539.8
340.688	538.8
341.085	527.4
341.481	527
341.878	541.2
342.275	553.4
342.672	530.6
343.069	541.8
343.466	524.8
343.842	534.8
344.239	534.8
344.636	539.6
345.033	531.4
345.431	533.4
345.828	535.2
346.225	531.6
346.623	565.4
347.02	536
347.418	544.8
347.816	542.2
348.213	527.8
348.611	542.2
349.009	527.2
349.407	546.6
349.805	523
350.203	521.2
350.601	537
350.999	533
351.397	572
351.795	538.2
352.193	540.4
352.57	535.2
352.969	533
353.367	523.6
353.766	526.8
354.164	534.4
354.563	542.6
354.961	537.4
355.36	531.2
355.759	531.8
356.158	530
356.557	526.4
356.956	530.4
357.355	518.2
357.754	536.8
358.153	535.2
358.552	548
358.951	528.2
359.35	543
359.75	524.2
360.149	527.8
360.527	524.8
360.926	525.8
361.326	532.6
361.726	538.2
362.125	523.6
362.525	538
362.925	530.4
363.325	528.6
363.724	528.6
364.124	534.4
364.524	525.2
364.924	528.2
365.324	537.6
365.725	525.2
366.125	541.6
366.525	527.2
366.904	524.6
367.304	513
367.705	549.4
368.105	542.2
368.506	527
368.906	534.4
369.307	532.4
369.708	535.6
370.108	527.2
370.509	540.6
370.91	529.4
371.311	526.2
371.712	532.8
372.113	531.6
372.514	528.6
372.894	537.2
373.295	530.8
373.696	549.2
374.097	534.6
374.499	555.4
374.9	533.2
375.301	526.6
375.703	530.8
376.105	520.2
376.506	539.8
376.908	537.2
377.309	534.2
377.711	528
378.113	528.4
378.493	533.6
378.895	524.4
379.297	542
379.699	521.2
380.102	526.8
380.504	536
380.906	522.6
381.308	550
381.71	531
382.113	536.2
382.515	529.8
382.918	534.6
383.299	534.8
383.701	536.6
384.104	530
384.507	523
384.909	525.8
385.312	515.8
385.715	523.2
386.118	524.2
386.521	520.4
386.924	531.8
387.327	525.2
387.709	522.2
388.112	514.6
388.515	528.2
388.918	531.8
389.322	535
389.725	529.4
390.129	543.4
390.532	537.6
390.936	526
391.339	522.2
391.743	531
392.125	519.4
392.529	540.8
392.933	542.2
393.337	531.2
393.74	530.4
394.144	526.2
394.548	528.2
394.953	528
395.357	537.4
395.761	522.6
396.144	530
396.548	528
396.952	526.8
397.357	529.8
397.761	525.8
398.166	536
398.57	530.6
398.975	520
399.379	530.6
399.763	567
400.168	533.8
400.572	530.6
400.977	521
401.382	545.2
401.787	534
402.192	540.4
402.597	535.6
403.002	517
403.386	541.8
403.791	546.4
404.197	525.4
404.602	530.4
405.007	533
405.413	524.4
405.818	534.8
406.224	525.6
406.608	522.2
407.014	519.2
407.42	545.8
407.825	529
408.231	535.8
408.637	537
409.043	544.8
409.449	525
409.834	518
410.24	525
410.646	539.6
411.052	534.2
411.458	534.8
411.865	539.8
412.271	538.2
412.677	534.2
413.062	531.6
413.469	530.4
413.875	544.8
414.282	541.8
414.689	534.2
415.095	535.8
415.502	529.8
415.888	533.8
416.294	522.4
416.701	558
417.108	526.8
417.515	538.4
417.923	532.4
418.33	546.4
418.715	532.4
419.123	527.6
419.53	524.6
419.937	520.4
420.345	541.4
420.752	523.4
421.16	541.6
421.546	529
421.953	540
422.361	523.8
422.769	528.8
423.177	524
423.585	542.8
423.992	550
424.379	538.8
424.787	540.8
425.195	551
425.603	530.4
426.011	538
426.419	538.2
426.806	539.6
427.214	539
427.623	551.8
428.031	551
428.44	545.2
428.848	560.4
429.235	558.4
429.644	554.6
430.053	555
430.461	579.6
430.87	583.4
431.279	574.6
431.666	585.8
432.075	604.8
432.484	608.6
432.893	616
433.302	641
433.711	678.6
434.099	671.8
434.508	663.6
434.918	681.6
435.327	717.6
435.737	721.4
436.125	744.2
436.534	762.2
436.944	768
437.353	796
437.763	824.4
438.173	808.4
438.561	838.4
438.971	831.8
439.381	868.8
439.791	878.6
440.201	884.4
440.589	910.2
440.999	924.2
441.409	954.4
441.819	949.6
442.23	971.6
442.619	973
443.029	979
443.439	1001
443.85	1001
444.26	1026.8
444.649	1018.6
445.06	1030.8
445.471	1044
445.881	1046.2
446.292	1068
446.682	1091.6
447.092	1058.2
447.503	1123.4
447.914	1074.2
448.325	1086.6
448.715	1084.6
449.126	1082
449.537	1088.8
449.948	1116.6
450.338	1119.6
450.75	1129.6
451.161	1129
451.572	1124
451.984	1126.4
452.374	1125
452.786	1153.2
453.197	1142.4
453.609	1150.2
453.999	1140.4
454.411	1140.6
454.823	1159.8
455.235	1156.8
455.647	1156
456.037	1150
456.449	1155.4
456.862	1164.8
457.274	1149.8
457.665	1152.6
458.077	1144.4
458.489	1179.6
458.902	1147.6
459.293	1148.6
459.705	1137.6
460.118	1151.6
460.53	1153.2
460.921	1161.8
461.334	1162.2
461.747	1152
462.16	1179.4
462.551	1189
462.964	1177.8
463.377	1161
463.79	1168.2
464.182	1183
464.595	1165.8
465.008	1178.8
465.421	1179.2
465.813	1157.2
466.226	1182.2
466.64	1172.8
467.053	1212.4
467.445	1195.4
467.859	1182.8
468.272	1173.6
468.686	1183.4
469.078	1170
469.492	1161
469.906	1169.6
470.298	1176
470.712	1155.8
471.126	1199.6
471.54	1147.6
471.933	1144.4
472.347	1169.2
472.761	1156.2
473.175	1154.2
473.568	1152.8
473.982	1139.2
474.397	1144.6
474.79	1160
475.204	1141.2
475.619	1140.6
476.033	1161.2
476.426	1124
476.841	1131
477.256	1147.4
477.649	1130.4
478.064	1132.2
478.479	1122.4
478.872	1116.2
479.287	1113.8
479.702	1106.4
480.118	1108.6
480.511	1113.4
480.927	1111.2
481.342	1108
481.736	1092.4
482.151	1094.4
482.566	1098.4
482.96	1093.8
483.376	1098
483.792	1075.4
484.186	1077.6
484.602	1077.2
485.017	1079.4
485.412	1075.4
485.827	1080
486.243	1051.4
486.638	1078.8
487.054	1075.8
487.47	1075.2
487.865	1051.8
488.281	1046.4
488.697	1036.6
489.092	1041.6
489.508	1038.6
489.925	1042.6
490.32	1027.6
490.736	1033
491.153	1034.6
491.548	1024
491.964	1019.6
492.381	1001.6
492.776	1012.8
493.193	1010.8
493.61	1016.8
494.006	1005.8
494.422	994
494.84	985.6
495.235	999.4
495.652	976.8
496.069	985.4
496.465	959
496.883	964.4
497.3	980
497.696	959.2
498.113	958.6
498.509	933.2
