#lambda/nm	C1
208.295	470.4
208.67	436.2
209.045	395.4
209.419	401.8
209.794	543.8
210.169	525.2
210.544	631.2
210.919	534.8
211.295	529.2
211.67	540.4
212.045	537.4
212.421	529.4
212.796	560.4
213.172	529
213.547	533.2
213.923	526
214.299	533.8
214.675	540
215.051	540.4
215.427	547.4
215.803	548.4
216.179	553.2
216.555	534.8
216.932	544.8
217.308	532.6
217.684	538.8
218.061	540.6
218.438	532.6
218.814	535.4
219.191	545.2
219.568	528.4
219.945	528.2
220.322	536.8
220.699	538
221.076	540
221.453	533.6
221.83	536
222.208	535.6
222.585	523.2
222.962	538.4
223.34	536.2
223.717	541.8
224.095	535.2
224.473	537.6
224.851	533
225.229	526
225.607	545.4
225.985	531
226.363	526.2
226.741	532.4
227.119	534.8
227.497	545
227.876	532.4
228.254	539.8
228.633	545
229.011	538.8
229.39	537
229.769	537.4
230.148	542
230.527	555
230.905	538.4
231.284	534.6
231.664	538.6
232.043	545.2
232.422	535.8
232.801	529.6
233.181	542.2
233.56	536.6
233.94	532
234.319	527.8
234.699	535.2
235.079	568.4
235.458	567
235.838	552.2
236.218	530.8
236.598	527.8
236.978	531.8
237.358	528.8
237.738	531.6
238.119	533.6
238.499	520.2
238.88	533.8
239.26	544.2
239.641	532.6
240.021	530.4
240.402	538.4
240.783	532
241.163	530.6
241.544	536
241.925	536.8
242.306	543.4
242.687	532.2
243.069	537.4
243.45	548.4
243.831	531.8
244.212	527.6
244.594	560.6
244.975	544.4
245.357	544.4
245.739	533
246.12	535.8
246.502	541.6
246.884	536
247.266	536.6
247.648	541.6
248.03	559.4
248.412	532.4
248.794	540.2
249.176	529.8
249.559	546.4
249.941	530.2
250.323	530.4
250.706	530.4
251.089	532.6
251.471	539.4
251.854	533
252.237	530
252.62	541
253.002	536.6
253.385	538.8
253.769	546.6
254.152	532.8
254.535	543
254.918	532.8
255.301	527.6
255.685	527.4
256.068	525.8
256.452	550.8
256.835	541.8
257.219	539.8
257.603	550.2
257.986	537.4
258.37	541.4
258.754	519.8
259.138	541.8
259.522	541.6
259.906	527.2
260.29	544.8
260.675	538.2
261.059	539.2
261.443	529.2
261.828	550.2
262.212	538.2
262.597	530.8
262.981	531.6
263.366	537.8
263.751	534.2
264.136	532.2
264.521	534.2
264.906	529.2
265.291	543.8
265.676	528.6
266.061	540.8
266.446	546.4
266.831	539.2
267.217	548
267.602	535
267.987	536.8
268.373	534.4
268.759	547.8
269.144	541
269.53	533.2
269.916	530.4
270.302	529.4
270.688	536.8
271.074	540.6
271.46	547.4
271.846	562.2
272.232	535.6
272.618	532.6
273.004	536
273.391	542.2
273.777	548.6
274.164	538
274.55	549.6
274.937	534.8
275.324	540.6
275.71	541.6
276.097	543.2
276.484	532
276.871	542.6
277.258	539.8
277.645	527.4
278.032	536.2
278.419	532
278.807	540
279.194	527.4
279.581	529.8
279.969	538.6
280.356	540.4
280.744	537.2
281.131	556.8
281.519	551.4
281.907	531
282.295	532
282.682	550
283.07	541.4
283.458	538.4
283.846	541.6
284.235	547.2
284.623	542.6
285.011	527.4
285.399	538
285.788	542.6
286.176	529
286.565	546.4
286.953	532
287.342	531
287.731	523.8
288.119	530.6
288.508	527.2
288.897	540.8
289.286	516.4
289.675	530.4
290.064	539.4
290.453	530.6
290.821	530.8
291.21	549.6
291.599	519.8
291.989	528
292.378	533.2
292.768	547.4
293.157	530.8
293.547	538.8
293.936	529.8
294.326	528.6
294.716	529.8
295.106	531.2
295.496	542.2
295.886	544.8
296.276	535.8
296.666	528.6
297.056	530
297.446	529.4
297.836	542
298.227	524
298.617	532
299.008	543
299.398	529.8
299.789	524
300.179	538.8
300.57	545.4
300.961	530.6
301.352	535.6
301.742	542
302.133	534
302.524	534.8
302.915	539
303.307	528.8
303.698	544.8
304.089	540
304.48	537.6
304.872	535.4
305.263	542.2
305.655	533
306.046	536.2
306.438	541.6
306.829	529
307.221	546
307.613	542.2
308.005	549.4
308.397	550.8
308.789	552
309.181	556.8
309.573	548
309.965	555.6
310.357	531.2
310.749	542
311.142	524.2
311.534	533.8
311.926	549.8
312.319	532.2
312.711	527.2
313.104	540.8
313.497	537.4
313.889	562.8
314.282	547
314.675	556.4
315.068	544.6
315.461	539.6
315.854	554.4
316.247	538.2
316.64	532.8
317.033	539.2
317.405	552.8
317.798	541.6
318.192	541
318.585	534.8
318.979	539.2
319.372	528.8
319.766	533.2
320.16	543.8
320.553	540.8
320.947	546
321.341	532
321.735	538.6
322.129	517.2
322.523	555.2
322.917	524.4
323.311	544.4
323.705	536
324.099	538.6
324.494	552.6
324.888	538.6
325.282	539.2
325.677	546.6
326.071	541.4
326.466	545.6
326.861	541
327.255	544.6
327.65	545.2
328.045	546.4
328.44	538
328.835	537
329.23	528.8
329.625	554.6
330.02	526.4
330.415	556.8
330.81	541.2
331.206	540.6
331.601	533.8
331.996	538.8
332.37	547.6
332.766	531
333.161	559.4
333.557	532.4
333.953	534.4
334.348	831.2
334.744	533.8
335.14	533.6
335.536	533.6
335.932	547.8
336.328	538.6
336.724	540.4
337.12	525.8
337.516	540.4
337.913	530
338.309	543.4
338.705	532
339.102	543.4
339.498	529.8
339.895	540.6
340.291	535.4
340.688	542.2
341.085	524.8
341.481	535.4
341.878	534
342.275	560
342.672	527.6
343.069	536
343.466	518.8
343.842	538.2
344.239	529.8
344.636	533.4
345.033	536.4
345.431	532.6
345.828	534.4
346.225	529
346.623	566.6
347.02	532
347.418	542.2
347.816	548.8
348.213	523.8
348.611	537.4
349.009	534.6
349.407	544
349.805	529
350.203	528.6
350.601	544
350.999	528.4
351.397	579.2
351.795	527.6
352.193	544.8
352.57	543.8
352.969	539.8
353.367	524.2
353.766	526.6
354.164	528.2
354.563	539.8
354.961	531.8
355.36	534.8
355.759	527.4
356.158	527.8
356.557	523
356.956	528.6
357.355	524.6
357.754	541.4
358.153	538.4
358.552	551
358.951	523.4
359.35	549.4
359.75	526.4
360.149	517.8
360.527	523.4
360.926	521.8
361.326	534.8
361.726	535.6
362.125	530.4
362.525	539.8
362.925	535.4
363.325	534
363.724	530.2
364.124	523
364.524	528
364.924	519.2
365.324	546.4
365.725	516
366.125	536.2
366.525	529.8
366.904	526.6
367.304	515.8
367.705	547.4
368.105	542.8
368.506	529.8
368.906	530
369.307	528.4
369.708	531
370.108	523.4
370.509	540.6
370.91	533.4
371.311	527
371.712	533.2
372.113	532.2
372.514	524.8
372.894	528
373.295	523.8
373.696	538
374.097	539.6
374.499	553.6
374.9	530.6
375.301	521.4
375.703	529.2
376.105	525.6
376.506	530.2
376.908	534.8
377.309	528
377.711	532.4
378.113	529.8
378.493	534.2
378.895	523.6
379.297	532.4
379.699	517.4
380.102	531
380.504	531.2
380.906	524
381.308	550
381.71	528.6
382.113	531.2
382.515	523.2
382.918	529.8
383.299	533
383.701	535.6
384.104	525.4
384.507	517
384.909	525.8
385.312	519.2
385.715	516
386.118	517.8
386.521	509.4
386.924	536
387.327	519.2
387.709	514.2
388.112	506
388.515	524
388.918	523.2
389.322	533.8
389.725	521.6
390.129	536.2
390.532	523
390.936	516.2
391.339	515.6
391.743	524
392.125	522
392.529	536.8
392.933	530.6
393.337	520
393.74	521.4
394.144	525
394.548	523.8
394.953	520.2
395.357	533
395.761	525.6
396.144	524.8
396.548	524.6
396.952	524.8
397.357	528.4
397.761	528
398.166	526.8
398.57	530.2
398.975	516.4
399.379	529.8
399.763	572.8
400.168	532.8
400.572	529.4
400.977	523.8
401.382	543.2
401.787	533.6
402.192	534.4
402.597	532
403.002	512.6
403.386	534.2
403.791	547.4
404.197	524.8
404.602	523
405.007	530.4
405.413	524.8
405.818	531.2
406.224	518.8
406.608	522.6
407.014	521.8
407.42	544.2
407.825	530.2
408.231	531.6
408.637	538.6
409.043	536
409.449	526
409.834	524.6
410.24	528.8
410.646	535
411.052	539.4
411.458	537.4
411.865	534.4
412.271	538.2
412.677	528.2
413.062	535.2
413.469	526.2
413.875	544
414.282	533
414.689	531.2
415.095	536.8
415.502	527.6
415.888	531.4
416.294	512.2
416.701	558.2
417.108	519.8
417.515	529.4
417.923	520.4
418.33	534.4
418.715	527.4
419.123	526.8
419.53	529.2
419.937	536
420.345	537.4
420.752	527.8
421.16	530.6
421.546	526
421.953	529.8
422.361	518.8
422.769	533.2
423.177	517.4
423.585	547.4
423.992	540
424.379	537
424.787	534
425.195	543.6
425.603	532
426.011	539.8
426.419	540.6
426.806	533.4
427.214	532
427.623	541.8
428.031	550.4
428.44	550.4
428.848	554.2
429.235	560
429.644	566
430.053	566.2
430.461	594
430.87	607.2
431.279	603.4
431.666	601.6
432.075	614.2
432.484	640.8
432.893	648.2
433.302	670.6
433.711	723
434.099	713.4
434.508	726.2
434.918	734.8
435.327	769.8
435.737	804
436.125	820
436.534	846.6
436.944	863.4
437.353	875.2
437.763	912.4
438.173	916.2
438.561	956.4
438.971	964.2
439.381	989.4
439.791	1023.6
440.201	1028
440.589	1063.2
440.999	1065.8
441.409	1080.8
441.819	1095.8
442.23	1127
442.619	1135
443.029	1148
443.439	1170
443.85	1191.8
444.26	1203.6
444.649	1205
445.06	1216
445.471	1216.4
445.881	1239
446.292	1259.4
446.682	1269.4
447.092	1257.4
447.503	1298.8
447.914	1280
448.325	1289
448.715	1294.6
449.126	1302.2
449.537	1303
449.948	1304.8
450.338	1303.4
450.75	1314.8
451.161	1310
451.572	1335.2
451.984	1323.2
452.374	1332.6
452.786	1343.8
453.197	1348.4
453.609	1351
453.999	1348
454.411	1348.4
454.823	1362.8
455.235	1345.4
455.647	1342.2
456.037	1355.4
456.449	1342.6
456.862	1360
457.274	1364.4
457.665	1348.4
458.077	1355.6
458.489	1393.2
458.902	1362
459.293	1379.2
459.705	1363.6
460.118	1356.8
460.53	1355.2
460.921	1373.6
461.334	1363.4
461.747	1362.4
462.16	1385.2
462.551	1390.4
462.964	1378.2
463.377	1373.2
463.79	1383.6
464.182	1389.2
464.595	1374.4
465.008	1376.6
465.421	1369.8
465.813	1356.2
466.226	1387.4
466.64	1364.8
467.053	1409.6
467.445	1367.4
467.859	1388
468.272	1380.6
468.686	1384.8
469.078	1372.2
469.492	1379.8
469.906	1371.4
470.298	1384.4
470.712	1380
471.126	1401.4
471.54	1353.2
471.933	1358.2
472.347	1354.6
472.761	1355.8
473.175	1360
473.568	1347.6
473.982	1349.2
474.397	1351.8
474.79	1337
475.204	1351.2
475.619	1346.4
476.033	1341.6
476.426	1333.2
476.841	1332.2
477.256	1329.4
477.649	1303.2
478.064	1308.6
478.479	1305.4
478.872	1280.2
479.287	1286.8
479.702	1281.4
480.118	1275.4
480.511	1279.6
480.927	1284.6
481.342	1276.8
481.736	1288.2
482.151	1264.2
482.566	1279
482.96	1256.2
483.376	1270
483.792	1240.2
484.186	1225
484.602	1239.6
485.017	1252.8
485.412	1222.8
485.827	1234.4
486.243	1220.6
486.638	1229.2
487.054	1217.6
487.47	1214.8
487.865	1210.4
488.281	1202.4
488.697	1189.4
489.092	1195
489.508	1173
489.925	1199.4
490.32	1160
490.736	1176.2
491.153	1163
491.548	1154
491.964	1172.4
492.381	1143.6
492.776	1167.2
493.193	1146.4
493.61	1136.4
494.006	1139.6
494.422	1131.2
494.84	1113.4
495.235	1136.8
495.652	1112.4
496.069	1122
496.465	1105
496.883	1109
497.3	1116.2
497.696	1097.8
498.113	1087.8
498.509	1077.8
498.927	1048.6
499.344	1062.2
499.741	1051.4
500.158	1063.4
500.576	1064.8
500.973	1035.6
501.39	1039.4
501.787	1035
502.205	1027.8
502.623	1030
503.02	1010
503.438	1016.8
503.856	993.8
504.253	1006.4
504.671	1003.4
505.068	982.8
505.486	981
505.905	1013
506.302	982.2
506.72	982
507.118	979.6
507.536	973.6
507.955	955.4
508.352	959.8
508.771	962.6
509.169	967.4
509.587	932.2
510.006	933.8
510.404	935.8
510.823	926
511.221	913.4
511.64	917.4
512.038	933.8
512.457	921.2
512.877	902.2
513.275	895.2
513.694	904.4
514.092	891.4
514.512	896.2
514.91	903.2
515.33	883.4
515.749	876.4
516.148	868.8
516.568	881.2
516.966	864.4
517.386	865
517.785	862.4
518.205	863.2
518.603	848.2
519.024	828.2
519.444	839.6
519.843	848.8
520.263	840.8
520.662	837.6
521.082	823.6
521.481	828.2
521.902	829.2
522.301	819.8
522.722	821.8
523.121	817.6
523.542	807.6
523.963	815
524.362	807.8
524.783	806.2
525.183	798.2
525.604	808.4
526.003	778.4
526.425	783
526.824	790.8
527.246	803.6
527.646	787.8
528.067	782.6
528.467	770.6
528.888	768
529.289	764.2
529.71	752
530.11	746.4
530.532	756.4
530.932	755.8
531.354	739.6
531.755	778
532.176	747.8
532.577	741
532.999	736
533.4	738
533.822	739.4
534.223	735.6
534.645	734.6
535.046	729.4
535.468	733.4
535.869	738.2
536.292	716
536.693	750.2
537.115	716.4
537.516	714.8
537.939	710.8
538.34	728.8
538.742	732
539.165	714.2
539.566	709
539.989	704
540.391	703.2
540.814	707.8
541.216	706.4
541.639	693.8
542.041	701.2
542.464	696
542.866	686.6
543.268	684.2
543.691	690
544.093	685.6
544.517	702
544.919	684.2
545.343	695.8
545.745	678.6
546.147	679
546.571	672.2
546.974	660
547.398	668.2
547.8	687.4
548.224	662.8
548.627	667.6
549.03	673
549.454	647.4
549.857	654.2
550.281	647.2
550.684	660.8
551.087	668.8
551.512	662.6
551.915	648.8
552.34	655.6
552.743	638.6
553.146	646.4
553.571	640.6
553.975	659.6
554.399	642.8
554.803	679
555.207	637.8
555.632	637.8
556.036	641.8
556.461	627.6
556.865	635.4
557.268	622
557.694	626.8
558.098	638
558.502	626.4
558.927	625
559.332	634.2
559.736	622.2
560.162	624.4
560.566	624.4
560.992	616.2
561.396	609.4
561.801	608.8
562.227	616.2
562.631	617.6
563.036	611.2
