#lambda/nm	C1
208.295	468.6
208.67	432.6
209.045	392
209.419	400.2
209.794	536.4
210.169	519.8
210.544	627.6
210.919	537.2
211.295	535.4
211.67	534.4
212.045	530.6
212.421	536.8
212.796	558.2
213.172	539.8
213.547	531
213.923	535.4
214.299	535.6
214.675	542.2
215.051	539.4
215.427	545.6
215.803	551.8
216.179	548.4
216.555	537.2
216.932	540.6
217.308	538.2
217.684	528.2
218.061	536.8
218.438	538
218.814	532.8
219.191	539
219.568	528.8
219.945	531.8
220.322	540
220.699	539
221.076	546.6
221.453	540.2
221.83	529
222.208	534
222.585	534.2
222.962	528.4
223.34	540.4
223.717	528.8
224.095	534.8
224.473	535.6
224.851	530
225.229	531.8
225.607	546.8
225.985	521.2
226.363	527.4
226.741	527.4
227.119	541
227.497	544.2
227.876	530.4
228.254	541.6
228.633	535.4
229.011	539.2
229.39	548
229.769	539.6
230.148	543.2
230.527	556.2
230.905	532
231.284	538.2
231.664	533.4
232.043	546.8
232.422	543
232.801	531.4
233.181	540.4
233.56	530
233.94	534.8
234.319	525.6
234.699	522
235.079	565
235.458	577
235.838	548.4
236.218	531
236.598	526.8
236.978	525.6
237.358	534.2
237.738	533.4
238.119	547
238.499	528.2
238.88	535.2
239.26	550.2
239.641	523.6
240.021	536.4
240.402	533.4
240.783	539.4
241.163	530.6
241.544	540.6
241.925	536.8
242.306	543.4
242.687	521.8
243.069	533.2
243.45	543.4
243.831	531.2
244.212	527.8
244.594	564.8
244.975	534.8
245.357	534.4
245.739	534.2
246.12	543.2
246.502	548.2
246.884	534.4
247.266	528
247.648	529.8
248.03	550.2
248.412	540
248.794	527.8
249.176	530
249.559	544.4
249.941	525.4
250.323	530.2
250.706	528
251.089	534.4
251.471	536
251.854	538.8
252.237	537.8
252.62	540.8
253.002	536.8
253.385	535.4
253.769	554.2
254.152	536.4
254.535	540.6
254.918	530.6
255.301	544.4
255.685	532
256.068	535
256.452	554.8
256.835	544.6
257.219	537
257.603	545
257.986	530.8
258.37	540.6
258.754	522.6
259.138	541.6
259.522	534.8
259.906	536.6
260.29	533.4
260.675	525
261.059	538.2
261.443	519.8
261.828	538.6
262.212	533.2
262.597	524
262.981	520.2
263.366	535
263.751	536
264.136	534.6
264.521	535.6
264.906	531.2
265.291	542
265.676	537
266.061	535.8
266.446	555.8
266.831	536.8
267.217	553.6
267.602	545
267.987	546.6
268.373	526.2
268.759	548
269.144	544.6
269.53	533.6
269.916	530.2
270.302	529
270.688	539.4
271.074	540.8
271.46	542.8
271.846	557
272.232	539.6
272.618	530.4
273.004	539.6
273.391	544
273.777	543.4
274.164	543.2
274.55	543.6
274.937	537.2
275.324	535.4
275.71	545.4
276.097	545.6
276.484	529.8
276.871	536.6
277.258	531.2
277.645	527
