#lambda/nm	C1
208.295	464
208.67	433.8
209.045	394.4
209.419	401.2
209.794	533.8
210.169	522.4
210.544	616.8
210.919	538.2
211.295	528
211.67	532.8
212.045	534.2
212.421	528
212.796	562
213.172	530.8
213.547	535.6
213.923	527.4
214.299	535.4
214.675	541.2
215.051	537.4
215.427	549
215.803	554.4
216.179	541.2
216.555	530.4
216.932	542.2
217.308	543
217.684	539.4
218.061	537.8
218.438	534.2
218.814	523.4
219.191	539
219.568	517.2
219.945	527
220.322	537.4
220.699	532.2
221.076	535.6
221.453	534.8
221.83	533.6
222.208	525.2
222.585	530.8
222.962	530.8
223.34	538.2
223.717	535.4
224.095	531
224.473	532
224.851	530
225.229	531
225.607	541.8
225.985	526.6
226.363	531.4
226.741	531.8
227.119	534.8
227.497	549.8
227.876	525.4
228.254	539
228.633	535.2
229.011	533
229.39	540.4
229.769	537.6
230.148	533
230.527	551
230.905	530.6
231.284	538.2
231.664	534
232.043	546.6
232.422	537.4
232.801	527.2
233.181	540
233.56	539
233.94	544.8
234.319	534.4
234.699	534.8
235.079	565.8
235.458	569.2
235.838	546
236.218	530.4
236.598	519.6
236.978	531.4
237.358	530.2
237.738	529
238.119	542.4
238.499	526.8
238.88	536
239.26	554
239.641	528.2
240.021	529
240.402	541.6
240.783	531.4
241.163	537
241.544	534.4
241.925	536.2
242.306	548
242.687	533.2
243.069	529.8
243.45	541
243.831	527.6
244.212	531
244.594	561
244.975	541.4
245.357	534.8
245.739	524.6
246.12	531.4
246.502	544.6
246.884	535.2
247.266	535.2
247.648	539.2
248.03	554.8
248.412	535.2
248.794	535.6
249.176	533.4
249.559	545
249.941	534.4
250.323	530.2
250.706	526
251.089	541.2
251.471	538
251.854	544
252.237	532.2
252.62	544.2
253.002	535.6
253.385	536.4
253.769	545
254.152	539
254.535	539
254.918	529.4
255.301	534.6
255.685	536.2
256.068	533
256.452	553.8
256.835	545.4
257.219	545.2
257.603	546.4
257.986	534.4
258.37	544
258.754	531.8
259.138	544.6
259.522	545
259.906	527.4
260.29	537.6
260.675	537.4
261.059	536.6
261.443	528.8
261.828	537.6
262.212	541.8
262.597	527.6
262.981	543.4
263.366	542.8
263.751	535.2
264.136	527.6
264.521	532.8
264.906	531.4
265.291	541.2
265.676	533.2
