#lambda/nm	C1
208.295	466.6
208.67	435.8
209.045	395.2
209.419	406.2
209.794	550.2
210.169	523.8
210.544	623
210.919	537.6
211.295	522.8
211.67	533.6
212.045	541.2
212.421	535
212.796	564.2
213.172	529.6
213.547	529.8
213.923	534
214.299	531.8
214.675	533
215.051	538.2
215.427	547.6
215.803	557.6
216.179	553.4
216.555	529.8
216.932	544.4
217.308	542.2
217.684	533.4
218.061	541.8
218.438	541.8
218.814	533.2
219.191	545
219.568	534
219.945	536.8
220.322	542.2
220.699	542
221.076	544.2
221.453	544.8
221.83	529.4
222.208	529.8
222.585	538.8
222.962	536.2
223.34	545
223.717	545.4
224.095	537.8
224.473	537.8
224.851	526.6
225.229	524.8
225.607	538.4
225.985	527.8
226.363	527.4
226.741	534.2
227.119	536.4
227.497	550.2
227.876	526.2
228.254	541
228.633	536
229.011	533
229.39	544
229.769	535.4
230.148	543.8
230.527	549.6
230.905	534.6
231.284	544.4
231.664	535.2
232.043	545
232.422	544.8
232.801	530
233.181	536.6
233.56	527.2
233.94	537.6
234.319	525.8
234.699	532.2
235.079	564.6
235.458	563.2
235.838	548.2
236.218	532.6
236.598	520.2
236.978	531
237.358	529.2
237.738	526
238.119	539.4
238.499	522.2
238.88	532.6
239.26	547.4
239.641	526
240.021	535
240.402	536.6
240.783	534.8
241.163	536.6
241.544	543.4
241.925	538.8
242.306	555
242.687	528
243.069	534
243.45	547.8
243.831	536.6
244.212	540.6
244.594	566.6
244.975	543
245.357	537.2
245.739	535.6
246.12	540.4
246.502	556.4
246.884	530.6
247.266	541.8
247.648	534.8
248.03	559.6
248.412	545.4
248.794	543.8
249.176	530.8
249.559	541.8
249.941	530.8
250.323	525.8
250.706	532.2
251.089	535.6
251.471	538.2
251.854	540.4
252.237	537.4
252.62	542.8
253.002	538.8
253.385	536.4
253.769	551.4
254.152	534
254.535	553.4
254.918	527.6
255.301	547
255.685	546
256.068	527.4
256.452	556.2
256.835	545.6
257.219	533
257.603	551.8
257.986	532.2
258.37	535.8
258.754	530.2
259.138	540.6
259.522	544.2
259.906	531.6
260.29	536.2
260.675	526.6
261.059	537.2
261.443	523.2
261.828	536.8
262.212	545.6
262.597	527.6
262.981	537.4
263.366	540.2
263.751	539.6
264.136	529.2
264.521	534.6
264.906	529.4
265.291	537
265.676	534.4
266.061	546.6
266.446	552
266.831	541
267.217	547.8
267.602	543
267.987	536
268.373	534.4
268.759	546
269.144	543.4
269.53	536.8
269.916	537
270.302	535.4
270.688	538.6
271.074	537
271.46	544
271.846	555.4
272.232	543.6
272.618	528.8
273.004	538
273.391	539.8
273.777	546.4
274.164	541.6
274.55	545.8
274.937	540.8
275.324	536
275.71	544.8
276.097	539.8
276.484	534
276.871	529.2
277.258	541.2
277.645	526.8
278.032	538
278.419	529.2
278.807	538
279.194	528.2
279.581	531.8
279.969	544.2
280.356	542.6
280.744	535
281.131	553.2
281.519	542
281.907	538.6
282.295	530.8
282.682	559
283.07	533.2
283.458	549.8
283.846	548.4
284.235	552.8
284.623	544.8
285.011	528.6
285.399	544.6
285.788	534.6
286.176	535.2
286.565	551.8
286.953	534.8
287.342	533
287.731	530.4
288.119	529.6
288.508	530.6
288.897	532.8
289.286	526.2
289.675	542
290.064	542.8
290.453	536.8
290.821	536.6
291.21	549.8
291.599	529.8
291.989	542
292.378	554.6
292.768	550.6
293.157	540.2
293.547	544.6
293.936	539.4
294.326	532.8
294.716	538
295.106	537.2
295.496	542.2
295.886	546.6
296.276	543.2
296.666	535.2
297.056	530.6
297.446	525.2
297.836	549.2
298.227	538.8
298.617	534.4
299.008	549.8
299.398	533.8
299.789	532.6
300.179	539.6
300.57	546
300.961	537
301.352	536
301.742	542
302.133	541
302.524	538.4
302.915	537.8
303.307	525.4
303.698	545.4
304.089	544.6
304.48	539.6
304.872	539.8
305.263	541
305.655	525.6
306.046	549
306.438	544.2
306.829	537.2
307.221	547.6
307.613	537.2
308.005	546.6
308.397	548.8
308.789	557
309.181	562.2
309.573	552
309.965	545
310.357	530
310.749	544.6
311.142	527
311.534	537.2
311.926	539.6
312.319	539.2
312.711	535.6
313.104	544.8
313.497	531
313.889	565.6
314.282	541.6
314.675	553
315.068	536.4
315.461	539
315.854	560.6
316.247	544.8
316.64	538.4
317.033	535.4
317.405	544.6
317.798	534.8
318.192	539.6
318.585	541.4
318.979	541
319.372	531.4
319.766	534
320.16	542
320.553	550.2
320.947	553.2
321.341	537.2
321.735	543.2
322.129	532.8
322.523	559
322.917	527.4
323.311	545.2
323.705	543.2
324.099	537
324.494	551
324.888	545.6
325.282	536
325.677	549.6
326.071	547
326.466	543.4
326.861	536
327.255	544.8
327.65	552.8
328.045	552
328.44	543
328.835	546
329.23	531
329.625	554.2
330.02	532.4
330.415	550.4
330.81	531.8
331.206	541.6
331.601	529.6
331.996	540.4
332.37	560.2
332.766	521
333.161	552.4
333.557	534.6
333.953	533.8
334.348	872.2
334.744	537.6
335.14	527.8
335.536	533.6
335.932	549.2
336.328	530
336.724	540.8
337.12	535
337.516	530.4
337.913	535.6
338.309	554.8
338.705	544.8
339.102	543.2
339.498	534.4
339.895	551
340.291	531.6
340.688	548.4
341.085	533.4
341.481	541.8
341.878	534
342.275	553.4
342.672	533.2
343.069	536.6
343.466	528.4
343.842	541.4
344.239	534.6
344.636	535.2
345.033	529.2
345.431	525.4
345.828	537
346.225	526.6
346.623	562.8
347.02	533
347.418	539.8
347.816	541
348.213	531.8
348.611	542.2
349.009	528.4
349.407	556.2
349.805	526.2
350.203	526.6
350.601	548.8
350.999	530.2
351.397	582.2
351.795	536.6
352.193	537.8
352.57	538.8
352.969	540.6
353.367	526
353.766	523.8
354.164	524.2
354.563	535.2
354.961	534.8
355.36	530.6
355.759	527.8
356.158	527.8
356.557	528.4
356.956	522
357.355	529
357.754	536.8
358.153	538
358.552	544.8
358.951	527.4
359.35	545.6
359.75	537.4
360.149	522.6
360.527	526.8
360.926	516
361.326	539.2
361.726	537.6
362.125	530
362.525	540.6
362.925	525.6
363.325	527.8
363.724	536
364.124	525.4
364.524	524.4
364.924	542.8
365.324	539
365.725	523.6
366.125	533.6
366.525	525.8
366.904	528.8
367.304	519
367.705	542.6
368.105	538.2
368.506	529.6
368.906	533.4
369.307	535
369.708	532.8
370.108	521.2
370.509	534.4
370.91	525.4
371.311	534.4
371.712	536.6
372.113	531.4
372.514	516.8
372.894	534.4
373.295	524
373.696	537.8
374.097	536.2
374.499	545.6
374.9	531
375.301	523.4
375.703	532
376.105	519
376.506	526.6
376.908	536.6
377.309	532.8
377.711	531
378.113	528
378.493	533
378.895	519.6
379.297	538
379.699	523.8
380.102	534.8
380.504	533.8
380.906	523
381.308	541.4
381.71	529
382.113	539.4
382.515	531.2
382.918	531.6
383.299	531.8
383.701	534.8
384.104	536.6
384.507	512.4
384.909	531.8
385.312	519.4
385.715	514.2
