#lambda/nm	C1
208.295	465.8
208.67	434.2
209.045	397.6
209.419	394.4
209.794	543.6
210.169	518.4
210.544	625.2
210.919	542.2
211.295	530.6
211.67	536
212.045	531.4
212.421	529.2
212.796	569
213.172	531.6
213.547	540.6
213.923	536.8
214.299	528.4
214.675	541.4
215.051	540.2
215.427	543.6
215.803	551.8
216.179	541.6
216.555	535.6
216.932	544.2
217.308	542
217.684	536.8
218.061	549.2
218.438	539.4
218.814	532.4
219.191	542
219.568	535
219.945	532.8
220.322	542.4
220.699	543.6
221.076	541
221.453	539.4
221.83	531.2
222.208	528.4
222.585	524.2
222.962	534.2
223.34	541.6
223.717	534
224.095	531.8
224.473	546
224.851	528.2
225.229	523.8
225.607	542.4
225.985	529.6
226.363	542.4
226.741	534.8
227.119	527.8
227.497	546.4
227.876	531
228.254	537.2
228.633	547.2
229.011	535.8
229.39	544.4
229.769	540
230.148	542.8
230.527	561
230.905	538.2
231.284	543.4
231.664	531.8
232.043	550
232.422	543.8
232.801	532.8
233.181	542.4
233.56	545.6
233.94	537
234.319	524
234.699	532.2
235.079	567
235.458	561
235.838	541
236.218	526
236.598	528.8
236.978	524
237.358	528.2
237.738	537.8
238.119	533
238.499	529
238.88	534.8
239.26	535.2
239.641	527.6
240.021	529.2
240.402	540.8
240.783	523.4
241.163	531.8
241.544	536.8
241.925	527.8
242.306	545
242.687	530.4
243.069	535.4
243.45	544
243.831	536.2
244.212	532.2
244.594	561.6
244.975	543.2
245.357	540
245.739	530.6
246.12	533.2
246.502	546.2
246.884	536.4
247.266	538.6
247.648	531.8
248.03	555.8
248.412	533.4
248.794	542.2
249.176	532.6
249.559	539.2
249.941	532.4
250.323	527
250.706	532.8
251.089	541.4
251.471	539.4
251.854	538
252.237	535.4
252.62	541.6
253.002	544.2
253.385	543
253.769	546.6
254.152	546.4
254.535	542.4
254.918	527.4
255.301	529.2
255.685	531.4
256.068	526
256.452	555.8
256.835	549.8
257.219	541.6
257.603	546.8
257.986	533.8
258.37	546.2
258.754	534.2
259.138	542
259.522	549.6
259.906	534.2
260.29	541.4
260.675	525.8
261.059	529.4
261.443	523.2
261.828	537.2
262.212	533.2
262.597	522
262.981	526
263.366	535.4
263.751	536.6
264.136	535.4
264.521	534
264.906	524.4
265.291	539.2
265.676	525.2
266.061	537.6
266.446	548.6
266.831	532.4
267.217	545.6
267.602	541.6
267.987	543
268.373	528.8
268.759	544.8
269.144	542.2
269.53	538.8
269.916	527.6
270.302	535.8
270.688	535.4
271.074	539.8
271.46	538
271.846	563.6
272.232	543.6
272.618	533.8
273.004	531.4
273.391	552.2
273.777	548
274.164	535.2
274.55	555.4
274.937	536
275.324	542.6
275.71	539.2
276.097	547.2
276.484	542
276.871	535.2
277.258	538
277.645	532.8
278.032	536.2
278.419	536.4
278.807	539.2
279.194	525.4
279.581	532.8
279.969	543
280.356	536.4
280.744	537.6
281.131	554
281.519	540.6
281.907	532.2
282.295	540.2
282.682	549.8
283.07	534
283.458	544
283.846	544.6
284.235	546.6
284.623	540.2
285.011	531.4
285.399	539
285.788	536.2
286.176	520.2
286.565	546.2
286.953	531.4
287.342	542
287.731	526.4
288.119	536.2
288.508	538
288.897	535.2
289.286	525.2
289.675	539.4
290.064	541.4
290.453	537
290.821	534.6
291.21	543.2
291.599	535.4
291.989	533.2
292.378	539.2
292.768	555.6
293.157	543
293.547	540.6
293.936	533.4
294.326	531
294.716	541
295.106	530.4
295.496	544.4
295.886	547.6
296.276	536
296.666	530
297.056	528.6
297.446	529.6
297.836	545.4
298.227	543
298.617	533
299.008	537.4
299.398	536.8
299.789	533.4
300.179	537
300.57	544.8
300.961	531.4
301.352	535.4
301.742	528.6
302.133	536.2
302.524	537.4
302.915	542.2
303.307	533
303.698	532.6
304.089	537.2
304.48	531.2
304.872	539.6
305.263	535
305.655	526.4
306.046	542
306.438	544.4
306.829	532.2
307.221	546
307.613	547
308.005	545.4
308.397	548.8
308.789	555.6
309.181	548.4
309.573	545.4
309.965	551.6
310.357	538.6
310.749	544
311.142	526.6
311.534	535.8
311.926	541.2
312.319	533.8
312.711	528.2
313.104	547.4
313.497	539.6
313.889	573
314.282	548
314.675	556.2
315.068	541
315.461	538.8
315.854	558.8
316.247	542.2
316.64	536.8
317.033	535.4
317.405	539
317.798	530.2
318.192	535
318.585	522.2
318.979	532.2
319.372	521.8
319.766	532.6
320.16	548.2
320.553	547.6
320.947	556.6
321.341	532.8
321.735	533.2
322.129	531.6
322.523	563.2
322.917	530.4
323.311	546.2
323.705	538.4
324.099	541
324.494	550.6
324.888	550
325.282	533.4
325.677	546.4
326.071	539
326.466	538.4
326.861	536.6
327.255	547.2
327.65	545.8
328.045	549.8
328.44	535.6
328.835	541.4
329.23	538.2
329.625	553
330.02	537.4
330.415	553.2
330.81	533.4
331.206	535.2
331.601	536.2
331.996	537.8
332.37	555.4
332.766	526.8
333.161	554
333.557	534.8
333.953	537.4
334.348	758
334.744	537.8
335.14	529.6
335.536	522.2
335.932	546.4
336.328	534
336.724	542.8
337.12	537.2
337.516	534.8
337.913	533
338.309	537
338.705	526.4
339.102	548.4
339.498	531.8
339.895	544.6
340.291	532.4
340.688	537.4
341.085	526.6
341.481	534.2
341.878	535.2
342.275	548.4
342.672	529
343.069	528.8
343.466	522.4
343.842	537
344.239	531
344.636	533.6
345.033	531.6
345.431	524
345.828	534.2
346.225	527.4
346.623	557.2
347.02	536
347.418	544.2
347.816	551.4
348.213	519.6
348.611	532.2
349.009	534.6
349.407	547.8
349.805	522
350.203	521.6
350.601	547
350.999	535.2
351.397	584.4
351.795	532.4
352.193	542
352.57	540.2
352.969	546.4
353.367	531
353.766	533.6
354.164	535
354.563	543.2
354.961	539.8
355.36	526.8
355.759	537.2
356.158	531.4
356.557	524.4
356.956	522.2
357.355	523.2
357.754	537.6
358.153	536.6
358.552	546.6
358.951	528.4
359.35	540.8
359.75	522.4
360.149	525.4
360.527	520.2
360.926	518.2
361.326	526
361.726	531
362.125	521.8
362.525	536.2
362.925	524
363.325	532.4
363.724	528
364.124	522.6
364.524	527.6
364.924	525.2
365.324	536.2
365.725	516.6
366.125	536
366.525	527.6
366.904	530.8
367.304	519.6
367.705	538
368.105	536.2
368.506	523
368.906	532.2
369.307	523.4
369.708	532
370.108	515.6
370.509	537.8
370.91	522.2
371.311	528.2
371.712	533.8
372.113	528.2
372.514	520.6
372.894	521.4
373.295	523.8
373.696	533.8
374.097	529
374.499	552.6
374.9	524
375.301	526.8
375.703	526.6
376.105	521.8
376.506	526.4
376.908	529.6
377.309	532.2
377.711	529
378.113	525.6
378.493	528.6
378.895	522.6
379.297	544.2
379.699	514.2
380.102	542
380.504	531.2
380.906	523.8
381.308	548
381.71	522
382.113	541
382.515	532.2
382.918	527.6
383.299	534.4
383.701	540.2
384.104	532.6
384.507	515.6
384.909	532.8
385.312	522.4
385.715	520.4
386.118	526.4
386.521	519
386.924	534.2
387.327	524.6
387.709	522
388.112	517.6
388.515	528.2
388.918	530.2
389.322	532.4
389.725	522.6
390.129	551.2
390.532	528.2
390.936	526
391.339	523.8
391.743	534
392.125	523.4
392.529	535.4
392.933	537.2
393.337	529.8
393.74	531.2
394.144	527.2
394.548	523.8
394.953	522.4
395.357	532.8
395.761	526.6
396.144	527.2
396.548	531
396.952	526.6
397.357	530.4
397.761	526
398.166	521.6
398.57	518.4
398.975	512.4
399.379	536.4
399.763	564.8
400.168	520.6
400.572	530.8
400.977	522
401.382	547.4
401.787	530.4
402.192	542.2
402.597	542.2
403.002	518.6
403.386	541.6
403.791	537
404.197	518.2
404.602	525
405.007	530.2
405.413	524.6
405.818	531.2
406.224	521.8
406.608	526.4
407.014	516
407.42	542.4
407.825	530.8
408.231	526
408.637	521.2
409.043	538.8
409.449	526.8
409.834	517.2
410.24	537.8
410.646	539
411.052	538
411.458	537.6
411.865	533.4
412.271	529
412.677	534.8
413.062	531.2
413.469	519.2
413.875	541.8
414.282	530.8
414.689	529.2
415.095	530.8
415.502	519.8
415.888	521.8
416.294	519.2
416.701	560.8
417.108	528.2
417.515	530.2
417.923	520.2
418.33	541
418.715	531.8
419.123	529.8
419.53	526.2
419.937	521.6
420.345	534.8
420.752	524.4
421.16	539.4
421.546	534.2
421.953	541
