#lambda/nm	C1
208.295	467.6
208.67	432.8
209.045	399.6
209.419	399.8
209.794	542.2
210.169	525
210.544	623.2
210.919	537.6
211.295	533.2
211.67	542.4
212.045	534.6
212.421	535.6
212.796	561.8
213.172	525.4
213.547	532
213.923	534.2
214.299	534.8
214.675	544.8
215.051	532.4
215.427	542.4
215.803	555.4
216.179	537.4
216.555	534.4
216.932	542.8
217.308	540
217.684	542.6
218.061	542.4
218.438	535.2
218.814	532.4
219.191	543.4
219.568	530.6
219.945	541.2
220.322	542
220.699	538.8
221.076	546
221.453	543.4
221.83	527.2
222.208	527.6
222.585	532
222.962	532.6
223.34	536.2
223.717	536.4
224.095	531.8
224.473	535.4
224.851	527
225.229	526.4
225.607	545.4
225.985	525.8
226.363	534.4
226.741	529.4
227.119	538.6
227.497	541.6
227.876	526.6
228.254	540.8
228.633	537.8
229.011	536.6
229.39	548
229.769	529.6
230.148	533
230.527	552
230.905	533.8
231.284	538
231.664	533.8
232.043	544.2
232.422	547
232.801	532.4
233.181	540
233.56	535.4
233.94	541
234.319	522.6
234.699	531
235.079	568.2
235.458	565.2
235.838	546.4
236.218	524.4
236.598	529.4
236.978	525.4
237.358	523.2
237.738	530.6
238.119	528.6
238.499	530
238.88	536.2
239.26	542.2
239.641	520.4
240.021	522.6
240.402	535
240.783	528.4
241.163	525.2
241.544	533.8
241.925	534
242.306	543.8
242.687	527.2
243.069	534
243.45	541.4
243.831	532.8
244.212	529.4
244.594	559.8
244.975	536.4
245.357	529.8
245.739	535
246.12	536.6
246.502	554.2
246.884	528
247.266	530.6
247.648	535.4
248.03	553.4
248.412	547.2
248.794	540.8
249.176	528.6
249.559	543.8
249.941	535.2
250.323	524.8
250.706	531.2
251.089	536
251.471	540.4
251.854	535.6
252.237	537
252.62	540.6
253.002	537.8
253.385	534.6
253.769	548.8
254.152	538.4
254.535	535.4
254.918	523.2
255.301	538
255.685	533.6
256.068	528.4
256.452	555.2
256.835	542
257.219	548
257.603	546.2
257.986	534.8
258.37	535.6
258.754	525
259.138	536.8
259.522	540.8
259.906	528.4
260.29	527.2
260.675	531.8
261.059	534.4
261.443	525
261.828	533.4
262.212	531.2
262.597	519.4
262.981	530
263.366	544.8
263.751	539.2
264.136	526.8
264.521	532.2
264.906	528.2
265.291	554
265.676	535
266.061	543.2
266.446	543
266.831	541.6
267.217	548.6
267.602	541.6
267.987	541.8
268.373	532
268.759	541.6
269.144	538
269.53	532.6
269.916	530
270.302	535.4
270.688	542.6
271.074	551.2
271.46	543.6
271.846	562.4
272.232	531.4
272.618	539.6
273.004	524.6
273.391	551.6
273.777	541.4
274.164	540.4
274.55	548.8
274.937	528.6
275.324	532.8
275.71	546.4
276.097	535.2
276.484	530
276.871	546.8
277.258	539.2
277.645	531
278.032	540.2
278.419	533.2
278.807	536.8
279.194	534.4
279.581	539
279.969	538.4
280.356	539.2
280.744	536.2
281.131	558.8
281.519	535.4
281.907	537
282.295	529.8
282.682	553
283.07	548
283.458	532.2
283.846	539.4
284.235	546.6
284.623	545.6
285.011	527.8
285.399	537.2
285.788	535.6
286.176	524.4
286.565	543.4
286.953	532
287.342	531.6
287.731	534.6
288.119	525.8
288.508	533.4
288.897	543.8
289.286	523.2
289.675	532.8
290.064	545.6
290.453	529.8
290.821	543.8
291.21	546.4
291.599	531.4
291.989	534.8
292.378	538.8
292.768	546.4
293.157	545.2
293.547	546.6
293.936	530
294.326	529.2
294.716	542.4
295.106	529.6
295.496	543.6
295.886	545.2
296.276	529.4
296.666	531.8
297.056	529.8
297.446	527.4
297.836	544
298.227	527.4
298.617	535.2
299.008	541.6
299.398	529.6
299.789	529.2
300.179	536
300.57	549.4
300.961	533.2
301.352	528.4
301.742	543
302.133	530.2
302.524	529
302.915	532.2
303.307	533.4
303.698	540.2
304.089	539
304.48	531.8
304.872	530.6
305.263	532.6
305.655	526.2
306.046	538.6
306.438	539.6
306.829	526
307.221	549.4
307.613	534.4
308.005	538.8
308.397	540
308.789	550
309.181	559.2
309.573	551.8
309.965	553.8
310.357	531
310.749	551.6
311.142	526.4
311.534	528.4
311.926	543.8
312.319	540.2
312.711	532.4
313.104	551.4
313.497	522.8
313.889	567.4
314.282	562.8
314.675	557.8
315.068	529
315.461	542.6
315.854	564.4
316.247	539
316.64	536.4
317.033	541.2
317.405	548.8
317.798	538.2
318.192	537.6
318.585	535.4
318.979	543
319.372	529.6
319.766	538.8
320.16	542.6
320.553	548.4
320.947	555.8
321.341	529.2
321.735	532.6
322.129	522.2
322.523	554.8
322.917	535
323.311	545.4
323.705	534.2
324.099	540.6
324.494	544.4
324.888	544
325.282	527.4
325.677	544.8
326.071	541.6
326.466	543.4
326.861	532
327.255	542.6
327.65	546.6
328.045	556.8
328.44	541
328.835	537
329.23	526.4
329.625	557.8
330.02	535.4
330.415	554.8
330.81	537.2
331.206	540
331.601	529.8
331.996	534.6
332.37	549.2
332.766	527
333.161	547
333.557	540.8
333.953	536
334.348	823.8
334.744	540.6
335.14	534.6
335.536	529.2
335.932	538.6
336.328	527.2
336.724	544.2
337.12	538.2
337.516	536.2
337.913	531.6
338.309	547.2
338.705	535.2
339.102	534.8
339.498	524.2
339.895	540.2
340.291	525.6
340.688	535.4
341.085	528
341.481	528.8
341.878	530.6
342.275	553.6
342.672	532.6
343.069	537.2
343.466	523.6
343.842	542.8
344.239	527.4
344.636	539
345.033	527
345.431	527
345.828	533.6
346.225	529.4
346.623	562.4
347.02	529.6
347.418	538
347.816	551.2
348.213	526.8
348.611	542.4
349.009	524
349.407	540
349.805	522.4
350.203	530.6
350.601	537.4
350.999	532.8
351.397	576.2
351.795	533.4
352.193	535.4
352.57	543.6
352.969	535.6
353.367	524
353.766	532.2
354.164	527.6
354.563	541.2
354.961	537.2
355.36	529.2
355.759	532.2
356.158	525.8
356.557	524
356.956	526.4
357.355	529.2
357.754	527.4
358.153	529
358.552	545.6
358.951	531.2
359.35	536
359.75	529.2
360.149	528.6
360.527	520.8
360.926	523.4
361.326	526.4
361.726	535.2
362.125	522.2
362.525	537.8
362.925	528.8
363.325	524.4
363.724	534.8
364.124	525.4
364.524	524.4
364.924	526.8
365.324	534
365.725	514.8
366.125	536.8
366.525	530.2
366.904	526.6
367.304	519.6
367.705	546.6
368.105	539.6
368.506	524.2
368.906	528.8
369.307	527.4
369.708	535.4
370.108	524.8
370.509	537.8
370.91	524.8
371.311	531.6
371.712	527
372.113	534.6
372.514	517.4
372.894	524.6
373.295	526
373.696	538
374.097	535.2
374.499	549.6
374.9	524
375.301	521.2
375.703	530.6
376.105	517
376.506	537.4
376.908	537.8
377.309	534
377.711	524.6
378.113	522.6
378.493	529.6
378.895	524.4
379.297	534.6
379.699	520.2
380.102	529.4
380.504	525.8
380.906	523
381.308	544.4
381.71	526.8
382.113	540
382.515	519
382.918	523.2
383.299	525.4
383.701	540.2
384.104	529
384.507	508.2
384.909	533.6
385.312	517.2
385.715	521.8
386.118	523.2
386.521	520.4
386.924	538
387.327	520.2
387.709	515.2
388.112	510
388.515	517.4
388.918	523.4
389.322	537
389.725	522
390.129	541.8
390.532	531.2
390.936	521.2
391.339	522.8
391.743	524.2
392.125	518.8
392.529	537.4
392.933	536
393.337	530.8
393.74	522.6
394.144	527.4
394.548	526
394.953	530
395.357	533.8
395.761	518.6
396.144	516.8
396.548	530
396.952	529.2
397.357	521.8
397.761	518.2
398.166	520.4
398.57	525.4
398.975	520.6
399.379	524.2
399.763	563
400.168	518.6
400.572	526.4
400.977	524.2
401.382	546
401.787	534.8
402.192	537.2
402.597	530.6
403.002	519.2
403.386	539.2
403.791	542.4
404.197	523.2
404.602	521
405.007	531.8
405.413	524.2
405.818	513
406.224	516.8
406.608	517.8
407.014	516.6
407.42	542.6
407.825	528.2
408.231	537
408.637	520.2
409.043	542.2
409.449	520.4
409.834	524.2
410.24	525
410.646	531.8
411.052	531.8
411.458	536.2
411.865	537.6
412.271	533.6
412.677	530
413.062	534.6
413.469	523.4
413.875	538.6
414.282	532.8
414.689	530.4
415.095	534
415.502	524.2
415.888	532.6
416.294	515
416.701	561.2
417.108	518.8
417.515	537.8
417.923	524.2
418.33	543.6
418.715	529.6
419.123	523.8
419.53	521.8
419.937	533
420.345	537
420.752	517.6
421.16	546
421.546	530.6
