#lambda/nm	C1
208.295	465
208.67	435
209.045	393.2
209.419	403.6
209.794	542.4
210.169	525.2
210.544	634.8
210.919	536.2
211.295	522.4
211.67	534.2
212.045	523.4
212.421	536.6
212.796	555
213.172	527
213.547	531.8
213.923	524.6
214.299	529.2
214.675	539.6
215.051	536.2
215.427	537.2
215.803	550.6
216.179	536.4
216.555	527.4
216.932	546.4
217.308	534
217.684	533.2
218.061	537.2
218.438	536.4
218.814	535.2
219.191	539.4
219.568	526.8
219.945	523.4
220.322	533
220.699	536.6
221.076	533
221.453	529
221.83	525.4
222.208	536.2
222.585	531.2
222.962	531.6
223.34	539.2
223.717	529.8
224.095	533.4
224.473	539.2
224.851	534.2
225.229	522.6
225.607	542
225.985	523.2
226.363	540
226.741	531.6
227.119	532.2
227.497	549.6
227.876	520.6
228.254	541.2
228.633	537.6
229.011	534
229.39	541.2
229.769	534
230.148	543.2
230.527	546
230.905	539.8
231.284	538.4
231.664	524.2
232.043	547.4
232.422	544.6
232.801	535.2
233.181	539.6
233.56	533.4
233.94	535
234.319	529.2
234.699	534.8
235.079	561
235.458	569.4
235.838	546
236.218	536.2
236.598	525.2
236.978	533.4
237.358	535.2
237.738	522.6
238.119	543.6
238.499	530.2
238.88	533.6
239.26	536.4
239.641	520.4
240.021	533.8
240.402	536.4
240.783	538.8
241.163	534.4
241.544	534.8
241.925	536.8
242.306	549.2
242.687	529.2
243.069	536.6
243.45	541
243.831	529.2
244.212	532.6
244.594	560.2
244.975	540.8
245.357	532.6
245.739	535.4
246.12	534.6
246.502	542.4
246.884	534.2
247.266	537.4
247.648	540.6
248.03	552.4
248.412	543.4
248.794	532.8
249.176	531.2
249.559	545
249.941	528
250.323	525.4
250.706	537.4
251.089	533
251.471	535.4
251.854	541.8
252.237	525.8
252.62	541.2
253.002	539.4
253.385	537.6
253.769	547.2
254.152	535.6
254.535	540
254.918	520.6
255.301	533.4
255.685	533.6
256.068	522
256.452	550
256.835	537.4
257.219	537.6
257.603	542.4
257.986	526.4
258.37	535.2
258.754	524.6
259.138	539
259.522	540.2
259.906	536
260.29	529
260.675	524.4
261.059	537.8
261.443	529.2
261.828	541.6
262.212	537.4
262.597	522.4
262.981	524
263.366	542.2
263.751	541.8
264.136	524.6
264.521	530.4
264.906	523.8
265.291	544.2
265.676	533.8
266.061	542.8
266.446	555
266.831	538.4
267.217	547.2
267.602	541.6
267.987	536.2
