#lambda/nm	C1
208.295	465.8
208.67	433
209.045	393.4
209.419	402.6
209.794	546
210.169	523
210.544	632
210.919	543.4
211.295	533.4
211.67	545.4
212.045	536.6
212.421	535.4
212.796	563
213.172	526.8
213.547	531.6
213.923	534
214.299	533.8
214.675	545.4
215.051	540
215.427	539.2
215.803	548.8
216.179	545.6
216.555	538.4
216.932	554.2
217.308	544
217.684	542.2
218.061	549
218.438	547.2
218.814	523.4
219.191	531.6
219.568	529.8
219.945	535.2
220.322	540.8
220.699	536.4
221.076	540.2
221.453	540.8
221.83	529.8
222.208	523.4
222.585	537
222.962	544.2
223.34	536.2
223.717	542
224.095	537.8
224.473	530.4
224.851	535.8
225.229	521
225.607	541
225.985	526.8
226.363	538.6
226.741	534.6
227.119	521.6
227.497	544
227.876	523.4
228.254	536.4
228.633	543.8
229.011	538.6
229.39	536
229.769	534.8
230.148	539.8
230.527	553.4
230.905	539.4
231.284	539.2
231.664	528.2
232.043	543.8
232.422	540.4
232.801	540
233.181	549
233.56	539.8
233.94	536.2
234.319	521.8
234.699	537.6
235.079	571.6
235.458	569.6
235.838	551.6
236.218	536.8
236.598	533.2
236.978	529.4
237.358	532.4
237.738	536.2
238.119	546.8
238.499	527.6
238.88	537
239.26	555.2
239.641	529
240.021	533
240.402	532
240.783	535.4
241.163	543.6
241.544	533.8
241.925	542.4
242.306	554.6
242.687	526
243.069	542.2
243.45	539.4
243.831	531.4
244.212	536.8
244.594	567.4
244.975	550.2
245.357	534
245.739	533.4
246.12	541
246.502	550.2
246.884	537.4
247.266	535.6
247.648	540.8
248.03	552.6
248.412	548
248.794	542
249.176	527
249.559	537.6
249.941	530.4
250.323	532.2
250.706	529.6
251.089	544.6
251.471	537.8
251.854	547.2
252.237	538.6
252.62	543.2
253.002	538.8
253.385	535.8
253.769	547.8
254.152	542
254.535	552.8
254.918	534.2
255.301	536.2
255.685	538.6
256.068	528.8
256.452	554.8
256.835	543.6
257.219	543.8
257.603	548.2
257.986	532
258.37	549.8
258.754	528.8
259.138	541.2
259.522	547.4
259.906	535.6
260.29	543.4
260.675	528.6
261.059	544
261.443	528.2
261.828	544.4
262.212	539.4
262.597	530
262.981	531.8
263.366	544.8
263.751	545.2
264.136	535
264.521	535.2
264.906	534.8
265.291	539.2
265.676	539.2
266.061	540
266.446	550.6
266.831	535.6
267.217	550.8
267.602	543.6
267.987	530.8
268.373	534.4
268.759	545.8
269.144	542.6
269.53	538.2
269.916	529.2
270.302	532
270.688	545.4
271.074	540.6
271.46	548.4
271.846	561.2
272.232	539.2
272.618	530
273.004	538.2
273.391	552.6
273.777	547.2
274.164	545.2
274.55	543.4
274.937	537.4
275.324	537.4
275.71	538.2
276.097	543.8
276.484	532.8
276.871	540.8
277.258	541.2
277.645	532.8
278.032	538.2
278.419	535.4
278.807	535.4
279.194	530
279.581	542
279.969	539.4
280.356	541
280.744	536.8
281.131	553.2
281.519	550
281.907	536.8
282.295	543.4
282.682	542.6
283.07	539.6
283.458	542.2
283.846	543.2
284.235	547
284.623	542
285.011	524.8
285.399	551.2
285.788	537.4
286.176	540.4
286.565	544.2
286.953	536.8
287.342	539.2
287.731	532.2
288.119	525.2
288.508	533.4
288.897	538
289.286	525.4
289.675	535.4
290.064	548.8
290.453	533.6
290.821	533.4
291.21	536.4
291.599	528
291.989	536.2
292.378	539
292.768	556.8
293.157	546.4
293.547	540.4
293.936	541
294.326	532.6
294.716	541.2
295.106	536
295.496	541.6
295.886	550.8
296.276	534
296.666	532.6
297.056	537
297.446	537.8
297.836	548.6
298.227	533.8
298.617	533
299.008	547.4
299.398	541.4
299.789	531.4
300.179	540.6
300.57	544.6
300.961	540.4
301.352	536.8
301.742	542.6
302.133	536.8
302.524	535.6
302.915	534
303.307	534.2
303.698	549.4
304.089	547.2
304.48	537.2
304.872	545.4
305.263	539.2
305.655	536
306.046	538.8
306.438	537.6
306.829	531.2
307.221	552
307.613	551
308.005	538.2
308.397	551.2
308.789	551.8
309.181	552
309.573	551.2
309.965	550
310.357	537
310.749	544
311.142	540
311.534	530.2
311.926	542.2
312.319	536.8
312.711	528.6
313.104	555.2
313.497	533.2
313.889	570.4
314.282	553
314.675	562.2
315.068	535.2
315.461	538.4
315.854	560
316.247	552.2
316.64	539.2
317.033	539.8
317.405	543.4
317.798	534
318.192	537
318.585	534
318.979	534
319.372	526.6
319.766	536.2
320.16	545.4
320.553	548
320.947	556.6
321.341	532.4
321.735	533.2
322.129	527
322.523	554.8
322.917	532.6
323.311	552.6
323.705	537.8
324.099	541.4
324.494	542.6
324.888	548.6
325.282	530.6
325.677	541.2
326.071	533.6
326.466	545.2
326.861	539.6
327.255	544.2
327.65	549
328.045	547.2
328.44	539
328.835	535.6
329.23	529
329.625	552.2
330.02	533.2
330.415	553
330.81	541.4
331.206	543.2
331.601	530
331.996	543.4
332.37	559.6
332.766	529
333.161	554
333.557	533
333.953	540.2
334.348	876.6
334.744	534.8
335.14	532
335.536	526.2
335.932	540.8
336.328	540
336.724	543.2
337.12	539.4
337.516	536.6
337.913	539.2
338.309	547
338.705	541.2
339.102	544.6
339.498	532.6
339.895	550.6
340.291	531.8
340.688	545
341.085	535.6
341.481	535.8
341.878	527.4
342.275	558.4
342.672	537
343.069	533
343.466	527
343.842	549.8
344.239	527.6
344.636	535.6
345.033	530
345.431	534.8
345.828	535.4
346.225	529.6
346.623	564.6
347.02	532.4
347.418	543.4
347.816	557.4
348.213	527.2
348.611	544.4
349.009	536.4
349.407	553.6
349.805	535.4
350.203	521
350.601	545.8
350.999	537.8
351.397	589
351.795	529.2
352.193	544.4
352.57	541.6
352.969	546.8
353.367	529.2
353.766	531.8
354.164	539
354.563	547
354.961	538.2
355.36	533.6
355.759	528.8
356.158	521.8
356.557	526
356.956	526.4
357.355	532.4
357.754	536.6
358.153	537.6
358.552	558.8
358.951	535.6
359.35	541.2
359.75	528
360.149	526.4
360.527	518.6
360.926	524.8
361.326	535.8
361.726	530.8
362.125	519.4
362.525	533.8
362.925	529.2
363.325	540
363.724	529.8
364.124	535
364.524	528
364.924	524.6
365.324	539
365.725	517.2
366.125	536.2
366.525	528.8
366.904	529
367.304	515.6
367.705	539.4
368.105	540.6
368.506	526.6
368.906	530.2
369.307	528
369.708	532.4
370.108	516.6
370.509	534.6
370.91	525.8
371.311	524.8
371.712	532
372.113	526.2
372.514	519.4
372.894	530
373.295	519.4
373.696	540.4
374.097	532.2
374.499	557.2
374.9	539.6
375.301	529.2
375.703	533.6
376.105	524.6
376.506	535
376.908	538.6
377.309	537
377.711	545
378.113	527.8
378.493	531.8
378.895	524.4
379.297	538.4
379.699	523.8
380.102	532.6
380.504	533.2
380.906	529.6
381.308	548.6
381.71	531.2
382.113	530.8
382.515	527.6
382.918	533.4
383.299	522.6
383.701	534
384.104	535.6
384.507	514.6
384.909	521
385.312	519.4
385.715	522.4
386.118	526.6
386.521	516
386.924	531.8
387.327	520.2
387.709	524.2
388.112	514.8
388.515	522.6
388.918	521.6
389.322	533.2
389.725	524
390.129	551.4
390.532	529.8
390.936	530.6
391.339	517.8
391.743	527
392.125	524.6
392.529	536.8
392.933	540.8
393.337	535.6
393.74	530
394.144	532.2
394.548	522.4
394.953	530.6
395.357	535
395.761	528.8
396.144	530.4
396.548	533
396.952	525
397.357	530.2
397.761	522.4
398.166	522.8
398.57	526
398.975	519.6
399.379	535.4
399.763	580.6
400.168	527.6
400.572	520.4
400.977	525.8
401.382	546.2
401.787	540.6
402.192	535.2
402.597	540.2
403.002	525.8
403.386	541.6
403.791	546.8
404.197	526.8
404.602	525.8
405.007	529.8
405.413	517
405.818	529.8
406.224	529.2
406.608	526.8
407.014	516.6
407.42	539.8
407.825	534
408.231	534.8
408.637	534.6
409.043	545.2
409.449	522.6
409.834	519.8
410.24	525.4
410.646	535.2
411.052	536.4
411.458	529.8
411.865	533
412.271	534.8
412.677	534
413.062	533.4
413.469	522.4
413.875	543.4
414.282	540.2
414.689	531.6
415.095	530.8
415.502	523.8
415.888	534.6
416.294	523.8
416.701	567.4
417.108	521.6
417.515	532.6
417.923	527.6
418.33	532.4
418.715	534
419.123	524.6
419.53	521.8
419.937	518.4
420.345	541.6
420.752	523.8
421.16	544.2
